Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
400.0,89108475762.41473,493813442.76053226,238679.8063677455,166043911888998.62,70653584.74548286,75757618340.78302,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,165443314.2154566,122.96467117715366,7407285.829040065,7407201.641407983,6.299915951406145e-10,4773.59612735491,3500.0,0.1,5645493004225.954,6175289141882.634,1742343.033428354,2402221.8813464176,50000028104.916794,50000000000.0
400.5,89190853324.84966,493813484.6597705,238046.18041437533,166307997630476.6,70325281.61719237,75757633474.92068,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,164068793.53032058,122.55669009978426,7407285.673360956,7407202.269896557,6.244166864846976e-10,4760.923608287507,3500.0,0.1,5654471919436.205,6181021280217.057,1737717.633887722,2391059.5749845407,50000038093.447655,50000000000.0
401.0,89272545908.79774,493813526.1686492,237418.86149613227,166570462255859.8,70000231.94791703,75757644723.20758,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,162702915.65139532,122.1528975519998,7407285.519273123,7407202.892529738,6.189259293862251e-10,4748.377229922646,3500.0,0.1,5663395716699.234,6186705760985.257,1733138.274909795,2380007.8862291793,50000045517.31701,50000000000.0
401.5,89353557718.83008,493813567.2903367,236797.78476848095,166831309209759.38,69678402.56295113,75757644170.17099,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,161345679.86631355,121.75324818109792,7407285.366803896,7407203.5093550505,6.135178436110644e-10,4735.955695369619,3500.0,0.1,5672264513131.819,6192342876746.711,1728604.4831394388,2369065.6871403386,50000045152.31286,50000000000.0
402.0,89433892988.29407,493813608.0281806,236182.88655487658,167090542102966.16,69359760.87579076,75757627092.78285,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,159997083.83216792,121.35769738271303,7407285.215961153,7407204.120422709,6.081909815139506e-10,4723.657731097532,3500.0,0.1,5681078431500.85,6197932922039.88,1724115.793747677,2358231.869776886,50000033881.23669,50000000000.0
402.5,89513556095.34435,493813648.38647413,235574.1063602265,167348165012587.84,69044275.8968879,75757603116.49452,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,158657121.62901735,120.96620227171478,7407285.066663473,7407204.725797112,6.029439402212375e-10,4711.48212720453,3500.0,0.1,5689837610427.987,6203476201362.355,1719671.7651298216,2347505.3804941885,50000018056.88639,50000000000.0
403.0,89592551387.76805,493813688.3694186,234971.38373786028,167604182007094.9,68731916.6645232,75757581002.46901,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,157325786.7031184,120.57872017612289,7407284.91883375,7407205.325541279,5.977753408230156e-10,4699.427674757206,3500.0,0.1,5698542188241.228,6208973017126.627,1715271.9560345765,2336885.166593789,50000003461.62955,50000000000.0
403.5,89670883182.62462,493813727.9806897,234374.6584755839,167858597198354.78,68422652.33504575,75757566315.25804,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,156003071.89015096,120.1952086924471,7407284.772442082,7407205.919710346,5.926838289595998e-10,4687.493169511678,3500.0,0.1,5707192304744.0625,6214423669623.041,1710915.9269222158,2326370.179391556,49999993768.07031,50000000000.0
404.0,89748555773.2048,493813767.2234976,233783.87071154008,168111414758131.38,68116452.24103142,75757562129.98134,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,154688969.31436473,119.81562574086382,7407284.627500194,7407206.508352464,5.876680750654276e-10,4675.677414230801,3500.0,0.1,5715788101776.467,6219828457498.404,1706603.240810361,2315959.3761950685,49999991005.78769,50000000000.0
404.5,89825573464.56937,493813806.1011695,233198.9614142545,168362638969844.1,67813286.13429558,75757572694.30045,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,153383469.80129138,119.43992981978799,7407284.484005832,7407207.0915175425,5.827267769755924e-10,4663.97922828509,3500.0,0.1,5724329724974.699,6225187680208.904,1702333.4667782884,2305651.72856605,49999997978.2383,50000000000.0
405.0,89901940554.68544,493813844.61719865,232619.8720651464,168612274167069.97,67513124.02848648,75757589975.15027,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,152086563.20825782,119.06807985910437,7407284.341937173,7407207.66925798,5.778586574533335e-10,4652.397441302928,3500.0,0.1,5732817321680.379,6230501636724.056,1698106.177649277,2295446.21696854,50000009383.59918,50000000000.0
405.5,89977661337.49077,493813882.7750097,232046.5447497508,168860324765054.66,67215936.24262886,75757603124.103,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,150798238.38499925,118.70003524605102,7407284.20127603,7407208.241625145,5.730624641781172e-10,4640.930894995016,3500.0,0.1,5741251042011.858,6235770625732.719,1693920.9506565288,2285341.832249381,50000018061.90798,50000000000.0
406.0,90052740104.13571,493813920.5779823,231478.9218796779,169106795223136.7,66921693.2605003,75757603526.18849,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,149518483.16468826,118.33575570863822,7407284.06200515,7407208.808669735,5.683369675013042e-10,4629.578437593558,3500.0,0.1,5749631037586.647,6240994945738.965,1689777.3654134946,2275337.5708570103,50000018327.28441,50000000000.0
406.5,90127181127.40843,493813958.02943313,230916.9474557102,169351690200058.16,66630366.37067947,75757596504.64355,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,148247284.64207044,117.97520182984981,7407283.924112175,7407209.370441496,5.63680967959097e-10,4618.338949114204,3500.0,0.1,5757957466801.978,6246174893937.264,1685675.0131343806,2265432.456603102,50000013693.06475,50000000000.0
407.0,90200988690.57271,493813995.1327177,230360.5645391985,169595014236178.97,66341926.386026345,75757580535.63138,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,146984628.69391873,117.61833401287983,7407283.787575291,7407209.926990766,5.590932798201389e-10,4607.21129078397,3500.0,0.1,5766230484030.085,6251310768301.72,1681613.4781755498,2255625.497124896,50000003153.51671,50000000000.0
407.5,90274167057.89789,493814031.8910932,229809.71780163224,169836772073539.94,66056344.93494482,75757566390.38615,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,145730500.4942339,117.26511351947748,7407283.652381178,7407210.478366397,5.545727467345717e-10,4596.194356032645,3500.0,0.1,5774450250500.358,6256402865451.134,1677592.3566471743,2245915.7277881242,49999993817.65486,50000000000.0
408.0,90346720490.2607,493814068.3078004,229264.35206042885,170076968470270.16,65773593.719948,75757566343.56114,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,144484884.26026338,116.91550186937232,7407283.518514438,7407211.024617006,5.501182320523564e-10,4585.287041208577,3500.0,0.1,5782616927989.186,6261451481782.942,1673611.2457246238,2236302.186478232,49999993786.75036,50000000000.0
408.5,90418653238.05644,493814104.38604456,228724.41287297104,170315608274631.62,65493644.81853015,75757571620.25682,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,143247763.38614812,116.56946108062458,7407283.385960561,7407211.565790668,5.457286221149571e-10,4574.488257459421,3500.0,0.1,5790730681337.476,6266456912960.243,1669669.747984884,2226783.9238300254,49999997269.36951,50000000000.0
409.0,90489969546.52832,493814140.12901235,228189.84611569167,170552696372888.53,65216470.4699373,75757575772.55542,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,142019120.36361635,116.2269534954129,7407283.254703615,7407212.101935185,5.414028232036574e-10,4563.796922313833,3500.0,0.1,5798791676678.211,6271419454296.031,1665767.468333919,2217359.9959778683,50000000009.88658,50000000000.0
409.5,90560675948.07143,493814175.5415393,227660.56967255386,170788240487333.47,64942028.54696446,75757577712.08824,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,140798897.20030832,115.88792840077419,7407283.1246038405,7407212.63312309,5.371395657756514e-10,4553.211393451077,3500.0,0.1,5806800176569.338,6276339560666.834,1661903.8073353188,2208028.9705967917,50000001289.97824,50000000000.0
410.0,90630769850.0472,493814210.6217244,227136.61581922,171022237497054.44,64670335.610064834,75757575185.28543,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,139587192.54463992,115.55238918370652,7407282.996018876,7407213.159325866,5.329383853078489e-10,4542.7323163844,3500.0,0.1,5814756074899.852,6281217050332.2295,1658079.0006009473,2198791.4107422046,49999999622.28838,50000000000.0
410.5,90700262517.49825,493814245.37783796,226617.84407047942,171254700922507.25,64401319.57889985,75757574423.56944,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,138383864.72233534,115.22025791910438,7407282.86854995,7407213.680667569,5.287976434861552e-10,4532.356881409589,3500.0,0.1,5822659831365.247,6286052708356.93,1654292.0226049682,2189644.865682595,49999999119.55583,50000000000.0
411.0,90769156679.45119,493814279.81181586,226104.22119675405,171485634201700.5,64134963.3974222,75757574518.46733,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,137188918.47714266,114.89150738903676,7407282.74226733,7407214.197177238,5.247164577617801e-10,4522.084423935081,3500.0,0.1,5830511562857.817,6290846724274.866,1650542.6307772247,2180588.755512355,49999999182.18844,50000000000.0
411.5,90837454945.55867,493814313.9255287,225595.71541527277,171715040607498.72,63871250.75266927,75757575058.68445,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,136002359.86753368,114.56611123776969,7407282.617242077,7407214.708882931,5.206939691955799e-10,4511.914308305456,3500.0,0.1,5838311380654.957,6295599279306.971,1646830.593109062,2171622.525590755,49999999538.731735,50000000000.0
412.0,90905158764.41718,493814347.7200454,225092.30854829928,171942921855012.72,63610172.318817884,75757575423.42426,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,134824214.431735,114.24404975470411,7407282.493598239,7407215.21580068,5.167294246538114e-10,4501.846170965986,3500.0,0.1,5846059343070.433,6300310473714.358,1643155.7769072088,2162745.858839808,49999999779.460014,50000000000.0
412.5,90972282363.00555,493814381.20547104,224593.82947875716,172169296175152.25,63351640.25147701,75757575642.45518,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,133654284.20439458,113.92523087421972,7407282.370808754,7407215.718082066,5.128210504614394e-10,4491.876589575143,3500.0,0.1,5853756069955.177,6304981299069.228,1639516.9330359746,2153955.7685502185,49999999924.020424,50000000000.0
413.0,91038819550.12607,493814414.3774038,224100.35275473187,172394155649499.6,63095692.81992253,75757575692.8971,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,132492725.93330535,113.60967910464701,7407282.249387942,7407216.215661056,5.089687514484333e-10,4482.0070550946375,3500.0,0.1,5861401292082.986,6309611322742.839,1635914.60569151,2145253.555877366,49999999957.31209,50000000000.0
413.5,91104775917.74792,493814447.23972106,223611.81293143003,172617507778118.7,62842296.41400145,75757575603.55992,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,131339490.4373339,113.29735262472951,7407282.129257645,7407216.708595816,5.051714950920063e-10,4472.236258628601,3500.0,0.1,5868995264456.036,6314200933958.51,1632348.31713549,2136638.078076049,49999999898.34955,50000000000.0
414.0,91170156598.6309,493814479.79600424,223128.14950548034,172839359365373.88,62591419.96461712,75757575399.02052,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,130194535.54638983,112.98821218842374,7407282.010355306,7407217.1969400635,5.014282985747311e-10,4462.562990109607,3500.0,0.1,5876538218422.712,6318750489947.715,1628817.6257014251,2128108.278796982,49999999763.353546,50000000000.0
414.5,91234966317.08035,493814512.04957163,222649.30636877322,173059716596823.75,62343034.66287419,75757575100.09047,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,129057825.28585215,112.68222085214215,7407281.892631998,7407217.680743574,4.97738224052197e-10,4452.986127375464,3500.0,0.1,5884030364292.008,6323260319486.76,1625322.121807747,2119663.1785377227,49999999566.059715,50000000000.0
415.0,91299209797.40163,493814544.0037416,222175.2274131991,173278585658026.84,62097111.69987729,75757574727.58136,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,127929322.76297894,112.37934184490999,7407281.776035504,7407218.160056124,4.941003482419368e-10,4443.5045482639825,3500.0,0.1,5891471912372.913,6327730751368.5205,1621861.3958728353,2111301.797795828,49999999320.2037,50000000000.0
415.5,91362891763.90009,493814575.66183245,221705.85653064848,173495972734541.6,61853622.266731076,75757574302.30475,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,126808990.1780764,112.07953856601037,7407281.66051041,7407218.634927486,4.90513762135433e-10,4434.11713061297,3500.0,0.1,5898863072974.415,6332162114402.215,1618435.038315015,2103023.1570688565,49999999039.52113,50000000000.0
416.0,91426016940.64159,493814607.02716225,221241.1376165754,173711884011762.0,61612537.55636418,75757573845.07413,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,125696788.83979842,111.78277458427928,7407281.545998119,7407219.105407434,4.869775707385914e-10,4424.822752331508,3500.0,0.1,5906204056399.908,6336554737396.452,1615042.6395785746,2094826.2769163821,49999998737.748924,50000000000.0
416.5,91488588865.0618,493814638.10202354,220781.03222296966,173926324859377.6,61373837.79909839,75757573386.15727,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,124592700.12558737,111.4890216271597,7407281.432525298,7407219.571530353,4.834910046829603e-10,4415.620644459394,3500.0,0.1,5913495045218.839,6340908866275.94,1611683.9189988242,2086710.4851693453,49999998434.8638,50000000000.0
417.0,91550610694.98404,493814668.8883807,220325.50755028552,174139300386127.78,61137506.116388574,75757572958.84644,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,123496711.3743469,111.19825413334983,7407281.320143947,7407220.03332571,4.800533419191018e-10,4406.51015100571,3500.0,0.1,5920736213128.345,6345224720457.87,1608358.637144299,2078675.2079572116,49999998152.83865,50000000000.0
417.5,91612086491.51938,493814699.3889789,219874.51735845322,174350816321683.16,60903518.750237,75757572589.23708,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,122408793.22359085,110.91044061040766,7407281.208835847,7407220.490834683,4.766637867658601e-10,4397.490347169064,3500.0,0.1,5927927754937.228,6349502582477.506,1605066.456468912,2070719.6375080582,49999997908.89647,50000000000.0
418.0,91673020315.77885,493814729.6065632,219428.01540740288,174560878395714.22,60671851.94264593,75757572303.42467,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,121328915.52185197,110.6255497202317,7407281.098579887,7407220.944098447,4.733215555566923e-10,4388.560308148058,3500.0,0.1,5935069865454.284,6353742734883.977,1601807.0394265305,2062842.9660499617,49999997720.260284,50000000000.0
418.5,91733416228.87352,493814759.54387873,218985.9554570647,174769492337891.6,60442481.93561764,75757572127.50467,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,120257047.33786589,110.34355027693977,7407280.989352061,7407221.393158181,4.700258764109581e-10,4379.719109141294,3500.0,0.1,5942162739488.314,6357945460240.093,1598580.0484709777,2055044.385811,49999997604.15308,50000000000.0
419.0,91793278291.91444,493814789.2036707,218548.29126736883,174976663877885.75,60215384.97115438,75757572087.57254,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,119193156.96968912,110.06441124478195,7407280.881125563,7407221.83805506,4.667759890095914e-10,4370.965825347376,3500.0,0.1,5949206571848.116,6362111041122.1875,1595385.1460560334,2047323.089019249,49999997577.79788,50000000000.0
419.5,91852610479.77887,493814818.58849275,218114.97920942534,175182398988634.3,59990538.61935988,75757572203.03082,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,118137213.48952572,109.78810279489491,7407280.773892562,7407222.278827391,4.6357115951309355e-10,4362.299584188507,3500.0,0.1,5956201565613.567,6366239754045.713,1592222.013696826,2039678.3130582361,49999997654.00034,50000000000.0
420.0,91911416589.72623,493814847.7005044,217685.98103265377,175386704144137.75,59767923.18586013,75757572479.49635,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,117089188.39298391,109.51459742646996,7407280.66768735,7407222.715507566,4.6041069606282613e-10,4353.719620653075,3500.0,0.1,5963147940900.684,6370331863027.617,1589090.3721696397,2032109.3883192444,49999997836.4676,50000000000.0
420.5,91969700580.71098,493814876.54222417,217261.2535903112,175589585362252.2,59547516.48598907,75757572935.1358,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,116049049.56982447,109.24386579894005,7407280.562500601,7407223.148133363,4.572938888835039e-10,4345.225071806224,3500.0,0.1,5970045902316.575,6374387643486.801,1585989.9065091533,2024615.5605236285,49999998137.18964,50000000000.0
421.0,92027466421.13954,493814905.1161913,216840.7534494463,175791048634169.56,59329296.189508945,75757573588.84946,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,115016764.0152539,108.97587859845737,7407280.458317917,7407223.57674287,4.542200370298123e-10,4336.815068988926,3500.0,0.1,5976895653561.766,6378407371520.438,1582920.2996607085,2017196.0704433043,49999998568.64064,50000000000.0
421.5,92084718079.41832,493814933.42494524,216424.43717710767,175991099951081.8,59113239.96618199,75757574459.53761,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,113992298.00660849,108.71060665194992,7407280.355122282,7407224.001374179,4.5118844985377535e-10,4328.488743542153,3500.0,0.1,5983697398336.782,6382391323238.05,1579881.2345696092,2009850.158850188,49999999143.29483,50000000000.0
