Time,P2,Target,Kd,Ksp,P1,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4
4.8500000000000005,12.604580936241017,12.604580936241017,1e-05,0.001,40.0,39.999958333378544,12.604576335255226,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8129502216962152,1.2604580936241019,1.8129502216962152,1.2604580936241019
4.86,12.610106215580105,12.610106215580105,1e-05,0.001,40.0,39.999958333378544,12.610101611648899,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.813598655137976,1.2610106215580106,1.813598655137976,1.2610106215580106
4.87,12.615632455592344,12.615632455592344,1e-05,0.001,40.0,39.999958333378544,12.615627848714018,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8142473827765313,1.2615632455592345,1.8142473827765313,1.2615632455592345
4.88,12.621159658267937,12.621159658267937,1e-05,0.001,40.0,39.999958333378544,12.621155048440796,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.814896404829517,1.2621159658267938,1.814896404829517,1.2621159658267938
4.89,12.62668782559722,12.62668782559722,1e-05,0.001,40.0,39.999958333378544,12.626683212819554,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8155457215147408,1.262668782559722,1.8155457215147408,1.262668782559722
4.9,12.632216959570663,12.632216959570663,1e-05,0.001,40.0,39.999958333378544,12.632212343840763,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8161953330501865,1.2632216959570663,1.8161953330501865,1.2632216959570663
4.91,12.63774706217887,12.63774706217887,1e-05,0.001,40.0,39.999958333378544,12.637742443495027,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8168452396540131,1.263774706217887,1.8168452396540131,1.263774706217887
4.92,12.643278135412574,12.643278135412574,1e-05,0.001,40.0,39.999958333378544,12.643273513773073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8174954415445526,1.2643278135412575,1.8174954415445526,1.2643278135412575
4.93,12.64881018126265,12.64881018126265,1e-05,0.001,40.0,39.999958333378544,12.648805556665776,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.818145938940312,1.264881018126265,1.818145938940312,1.264881018126265
4.94,12.654343201720101,12.654343201720101,1e-05,0.001,40.0,39.999958333378544,12.654338574164136,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8187967320599714,1.2654343201720102,1.8187967320599714,1.2654343201720102
4.95,12.659877198776062,12.659877198776062,1e-05,0.001,40.0,39.999958333378544,12.659872568259289,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.819447821122385,1.2659877198776064,1.819447821122385,1.2659877198776064
4.96,12.665412174421807,12.665412174421807,1e-05,0.001,40.0,39.999958333378544,12.665407540942502,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8200992063465777,1.2665412174421808,1.8200992063465777,1.2665412174421808
4.97,12.670948130648739,12.670948130648739,1e-05,0.001,40.0,39.999958333378544,12.670943494205174,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8207508879517507,1.267094813064874,1.8207508879517507,1.267094813064874
4.98,12.676485069448397,12.676485069448397,1e-05,0.001,40.0,39.999958333378544,12.676480430038847,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8214028661572765,1.2676485069448398,1.8214028661572765,1.2676485069448398
4.99,12.68202299281245,12.68202299281245,1e-05,0.001,40.0,39.999958333378544,12.682018350435186,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8220551411826982,1.2682022992812452,1.8220551411826982,1.2682022992812452
5.0,12.687561902732707,12.687561902732707,1e-05,0.001,40.0,39.999958333378544,12.687557257385995,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8227077132477327,1.2687561902732707,1.8227077132477327,1.2687561902732707
5.01,12.693101801201104,12.693101801201104,1e-05,0.001,40.0,39.999958333378544,12.693097152883206,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8233605825722672,1.2693101801201105,1.8233605825722672,1.2693101801201105
5.0200000000000005,12.698642690209715,12.698642690209715,1e-05,0.001,40.0,39.999958333378544,12.6986380389189,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.824013749376363,1.2698642690209716,1.824013749376363,1.2698642690209716
5.03,12.704184571750744,12.704184571750744,1e-05,0.001,40.0,39.999958333378544,12.704179917485261,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8246672138802482,1.2704184571750745,1.8246672138802482,1.2704184571750745
5.04,12.709727447816531,12.709727447816531,1e-05,0.001,40.0,39.999958333378544,12.709722790574649,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8253209763043272,1.2709727447816532,1.8253209763043272,1.2709727447816532
5.05,12.715271320399552,12.715271320399552,1e-05,0.001,40.0,39.999958333378544,12.71526666017952,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8259750368691707,1.2715271320399553,1.8259750368691707,1.2715271320399553
5.0600000000000005,12.720816191492409,12.720816191492409,1e-05,0.001,40.0,39.999958333378544,12.720811528292481,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.826629395795521,1.272081619149241,1.826629395795521,1.272081619149241
5.07,12.726362063087844,12.726362063087844,1e-05,0.001,40.0,39.999958333378544,12.726357396906273,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8272840533042907,1.2726362063087846,1.8272840533042907,1.2726362063087846
5.08,12.73190893717873,12.73190893717873,1e-05,0.001,40.0,39.999958333378544,12.731904268013768,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8279390096165626,1.273190893717873,1.8279390096165626,1.273190893717873
5.09,12.737456815758074,12.737456815758074,1e-05,0.001,40.0,39.999958333378544,12.737452143607959,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8285942649535871,1.2737456815758075,1.8285942649535871,1.2737456815758075
5.1000000000000005,12.743005700819019,12.743005700819019,1e-05,0.001,40.0,39.999958333378544,12.743001025681997,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8292498195367863,1.274300570081902,1.8292498195367863,1.274300570081902
5.11,12.748555594354837,12.748555594354837,1e-05,0.001,40.0,39.999958333378544,12.748550916229146,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8299056735877488,1.2748555594354838,1.8299056735877488,1.2748555594354838
5.12,12.754106498358937,12.754106498358937,1e-05,0.001,40.0,39.999958333378544,12.754101817242814,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8305618273282327,1.2754106498358937,1.8305618273282327,1.2754106498358937
5.13,12.759658414824857,12.759658414824857,1e-05,0.001,40.0,39.999958333378544,12.759653730716542,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8312182809801663,1.2759658414824857,1.8312182809801663,1.2759658414824857
5.14,12.765211345746277,12.765211345746277,1e-05,0.001,40.0,39.999958333378544,12.765206658643999,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.831875034765643,1.2765211345746277,1.831875034765643,1.2765211345746277
5.15,12.770765293117002,12.770765293117002,1e-05,0.001,40.0,39.999958333378544,12.77076060301899,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.832532088906926,1.2770765293117003,1.832532088906926,1.2770765293117003
5.16,12.776320258930973,12.776320258930973,1e-05,0.001,40.0,39.999958333378544,12.77631556583546,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8331894436264444,1.2776320258930973,1.8331894436264444,1.2776320258930973
5.17,12.781876245182268,12.781876245182268,1e-05,0.001,40.0,39.999958333378544,12.781871549087478,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8338470991467961,1.2781876245182269,1.8338470991467961,1.2781876245182269
5.18,12.787433253865096,12.787433253865096,1e-05,0.001,40.0,39.999958333378544,12.78742855476925,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.834505055690745,1.2787433253865097,1.834505055690745,1.2787433253865097
5.19,12.7929912869738,12.7929912869738,1e-05,0.001,40.0,39.999958333378544,12.792986584875123,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8351633134812224,1.27929912869738,1.8351633134812224,1.27929912869738
5.2,12.798550346502854,12.798550346502854,1e-05,0.001,40.0,39.999958333378544,12.79854564139956,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8358218727413238,1.2798550346502855,1.8358218727413238,1.2798550346502855
5.21,12.804110434446867,12.804110434446867,1e-05,0.001,40.0,39.999958333378544,12.804105726337172,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8364807336943132,1.280411043444687,1.8364807336943132,1.280411043444687
5.22,12.809671552800586,12.809671552800586,1e-05,0.001,40.0,39.999958333378544,12.809666841682704,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8371398965636205,1.2809671552800586,1.8371398965636205,1.2809671552800586
5.23,12.815233703558885,12.815233703558885,1e-05,0.001,40.0,39.999958333378544,12.815228989431027,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.837799361572839,1.2815233703558886,1.837799361572839,1.2815233703558886
5.24,12.820796888716774,12.820796888716774,1e-05,0.001,40.0,39.999958333378544,12.820792171577153,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8384591289457286,1.2820796888716774,1.8384591289457286,1.2820796888716774
5.25,12.8263611102694,12.8263611102694,1e-05,0.001,40.0,39.999958333378544,12.826356390116207,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8391191989062121,1.28263611102694,1.8391191989062121,1.28263611102694
5.26,12.831926370212036,12.831926370212036,1e-05,0.001,40.0,39.999958333378544,12.831921647043485,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8397795716783814,1.2831926370212037,1.8397795716783814,1.2831926370212037
5.2700000000000005,12.837492670540096,12.837492670540096,1e-05,0.001,40.0,39.999958333378544,12.837487944354386,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8404402474864892,1.2837492670540096,1.8404402474864892,1.2837492670540096
5.28,12.843060013249124,12.843060013249124,1e-05,0.001,40.0,39.999958333378544,12.843055284044453,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.841101226554953,1.2843060013249126,1.841101226554953,1.2843060013249126
5.29,12.848628400334798,12.848628400334798,1e-05,0.001,40.0,39.999958333378544,12.848623668109356,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8417625091083527,1.2848628400334798,1.8417625091083527,1.2848628400334798
5.3,12.854197833792929,12.854197833792929,1e-05,0.001,40.0,39.999958333378544,12.854193098544915,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.842424095371436,1.285419783379293,1.842424095371436,1.285419783379293
5.3100000000000005,12.859768315619462,12.859768315619462,1e-05,0.001,40.0,39.999958333378544,12.859763577347062,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8430859855691082,1.2859768315619462,1.8430859855691082,1.2859768315619462
5.32,12.865339847810478,12.865339847810478,1e-05,0.001,40.0,39.999958333378544,12.865335106511884,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8437481799264432,1.286533984781048,1.8437481799264432,1.286533984781048
5.33,12.870912432362186,12.870912432362186,1e-05,0.001,40.0,39.999958333378544,12.870907688035572,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8444106786686716,1.2870912432362187,1.8444106786686716,1.2870912432362187
5.34,12.876486071270934,12.876486071270934,1e-05,0.001,40.0,39.999958333378544,12.876481323914497,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8450734820211927,1.2876486071270934,1.8450734820211927,1.2876486071270934
5.3500000000000005,12.8820607665332,12.8820607665332,1e-05,0.001,40.0,39.999958333378544,12.882056016145112,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8457365902095626,1.28820607665332,1.8457365902095626,1.28820607665332
5.36,12.887636520145598,12.887636520145598,1e-05,0.001,40.0,39.999958333378544,12.887631766724038,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8464000034595012,1.28876365201456,1.8464000034595012,1.28876365201456
5.37,12.893213334104873,12.893213334104873,1e-05,0.001,40.0,39.999958333378544,12.893208577648016,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8470637219968908,1.2893213334104874,1.8470637219968908,1.2893213334104874
5.38,12.898791210407907,12.898791210407907,1e-05,0.001,40.0,39.999958333378544,12.898786450913924,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8477277460477735,1.2898791210407907,1.8477277460477735,1.2898791210407907
5.39,12.904370151051712,12.904370151051712,1e-05,0.001,40.0,39.999958333378544,12.904365388518775,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8483920758383527,1.2904370151051712,1.8483920758383527,1.2904370151051712
5.4,12.909950158033435,12.909950158033435,1e-05,0.001,40.0,39.999958333378544,12.909945392459706,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8490567115949925,1.2909950158033436,1.8490567115949925,1.2909950158033436
5.41,12.91553123335036,12.91553123335036,1e-05,0.001,40.0,39.999958333378544,12.91552646473401,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8497216535442191,1.291553123335036,1.8497216535442191,1.291553123335036
5.42,12.921113378999895,12.921113378999895,1e-05,0.001,40.0,39.999958333378544,12.921108607339084,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8503869019127157,1.2921113378999896,1.8503869019127157,1.2921113378999896
5.43,12.926696596979593,12.926696596979593,1e-05,0.001,40.0,39.999958333378544,12.926691822272478,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.851052456927326,1.2926696596979594,1.851052456927326,1.2926696596979594
5.44,12.932280889287131,12.932280889287131,1e-05,0.001,40.0,39.999958333378544,12.932276111531872,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8517183188150548,1.2932280889287133,1.8517183188150548,1.2932280889287133
5.45,12.937866257920328,12.937866257920328,1e-05,0.001,40.0,39.999958333378544,12.937861477115078,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8523844878030653,1.293786625792033,1.8523844878030653,1.293786625792033
5.46,12.94345270487713,12.94345270487713,1e-05,0.001,40.0,39.999958333378544,12.943447921020033,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.853050964118678,1.294345270487713,1.853050964118678,1.294345270487713
5.47,12.94904023215562,12.94904023215562,1e-05,0.001,40.0,39.999958333378544,12.949035445244835,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8537177479893765,1.294904023215562,1.8537177479893765,1.294904023215562
5.48,12.954628841754012,12.954628841754012,1e-05,0.001,40.0,39.999958333378544,12.954624051787683,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8543848396427973,1.2954628841754012,1.8543848396427973,1.2954628841754012
5.49,12.960218535670654,12.960218535670654,1e-05,0.001,40.0,39.999958333378544,12.960213742646925,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8550522393067381,1.2960218535670656,1.8550522393067381,1.2960218535670656
5.5,12.965809315904032,12.965809315904032,1e-05,0.001,40.0,39.999958333378544,12.965804519821045,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8557199472091535,1.2965809315904033,1.8557199472091535,1.2965809315904033
5.51,12.97140118445276,12.97140118445276,1e-05,0.001,40.0,39.999958333378544,12.971396385308651,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8563879635781553,1.2971401184452762,1.8563879635781553,1.2971401184452762
5.5200000000000005,12.97699414331559,12.97699414331559,1e-05,0.001,40.0,39.999958333378544,12.97698934110849,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8570562886420139,1.297699414331559,1.8570562886420139,1.297699414331559
5.53,12.9825881944914,12.9825881944914,1e-05,0.001,40.0,39.999958333378544,12.982583389219462,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8577249226291557,1.2982588194491402,1.8577249226291557,1.2982588194491402
5.54,12.988183339979212,12.988183339979212,1e-05,0.001,40.0,39.999958333378544,12.98817853164054,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8583938657681602,1.2988183339979213,1.8583938657681602,1.2988183339979213
5.55,12.993779581778174,12.993779581778174,1e-05,0.001,40.0,39.999958333378544,12.993774770370916,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8590631182877717,1.2993779581778175,1.8590631182877717,1.2993779581778175
5.5600000000000005,12.99937692188757,12.99937692188757,1e-05,0.001,40.0,39.999958333378544,12.99937210740984,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8597326804168821,1.299937692188757,1.8597326804168821,1.299937692188757
5.57,13.004975362306817,13.004975362306817,1e-05,0.001,40.0,39.999958333378544,13.004970544756745,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8604025523845427,1.3004975362306819,1.8604025523845427,1.3004975362306819
5.58,13.010574905035467,13.010574905035467,1e-05,0.001,40.0,39.999958333378544,13.01057008441117,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.861072734419961,1.3010574905035468,1.861072734419961,1.3010574905035468
5.59,13.016175552073204,13.016175552073204,1e-05,0.001,40.0,39.999958333378544,13.01617072837279,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.861743226752496,1.3016175552073204,1.861743226752496,1.3016175552073204
5.6000000000000005,13.021777305419844,13.021777305419844,1e-05,0.001,40.0,39.999958333378544,13.021772478641445,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8624140296116674,1.3021777305419846,1.8624140296116674,1.3021777305419846
5.61,13.027380167075341,13.027380167075341,1e-05,0.001,40.0,39.999958333378544,13.027375337217054,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8630851432271431,1.3027380167075342,1.8630851432271431,1.3027380167075342
5.62,13.03298413903978,13.03298413903978,1e-05,0.001,40.0,39.999958333378544,13.032979306099723,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8637565678287502,1.303298413903978,1.8637565678287502,1.303298413903978
5.63,13.038589223313378,13.038589223313378,1e-05,0.001,40.0,39.999958333378544,13.038584387289662,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.864428303646468,1.303858922331338,1.864428303646468,1.303858922331338
5.64,13.04419542189649,13.04419542189649,1e-05,0.001,40.0,39.999958333378544,13.044190582787209,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8651003509104267,1.304419542189649,1.8651003509104267,1.304419542189649
5.65,13.0498027367896,13.0498027367896,1e-05,0.001,40.0,39.999958333378544,13.049797894592862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.865772709850915,1.30498027367896,1.865772709850915,1.30498027367896
5.66,13.055411169993326,13.055411169993326,1e-05,0.001,40.0,39.999958333378544,13.055406324707226,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8664453806983714,1.3055411169993327,1.8664453806983714,1.3055411169993327
5.67,13.061020723508422,13.061020723508422,1e-05,0.001,40.0,39.999958333378544,13.061015875131062,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8671183636833886,1.3061020723508423,1.8671183636833886,1.3061020723508423
5.68,13.066631399335774,13.066631399335774,1e-05,0.001,40.0,39.999958333378544,13.066626547865244,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8677916590367099,1.3066631399335775,1.8677916590367099,1.3066631399335775
5.69,13.072243199476405,13.072243199476405,1e-05,0.001,40.0,39.999958333378544,13.07223834491079,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.868465266989233,1.3072243199476405,1.868465266989233,1.3072243199476405
5.7,13.077856125931463,13.077856125931463,1e-05,0.001,40.0,39.999958333378544,13.077851268268862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8691391877720074,1.3077856125931464,1.8691391877720074,1.3077856125931464
5.71,13.08347018070224,13.08347018070224,1e-05,0.001,40.0,39.999958333378544,13.083465319940734,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8698134216162323,1.3083470180702241,1.8698134216162323,1.3083470180702241
5.72,13.089085365790154,13.089085365790154,1e-05,0.001,40.0,39.999958333378544,13.089080501927821,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8704879687532594,1.3089085365790156,1.8704879687532594,1.3089085365790156
5.73,13.09470168319676,13.09470168319676,1e-05,0.001,40.0,39.999958333378544,13.094696816231684,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8711628294145926,1.309470168319676,1.8711628294145926,1.309470168319676
5.74,13.100319134923744,13.100319134923744,1e-05,0.001,40.0,39.999958333378544,13.100314264854001,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8718380038318836,1.3100319134923746,1.8718380038318836,1.3100319134923746
5.75,13.10593772297293,13.10593772297293,1e-05,0.001,40.0,39.999958333378544,13.105932849796595,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8725134922369393,1.3105937722972931,1.8725134922369393,1.3105937722972931
5.76,13.11155744934627,13.11155744934627,1e-05,0.001,40.0,39.999958333378544,13.111552573061415,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8731892948617108,1.3111557449346272,1.8731892948617108,1.3111557449346272
5.7700000000000005,13.117178316045855,13.117178316045855,1e-05,0.001,40.0,39.999958333378544,13.117173436650559,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8738654119383054,1.3117178316045857,1.8738654119383054,1.3117178316045857
5.78,13.122800325073904,13.122800325073904,1e-05,0.001,40.0,39.999958333378544,13.122795442566213,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8745418436989727,1.3122800325073904,1.8745418436989727,1.3122800325073904
5.79,13.128423478432774,13.128423478432774,1e-05,0.001,40.0,39.999958333378544,13.128418592810768,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8752185903761192,1.3128423478432776,1.8752185903761192,1.3128423478432776
5.8,13.134047778124955,13.134047778124955,1e-05,0.001,40.0,39.999958333378544,13.13404288938669,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8758956522022951,1.3134047778124955,1.8758956522022951,1.3134047778124955
5.8100000000000005,13.139673226153068,13.139673226153068,1e-05,0.001,40.0,39.999958333378544,13.139668334296605,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8765730294102019,1.3139673226153068,1.8765730294102019,1.3139673226153068
5.82,13.145299824519869,13.145299824519869,1e-05,0.001,40.0,39.999958333378544,13.145294929543253,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8772507222326857,1.314529982451987,1.8772507222326857,1.314529982451987
5.83,13.150927575228247,13.150927575228247,1e-05,0.001,40.0,39.999958333378544,13.150922677129543,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8779287309027481,1.3150927575228248,1.8779287309027481,1.3150927575228248
5.84,13.156556480281226,13.156556480281226,1e-05,0.001,40.0,39.999958333378544,13.156551579058478,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.87860705565353,1.3156556480281227,1.87860705565353,1.3156556480281227
5.8500000000000005,13.162186541681963,13.162186541681963,1e-05,0.001,40.0,39.999958333378544,13.162181637333225,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8792856967183271,1.3162186541681964,1.8792856967183271,1.3162186541681964
5.86,13.16781776143375,13.16781776143375,1e-05,0.001,40.0,39.999958333378544,13.167812853957052,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8799646543305752,1.316781776143375,1.8799646543305752,1.316781776143375
5.87,13.173450141540005,13.173450141540005,1e-05,0.001,40.0,39.999958333378544,13.173445230933408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8806439287238645,1.3173450141540006,1.8806439287238645,1.3173450141540006
5.88,13.179083684004292,13.179083684004292,1e-05,0.001,40.0,39.999958333378544,13.17907877026582,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8813235201319254,1.3179083684004294,1.8813235201319254,1.3179083684004294
5.89,13.184718390830296,13.184718390830296,1e-05,0.001,40.0,39.999958333378544,13.184713473957991,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.882003428788639,1.3184718390830297,1.882003428788639,1.3184718390830297
5.9,13.190354264021847,13.190354264021847,1e-05,0.001,40.0,39.999958333378544,13.190349344013745,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.88268365492803,1.3190354264021849,1.88268365492803,1.3190354264021849
5.91,13.1959913055829,13.1959913055829,1e-05,0.001,40.0,39.999958333378544,13.195986382437031,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8833641987842702,1.3195991305582901,1.8833641987842702,1.3195991305582901
5.92,13.201629517517546,13.201629517517546,1e-05,0.001,40.0,39.999958333378544,13.201624591231933,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.884045060591675,1.3201629517517546,1.884045060591675,1.3201629517517546
5.93,13.20726890183001,13.20726890183001,1e-05,0.001,40.0,39.999958333378544,13.207263972402684,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8847262405847065,1.3207268901830012,1.8847262405847065,1.3207268901830012
5.94,13.212909460524653,13.212909460524653,1e-05,0.001,40.0,39.999958333378544,13.212904527953636,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8854077389979729,1.3212909460524653,1.8854077389979729,1.3212909460524653
5.95,13.218551195605965,13.218551195605965,1e-05,0.001,40.0,39.999958333378544,13.21854625988927,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8860895560662216,1.3218551195605965,1.8860895560662216,1.3218551195605965
5.96,13.22419410907857,13.22419410907857,1e-05,0.001,40.0,39.999958333378544,13.224189170214226,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8867716920243525,1.322419410907857,1.8867716920243525,1.322419410907857
5.97,13.229838202947233,13.229838202947233,1e-05,0.001,40.0,39.999958333378544,13.22983326093324,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8874541471074013,1.3229838202947235,1.8874541471074013,1.3229838202947235
5.98,13.235483479216843,13.235483479216843,1e-05,0.001,40.0,39.999958333378544,13.235478534051225,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.888136921550553,1.3235483479216843,1.888136921550553,1.3235483479216843
5.99,13.241129939892424,13.241129939892424,1e-05,0.001,40.0,39.999958333378544,13.241124991573187,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8888200155891324,1.3241129939892424,1.8888200155891324,1.3241129939892424
6.0,13.246777586979139,13.246777586979139,1e-05,0.001,40.0,39.999958333378544,13.24677263550428,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8895034294586084,1.324677758697914,1.8895034294586084,1.324677758697914
6.01,13.252426422482282,13.252426422482282,1e-05,0.001,40.0,39.999958333378544,13.25242146784981,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8901871633945944,1.3252426422482282,1.8901871633945944,1.3252426422482282
6.0200000000000005,13.25807644840728,13.25807644840728,1e-05,0.001,40.0,39.999958333378544,13.258071490615198,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8908712176328442,1.325807644840728,1.8908712176328442,1.325807644840728
6.03,13.26372766675969,13.26372766675969,1e-05,0.001,40.0,39.999958333378544,13.263722705805993,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8915555924092542,1.326372766675969,1.8915555924092542,1.326372766675969
6.04,13.26938007954521,13.26938007954521,1e-05,0.001,40.0,39.999958333378544,13.26937511542789,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8922402879598628,1.326938007954521,1.8922402879598628,1.326938007954521
6.05,13.275033688769666,13.275033688769666,1e-05,0.001,40.0,39.999958333378544,13.275028721486718,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8929253045208498,1.3275033688769666,1.8929253045208498,1.3275033688769666
6.0600000000000005,13.280688496439017,13.280688496439017,1e-05,0.001,40.0,39.999958333378544,13.280683525988428,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8936106423285364,1.328068849643902,1.8936106423285364,1.328068849643902
