Infected_M2_macrophages_5_task1,Infected_tumour_cells_2_task1,M1_macrophages_3_task1,Oncolytic_viruses_6_task1,Uninfected_M2_macrophages_4_task1,Uninfected_tumour_cells_1_task1,_1_task1
0.00024950835239886336,9.055888748753826e-09,0.00017143461733301932,0.0006927805783527505,1.5305679303578276e-05,1.6705100693815563e-06,39.2
0.00023737689139745525,8.695880194109111e-09,0.00016757386932932935,0.0006588988075294413,1.577351546123902e-05,1.6682750684492955e-06,39.300000000000004
0.00022585018270674398,8.364668087683027e-09,0.00016375650702094453,0.0006267033239786889,1.6266313874612133e-05,1.6687533949431961e-06,39.400000000000006
0.00021489810962385553,8.059826304954451e-09,0.00015998475581569866,0.0005961105551730521,1.6785176756500833e-05,1.6719197911342987e-06,39.5
0.00020449206352731562,7.779175959990203e-09,0.00015626059827641633,0.0005670410427603433,1.7331260339759144e-05,1.677760688142196e-06,39.6
0.00019460485347368964,7.520754967241348e-09,0.00015258579258545205,0.0005394192167537186,1.7905777333317264e-05,1.6862739281102006e-06,39.7
0.00018521063507981577,7.282794535845438e-09,0.00014896188691395084,0.0005131732091467743,1.8509999647665462e-05,1.6974686225916669e-06,39.800000000000004
0.0001762848523327704,7.063701063938041e-09,0.0001453902310611645,0.0004882346949392892,1.9145261249060874e-05,1.7113651169434326e-06,39.900000000000006
0.00016780416659961566,6.862035799120946e-09,0.00014187199079269172,0.0004645387077398598,1.9812961031912103e-05,1.7279949528870552e-06,40.0
0.00015974640287015423,6.6765007059698134e-09,0.00013840815851809282,0.0004420234910771429,2.0514565914126813e-05,1.7474009598052706e-06,40.1
0.00015209048638156153,6.5059223332130566e-09,0.0001349995660091726,0.0004206303326173182,2.125161388906862e-05,1.7696373504107465e-06,40.2
0.00014481639403039122,6.349241067550239e-09,0.0001316468939466021,0.0004003034273584638,2.2025717422378337e-05,1.7947699481717986e-06,40.300000000000004
0.00013790509664833424,6.205497998256274e-09,0.0001283506834102396,0.00038098972617952426,2.283856677318052e-05,1.8228764203182868e-06,40.400000000000006
0.0001313385161827609,6.073826966028185e-09,0.0001251113441936634,0.0003626388139262294,2.369193357411158e-05,1.8540466312027382e-06,40.5
0.00012509947136747935,5.953443463186521e-09,0.00012192916550558693,0.0003452027660883669,2.4587674623332122e-05,1.8883830362977104e-06,40.6
0.00011917164184266527,5.843639308624862e-09,0.00011880432281438083,0.00032863604490172225,2.552773561480293e-05,1.926001164042048e-06,40.7
0.00011353951102742709,5.743771136421306e-09,0.00011573688906712907,0.00031289535224996974,2.6514155424914137e-05,1.9670301617857315e-06,40.800000000000004
0.00010818835632089898,5.6532637758556955e-09,0.00011272683607364186,0.0002979395816423661,2.7549069849603173e-05,2.0116134556235646e-06,40.900000000000006
0.00010310417145730863,5.571591599789248e-09,0.00010977404993119723,0.00028372963271944794,2.8634716642963597e-05,2.059909433233432e-06,41.0
9.827365275563257e-05,5.498283399766666e-09,0.00010687833326005897,0.0002702283557496069,2.9773439450432665e-05,2.112092274981599e-06,41.1
9.368416789954943e-05,5.432913254348742e-09,0.00010403941073456161,0.0002574004641176433,3.096769339386333e-05,2.168352850670465e-06,41.2
8.932370941153968e-05,5.375099241286155e-09,0.00010125693828784324,0.0002452124149209064,3.2220049248158116e-05,2.228899715641693e-06,41.300000000000004
8.518087310170189e-05,5.32449829950568e-09,9.85305066425099e-05,0.00023363234250080758,3.35331991583174e-05,2.293960208140654e-06,41.400000000000006
8.124482343993002e-05,5.280803781234955e-09,9.585964779057425e-05,0.00022262996553449764,3.4909962025508484e-05,2.3637817005829326e-06,41.5
7.750526883301813e-05,5.243742407753134e-09,9.324383933216244e-05,0.0002121765167146079,3.6353289087028996e-05,2.4386328874749553e-06,41.6
7.395243113386502e-05,5.213072041959819e-09,9.068251001473111e-05,0.00020224465969645423,3.7866270057618506e-05,2.5188053225112165e-06,41.7
7.057702408149296e-05,5.188579352194046e-09,8.817504343016661e-05,0.00019280842765365423,3.945213901931724e-05,2.604614928685123e-06,41.800000000000004
6.737022561105413e-05,5.170077998716386e-09,8.572078294690437e-05,0.00018384314756828002,4.1114281217063606e-05,2.696403854761456e-06,41.900000000000006
6.432365653043116e-05,5.157406916522987e-09,8.331903534172719e-05,0.00017532538020883479,4.285623966623082e-05,2.794542348569471e-06,42.0
6.142935864609198e-05,5.150428889816141e-09,8.096907457113188e-05,0.00016723285949692308,4.46817220571123e-05,2.8994308142508593e-06,42.1
5.867977339614989e-05,5.149029231318604e-09,7.867014540633465e-05,0.000159544432982114,4.659460821676508e-05,3.011502124516489e-06,42.2
5.6067721784606256e-05,5.153114675285394e-09,7.642146679571564e-05,0.0001522400058519622,4.8598957998999246e-05,3.1312241861820393e-06,42.300000000000004
5.358638682684999e-05,5.16261252638857e-09,7.422223480952619e-05,0.00014530049207764253,5.0699018704001364e-05,3.2591024690837498e-06,42.400000000000006
5.122929435089999e-05,5.177469791928235e-09,7.207162582652681e-05,0.00013870776078365153,5.2899233943299164e-05,3.395683131142472e-06,42.5
4.8990297031590334e-05,5.197652620089634e-09,6.996879917030969e-05,0.00013244459173131145,5.520425186291505e-05,3.5415560786105314e-06,42.6
4.6863558177705596e-05,5.223145783713654e-09,6.79128997878158e-05,0.00012649463003233866,5.7618934144083745e-05,3.6973584459543464e-06,42.7
4.484353595902962e-05,5.2539522988778715e-09,6.590306084670583e-05,0.00012084234205938583,6.01483655699018e-05,3.86377844828022e-06,42.800000000000004
4.2924968907584235e-05,5.290093199232823e-09,6.393840612203011e-05,0.0001154729749224121,6.279786389673384e-05,4.041559569062389e-06,42.900000000000006
4.110286312677721e-05,5.331607529773312e-09,6.20180520992564e-05,0.00011037252060466244,6.557298920078226e-05,4.231504677706567e-06,43.0
3.937247754830621e-05,5.3785520878419414e-09,6.014111049308462e-05,0.00010552767484802846,6.847955556119078e-05,4.434481420764366e-06,43.1
3.772931355335945e-05,5.431001925856837e-09,5.8306689933665904e-05,0.00010092580782601629,7.15236405498561e-05,4.651426831089008e-06,43.2
3.616910104801559e-05,5.489050220604755e-09,5.651389843902183e-05,9.655492533974649e-05,7.471159803984484e-05,4.88335373539883e-06,43.300000000000004
3.4687789219601084e-05,5.552808986302512e-09,5.4761844991069655e-05,9.240364263557243e-05,7.805006864537113e-05,5.13135636462103e-06,43.400000000000006
3.328153439333222e-05,5.622409325329535e-09,5.304964177766644e-05,8.84611504530942e-05,8.154599300026729e-05,5.3966176145433105e-06,43.5
3.1946691294101155e-05,5.698002280008657e-09,5.137640580924132e-05,8.47171902767584e-05,8.520662341547984e-05,5.680415891422248e-06,43.6
3.0679802875609375e-05,5.779759380602401e-09,4.974126095170441e-05,8.11620257951019e-05,8.90395372593139e-05,5.984133189509365e-06,43.7
2.9477591070081323e-05,5.867873688830195e-09,4.8143339810443255e-05,7.778641674427116e-05,9.305265101452517e-05,6.309264039980169e-06,43.800000000000004
2.8336948510352954e-05,5.962560985390493e-09,4.658178549250299e-05,7.458159545204372e-05,9.725423408650056e-05,6.65742472614706e-06,43.900000000000006
2.7254930814606267e-05,6.064060747248442e-09,4.50557534772237e-05,7.153924504942608e-05,0.00010165292266494809,7.030363114757415e-06,44.0
2.6228748411388473e-05,6.172637808070875e-09,4.356441354335274e-05,6.865147618832573e-05,0.00010625773555601281,7.4299701413663545e-06,44.1
2.5255759452105534e-05,6.288583928147779e-09,4.210695168171716e-05,6.591080684839845e-05,0.00011107808950001353,7.858291702167582e-06,44.2
2.4333463318469584e-05,6.4122194874229465e-09,4.068257199708827e-05,6.331014383402894e-05,0.00011612381474427244,8.317541362650753e-06,44.300000000000004
2.3459493919849258e-05,6.543895706446804e-09,3.929049872261209e-05,6.084276349260457e-05,0.00012140517207895633,8.810114734212848e-06,44.400000000000006
2.263161353870092e-05,6.683996900064185e-09,3.792997832572647e-05,5.850229399468688e-05,0.00012693286993798654,9.338604793546438e-06,44.5
2.1847707506054837e-05,6.8329430795387205e-09,3.660028146144893e-05,5.628269989692165e-05,0.00013271808167362943,9.90581811840186e-06,44.6
2.110577841905614e-05,6.991192989239277e-09,3.530070526222465e-05,5.417826529552381e-05,0.00013877246475297182,1.0514793737810838e-05,44.7
2.0403941560011308e-05,7.159247211335355e-09,3.4030575350426676e-05,5.218358036219211e-05,0.0001451081784968223,1.1168821544123653e-05,44.800000000000004
1.9740420018607935e-05,7.337651871275336e-09,3.278924814110526e-05,5.029352690200748e-05,0.00015173790408973308,1.1871463900704208e-05,44.900000000000006
1.911354028222352e-05,7.527002749807939e-09,3.1576113140456114e-05,4.8503265165578744e-05,0.00015867486507846246,1.2626578989541201e-05,45.0
1.852172819033334e-05,7.727950145831621e-09,3.0390595059545765e-05,4.680822153092176e-05,0.0001659328486640203,1.343834594993365e-05,45.1
1.7963505407012046e-05,7.941203561427657e-09,2.923215605889639e-05,4.5204077682622667e-05,0.00017352622620081783,1.4311290690515517e-05,45.2
1.7437485883775254e-05,8.16753757955609e-09,2.8100297935996382e-05,4.368675950566111e-05,0.0001814699761207809,1.5250315466183546e-05,45.300000000000004
1.69423726537643e-05,8.407798469651237e-09,2.6994564287673404e-05,4.225242679663844e-05,0.00018977970799524335,1.626073152670882e-05,45.400000000000006
1.6476955084337375e-05,8.66291153563065e-09,2.5914542313875555e-05,4.0897464121701295e-05,0.00019847168670448893,1.7348293075745666e-05,45.5
1.6040106369051302e-05,8.933889101950763e-09,2.4859864648798354e-05,3.961847223615569e-05,0.00020756285769412457,1.8519234408177436e-05,45.6
1.563078135673471e-05,9.221839519377439e-09,2.3830210945086584e-05,3.841226023720271e-05,0.0002170708732360856,1.9780310068311884e-05,45.7
1.5248014715463759e-05,9.527977249237475e-09,2.2825309112216617e-05,3.7275838476801755e-05,0.00022701411972717725,2.113883797570612e-05,45.800000000000004
1.4890919136715558e-05,9.853635470500716e-09,2.184493605959861e-05,3.620641111314355e-05,0.00023741174904985486,2.2602749329010203e-05,45.900000000000006
1.455868446079037e-05,1.0200277742085713e-08,2.0888918285530424e-05,3.520137147917967e-05,0.0002482837061384106,2.418063669412137e-05,46.0
1.4250576543096026e-05,1.0569513699184683e-08,1.9957131662575186e-05,3.4258295910728724e-05,0.00025965076317757143,2.588181161833608e-05,46.1
1.3965936834196554e-05,1.0963115608711697e-08,1.9049500747306965e-05,3.337493951699369e-05,0.0002715345532704413,2.7716364880145247e-05,46.2
1.3704182298432263e-05,1.1383037149206998e-08,1.8165997405465443e-05,3.254923248455409e-05,0.0002839576059451359,2.969523143115775e-05,46.300000000000004
1.3464805711864384e-05,1.1831434797328632e-08,1.7306638697042398e-05,3.1779276996525545e-05,0.0002969433848787646,3.1830260942283635e-05,46.400000000000006
1.3247376441278382e-05,1.2310692595150157e-08,1.647148386727357e-05,3.106334493604914e-05,0.0003105163284710097,3.4134295678057534e-05,46.5
1.3051541687576328e-05,1.2823449376386972e-08,1.5660630543814975e-05,3.0399876498229114e-05,0.00032470189116285894,3.662125179934172e-05,46.6
1.2877028300674225e-05,1.3372630786827941e-08,1.4874210338292279e-05,2.978747956163136e-05,0.0003395265886304281,3.930621174750041e-05,46.7
1.2723645138758897e-05,1.3961484968192602e-08,1.41123830234972e-05,2.922493006297869e-05,0.00035501804392140587,4.220551961196681e-05,46.800000000000004
1.2591286162442662e-05,1.4593624649958469e-08,1.3375330007041005e-05,2.8711173352285177e-05,0.0003712050377714232,4.53368892411231e-05,46.900000000000006
1.2479934132927293e-05,1.5273073404703515e-08,1.266324750988703e-05,2.824532658766096e-05,0.0003881175588664644,4.871951689479785e-05,47.0
1.2389665233375362e-05,1.6004320538166746e-08,1.1976338453916996e-05,2.7826682359213683e-05,0.0004057868583896069,5.237420695552486e-05,47.1
1.2320654618040143e-05,1.6792384049901943e-08,1.1314803976622573e-05,2.7454713650784503e-05,0.0004242455063284911,5.632350812881306e-05,47.2
1.2273182904908534e-05,1.7642882151782186e-08,1.0678834615835177e-05,2.7129080155259373e-05,0.0004435274489770292,6.0591859228472636e-05,47.300000000000004
1.224764372622017e-05,1.8562114443053716e-08,1.0068601426198912e-05,2.684963616548098e-05,0.00046366806610049165,6.520574317029162e-05,47.400000000000006
1.2244553118282865e-05,1.9557161923069238e-08,9.484246395209453e-06,2.6616440467837894e-05,0.0004847042357531107,7.019386901363268e-05,47.5
1.2264559862429569e-05,2.063599574189136e-08,8.92587396568139e-06,2.642976809173866e-05,0.0005066743928601556,7.558735326122231e-05,47.6
1.2308457726936874e-05,2.1807605265622464e-08,8.393542903814848e-06,2.6290124292473544e-05,0.0005296185889808172,8.141991936741377e-05,47.7
1.2377200025063851e-05,2.3082151051433475e-08,7.887258391077873e-06,2.619826135243036e-05,0.0005535785561642685,8.77281245765475e-05,47.800000000000004
1.247191616260183e-05,2.4471138702350838e-08,7.40696567043009e-06,2.6155198167063857e-05,0.0005785977649260184,9.455159519984865e-05,47.900000000000006
1.259393113001593e-05,2.5987625142869405e-08,6.952544688308744e-06,2.6162243458573842e-05,0.00060472148229065,0.00010193328779160508,48.0
1.2744787771058296e-05,2.7646456105876943e-08,6.52380628247744e-06,2.6221022469189664e-05,0.0006319968257275496,0.00010991976751928809,48.1
1.2926272951972883e-05,2.9464548007608352e-08,6.120489854875543e-06,2.6333508436753047e-05,0.0006604728137598471,0.0001185615135040739,48.2
1.314044843965311e-05,3.146122471514894e-08,5.742262640272263e-06,2.6502059986885608e-05,0.0006902004122296276,0.0001279132558689172,48.300000000000004
1.3389685950547187e-05,3.3658604730448983e-08,5.388720923706496e-06,2.6729463473051764e-05,0.0007212325719042584,0.0001380343299290447,48.400000000000006
1.3676708410495867e-05,3.608206311025605e-08,5.059392592929424e-06,2.7018982942620938e-05,0.0007536242638973947,0.00014898907026887037,48.5
1.4004637693759623e-05,3.876077733513006e-08,4.7537417872414586e-06,2.737441763973433e-05,0.0007874324846902013,0.00016084721669206613,48.6
1.4377051954861155e-05,4.1728387911974304e-08,4.471174415923283e-06,2.780017130499842e-05,0.0008227162873469141,0.00017368439925893086,48.7
1.4798050741515476e-05,4.502376790852977e-08,4.211045495544524e-06,2.8301330448858373e-05,0.000859536762130559,0.00018758261758075224,48.800000000000004
1.5272332878969996e-05,4.869195597668939e-08,3.97266728016269e-06,2.8883757702217153e-05,0.0008979570213378201,0.00020263079025448468,48.900000000000006
1.5805287031659978e-05,5.278526594080974e-08,3.755318517170756e-06,2.9554199954842738e-05,0.0009380421528191057,0.00021892533303946937,49.0
1.6403098161923233e-05,5.736461471715348e-08,3.558254121588349e-06,3.0320414962155377e-05,0.0009798591553344962,0.00023657079125494093,49.1
1.7072875783917255e-05,6.250115627401339e-08,3.38071558225761e-06,3.119132317949239e-05,0.0010234768403361266,0.00025568053729364663,49.2
1.7822801785837616e-05,6.827820501719182e-08,3.2219412966797447e-06,3.217718183775837e-05,0.001068965701391168,0.00027637750715808133,49.300000000000004
1.8662307321474118e-05,7.479359025683256e-08,3.0811769483143217e-06,3.3289792493601266e-05,0.0011163977391981277,0.00029879500534027025,49.400000000000006
1.9602284731153673e-05,8.216253821896903e-08,2.957686019014033e-06,3.454274803665052e-05,0.0011658462328747149,0.0003230775863492457,49.5
2.065533820383941e-05,9.052116313017441e-08,2.850759859195028e-06,3.595172303277329e-05,0.001217385449046917,0.0003493819983129826,49.6
2.1836080761720037e-05,1.0003071044440768e-07,2.759727491094508e-06,3.753481870093381e-05,0.0012710902765591858,0.000377878207859628,49.7
2.3161496614620826e-05,1.1088284431850571e-07,2.683965274960139e-06,3.9312974698892716e-05,0.0013270357604965016,0.0004087505126249702,49.800000000000004
2.4651366910523975e-05,1.2330604728184674e-07,2.6229060971726455e-06,4.131045879152317e-05,0.0013852965306319952,0.0004421987396150452,49.900000000000006
2.6328788844796697e-05,1.3757360838500272e-07,2.5760485928730776e-06,4.355545393182638e-05,0.0014459460837019373,0.00047843954768771386,50.0
2.822079606848852e-05,1.5401344961304865e-07,2.5429662369813965e-06,4.608075984240958e-05,0.001509055901004279,0.0005177078299818431,50.1
3.0359113003488384e-05,1.7302040551357776e-07,2.5233167354039804e-06,4.892464008316541e-05,0.001574694352103257,0.0005602582383175621,50.2
3.278106351800858e-05,1.9507146258022937e-07,2.516851817222483e-06,5.2131837368764646e-05,0.0016429253497774103,0.0006063668207780396,50.300000000000004
3.553067502117907e-05,2.2074484258439312e-07,2.523427861290719e-06,5.575480181233866e-05,0.001713806691153339,0.0006563327947883091,50.400000000000006
3.866001993672875e-05,2.5074394232498615e-07,2.5430177113040323e-06,5.985517569000102e-05,0.001787388017997346,0.0007104804575604463,50.5
4.22308591113846e-05,2.859276498502878e-07,2.5757242617499155e-06,6.450560533094366e-05,0.001863708293264989,0.000769161257888083,50.6
4.6316624879428084e-05,3.2734823875814715e-07,2.6217961492040235e-06,6.979191966383246e-05,0.0019427927318412157,0.0008327559994276659,50.7
5.100486667327283e-05,3.7629982089480464e-07,2.6816465700518147e-06,7.581580722848396e-05,0.0020246489935482636,0.0009016772391214177,50.800000000000004
5.6400230151838894e-05,4.343797666115825e-07,2.755875796850655e-06,8.2698068214409e-05,0.002109262522659373,0.0009763718409203524,50.900000000000006
6.262811057033625e-05,5.035671408384695e-07,2.8452985863543713e-06,9.058259927035718e-05,0.002196590809801136,0.0010573237311729178,51.0
6.983911604892997e-05,5.863229522212301e-07,2.950977501415251e-06,9.964125362906534e-05,0.0022865563610815457,0.0011450568238322858,51.1
7.821455025647932e-05,6.857192736301411e-07,3.0742639043682856e-06,0.00011007981843249287,0.0023790380360395194,0.0012401381582382548,51.2
8.797309877174642e-05,8.05605127305494e-07,3.216848148476559e-06,0.00012214531978123683,0.0024738604551066325,0.0013431812205686527,51.300000000000004
9.93789966322881e-05,9.508210340247093e-07,3.380821345932926e-06,0.00013613498509868036,0.0025707810205011193,0.0014548494568354493,51.400000000000006
0.00011275195471598535,1.1274764881840347e-06,3.5687512479338236e-06,0.00015240720809093358,0.002669474084326675,0.0015758599712006752,51.5
0.000128479179396116,1.3433105581728998e-06,3.783775586765152e-06,0.0001713949646851523,0.002769511681387845,0.0017069873840609019,51.6
0.00014702980876272372,1.6081609536636425e-06,4.029716678455487e-06,0.0001936221661274231,0.0028703402278521498,0.0018490678167528366,51.7
0.00016897205718984597,1.9345742397657207e-06,4.311221665039439e-06,0.00021972348163255693,0.00297125258233262,0.00200300295993504,51.800000000000004
0.00019499331202450006,2.33860235132157e-06,4.633933964219335e-06,0.0002504682581613132,0.003071354839329232,0.002169764149893568,51.900000000000006
0.00022592316661174168,2.8408409256710755e-06,5.004701626409295e-06,0.00028678907664488057,0.00316952749703155,0.0023503963527817615,52.0
0.0002627590132198161,3.4677819880796295e-06,5.431829064468382e-06,0.0003298154094560476,0.0032643809802385434,0.0025460219097971065,52.1
0.0003066932049310136,4.253577348420545e-06,5.92537921886713e-06,0.00038091265068049604,0.003354206120455381,0.002757843858218245,52.2
0.00035913948800422483,5.2423186368072665e-06,6.497530221102344e-06,0.0004417259632848624,0.0034369218046065683,0.0029871485391919517,52.300000000000004
0.00042175508862716003,6.490988256897522e-06,7.162992217695586e-06,0.0005142279621000558,0.0035100233107059854,0.0032353071623049167,52.400000000000006
0.0004964519379453574,8.073234004770988e-06,7.93948142779353e-06,0.0006007671757191568,0.003570538543533711,0.0035037758348226253,52.5
0.0005853874884003999,1.0084158584855663e-05,8.848242430307751e-06,0.0007041122404924385,0.0036150030373513667,0.0037940934420048534,52.6
0.0006909209312046008,1.2646313567928386e-05,9.914596893541403e-06,0.0008274833314493906,0.003639470442660318,0.004107876578322609,52.7
0.0008155162211812027,1.5917034096122112e-05,1.1168473039855308e-05,0.0009745576569386832,0.0036395815338195647,0.004446810522498799,52.800000000000004
0.0009615688906279311,2.0097212550812607e-05,1.264484630072802e-05,0.0011494307146096305,0.0036107211263012675,0.004812634939798942,52.900000000000006
0.0011311332848067974,2.5441373824677088e-05,1.438397819573081e-05,0.0013565091421317759,0.003548295567608002,0.005207122698663785,53.0
0.0013255328673545418,3.226865084586266e-05,1.6431298404823935e-05,0.0016003071854862108,0.003448159793846134,0.0056320496748778325,53.1
0.00154485636890013,4.097374472736947e-05,1.8836729456270775e-05,0.001885120426589714,0.0033072042423900366,0.006089152800214837,53.2
0.0017873794043325307,5.2036316782056744e-05,2.1653227721407643e-05,0.002214561627489213,0.003124073708846488,0.00658007251159556,53.300000000000004
0.0020490058992778146,6.60264532660609e-05,2.493432629222386e-05,0.002590969192105722,0.0028999298382592605,0.007106273839425626,53.400000000000006
0.002322887119823556,8.360299091432292e-05,2.8730554907689088e-05,0.003014742882310611,0.0026390932134653846,0.007668937219589011,53.5
0.0025994172642603967,0.00010550085797402157,3.3084805653571956e-05,0.0034837172855277368,0.0023493414998181496,0.008268804858097067,53.6
0.0028667847844342904,0.00013250329356149623,3.802699430867415e-05,0.0039927320921435425,0.002041640113979426,0.008905960073472026,53.7
0.0031121443568864733,0.00016539506930773784,4.356872517653341e-05,0.004533576739931376,0.001729179998961848,0.009579506686384232,53.800000000000004
0.003323267614638346,0.0002048935539136607,4.9698941214792544e-05,0.005095435267008588,0.001425804970387327,0.010287106144883568,53.900000000000006
0.003490314703843593,0.00025155508314637275,5.638160774163123e-05,0.005665837331270814,0.001144148638862334,0.011024330388916695,54.0
0.0036072490375305393,0.0003056555058076829,6.355619971481806e-05,0.0062319522544673,0.000893962229828228,0.011783823865890799,54.1
0.003672499212434215,0.00036704738691938684,7.114116201690119e-05,0.006781925851638915,0.0006810771827141241,0.012554368760988076,54.2
0.0036887223029393947,0.000435008379233503,7.903972804748944e-05,0.007305912745687263,0.0005072277934614704,0.013320151793845984,54.300000000000004
0.003661832999475544,0.0005081203404191044,8.714683959931274e-05,0.0077965532443011595,0.00037065082054454733,0.014060802708471303,54.400000000000006
0.003599661849758833,0.0005842520304714375,9.535567845954692e-05,0.008248844693208532,0.00026715711636565053,0.014752914033549638,54.5
0.0035106328765751094,0.0006607267759898328,0.00010356263705065962,0.008659589430636893,0.00019130672041446292,0.015373371533847203,54.6
0.0034027315561419584,0.0007346945537688554,0.00011167029449563813,0.00902674517780759,0.00013740570209807356,0.01590375552314585,54.7
0.003282867600412738,0.0008035996317382238,0.00011958877367308544,0.00934897557496448,0.00010018998733145252,0.016333952504785126,54.800000000000004
0.0031566026958411955,0.0008655478421098887,0.0001272362938071018,0.009625506827444731,7.519117217847556e-05,0.016663209405402172,54.900000000000006
0.0030281456881898483,0.0009194355234176439,0.00013453962194535476,0.009856189461664142,5.885226885832075e-05,0.016898401249023184,55.0
0.0029005058903998748,0.0009648553517914335,0.0001414346847980997,0.010041586823374095,4.848238933072669e-05,0.01705085927011746,55.1
0.0027757148307125407,0.0010018972165303872,0.00014786721517510192,0.010182976612355654,4.212886991602165e-05,0.017133388709061476,55.2
0.002655056212338145,0.0010309546744175693,0.00015379318838068952,0.010282254701872632,3.842280320274852e-05,0.0171583268503523,55.300000000000004
0.0025392705427622585,0.001052586771727192,0.00015917889383231296,0.01034178793746349,3.643167760428556e-05,0.01713665738634052,55.400000000000006
0.002428720859333948,0.001067435777812975,0.0001640006301110783,0.010364265377280534,3.5535125434571554e-05,0.017077820789577026,55.5
0.0023235182278169915,0.001076182602416953,0.00016824410576239335,0.010352575689349915,3.532832598141666e-05,0.01698985666084714,55.6
0.0022236121631869056,0.0010795220868003047,0.0001719036571184226,0.010309717024362655,3.55511017508726e-05,0.016879644016307944,55.7
0.002128853170716713,0.0010781470303590228,0.000174981378710997,0.010238733977466323,3.6038165061403e-05,0.016753128277560494,55.800000000000004
0.0020390347218800235,0.00107273558016747,0.00017748623106857752,0.010142672618956452,3.668530903655446e-05,0.016615498539326395,55.900000000000006
0.0019539205986486485,0.0010639402489022564,0.00017943316458995842,0.010024545929296224,3.742710509385484e-05,0.016471313865550903,56.0
0.0018732623725112628,0.0010523783705402678,0.00018084227526383344,0.009887304445944618,3.8222428948317114e-05,0.01632459056890984,56.1
0.0017968102824978665,0.0010386243405135845,0.00018173799573715225,0.00973380955911742,3.904525100869388e-05,0.016178863385491467,56.2
0.001724319838287395,0.0010232039737828674,0.00018214832632325727,0.009566808831458572,3.987884615535804e-05,0.016037231045969557,56.300000000000004
0.001655555673647309,0.001006591083816106,0.00018210410703031198,0.00938891369443739,4.071220245770161e-05,0.015902393465267922,56.400000000000006
0.0015902936955204342,0.0009892061405427067,0.00018163832592034255,0.009202580051864492,4.153778460941756e-05,0.01577668529824505,56.5
0.0015283221219010718,0.000971416778378106,0.0001807854765707352,0.009010092784758585,4.235018163430578e-05,0.015662107661466584,56.6
0.0014694418506712571,0.0009535397851592369,0.00017958096020545913,0.008813554417931461,4.3145278147843145e-05,0.015560359434262218,56.7
0.001413466409194622,0.0009358442451925755,0.0001780605323809323,0.00861487810355857,4.391974509274256e-05,0.01547286855709919,56.800000000000004
0.001360221616165576,0.0009185553907478254,0.00017625982694813338,0.008415785469419613,4.46707716293847e-05,0.01540082161370238,56.900000000000006
0.0013095451231990732,0.0009018589228598815,0.00017421391992663332,0.008217807933248408,4.539587652921654e-05,0.015345193222754454,57.0
0.0012612858330549722,0.0008859055867669589,0.00017195695603515,0.008022291908867137,4.6092815266146854e-05,0.01530677399385345,57.1
0.0012153032872429714,0.0008708156010802102,0.00016952184760980535,0.007830406863852222,4.675953137243869e-05,0.015286195804030322,57.2
0.0011714670185224514,0.0008566830381139253,0.00016694001937025358,0.007643155656870523,4.7394128810485004e-05,0.015283955739268197,57.300000000000004
0.0011296559083015588,0.0008435798452000942,0.00016424122099270417,0.007461386638363399,4.799486361232831e-05,0.015300437061545036,57.400000000000006
0.001089757544601785,0.0008315596122861633,0.00016145338195836743,0.007285806788526066,4.856013857218789e-05,0.015335928394417959,57.5
0.001051667611573724,0.0008206608539840669,0.00015860252666682605,0.007116995374462403,4.9088507004879854e-05,0.015390639680138936,57.6
0.0010152892941605424,0.0008109100000901879,0.0001557127221016702,0.006955417737826395,4.957867313195247e-05,0.015464716424502131,57.7
0.0009805327030966262,0.0008023240345980416,0.0001528060677638918,0.0068014391678345954,5.0029494054153774e-05,0.015558251724367743,57.800000000000004
0.0009473143371562173,0.0007949127372465659,0.00014990272005649662,0.006655338122657845,5.04399810274171e-05,0.015671295917476694,57.900000000000006
0.0009155565926194708,0.0007886805520674698,0.00014702094059000322,0.006517318353301777,5.0809299112161215e-05,0.015803864136807663,58.0
0.000885187281269469,0.0007836282620400809,0.00014417716830590998,0.006387520798021525,5.1136765431582584e-05,0.015955942498157558,58.1
0.0008561392143504984,0.0007797542752533152,0.00014138610397272034,0.00626603372384468,5.142184735356937e-05,0.016127492176977096,58.2
0.000828349772847133,0.000777055906422332,0.00013866081169646807,0.0061529033306016775,5.1664158968756336e-05,0.016318452756843124,58.300000000000004
0.0008017605153467146,0.0007755301831814058,0.00013601284441823556,0.006048142015343389,5.186345533458415e-05,0.01652874357720001,58.400000000000006
0.0007763168874974676,0.0007751746778547026,0.00013345233604457736,0.005951736040241948,5.201963064677213e-05,0.016758264001622475,58.5
0.0007519678433939999,0.0007759880894265996,0.00013098814454337275,0.005863652712080964,5.2132712090332685e-05,0.017006892971687153,58.6
0.0007286656369925149,0.0007779707685948607,0.00012862794278433788,0.005783846054788968,5.2202857790519265e-05,0.017274486896348376,58.7
0.0007063654959305047,0.0007811250685430843,0.00012637835913012428,0.0057122622738701515,5.2230350944591163e-05,0.017560877520941324,58.800000000000004
0.0006850254013518625,0.0007854556609030187,0.00012424508640107086,0.0056488443000323385,5.221559797911697e-05,0.017865868248500005,58.900000000000006
0.0006646058741961278,0.0007909697064687785,0.0001222329900340105,0.005593535296322448,5.21591260009708e-05,0.018189230265756758,59.0
0.0006450697740214733,0.0007976770379919408,0.0001203462163800539,0.005546282243009406,5.206158236042394e-05,0.01853069742339559,59.1
