p3g,php,pser,ser,serA,serB,serC,Time
2.36,2.8647000609634907e-06,4.59253479169538e-05,4.9,1.15,0.25,0.1,9.28
2.36,2.8647000609634895e-06,4.592534791695302e-05,4.9,1.15,0.25,0.1,9.290000000000001
2.36,2.8647000609634886e-06,4.592534791695229e-05,4.9,1.15,0.25,0.1,9.3
2.36,2.8647000609634874e-06,4.5925347916951615e-05,4.9,1.15,0.25,0.1,9.31
2.36,2.864700060963486e-06,4.5925347916950985e-05,4.9,1.15,0.25,0.1,9.32
2.36,2.864700060963485e-06,4.5925347916950395e-05,4.9,1.15,0.25,0.1,9.33
2.36,2.8647000609634835e-06,4.5925347916949846e-05,4.9,1.15,0.25,0.1,9.34
2.36,2.8647000609634827e-06,4.592534791694933e-05,4.9,1.15,0.25,0.1,9.35
2.36,2.864700060963482e-06,4.592534791694885e-05,4.9,1.15,0.25,0.1,9.36
2.36,2.864700060963481e-06,4.59253479169484e-05,4.9,1.15,0.25,0.1,9.370000000000001
2.36,2.8647000609634806e-06,4.592534791694798e-05,4.9,1.15,0.25,0.1,9.38
2.36,2.8647000609634797e-06,4.592534791694759e-05,4.9,1.15,0.25,0.1,9.39
2.36,2.864700060963479e-06,4.5925347916947224e-05,4.9,1.15,0.25,0.1,9.4
2.36,2.8647000609634785e-06,4.592534791694688e-05,4.9,1.15,0.25,0.1,9.41
2.36,2.864700060963478e-06,4.592534791694655e-05,4.9,1.15,0.25,0.1,9.42
2.36,2.8647000609634776e-06,4.5925347916946255e-05,4.9,1.15,0.25,0.1,9.43
2.36,2.864700060963477e-06,4.592534791694598e-05,4.9,1.15,0.25,0.1,9.44
2.36,2.8647000609634763e-06,4.592534791694572e-05,4.9,1.15,0.25,0.1,9.450000000000001
2.36,2.8647000609634763e-06,4.5925347916945475e-05,4.9,1.15,0.25,0.1,9.46
2.36,2.864700060963476e-06,4.5925347916945245e-05,4.9,1.15,0.25,0.1,9.47
2.36,2.8647000609634755e-06,4.592534791694503e-05,4.9,1.15,0.25,0.1,9.48
2.36,2.864700060963475e-06,4.592534791694483e-05,4.9,1.15,0.25,0.1,9.49
2.36,2.8647000609634746e-06,4.592534791694465e-05,4.9,1.15,0.25,0.1,9.5
2.36,2.8647000609634746e-06,4.592534791694448e-05,4.9,1.15,0.25,0.1,9.51
2.36,2.8647000609634742e-06,4.592534791694432e-05,4.9,1.15,0.25,0.1,9.52
2.36,2.8647000609634742e-06,4.592534791694417e-05,4.9,1.15,0.25,0.1,9.53
2.36,2.864700060963474e-06,4.5925347916944025e-05,4.9,1.15,0.25,0.1,9.540000000000001
2.36,2.864700060963474e-06,4.592534791694389e-05,4.9,1.15,0.25,0.1,9.55
2.36,2.8647000609634734e-06,4.592534791694377e-05,4.9,1.15,0.25,0.1,9.56
2.36,2.8647000609634734e-06,4.592534791694365e-05,4.9,1.15,0.25,0.1,9.57
2.36,2.8647000609634734e-06,4.5925347916943544e-05,4.9,1.15,0.25,0.1,9.58
2.36,2.864700060963473e-06,4.592534791694344e-05,4.9,1.15,0.25,0.1,9.59
2.36,2.8647000609634725e-06,4.592534791694335e-05,4.9,1.15,0.25,0.1,9.6
2.36,2.864700060963472e-06,4.592534791694326e-05,4.9,1.15,0.25,0.1,9.61
2.36,2.864700060963472e-06,4.592534791694318e-05,4.9,1.15,0.25,0.1,9.620000000000001
2.36,2.864700060963472e-06,4.5925347916943104e-05,4.9,1.15,0.25,0.1,9.63
2.36,2.8647000609634717e-06,4.5925347916943036e-05,4.9,1.15,0.25,0.1,9.64
2.36,2.8647000609634717e-06,4.592534791694297e-05,4.9,1.15,0.25,0.1,9.65
2.36,2.8647000609634717e-06,4.592534791694291e-05,4.9,1.15,0.25,0.1,9.66
2.36,2.8647000609634717e-06,4.592534791694285e-05,4.9,1.15,0.25,0.1,9.67
2.36,2.8647000609634717e-06,4.59253479169428e-05,4.9,1.15,0.25,0.1,9.68
2.36,2.8647000609634713e-06,4.592534791694275e-05,4.9,1.15,0.25,0.1,9.69
2.36,2.8647000609634713e-06,4.59253479169427e-05,4.9,1.15,0.25,0.1,9.700000000000001
2.36,2.8647000609634713e-06,4.5925347916942657e-05,4.9,1.15,0.25,0.1,9.71
2.36,2.8647000609634713e-06,4.592534791694261e-05,4.9,1.15,0.25,0.1,9.72
2.36,2.8647000609634713e-06,4.592534791694257e-05,4.9,1.15,0.25,0.1,9.73
2.36,2.8647000609634713e-06,4.592534791694253e-05,4.9,1.15,0.25,0.1,9.74
2.36,2.8647000609634713e-06,4.5925347916942494e-05,4.9,1.15,0.25,0.1,9.75
2.36,2.8647000609634713e-06,4.592534791694246e-05,4.9,1.15,0.25,0.1,9.76
2.36,2.8647000609634713e-06,4.5925347916942426e-05,4.9,1.15,0.25,0.1,9.77
2.36,2.8647000609634713e-06,4.59253479169424e-05,4.9,1.15,0.25,0.1,9.78
2.36,2.864700060963471e-06,4.592534791694237e-05,4.9,1.15,0.25,0.1,9.790000000000001
2.36,2.8647000609634704e-06,4.5925347916942345e-05,4.9,1.15,0.25,0.1,9.8
2.36,2.8647000609634704e-06,4.5925347916942324e-05,4.9,1.15,0.25,0.1,9.81
2.36,2.8647000609634704e-06,4.5925347916942304e-05,4.9,1.15,0.25,0.1,9.82
2.36,2.8647000609634704e-06,4.5925347916942284e-05,4.9,1.15,0.25,0.1,9.83
2.36,2.8647000609634704e-06,4.5925347916942263e-05,4.9,1.15,0.25,0.1,9.84
2.36,2.8647000609634704e-06,4.592534791694224e-05,4.9,1.15,0.25,0.1,9.85
2.36,2.8647000609634704e-06,4.592534791694223e-05,4.9,1.15,0.25,0.1,9.86
2.36,2.8647000609634704e-06,4.5925347916942216e-05,4.9,1.15,0.25,0.1,9.870000000000001
2.36,2.8647000609634704e-06,4.59253479169422e-05,4.9,1.15,0.25,0.1,9.88
2.36,2.8647000609634704e-06,4.592534791694219e-05,4.9,1.15,0.25,0.1,9.89
2.36,2.8647000609634704e-06,4.5925347916942175e-05,4.9,1.15,0.25,0.1,9.9
2.36,2.8647000609634704e-06,4.592534791694216e-05,4.9,1.15,0.25,0.1,9.91
2.36,2.8647000609634704e-06,4.592534791694215e-05,4.9,1.15,0.25,0.1,9.92
2.36,2.8647000609634704e-06,4.592534791694214e-05,4.9,1.15,0.25,0.1,9.93
2.36,2.8647000609634704e-06,4.5925347916942135e-05,4.9,1.15,0.25,0.1,9.94
2.36,2.8647000609634704e-06,4.592534791694213e-05,4.9,1.15,0.25,0.1,9.950000000000001
2.36,2.8647000609634704e-06,4.592534791694212e-05,4.9,1.15,0.25,0.1,9.96
2.36,2.8647000609634704e-06,4.5925347916942114e-05,4.9,1.15,0.25,0.1,9.97
2.36,2.8647000609634704e-06,4.592534791694211e-05,4.9,1.15,0.25,0.1,9.98
2.36,2.8647000609634704e-06,4.59253479169421e-05,4.9,1.15,0.25,0.1,9.99
2.36,2.8647000609634704e-06,4.5925347916942094e-05,4.9,1.15,0.25,0.1,10.0
