Time,p3g,php,pser,ser,serA,serC,serB,cell,PDH,PSA,PSP
5.45,2.36,2.8731814717726703e-06,5.077290629623957e-05,4.9,1.15,0.1,0.25,1.0,0.0003248194014354125,0.00032487923548286317,0.000359070949015002
5.46,2.36,2.8726037507039772e-06,5.0442767695814636e-05,4.9,1.15,0.1,0.25,1.0,0.00032481942119646373,0.0003248751792241675,0.0003567385064088474
5.47,2.36,2.8720653850649557e-06,5.0135111060474375e-05,4.9,1.15,0.1,0.25,1.0,0.00032481943961135763,0.00032487139933213297,0.0003545648723735643
5.48,2.36,2.8715636932719828e-06,4.984840553622488e-05,4.9,1.15,0.1,0.25,1.0,0.00032481945677181797,0.0003248678769694394,0.0003525392368387134
5.49,2.36,2.87109617689736e-06,4.9581224693465106e-05,4.9,1.15,0.1,0.25,1.0,0.0003248194727633034,0.0003248645945866055,0.000350651526649146
5.5,2.36,2.8706605074104737e-06,4.933223898835057e-05,4.9,1.15,0.1,0.25,1.0,0.00032481948766546146,0.0003248615358278702,0.000348892352424244
5.51,2.36,2.870254515309483e-06,4.910020957721741e-05,4.9,1.15,0.1,0.25,1.0,0.00032481950155250006,0.0003248586854554532,0.00034725296496038323
5.5200000000000005,2.36,2.8698761786107824e-06,4.888398176763195e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195144935814,0.00032485602926790797,0.0003457252090517331
5.53,2.36,2.869523613517501e-06,4.868247970402051e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195265531407,0.0003248535540351406,0.00034430148602142627
5.54,2.36,2.869195064247209e-06,4.849470057697308e-05,4.9,1.15,0.1,0.25,1.0,0.000324819537791235,0.00032485124742620363,0.00034297471287646447
5.55,2.36,2.8688888945415534e-06,4.8319709786236956e-05,4.9,1.15,0.1,0.25,1.0,0.00032481954826383235,0.0003248490979498275,0.00034173828819151385
5.5600000000000005,2.36,2.8686035800292762e-06,4.815663658641299e-05,4.9,1.15,0.1,0.25,1.0,0.00032481955802307415,0.00032484709490147157,0.0003405860613952006
5.57,2.36,2.868337699614436e-06,4.800466918668503e-05,4.9,1.15,0.1,0.25,1.0,0.00032481956711756917,0.0003248452283010998,0.00033951229819169094
5.58,2.36,2.868089930316877e-06,4.786305179894735e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195755925701,0.00032484348885947743,0.0003385116597429475
5.59,2.36,2.867859037374093e-06,4.7731079012383795e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195834903122,0.0003248418679044616,0.0003375791629549953
5.6000000000000005,2.36,2.867643872050457e-06,4.760809451785848e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195908500881,0.0003248403573714586,0.000336710171494352
5.61,2.36,2.8674433631163363e-06,4.749348626818372e-05,4.9,1.15,0.1,0.25,1.0,0.0003248195977085393,0.00032483894973922507,0.0003359003616171037
5.62,2.36,2.867256512976959e-06,4.738668427350114e-05,4.9,1.15,0.1,0.25,1.0,0.00032481960409978876,0.0003248376380023212,0.00033514570661369764
5.63,2.36,2.867082387645254e-06,4.7287154901691236e-05,4.9,1.15,0.1,0.25,1.0,0.00032481961005578373,0.00032483641559578294,0.00033444243655547553
5.64,2.36,2.8669201240858203e-06,4.719440494981981e-05,4.9,1.15,0.1,0.25,1.0,0.00032481961560604423,0.0003248352764709718,0.0003337870670801937
5.65,2.36,2.8667689115240705e-06,4.710797116467445e-05,4.9,1.15,0.1,0.25,1.0,0.00032481962077830334,0.0003248342149272138,0.00033317632535927394
5.66,2.36,2.8666279998745283e-06,4.7027424880886424e-05,4.9,1.15,0.1,0.25,1.0,0.00032481962559821744,0.0003248332257049135,0.0003326071828833466
5.67,2.36,2.8664966853813645e-06,4.695236397383098e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196300898588,0.0003248323038554572,0.0003320767986124526
5.68,2.36,2.8663743147114903e-06,4.688241505996643e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196342755749,0.0003248314447962784,0.0003315825345332153
5.69,2.36,2.866260279390325e-06,4.6817230408021095e-05,4.9,1.15,0.1,0.25,1.0,0.00032481963817617863,0.00032483064425518915,0.0003311219338415392
5.7,2.36,2.866154010792186e-06,4.675648505829225e-05,4.9,1.15,0.1,0.25,1.0,0.00032481964181111983,0.0003248298982387527,0.00033069270059455925
5.71,2.36,2.866054980772941e-06,4.669987716741253e-05,4.9,1.15,0.1,0.25,1.0,0.000324819645198464,0.0003248292030401717,0.000330292702153072
5.72,2.36,2.8659626958840314e-06,4.664712472754715e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196483550895,0.00032482855519401125,0.0003299199460044896
5.73,2.36,2.8658766963640595e-06,4.6597964973643466e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196512967226,0.00032482795147238544,0.00032957257557909755
5.74,2.36,2.8657965544950816e-06,4.655215344628681e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196540379935,0.0003248273888731729,0.0003292488636321923
5.75,2.36,2.8657218713316437e-06,4.650946213277978e-05,4.9,1.15,0.1,0.25,1.0,0.00032481965659254814,0.0003248268645952194,0.00032894719911223707
5.76,2.36,2.8656522748145783e-06,4.6469678382468945e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196589731129,0.000324826376026452,0.0003286660794994669
5.7700000000000005,2.36,2.8655874187013327e-06,4.643260429769058e-05,4.9,1.15,0.1,0.25,1.0,0.00032481966119153106,0.0003248259207360592,0.00032840410650489705
5.78,2.36,2.865526980205457e-06,4.639805538492446e-05,4.9,1.15,0.1,0.25,1.0,0.00032481966325884374,0.0003248254964579437,0.0003281599765414615
5.79,2.36,2.865470658478587e-06,4.636585968774086e-05,4.9,1.15,0.1,0.25,1.0,0.00032481966518534133,0.0003248251010800392,0.00032793247459926783
5.8,2.36,2.8654181729161025e-06,4.633585681864375e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196669806221,0.0003248247326324309,0.0003277204674061557
5.8100000000000005,2.36,2.865369261997117e-06,4.630789729663895e-05,4.9,1.15,0.1,0.25,1.0,0.00032481966865363133,0.00032482438927916433,0.0003275228987483344
5.82,2.36,2.8653236822628738e-06,4.628184196370303e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196702126967,0.00032482406931105535,0.00032733878534835144
5.83,2.36,2.8652812069855967e-06,4.6257561223901595e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196716655734,0.00032482377113639293,0.00032716721148968076
5.84,2.36,2.865241624803947e-06,4.6234934263508473e-05,4.9,1.15,0.1,0.25,1.0,0.00032481967301949106,0.00032482349327138263,0.00032700732350689595
5.8500000000000005,2.36,2.8652047386316195e-06,4.621384842751445e-05,4.9,1.15,0.1,0.25,1.0,0.00032481967428119117,0.00032482323433245434,0.00032685832538079194
5.86,2.36,2.865170364786652e-06,4.619419872224404e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196754569565,0.00032482299303012336,0.00032671947522450086
5.87,2.36,2.8651383321479534e-06,4.6175887333310254e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196765526403,0.00032482276816308094,0.00032659008187788997
5.88,2.36,2.865108481279035e-06,4.615882312476125e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196775736962,0.0003248225586120588,0.00032646950136896687
5.89,2.36,2.865080663588999e-06,4.61429211596145e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196785252068,0.00032482236333393694,0.00032635713352633663
5.9,2.36,2.865054740586925e-06,4.612810227381275e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196794119091,0.0003248221813564956,0.00032625241896908454
5.91,2.36,2.865030583213329e-06,4.611429269416195e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968023821776,0.0003248220117737215,0.0003261548364073898
5.92,2.36,2.865008071209377e-06,4.610142367779564e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968100824606,0.00032482185374138644,0.0003260639000952002
5.93,2.36,2.864987092512313e-06,4.608943116663568e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196817258274,0.00032482170647280423,0.00032597915738883206
5.94,2.36,2.864967542689084e-06,4.607825546371337e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196823945336,0.0003248215692348516,0.000325900186460003
5.95,2.36,2.864949324415911e-06,4.606784093573759e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968301769384,0.00032482144134431123,0.0003258265941943011
5.96,2.36,2.8649323469979036e-06,4.605813573852319e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196835984104,0.0003248213221645016,0.0003257580142511633
5.97,2.36,2.8649165259195225e-06,4.60490915600472e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196841395741,0.0003248212111021227,0.00032569410524839053
5.98,2.36,2.864901782422531e-06,4.604066337922474e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968464387887,0.00032482110760429184,0.0003256345490577233
5.99,2.36,2.8648880431123532e-06,4.603280924092353e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968511383525,0.00032482101115577963,0.0003255790492151445
6.0,2.36,2.864875239592715e-06,4.6025490047134024e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968555178256,0.00032482092127644497,0.00032552732944532577
6.01,2.36,2.8648633081259553e-06,4.6018669362805335e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968595990125,0.00032482083751885074,0.00032547913228969454
6.0200000000000005,2.36,2.8648521893160415e-06,4.601231323466208e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968634022273,0.00032482075946603864,0.00032543421782621376
6.03,2.36,2.8648418278126005e-06,4.6006390022032946e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196866946404,0.0003248206867294514,0.0003253923624740318
6.04,2.36,2.8648321720350887e-06,4.6000870239188945e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968702491857,0.0003248206189469956,0.00032535335787945243
6.05,2.36,2.8648231739160396e-06,4.599572640858256e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196873327013,0.0003248205557812402,0.000325317009878927
6.0600000000000005,2.36,2.8648147886619274e-06,4.599093292415629e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968761952085,0.0003248204969177371,0.00032528313753319257
6.07,2.36,2.8648069745302254e-06,4.598646592390778e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968788680514,0.0003248204420634563,0.00032525157222681436
6.08,2.36,2.864799692621544e-06,4.5982303171074475e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196881358845,0.00032482039094532686,0.0003252221568286312
6.09,2.36,2.8647929066859323e-06,4.5978423943412635e-05,4.9,1.15,0.1,0.25,1.0,0.000324819688367999,0.00032482034330887636,0.00032519474490939405
6.1000000000000005,2.36,2.8647865829424295e-06,4.597480893004896e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968858430417,0.00032482029891696537,0.0003251692000129103
6.11,2.36,2.864780689910925e-06,4.5971440135369344e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968878587665,0.0003248202575486057,0.00032514539497691217
6.12,2.36,2.864775198255453e-06,4.59683007894424e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968897372,0.00032482021899786154,0.00032512321130009875
6.13,2.36,2.8647700806381423e-06,4.596537526453303e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968914876936,0.00032482018307282347,0.00032510253855220887
6.140000000000001,2.36,2.8647653115831133e-06,4.596264899730335e-05,4.9,1.15,0.1,0.25,1.0,0.000324819689311896,0.00032482014959465293,0.00032508327382428247
6.15,2.36,2.864760867349661e-06,4.5960108416318526e-05,4.9,1.15,0.1,0.25,1.0,0.000324819689463912,0.0003248201183966925,0.00032506532121640355
6.16,2.36,2.8647567258140725e-06,4.5957740874491856e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968960557426,0.00032482008932363575,0.0003250485913603461
6.17,2.36,2.864752866359496e-06,4.5955534586128656e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196897375878,0.0003248200622307545,0.0003250330009747142
6.18,2.36,2.864749269773304e-06,4.595347856825604e-05,4.9,1.15,0.1,0.25,1.0,0.00032481968986060983,0.00032482003698317805,0.00032501847245036626
6.19,2.36,2.864745918151448e-06,4.595156258594908e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196899752529,0.00032482001345522177,0.0003250049334640787
6.2,2.36,2.8647427948093322e-06,4.594977710138187e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196900820875,0.0003248199915297616,0.0003249923166185294
6.21,2.36,2.864739884198757e-06,4.594811322634895e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196901816457,0.0003248199710976508,0.00032498055910680284
6.22,2.36,2.864737171830516e-06,4.5946562678020026e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196902744228,0.00032481995205717686,0.00032496960239974346
6.23,2.36,2.8647346442022695e-06,4.594511773770774e-05,4.9,1.15,0.1,0.25,1.0,0.000324819690360881,0.0003248199343135548,0.0003249593919545978
6.24,2.36,2.864732288731328e-06,4.594377121244399e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196904414504,0.00032481991777845556,0.0003249498769435033
6.25,2.36,2.864730093692011e-06,4.5942516399173336e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969051653225,0.00032481990236956623,0.0003249410100004704
6.26,2.36,2.86472804815728e-06,4.5941347051385324e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969058650027,0.0003248198880101802,0.0003249327469855966
6.2700000000000005,2.36,2.86472614194434e-06,4.5940257348019255e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969065170267,0.00032481987462881556,0.0003249250467653399
6.28,2.36,2.8647243655639495e-06,4.593924186448688e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196907124642,0.0003248198621588588,0.0003249178710077571
6.29,2.36,2.864722710173184e-06,4.593829554566867e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196907690873,0.0003248198505382337,0.0003249111839916879
6.3,2.36,2.8647211675314108e-06,4.5937413680749355e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969082185367,0.0003248198397090921,0.0003249049524289354
6.3100000000000005,2.36,2.8647197299592705e-06,4.593659187976747e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969087102614,0.0003248198296175258,0.00032489914529855847
6.32,2.36,2.8647183903004475e-06,4.5935826051761986e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196909168495,0.00032481982021329833,0.0003248937336924496
6.33,2.36,2.864717141886044e-06,4.5935112384407424e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196909595518,0.0003248198114495948,0.00032488869067143043
6.34,2.36,2.864715978501382e-06,4.5934447325036005e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969099934564,0.000324819803282789,0.00032488399113114866
6.3500000000000005,2.36,2.864714894355069e-06,4.5933827562952365e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196910364291,0.0003248197956722262,0.00032487961167710836
6.36,2.36,2.8647138840501637e-06,4.5933250012952834e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969107098685,0.00032481978858002036,0.0003248755305082121
6.37,2.36,2.8647129425573125e-06,4.5932711799967214e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969110319085,0.0003248197819708661,0.0003248717273082351
6.38,2.36,2.864712065189712e-06,4.593221024474655e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196911332014,0.0003248197758118626,0.0003248681831446903
6.390000000000001,2.36,2.864711247579779e-06,4.59317428505258e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196911611679,0.0003248197700723501,0.0003248648803745829
6.4,2.36,2.8647104856574074e-06,4.593130729059479e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196911872297,0.00032481976472375704,0.0003248618025565828
6.41,2.36,2.8647097756297053e-06,4.593090139671583e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196912115163,0.00032481975973945755,0.0003248589343691792
6.42,2.36,2.864709113962117e-06,4.5930523148330105e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196912341488,0.00032481975509463966,0.0003248562615344104
6.43,2.36,2.8647084973608264e-06,4.593017066249927e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969125523985,0.0003248197507661813,0.00032485377074678676
6.44,2.36,2.8647079227563598e-06,4.592984218453215e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196912748943,0.00032481974673253497,0.00032485144960705685
6.45,2.36,2.8647073872883047e-06,4.592953607924975e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969129321013,0.0003248197429736212,0.0003248492865604829
6.46,2.36,2.864706888291072e-06,4.592925082284534e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196913102784,0.0003248197394707276,0.000324847270839321
6.47,2.36,2.8647064232806283e-06,4.5928984995298844e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969132618424,0.0003248197362064168,0.00032484539240921936
6.48,2.36,2.8647059899421275e-06,4.5928737273307914e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196913410067,0.0003248197331644388,0.0003248436419192666
6.49,2.36,2.8647055861183877e-06,4.59285064237005e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196913548196,0.00032481973032965044,0.00032484201065544256
6.5,2.36,2.8647052097991523e-06,4.592829129729607e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196913676916,0.00032481972768794013,0.00032484049049724017
6.51,2.36,2.864704859111085e-06,4.5928090823184915e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691379687,0.0003248197252261571,0.00032483907387724064
6.5200000000000005,2.36,2.8647045323084418e-06,4.5927904003397146e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969139086536,0.0003248197229320465,0.00032483775374344295
6.53,2.36,2.8647042277643833e-06,4.5927729907934735e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969140128237,0.0003248197207941883,0.0003248365235241587
6.54,2.36,2.864703943962873e-06,4.5927567670141934e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969141098994,0.0003248197188019399,0.0003248353770952978
6.55,2.36,2.8647036794911315e-06,4.592741648239106e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914200362,0.000324819716945384,0.0003248343087498826
6.5600000000000005,2.36,2.8647034330326056e-06,4.5927275592062045e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969142846636,0.0003248197152152784,0.0003248333131696386
6.57,2.36,2.8647032033604122e-06,4.59271442977959e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914363223,0.0003248197136030106,0.0003248323853985195
6.58,2.36,2.8647029893312306e-06,4.59270219460033e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914436433,0.0003248197121005546,0.0003248315208180359
6.59,2.36,2.8647027898796125e-06,4.592690792761096e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914504656,0.0003248197107004312,0.00032483071512426424
6.6000000000000005,2.36,2.864702604012678e-06,4.592680167502969e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969145682323,0.00032481970939567036,0.00032482996430642177
6.61,2.36,2.8647024308051713e-06,4.592670265932888e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914627478,0.00032481970817977693,0.00032482926462690107
6.62,2.36,2.8647022693948575e-06,4.592661038760345e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969146826883,0.0003248197070466984,0.00032482861260266303
6.63,2.36,2.8647021189782275e-06,4.592652440052018e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969147341385,0.00032481970599079394,0.00032482800498789924
6.640000000000001,2.36,2.8647019788064995e-06,4.592644427003109e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914782085,0.0003248197050068074,0.0003248274387578737
6.65,2.36,2.8647018481818916e-06,4.5926369597242616e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914826766,0.0003248197040898403,0.0003248269110938654
6.66,2.36,2.8647017264541477e-06,4.59263000104299e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969148684034,0.00032481970323532794,0.00032482641936913714
6.67,2.36,2.8647016130173008e-06,4.5926235163186315e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196914907205,0.00032481970243901674,0.00032482596113585883
6.68,2.36,2.864701507306656e-06,4.5926174732699054e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969149433625,0.0003248197016969423,0.0003248255341129227
6.69,2.36,2.864701408795981e-06,4.5926118418142134e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969149770584,0.0003248197010054106,0.0003248251361745875
6.7,2.36,2.8647013169948846e-06,4.592606593917887e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915008459,0.00032481970036097934,0.0003248247653398963
6.71,2.36,2.864701231446377e-06,4.5926017034566364e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915037722,0.00032481969976044046,0.0003248244197628159
6.72,2.36,2.864701151724592e-06,4.5925971460855015e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969150649904,0.0003248196992008042,0.0003248240977230463
6.73,2.36,2.8647010774326706e-06,4.59259289911766e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915090402,0.00032481969867928495,0.00032482379761745756
6.74,2.36,2.8647010082007846e-06,4.5925889414114926e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969151140826,0.0003248196981932865,0.00032482351795210917
6.75,2.36,2.864700943684294e-06,4.5925852532653405e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969151361515,0.0003248196977403895,0.0003248232573348129
6.76,2.36,2.8647008835620324e-06,4.5925818163194276e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915156716,0.0003248196973183393,0.00032482301446820324
6.7700000000000005,2.36,2.8647008275347078e-06,4.592578613464464e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969151758805,0.0003248196969250351,0.00032482278814327775
6.78,2.36,2.864700775323414e-06,4.592575628756477e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969151937394,0.0003248196965585189,0.00032482257723337986
6.79,2.36,2.8647007266682397e-06,4.5925728473374415e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969152103825,0.00032481969621696603,0.0003248223806885895
6.8,2.36,2.8647006813269777e-06,4.592570255361312e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915225891,0.0003248196958986767,0.0003248221975304969
6.8100000000000005,2.36,2.8647006390739165e-06,4.592567839925104e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915240344,0.00032481969560206586,0.0003248220268473319
6.82,2.36,2.8647005996987184e-06,4.5925655890046524e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969152538124,0.0003248196953256574,0.0003248218677894252
6.83,2.36,2.864700563005371e-06,4.592563491394762e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915266363,0.00032481969506807494,0.00032482171956497844
6.84,2.36,2.8647005288112137e-06,4.5925615366534264e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969152780595,0.0003248196948280366,0.00032482158143612303
6.8500000000000005,2.36,2.864700496946027e-06,4.592559715049845e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915288959,0.0003248196946043473,0.00032482145271524657
6.86,2.36,2.8647004672511834e-06,4.5925580175159825e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969152991163,0.0003248196943958936,0.0003248213327615701
6.87,2.36,2.8647004395788592e-06,4.592556435601431e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153085814,0.0003248196942016374,0.0003248212209779582
6.88,2.36,2.864700413791302e-06,4.59255496143134e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915317402,0.0003248196940206123,0.0003248211168079465
6.890000000000001,2.36,2.86470038976014e-06,4.592553587667217e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153256223,0.0003248196938519168,0.0003248210197329714
6.9,2.36,2.864700367365745e-06,4.5925523074703944e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915333282,0.0003248196936947113,0.00032482092926978875
6.91,2.36,2.8647003464966354e-06,4.5925511144679884e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153404206,0.00032481969354821295,0.0003248208449680683
6.92,2.36,2.864700327048924e-06,4.592550002721173e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915347072,0.0003248196934116926,0.00032482076640815197
6.93,2.36,2.8647003089258e-06,4.5925489666956164e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915353272,0.00032481969328447075,0.00032482069319896445
6.94,2.36,2.864700292037045e-06,4.592548001233931e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915359049,0.00032481969316591405,0.00032482062497606664
6.95,2.36,2.8647002762985855e-06,4.5925471015300004e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915364432,0.00032481969305543217,0.0003248205613998417
6.96,2.36,2.864700261632075e-06,4.5925462631050525e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153694485,0.00032481969295247525,0.00032482050215380386
6.97,2.36,2.8647002479645033e-06,4.592545481785366e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915374124,0.00032481969285653073,0.00032482044694302336
6.98,2.36,2.8647002352278324e-06,4.5925447536814924e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153784804,0.00032481969276712113,0.0003248203954926584
6.99,2.36,2.8647002233586574e-06,4.592544075168894e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153825397,0.0003248196926838011,0.00032482034754658615
7.0,2.36,2.864700212297894e-06,4.5925434428699006e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153863236,0.00032481969260615587,0.0003248203028661288
7.01,2.36,2.8647002019904814e-06,4.592542853636895e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691538985,0.0003248196925337993,0.00032482026122886474
7.0200000000000005,2.36,2.8647001923851083e-06,4.592542304536648e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153931345,0.00032481969246637093,0.0003248202224275215
7.03,2.36,2.8647001834339585e-06,4.592541792835709e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915396197,0.0003248196924035349,0.0003248201862689443
7.04,2.36,2.864700175092473e-06,4.5925413159868044e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969153990494,0.0003248196923449788,0.0003248201525731337
7.05,2.36,2.864700167319128e-06,4.592540871616158e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154017084,0.0003248196922904111,0.0003248201211723503
7.0600000000000005,2.36,2.8647001600752267e-06,4.59254045751167e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915404187,0.0003248196922395599,0.0003248200919102794
7.07,2.36,2.8647001533247087e-06,4.592540071611907e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915406495,0.0003248196921921722,0.000324820064641253
7.08,2.36,2.8647001470339695e-06,4.59253971199584e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154086473,0.00032481969214801204,0.00032482003922952455
7.09,2.36,2.8647001411716934e-06,4.592539376873283e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154106525,0.0003248196921068596,0.00032482001554859304
7.1000000000000005,2.36,2.864700135708698e-06,4.5925390645759784e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915412521,0.00032481969206851015,0.00032481999348057375
7.11,2.36,2.8647001306177887e-06,4.592538773549295e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915414263,0.00032481969203277273,0.0003248199729156107
7.12,2.36,2.864700125873622e-06,4.5925385023444874e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154158854,0.0003248196919994693,0.00032481995375133085
7.13,2.36,2.8647001214525805e-06,4.592538249611484e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154173973,0.0003248196919684342,0.0003248199358923333
7.140000000000001,2.36,2.864700117332657e-06,4.592538014092166e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154188073,0.00032481969193951286,0.0003248199192497149
7.15,2.36,2.8647001134933426e-06,4.5925377946141084e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691542012,0.0003248196919125614,0.000324819903740628
