Time,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,NADPH,O2,citrulline,NO3,NO,NADPplus,FeIII_t,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,cytosol,r1,r2,r3,r4,r5,r6,rF,rG,r9,r10
4.23,0.15400082750914146,0.0031802710579306665,0.015460350197005602,0.16089852213188033,0.0033228216169672426,0.01616767002277912,0.05613416467571551,0.5908353727885894,40.0,140.0,0.0,0.0,0.0,0.0,0.3148993496410218,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.4004021515237678,0.400714153299264,0.4019691051221457,0.4183361575428889,0.4186755237378726,0.42035942059225717,0.28067082337857757,0.14594882815686033,5.9083537278858946e-05,0.10753203784752327
4.24,0.1538792037646847,0.00317774952902013,0.015447838654440868,0.16073534688542931,0.003319438224461378,0.016150882010060513,0.05607175180499554,0.5912177891269169,40.0,140.0,0.0,0.0,0.0,0.0,0.314614550650114,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.40008592978818025,0.4003964406565364,0.4016438050154626,0.41791190190211625,0.41824921628213363,0.41992293226157335,0.2803587590249777,0.1457865546929884,5.9121778912691696e-05,0.10760163762109887
4.25,0.1537583153598446,0.003175243245324308,0.015435402756914183,0.16057315819985915,0.003316075288015895,0.016134195498011303,0.05600971628379236,0.5915978933682475,40.0,140.0,0.0,0.0,0.0,0.0,0.31433147355970376,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.399771619935596,0.4000806489108628,0.40132047167976875,0.4174902113196338,0.41782548629000277,0.4194890829482939,0.2800485814189618,0.14562526233786013,5.915978933682476e-05,0.10767081659302105
4.26,0.15363815784874477,0.003172752114670363,0.015423042047074363,0.16041195011040144,0.003312732683953009,0.01611760987295619,0.05594805583064158,0.5919756994915677,40.0,140.0,0.0,0.0,0.0,0.0,0.31405010795914623,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39945921040673643,0.39976676644846576,0.40099909322393346,0.41707107028704377,0.4174043181780791,0.41905785669686096,0.27974027915320787,0.14546494515966812,5.9197569949156775e-05,0.10773957730746532
4.2700000000000005,0.15351872681238846,0.0031702760454427326,0.015410756070335362,0.16025171668835098,0.0033094102893426957,0.016101124524930184,0.055886768177872664,0.5923512213913463,40.0,140.0,0.0,0.0,0.0,0.0,0.31377044350073946,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39914868971221,0.3994547817257843,0.4006796578287194,0.41665446338971257,0.4169856964571797,0.41862923764818477,0.2794338408893633,0.14530559726246894,5.923512213913463e-05,0.10780792229322504
4.28,0.15340001785849622,0.003167814946579763,0.015398544374859558,0.1600924520408478,0.003306107981998171,0.01608473884765617,0.05582585107152554,0.5927244728780462,40.0,140.0,0.0,0.0,0.0,0.0,0.313492469899344,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3988400464320902,0.39914468326905017,0.40036215374634854,0.4162403753062043,0.41656960573176954,0.41820321003906036,0.27912925535762767,0.1451472127859664,5.9272447287804625e-05,0.10787585406380441
4.29,0.15328202662134424,0.003165368727570357,0.015386406511541134,0.15993415031066027,0.003302825640471396,0.016068452238522605,0.05576530227126766,0.5930954676786317,40.0,140.0,0.0,0.0,0.0,0.0,0.31321617693200454,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39853326921549503,0.398836459673865,0.4000465693000695,0.41582879080771673,0.41615603069939594,0.41777975820158775,0.2788265113563383,0.1449897859052959,5.930954676786318e-05,0.10794337511751098
4.3,0.15316474876160394,0.003162937298450647,0.015374342033989562,0.15977680567596983,0.003299563144048611,0.016052264098561364,0.05570511955031164,0.5934642194370737,40.0,140.0,0.0,0.0,0.0,0.0,0.31294155443757377,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3982283467801703,0.39853009960478153,0.3997328928837286,0.41541969475752155,0.41574495615012497,0.41735886656259547,0.2785255977515582,0.14483331083081027,5.9346421943707375e-05,0.10801048793754742
4.3100000000000005,0.15304817996618228,0.0031605205698006875,0.015362350498513186,0.15962041235015678,0.0032963203727458946,0.016036173832425695,0.055645300695333376,0.5938307417148515,40.0,140.0,0.0,0.0,0.0,0.0,0.31266859231633903,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39792526791207394,0.39822559179488665,0.39942111296134286,0.41501307211040767,0.41533636696598275,0.41694051964306805,0.2782265034766669,0.14467778180786678,5.9383074171485154e-05,0.10807719499210297
4.32,0.1529323159480632,0.0031581184527411676,0.015350431464102908,0.1594649645815876,0.0032930972073047533,0.016020180848368346,0.05558584350639061,0.5941950479914508,40.0,140.0,0.0,0.0,0.0,0.0,0.31239728052965077,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39762402146496434,0.3979229250453871,0.3991112180666756,0.4146089079121278,0.4149302481203989,0.416524702057577,0.27792921753195304,0.1445231931166156,5.9419504799145086e-05,0.10814349873444404
4.33,0.15281715244614988,0.0031557308589301386,0.015338584492415971,0.1593104566534032,0.0032898935291877335,0.016004284558219787,0.055526745796842046,0.5945571516648607,40.0,140.0,0.0,0.0,0.0,0.0,0.31212760909955306,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3973245963599897,0.3976220882251975,0.3988031968028153,0.41420718729884837,0.4145265846776544,0.4161113985137145,0.27763372898421024,0.14436953907178932,5.945571516648607e-05,0.10820940160300464
4.34,0.15270268522510813,0.0031533577005597667,0.015326809147759836,0.1591568828833089,0.0032867092205740634,0.015988484377366573,0.055468005393266906,0.5949170660520653,40.0,140.0,0.0,0.0,0.0,0.0,0.31185956810841703,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39702698158528116,0.39732307027053065,0.3984970378417557,0.41380789549660313,0.414125361792332,0.4157005938115309,0.27734002696633453,0.14421681402249395,5.949170660520653e-05,0.10827490602147588
4.3500000000000005,0.1525889100752106,0.003150998890353105,0.015315104997076156,0.15900423762336527,0.003283544164355318,0.01597277972472986,0.05540962013538501,0.5952748043895341,40.0,140.0,0.0,0.0,0.0,0.0,0.3115931476985759,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3967311661955476,0.3970258601844912,0.39819272992398,0.41341101782074974,0.4137265647087701,0.4152922728429763,0.27704810067692504,0.14406501235200103,5.9527480438953406e-05,0.10834001439889519
4.36,0.15247582281218203,0.0031486543415608836,0.015303471609924858,0.15885251525978059,0.0032803982441311154,0.01595717002274402,0.05535158787597735,0.5956303798337086,40.0,140.0,0.0,0.0,0.0,0.0,0.3113283380719626,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3964371393116733,0.3967304470366713,0.3978902618580463,0.41301653967542956,0.4133301787605206,0.41488642059134456,0.27675793937988674,0.14391412847754112,5.956303798337086e-05,0.10840472912973496
4.37,0.15236341927704522,0.0031463239679583197,0.015291908558468308,0.15870171021270413,0.0032772713442048317,0.015941654697335418,0.05529390648080706,0.5959838054614861,40.0,140.0,0.0,0.0,0.0,0.0,0.31106512948974935,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39614489012031756,0.3964368199627483,0.397589622520176,0.41262444655303077,0.4129361893698088,0.41448302213072086,0.27646953240403527,0.14376415685009836,5.959838054614862e-05,0.10846905259399046
4.38,0.1522516953359682,0.003144007683841945,0.015280415417455577,0.15855181693602122,0.00327416334957935,0.01592623317790127,0.055236573828541,0.5963350942707009,40.0,140.0,0.0,0.0,0.0,0.0,0.31080351227198943,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39585440787351733,0.3961449681640851,0.397290800853845,0.4122347240336552,0.41254458204699807,0.41408206262543307,0.27618286914270496,0.1436150919542066,5.963350942707009e-05,0.10853298715726754
4.39,0.1521406468801121,0.0031417054040264554,0.01526899176420681,0.1584028299171491,0.0032710741459528268,0.015910904897288688,0.05517958781067166,0.5966842591806018,40.0,140.0,0.0,0.0,0.0,0.0,0.31054347679726124,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3955656818882915,0.3958548809073334,0.39699378586937706,0.4118473577845877,0.4121553423900562,0.41368352732950586,0.2758979390533583,0.14346692830774632,5.966842591806018e-05,0.10859653517086952
4.4,0.15203026982548026,0.0031394170438415765,0.015257637178597664,0.15825474367683423,0.0032680036197144918,0.01589566929177379,0.05512294633143968,0.5970313130323277,40.0,140.0,0.0,0.0,0.0,0.0,0.3102850135023145,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3952787015462487,0.39556654752403864,0.39669856664353925,0.411462333559769,0.411768456084026,0.41328740158611854,0.2756147316571984,0.1433196604617432,5.970313130323277e-05,0.10865969897188363
4.41,0.1519205601127678,0.0031371425191289515,0.01524635124304388,0.15810755276895083,0.0032649516579404698,0.015880525801041004,0.05506664730775675,0.5973762685893796,40.0,140.0,0.0,0.0,0.0,0.0,0.3100281128817186,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3949934562931963,0.3952799574102479,0.3964051323191409,0.41107963719927215,0.4113839089004992,0.4128936708270661,0.2753332365387837,0.14317328300016754,5.973762685893797e-05,0.1087224808832671
4.42,0.15181151370721246,0.0031348817462390466,0.01523513354248591,0.15796125178030052,0.0032619181483896243,0.015865473868162425,0.05501068866912895,0.5977191385380903,40.0,140.0,0.0,0.0,0.0,0.0,0.309772765487513,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3947099356387524,0.3949951000261199,0.39611347210463366,0.4106992546287814,0.41100168669709264,0.4125023205722231,0.27505344334564474,0.14302779053973527,5.977191385380903e-05,0.10878488321393244
4.43,0.15170312659844618,0.003132634642028073,0.01522398366437366,0.15781583533041318,0.0032589029794994335,0.015850512939577368,0.05495506835758069,0.5980599354880907,40.0,140.0,0.0,0.0,0.0,0.0,0.30951896192885936,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3944281291559601,0.3947119648955372,0.39582357527371514,0.4103211718590743,0.4106217754169286,0.41211333642901155,0.27477534178790347,0.1428831777297098,5.980599354880907e-05,0.10884690825883249
4.44,0.1515953948003476,0.0031304011238549295,0.015212901198651313,0.15767129807134922,0.003255906040381884,0.015835642465071974,0.05489978432757896,0.5983986719727734,40.0,140.0,0.0,0.0,0.0,0.0,0.30926669287169684,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39414802648090375,0.39443054160572116,0.39553543116493417,0.409945374985508,0.4102441610881174,0.41172670409187134,0.2744989216378948,0.1427394392517053,5.983986719727735e-05,0.10890855829904476
4.45,0.15148831435089552,0.003128181109578165,0.015201885737742258,0.15752763468750286,0.0032529272208193937,0.015820861897759,0.05484483454595812,0.598735360449754,40.0,140.0,0.0,0.0,0.0,0.0,0.30901594903839835,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3938696173123284,0.3941508198068488,0.3952490291812987,0.40957185018750747,0.40986882982324363,0.41134240934173405,0.2742241727297906,0.14259656981949112,5.98735360449754e-05,0.1089698356018552
4.46,0.15138188131202318,0.0031259745175529555,0.015190936876534089,0.15738483989540653,0.0032499664112607607,0.0158061706940577,0.05479021699184513,0.5990700133013289,40.0,140.0,0.0,0.0,0.0,0.0,0.3087667212074297,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3935928914112603,0.3938727892116724,0.3949643587898863,0.40920058372805695,0.4094957678188558,0.41096043804550025,0.27395108495922565,0.14245456417879734,5.99070013301329e-05,0.10903074242084186
4.47,0.1512760917694734,0.0031237812666281032,0.015180054212363715,0.15724290844353664,0.0032470235028171303,0.01579156831367383,0.054735929656585205,0.5994026428349313,40.0,140.0,0.0,0.0,0.0,0.0,0.30851900021301004,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39331783860063085,0.393596439595141,0.3946814095214566,0.40883156195319525,0.40912496135495846,0.4105807761555196,0.273679648282926,0.14231341710712153,5.994026428349313e-05,0.1090912809959575
4.48,0.15117094183265464,0.0031216012761430515,0.015169237345002555,0.15710183511212045,0.003244098387257994,0.015777054219579773,0.05468197054366797,0.5997332612835828,40.0,140.0,0.0,0.0,0.0,0.0,0.30827277694477506,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3930444487649021,0.3933217607940245,0.3944001709700664,0.40846477129151315,0.40875639679450726,0.4102034097090741,0.27340985271833984,0.14217312341353672,5.997332612835829e-05,0.10915145355361208
4.49,0.15106642763449787,0.0031194344659249175,0.015158485876641805,0.15696161471294415,0.003241190957007207,0.015762627877994803,0.05462833766865401,0.6000618808063445,40.0,140.0,0.0,0.0,0.0,0.0,0.308028042347442,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3927727118496945,0.3930487427065396,0.39412063279268694,0.4081001982536548,0.4083900605829081,0.4098283248278649,0.2731416883432701,0.14203367793850044,6.000618808063445e-05,0.1092112623067547
4.5,0.15096254533131453,0.0031172807562855447,0.015147799411877825,0.1568222420891619,0.0032383011051390323,0.01574828875836544,0.05457502905910192,0.600388513488763,40.0,140.0,0.0,0.0,0.0,0.0,0.30778478742047644,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3925026178614178,0.39277737529197865,0.39384278470882345,0.40773782943182096,0.40802593924751807,0.4094555077175014,0.2728751452955096,0.141895075553665,6.00388513488763e-05,0.10927070945495486
4.51,0.15085929110265497,0.0031151400680185727,0.015137177557697582,0.1566837121151063,0.0032354287253742076,0.015734036333345944,0.05452204275449572,0.6007131713433159,40.0,140.0,0.0,0.0,0.0,0.0,0.3075430032177613,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39223415686690294,0.3925076485703402,0.39356661650013713,0.40737765149927635,0.4076640193971502,0.4090849446669946,0.2726102137724786,0.14175731116168888,6.0071317134331594e-05,0.10932979718448349
4.5200000000000005,0.15075666115116804,0.003113012322396524,0.01512661992346421,0.15654601969609985,0.0032325737120760386,0.01571987007877892,0.054469376806172774,0.6010358663098528,40.0,140.0,0.0,0.0,0.0,0.0,0.30730268084726786,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3919673189930369,0.39223955262196203,0.39329211801006947,0.4070196512098596,0.4073042877215809,0.40871662204825193,0.2723468840308639,0.1416203796960492,6.010358663098529e-05,0.1093885276683932
4.53,0.15065465170246145,0.0031108974411679082,0.01511612612090264,0.15640915976826764,0.003229735960246513,0.015705789473676048,0.05441702927725214,0.6013566102560349,40.0,140.0,0.0,0.0,0.0,0.0,0.3070638114707291,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3917020944263998,0.39197307758715644,0.3930192791434686,0.40666381539749585,0.40694673099106066,0.4083505263155772,0.2720851463862607,0.14148427612085557,6.0135661025603496e-05,0.10944690306659835
4.54,0.1505532590049629,0.0031087953465543453,0.01510569576408531,0.15627312729835097,0.003226915365522438,0.015691794000198902,0.05436499824256329,0.6016754149777711,40.0,140.0,0.0,0.0,0.0,0.0,0.3068263863033139,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3914384734129036,0.3917082136658475,0.39274808986621806,0.4063101309757125,0.4065913360558272,0.40798664400517143,0.27182499121281645,0.14134899543066454,6.0167541497777114e-05,0.10950492552595434
4.55,0.15045247932978226,0.003106705961247704,0.015095328469417987,0.15613791728352241,0.0032241118241716042,0.015677883143639933,0.054313281788575356,0.601992292199652,40.0,140.0,0.0,0.0,0.0,0.0,0.30659039661330467,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39117644625743386,0.39144495111721067,0.39247854020486767,0.4059585849371583,0.40623808984562215,0.40762496173463825,0.27156640894287676,0.14121453265029593,6.0199229219965204e-05,0.10956259718033665
4.5600000000000005,0.1503523089705742,0.003104629208407258,0.015085023855625655,0.15600352475120166,0.003221325233088968,0.015664056392403515,0.054261878013326735,0.6023072535753813,40.0,140.0,0.0,0.0,0.0,0.0,0.3063558337217759,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3909160033234929,0.3911832802593145,0.392210620246267,0.40560916435312433,0.40588697936921,0.4072654662024914,0.2713093900666337,0.1410808828346495,6.023072535753813e-05,0.10961992015071939
4.57,0.15025274424340207,0.0031025650116568624,0.015074781543738492,0.15586994475887284,0.003218555489792862,0.015650313237987153,0.054210785026355145,0.6026203106882039,40.0,140.0,0.0,0.0,0.0,0.0,0.3061226890022749,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3906571350328454,0.39092319146876464,0.3919443201372008,0.4052618563730694,0.40553799171390065,0.40690814418766597,0.27105392513177573,0.14094804106852338,6.026203106882039e-05,0.10967689654525309
4.58,0.15015378148660236,0.0031005132950821445,0.015064601157077927,0.15573717239390256,0.003215802492421224,0.01563665317496276,0.054160000948628086,0.6029314750513323,40.0,140.0,0.0,0.0,0.0,0.0,0.3058909538805049,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.39039983186516614,0.3906646751803502,0.3916796300840261,0.40491664822414664,0.4051911140450742,0.40655298254903177,0.2708000047431404,0.14081600246643303,6.029314750513323e-05,0.10973352845934248
4.59,0.15005541706065004,0.0030984739832277098,0.015054482321242802,0.15560520277335932,0.003213066139727854,0.015623075700958078,0.05410952391247375,0.6032407581083699,40.0,140.0,0.0,0.0,0.0,0.0,0.3056606198340094,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3901440843576901,0.3904077218866915,0.3914165403523129,0.40457352721073425,0.4048463336057096,0.40619996822491006,0.2705476195623687,0.14068476217243175,6.0324075810836985e-05,0.10978981797572332
4.6000000000000005,0.14995764734802464,0.003096447001094368,0.015044424664095586,0.15547403104383392,0.0032103463310786872,0.015609580316638207,0.05405935206151231,0.6035481712337316,40.0,140.0,0.0,0.0,0.0,0.0,0.3054316783918586,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38988988310486405,0.39015232213789036,0.39115504126648526,0.4042324807139682,0.4045036377159146,0.40584908823259336,0.27029676030756156,0.140554315359932,6.035481712337316e-05,0.10984576716453916
4.61,0.1498604687530774,0.003094432274136376,0.015034427815748702,0.15534365238126108,0.0032076429664480953,0.015596166525687237,0.05400948355058768,0.6038537257330627,40.0,140.0,0.0,0.0,0.0,0.0,0.3052041211343385,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3896372187580013,0.3898984665411834,0.3908951232094663,0.4038934961912788,0.40416301377246,0.40550032966786814,0.2700474177529384,0.14042465723152797,6.038537257330628e-05,0.1099013780834174
4.62,0.1497638777018989,0.003092429728258696,0.015024491408550916,0.15521406199074178,0.0032049559464152064,0.015582833834789993,0.05395991654569963,0.6041574328436542,40.0,140.0,0.0,0.0,0.0,0.0,0.30497793969264064,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38938608202493713,0.3896461457605957,0.3906367766223238,0.40355656117592864,0.403824449248316,0.4051536797045398,0.26979958272849813,0.14029578301881904,6.041574328436542e-05,0.10995665277754506
4.63,0.14966787064218753,0.0030904392898142693,0.015014615077073823,0.15508525510636717,0.00320228517216025,0.015569581753613896,0.05391064922393635,0.604459303734856,40.0,140.0,0.0,0.0,0.0,0.0,0.30475312574855473,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3891364636696876,0.38939535051659796,0.39037999200391943,0.4032216632765547,0.4034879316921915,0.4048091255939613,0.26955324611968173,0.1401676879822345,6.0445930373485604e-05,0.11001159327974379
4.64,0.14957244404311906,0.003088460885601309,0.015004798458098401,0.15495722699104308,0.0031996305454609223,0.015556409794790926,0.0538616797734074,0.6047593495084882,40.0,140.0,0.0,0.0,0.0,0.0,0.3045296710341622,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38888835451210957,0.389146071585765,0.39012475991055845,0.40288879017671203,0.4031534487280762,0.40446665466456405,0.269308398867037,0.14004036741085926,6.047593495084882e-05,0.11006620161054485
4.65,0.1494775943952166,0.0030864944428606075,0.014995041190601658,0.154829972936316,0.003196991968688772,0.015543317473899702,0.05381300639317709,0.6050575811992489,40.0,140.0,0.0,0.0,0.0,0.0,0.30430756733153264,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3886417454275632,0.38889829980043655,0.3898710709556431,0.4025579296344216,0.40282098805478533,0.40412625432139226,0.26906503196588544,0.13991381662226043,6.0505758119924894e-05,0.1101204797782633
4.66,0.14938331821022172,0.0030845398892728605,0.014985342915743353,0.15470348826219982,0.0031943693448056136,0.015530304309447665,0.05376462729319822,0.6053540097751201,40.0,140.0,0.0,0.0,0.0,0.0,0.30408680647242153,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3883966273465765,0.38865202604838045,0.38961891580932717,0.40222906948171955,0.40249053744550733,0.4037879120456393,0.2688231364659911,0.13978803096231537,6.053540097751201e-05,0.11017442977907184
4.67,0.14928961202096602,0.0030825971529560067,0.014975703276852798,0.15457776831700365,0.003191762577359954,0.015517369822853372,0.053716540694246265,0.6056486461377713,40.0,140.0,0.0,0.0,0.0,0.0,0.3038673803379697,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3881529912545117,0.38840724127245685,0.38936828519817274,0.4019021976242095,0.4021620847473542,0.40345161539418767,0.2685827034712313,0.1396630058050403,6.056486461377713e-05,0.11022805359707435
4.68,0.14919647238124364,0.0030806661624625865,0.014966121919415744,0.15445280847716092,0.0031891715704834497,0.015504513538428888,0.053668744827853936,0.6059415011229602,40.0,140.0,0.0,0.0,0.0,0.0,0.3036492808584046,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3879108281912335,0.3881639364702859,0.3891191699048093,0.4015773020406184,0.40183561788091465,0.40311735199915105,0.26834372413926966,0.13953873655242024,6.059415011229602e-05,0.11028135320437873
4.69,0.1491038958656846,0.0030787468467771127,0.01495659849106134,0.1543286041470591,0.003186596228887379,0.015491734983362301,0.05362123793624614,0.6062325855009314,40.0,140.0,0.0,0.0,0.0,0.0,0.3034325000127437,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38767012925078,0.3879221026939162,0.3888715607675949,0.40125437078235365,0.4015111248398098,0.40278510956741986,0.2681061896812307,0.13941521863423997,6.0623258550093145e-05,0.11033433056116951
4.7,0.1490118790696287,0.003076839135313459,0.014947132641549178,0.154205150758871,0.0031840364578591377,0.015479033687700332,0.053574018272275356,0.6065219099768122,40.0,140.0,0.0,0.0,0.0,0.0,0.30321702982849974,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38743088558103467,0.3876817310494958,0.38862544868027865,0.40093339197306466,0.40118859369025134,0.4024548758802086,0.2678700913613768,0.13929244750791592,6.065219099768123e-05,0.11038698761577981
4.71,0.14892041860900043,0.0030749429579122627,0.014937724022756406,0.1540824437723865,0.0031814921632587548,0.015466409184331047,0.05352708409935733,0.6068094851910066,40.0,140.0,0.0,0.0,0.0,0.0,0.30300286238138696,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38719308838340116,0.3874428126969451,0.38838082459166656,0.4006143538082049,0.4008680125706031,0.40212663879260724,0.2676354204967867,0.13917041865832908,6.068094851910067e-05,0.1104393263047632
4.72,0.14882951112018444,0.003073058244838348,0.014928372288664931,0.1539604786748457,0.0031789632515154325,0.015453861008966679,0.05348043369140726,0.6070953217195866,40.0,140.0,0.0,0.0,0.0,0.0,0.30278998979503013,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38695672891247956,0.3872053388496319,0.3881376795052882,0.4002972445545988,0.4005493696909445,0.40180038623313363,0.2674021684570363,0.1390491275976589,6.070953217195866e-05,0.11049134855296476
4.73,0.1487391532599019,0.0030711849267781575,0.01491907709534869,0.1538392509807729,0.003176449629624104,0.015441388700126554,0.05343406533277628,0.6073794300746808,40.0,140.0,0.0,0.0,0.0,0.0,0.3025784042406748,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38672179847574495,0.38696930077404784,0.3878960044790659,0.3999820525500095,0.40023265333263713,0.40147610620329044,0.2671703266638814,0.13892856986521834,6.073794300746808e-05,0.1105430562735919
4.74,0.14864934170508748,0.003069322934837207,0.014909838100961009,0.15371875623181178,0.0031739512051420136,0.015428991799120126,0.05338797731818839,0.6076618207048613,40.0,140.0,0.0,0.0,0.0,0.0,0.3023680979368992,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38648828843322747,0.3867346897894881,0.38765579062498623,0.39966876620271063,0.3999178518478937,0.40115378677712327,0.2669398865909419,0.13880874102728982,6.076618207048613e-05,0.11059445136828475
4.75,0.14856007315276717,0.003067472200537548,0.014900654965722016,0.15359898999656127,0.0031714678861853147,0.015416669850030094,0.053342167952677724,0.6079425039955282,40.0,140.0,0.0,0.0,0.0,0.0,0.30215906314932844,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38625619019719465,0.38650149726773103,0.3874170291087724,0.3993573739910593,0.39960495365934967,0.40083341610078244,0.2667108397633886,0.13868963667696207,6.079425039955282e-05,0.11064553572718613
4.76,0.14847134431993683,0.0030656326558152515,0.014891527351906164,0.15347994787041264,0.0031689995814256936,0.015404422399695646,0.05329663555152622,0.6082214902692908,40.0,140.0,0.0,0.0,0.0,0.0,0.30195129219034944,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.38602549523183577,0.3862697146327217,0.38717971114956024,0.3990478644630729,0.3992939472596374,0.40051498239208677,0.2664831777576311,0.13857125243396817,6.0822149026929084e-05,0.11069631122901093
4.7700000000000005,0.14838315194344134,0.0030638042330179047,0.014882454923829795,0.1533616254753875,0.0031665462000870096,0.015392248997695786,0.05325137844020166,0.6084987897863483,40.0,140.0,0.0,0.0,0.0,0.0,0.3017447774188289,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.3857961950529475,0.386039333360256,0.38694382801957466,0.3987402262360075,0.3989848212109632,0.40019847394009045,0.2662568922010083,0.13845358394452434,6.084987897863483e-05,0.11074677974111538
