Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.30175744519752057,0.01000247257338392,0.010025165729670278,0.06876792008049182,0.01801014039071331,0.011476628728195784,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9553519145397977,0.030175744519752058,0.0010155255454191716,0.001000247257338392,0.0010800741023327038,0.001002516572967028,0.034819881853691156,0.0018010140390713311,0.009594546434055684,0.0011476628728195784,0.2766753088606143,0.0068767920080491825
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3110039346682147,0.010002627658991967,0.010025914138902758,0.07148746819725074,0.018342952438924233,0.011562549434170746,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9552216484162666,0.03110039346682147,0.001016001436489453,0.0010002627658991967,0.0010746148449077757,0.0010025914138902757,0.03537886478553743,0.0018342952438924233,0.00989416238671339,0.0011562549434170747,0.2812500671773767,0.007148746819725074
0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.32023986119001574,0.010002787343470121,0.010026605126700549,0.07424970849151791,0.018681049539344383,0.011651401611997386,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9550875574455756,0.03202398611900158,0.0010164767966309475,0.001000278734347012,0.0010687326816129184,0.001002660512670055,0.0359439961191211,0.0018681049539344384,0.010198302207608144,0.0011651401611997385,0.28576226855621706,0.007424970849151791
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3294651967190311,0.0100029516169144,0.010027234495769928,0.07705398448108833,0.01902448804568516,0.01174322700626104,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9549495735549719,0.03294651967190311,0.001016951624308923,0.00100029516169144,0.001062444699308095,0.0010027234495769929,0.036515238140102685,0.0019024488045685161,0.010506898576059201,0.0011743227006261042,0.29021318885954767,0.0077053984481088335
0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.338679912601074,0.010003120469398726,0.01002779849313454,0.0798996415418173,0.01937332289845089,0.011838067095953794,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9548076285019323,0.0338679912601074,0.0010174259179535393,0.0010003120469398725,0.0010557687513329233,0.001002779849313454,0.037092547108462125,0.0019373322898450888,0.010819884245630391,0.0011838067095953796,0.2946040689280773,0.00798996415418173
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.34788397953351186,0.010003293891006435,0.010028293307549965,0.08278604756958649,0.019727609504940742,0.011935962295831241,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9546616539601412,0.03478839795335119,0.001017899675919493,0.0010003293891006435,0.001048723280243087,0.0010028293307549965,0.03767587654755738,0.001972760950494074,0.011137194256177702,0.001193596229583124,0.2989361171200051,0.008278604756958649
0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3570773675609659,0.010003471871809593,0.010028715389108968,0.08571258014951762,0.020087402444182834,0.012036952442019648,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9545115815125342,0.03570773675609659,0.0010183728965136886,0.0010003471871809593,0.0010413272349480396,0.0010028715389108968,0.03826517498187402,0.0020087402444182835,0.011458764550372574,0.001203695244201965,0.30321050941822136,0.008571258014951762
0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.366260046031119,0.01000365440186527,0.01002906148543381,0.08867862527021098,0.020452755120439692,0.012141076824905046,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9543573427092027,0.036626004603111904,0.0010188455779993645,0.001000365440186527,0.0010335999586487835,0.001002906148543381,0.038860385363307895,0.0020452755120439693,0.011784531816624491,0.0012141076824905047,0.3074283902952733,0.008867862527021098
0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3754319836973496,0.010003841471234457,0.010029328398017167,0.09168358672550678,0.020823721204833563,0.012248373869161805,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9541988690151831,0.037543198369734965,0.0010193177185820604,0.0010003841471234458,0.0010255610494660995,0.0010029328398017167,0.03946144757322449,0.0020823721204833562,0.012114434551188779,0.0012248373869161806,0.3115908744629562,0.009168358672550678
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3845931486122809,0.010004033069959116,0.010029513229084477,0.09472687411982872,0.021200352735376217,0.01235888155028175,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9540360919308765,0.03845931486122809,0.0010197893164285126,0.0010004033069959115,0.0010172302864721134,0.0010029513229084478,0.040068295178861436,0.002120035273537622,0.012448411700797956,0.001235888155028175,0.3156990470070194,0.009472687411982872
0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.3937435081682898,0.010004229188071914,0.01002961328929241,0.09780790811286721,0.02158270096231052,0.01247263721039564,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9538689429745135,0.03937435081682898,0.0010202603696631988,0.0010004229188071915,0.0010086275116620036,0.001002961328929241,0.04068085693034273,0.002158270096231052,0.01278640326020609,0.0012472637210395642,0.3197539645783426,0.009780790811286723
0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.40288302914757385,0.01000442981561039,0.010029625987063183,0.1009261283169091,0.021970817647402524,0.012589677277228132,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9536973536164465,0.040288302914757386,0.0010207308763622602,0.001000442981561039,0.0009997725099104267,0.0010029625987063183,0.04129905898879222,0.0021970817647402525,0.013128351169997199,0.0012589677277228132,0.32375665662426145,0.010092612831690911
0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4120116776664008,0.010004634942601193,0.010029548951813233,0.10408098450298725,0.022364753617151137,0.012710037577047603,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9535212553840792,0.04120116776664008,0.001021200834564473,0.0010004634942601194,0.0009906849432576635,0.0010029548951813233,0.0419228224902961,0.002236475361715114,0.013474198316838859,0.0012710037577047604,0.3277081258168929,0.010408098450298726
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4211294191901939,0.010004844559050112,0.010029380057244224,0.10727192962098477,0.02276455766735296,0.012833753602931854,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9533405799574445,0.042112941919019396,0.0010216702422770347,0.0010004844559050113,0.0009813842865523852,0.0010029380057244225,0.04255206176972615,0.002276455766735296,0.01382388774848564,0.0012833753602931855,0.33160934878471504,0.010727192962098477
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4302362185334811,0.010005058654940792,0.010029117426573694,0.11049841894586968,0.023170276427419773,0.012960860546946694,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9531552592222643,0.04302362185334811,0.0010221390974789594,0.0010005058654940792,0.0009718897521396222,0.0010029117426573694,0.0431866842385834,0.0023170276427419774,0.014177362581321018,0.0012960860546946695,0.3354612768643785,0.011049841894586968
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4393320398617483,0.010005277220281735,0.010028759243322596,0.113759940961682,0.023581959268539503,0.013091392136121972,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9529652249551691,0.04393320398617483,0.0010226073981034096,0.0010005277220281735,0.0009622201318510889,0.0010028759243322597,0.04382659861202274,0.0023581959268539504,0.014534569483828433,0.0013091392136121973,0.33926483745130875,0.0113759940961682
0.47000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4484168466896202,0.010005500245060158,0.010028303937046946,0.11705598704569889,0.023999653485807435,0.013225381775061768,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.952770409158627,0.04484168466896202,0.0010230751420590382,0.001000550024506016,0.0009523938206659606,0.0010028303937046946,0.04447170690205277,0.0023999653485807437,0.014895455254951081,0.001322538177506177,0.3430209341289947,0.01170559870456989
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4574906018965356,0.010005727719245058,0.010027750117259829,0.1203860530552596,0.024423404475724823,0.01336286249143343,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9525707440954629,0.045749060189653565,0.001023542327226086,0.0010005727719245058,0.0009424287560172557,0.0010027750117259828,0.04512190482897052,0.0024423404475724824,0.015259966998794824,0.001336286249143343,0.34673044757837496,0.01203860530552596
0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.46655326775985706,0.010005959632764959,0.010027096545563012,0.12374962377845147,0.024853253101887327,0.013503867533597407,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9523661625589612,0.04665532677598571,0.001024008951456864,0.0010005959632764959,0.00093234241138274,0.0010027096545563014,0.04577707765718609,0.002485325310188733,0.0156280503636273,0.0013503867533597408,0.35039423635025024,0.012374962377845147
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4756048058363946,0.010006195975587532,0.010026342235370321,0.12714622857528612,0.02528924512152268,0.01364842823206744,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9521565971076218,0.04756048058363946,0.0010244750125834514,0.0010006195975587532,0.00092215159993463,0.001002634223537032,0.04643711568921134,0.002528924512152268,0.015999655857715206,0.001364842823206744,0.3540131371461386,0.012714622857528612
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.48464517706281496,0.010006436737652117,0.010025486367391366,0.13057539422140893,0.0257314231964333,0.013796575811938182,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9519419807417707,0.0484645177062815,0.0010249405084153517,0.0010006436737652117,0.0009118725711322174,0.0010025486367391367,0.04710190124524236,0.00257314231964333,0.016374733493934007,0.0013796575811938182,0.3575879657506012,0.013057539422140893
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.4936743417537855,0.010006681908884995,0.010024528279948024,0.1340366552003625,0.02617982859999135,0.013948340998687832,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9517222468017391,0.049367434175378554,0.001025405436740153,0.0010006681908884996,0.0009015209529656428,0.0010024528279948025,0.047771311584575246,0.0026179828599991353,0.01675323395635815,0.0013948340998687833,0.36111951766663836,0.013403665520036252
0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5026922598537569,0.010006931479169081,0.01002346714560054,0.13752952881040562,0.026634496636283866,0.014103754988614556,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9514973294807924,0.05026922598537569,0.0010258697952975919,0.001000693147916908,0.0008911117947928909,0.001002346714560054,0.04844521174077147,0.0026634496636283866,0.017135105751014817,0.0014103754988614558,0.3646085698629307,0.013752952881040562
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.511698890314507,0.010007185438418829,0.010022302770590448,0.14105357670527952,0.02709546796487344,0.014262847049729651,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9512671627082985,0.0511698890314507,0.0010263335818480668,0.001000718543841883,0.0008806593855400026,0.0010022302770590448,0.04912347276880696,0.002709546796487344,0.017520302258308605,0.0014262847049729653,0.36805587846669213,0.014105357670527952
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5206941915786494,0.010007443776522048,0.010021034973853695,0.1446083570909101,0.027562779804012925,0.014425646385322552,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.951031681052521,0.05206941915786494,0.001026796794123738,0.0010007443776522049,0.0008701773706157592,0.0010021034973853695,0.04980595773766188,0.002756277980401293,0.01790877625270972,0.0014425646385322552,0.37146218153091404,0.014460835709091012
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5296781214535918,0.010007706483355071,0.010019663748899489,0.14819343718677036,0.028036468223791203,0.014592181648166754,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9507908195238954,0.052967812145359186,0.0010272594298436518,0.0010007706483355072,0.0008596787114208949,0.001001966374889949,0.05049252554629408,0.0028036468223791204,0.018300481331651686,0.0014592181648166755,0.37482819897926245,0.014819343718677037
0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5386506375306909,0.010007973548758086,0.010018188607536189,0.15180836973305759,0.028516563063421818,0.014762481848689238,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.950544514260703,0.05386506375306909,0.0010277214866488873,0.0010007973548758085,0.0008491757418307482,0.001001818860753619,0.051183023163844314,0.002851656306342182,0.018695369160893593,0.0014762481848689239,0.3781546354688483,0.015180836973305759
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5476116963056173,0.010008244962586907,0.01001660995712352,0.15545274229256578,0.029003098597785257,0.014936574449092504,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9502927012257405,0.05476116963056174,0.0010281829622404654,0.0010008244962586908,0.0008386800440745044,0.0010016609957123521,0.051877302471184085,0.002900309859778526,0.019093395261199464,0.0014936574449092505,0.3814421759519561,0.015545274229256579
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5565612537960534,0.010008520714676618,0.010014928133439575,0.15912614262996252,0.02949610604717776,0.015114486701698756,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9500353171619139,0.05565612537960534,0.0010286438542865897,0.0010008520714676619,0.0008282025428737912,0.0010014928133439576,0.052575208649328325,0.002949610604717776,0.019494514943168964,0.0015114486701698756,0.38469148960510047,0.015912614262996252
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5654992654115324,0.010008800794849237,0.010013143604471758,0.16282816600694863,0.029995615155631317,0.015296245366938598,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9497722994318425,0.05654992654115324,0.0010291041604439542,0.0010008800794849236,0.0008177534950862865,0.001001314360447176,0.053276582823433324,0.0029995615155631317,0.019898684164188125,0.0015296245366938598,0.3879032295599353,0.016282816600694864
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,0.5744256863988212,0.010009085192901194,0.010011256388191428,0.16655840071949257,0.03050165065721128,0.015481877265762986,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.9495035865791682,0.05744256863988212,0.00102956387829853,0.0010009085192901194,0.0008073425350039478,0.0010011256388191428,0.05398125688364947,0.0030501650657211283,0.020305857799547695,0.0015481877265762986,0.3910780354829893,0.016655840071949257
