Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
3040.0,1.4459789631278663,38.631675092626324,45.88528252568226,517.8894290799706,47.72065904110945,30.444145544965046,2346.8351954139234,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.852365661407,2424.9999999999977,0.0001295704731322814,0.12999999999999992,0.00027979306715321514,0.004333197923477898,0.0,1.0,1.0,0.041,0.033211880111377386,0.1238902628193421,0.14490187180851247,0.06710317835609887,0.14459789631278663,0.00018735617839180332,0.13521086282419215,0.0006953701516672739,0.005005524419644163,0.005945377766661054,315.2499999999997,10.16930139551246,305.08857540380984,3.9608147004120844,6.203685675344225,3.9577389208454536
3050.0,1.4471421869254826,38.66844922863218,45.93891978058196,517.7506480100595,47.76856232192914,30.474834952721817,2346.75660272535,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.8051592061992,2425.000000000001,0.00012956103184123984,0.13000000000000006,0.0002800918520728453,0.00433768181961092,0.0,1.0,1.0,0.041,0.033209283756340954,0.1240350834075713,0.1450177379130534,0.06708030819265388,0.14471421869254827,0.0001874932349590539,0.13533957230021262,0.0006960320861153792,0.00500992418176218,0.005951893848444142,315.2500000000001,10.179483450693638,305.0783583542957,3.9647906727201185,6.209913101850791,3.961728543853838
3060.0,1.4482994882968478,38.70504909334712,45.992330971122094,517.6123587156113,47.816252421348125,30.505388012891522,2346.678359565765,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.7580382683774,2425.0000000000045,0.00012955160765367547,0.13000000000000017,0.0002803893891140582,0.0043421460405407035,0.0,1.0,1.0,0.041,0.03320669210476076,0.12417929362202966,0.14513301305815704,0.06705751321301841,0.14482994882968478,0.0001876295270728522,0.13546767182671493,0.0006966908836802481,0.0050143013343575535,0.005958380417048797,315.2500000000006,10.18962014741104,305.0681867435498,3.9687489509718947,6.216112814775264,3.965700441675903
3070.0,1.4494508876147314,38.741475123325074,46.04551640873738,517.4745602837927,47.86372983461335,30.535805039002174,2346.6004651263916,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.71100270347,2425.0000000000073,0.00012954220054069398,0.13000000000000028,0.0002806856808901566,0.004346590628989805,0.0,1.0,1.0,0.041,0.03320410514869085,0.12432289430359092,0.14524769929659076,0.06703479326299051,0.14494508876147313,0.00018776505755727443,0.13559516293163776,0.0006973465522198514,0.005018655939668084,0.005964837520620473,315.25000000000097,10.19971159170149,305.0580604664316,3.9726895762729084,6.2222848784997495,3.969654655070291
3080.0,1.4505964053283436,38.7777277594473,46.09847641214969,517.3372517903244,47.910995062358424,30.56608634806635,2346.522918589585,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.6640523672498,2425.0000000000095,0.00012953281047344996,0.1300000000000004,0.00028098073004803576,0.004351015628212649,0.0,1.0,1.0,0.041,0.033201522880198744,0.12446588631280416,0.14536179868908986,0.06701214818701155,0.14505964053283435,0.00018789982924486413,0.13572204715806557,0.0006979990996700514,0.005022988060455527,0.005971265208209789,315.25000000000125,10.209757890742443,305.04797941664697,3.9766125901757494,6.228429358106614,3.9735912252486374
3090.0,1.4517360619603923,38.81380744683904,46.15121130740152,517.2004322995332,47.95804861051786,30.596232260526573,2346.4457191289675,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.6171871157342,2425.000000000012,0.00012952343742314684,0.13000000000000048,0.0002812745392676867,0.004355421081987572,0.0,1.0,1.0,0.041,0.033198945291365384,0.1246082705299841,0.14547531330409957,0.06698957782817308,0.14517360619603922,0.0001880338449762525,0.13584832606393665,0.0006986485340431028,0.005027297759994728,0.005977663529776647,315.25000000000153,10.219759152833795,305.0379434867669,3.9805180346729823,6.234546319367344,3.977510193868469
3100.0,1.4528698781041414,38.84971463478625,46.20372142788946,517.064100864401,48.004890990241286,30.62624310020072,2346.3688659095715,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.5704068051808,2425.000000000013,0.00012951408136103616,0.13000000000000053,0.0002815671112616996,0.004359807034608898,0.0,1.0,1.0,0.041,0.033196372374284945,0.12475004785530155,0.14558824521751745,0.06696708202822303,0.14528698781041413,0.00018816710759977844,0.13597400122175188,0.0006992948634261526,0.0050315851020627436,0.005984032536194325,315.2500000000017,10.22971548737985,305.02795256824555,3.984405952190027,6.240635828731393,3.98141160302611
3110.0,1.453997874420467,38.88544977665222,46.256007114397654,516.9282565266175,48.051522717807714,30.656119194227397,2346.2923580879788,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.5237112920878,2425.0000000000136,0.00012950474225841756,0.13000000000000056,0.00028185844877476584,0.004364173530878964,0.0,1.0,1.0,0.041,0.03319380412106483,0.12489121920887368,0.14570059651243664,0.06694466062757275,0.1453997874420467,0.00018829961997110953,0.1360990742182828,0.00069993809597974,0.005035850150927987,0.005990372279253597,315.25000000000176,10.239627004871144,305.01800655143853,3.9882763855780405,6.24669795331503,3.985295495249579
3120.0,1.455120071634915,38.92101332979431,46.30806871513122,516.7928983166294,48.09794431453972,30.68586087301134,2346.2161948124626,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.4771004331898,2425.0000000000136,0.00012949542008663795,0.13000000000000056,0.00028214855458318083,0.004368520616100196,0.0,1.0,1.0,0.041,0.03319124052382544,0.1250317855308543,0.14581236927888971,0.06692231346530308,0.14551200716349152,0.00018843138495286204,0.1362235466542801,0.0007005782399362977,0.0050400929713393505,0.005996682811666814,315.25000000000176,10.249493816866396,305.00810532562144,3.992129378106797,6.25273276089019,3.9891619134914915
3130.0,1.4562364905347582,38.956405755480596,46.35990658574979,516.6580252536925,48.1441563067177,30.715468470168794,2346.140375223126,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.4305740854575,2425.0000000000123,0.0001294861148170915,0.1300000000000005,0.00028243743149434613,0.004372848336067141,0.0,1.0,1.0,0.041,0.03318868157470016,0.12517174778152443,0.14592356561359393,0.06690004037917138,0.14562364905347583,0.00018856240541422208,0.13634742014418208,0.0007012153035986507,0.005044313628515364,0.006002964187072034,315.2500000000016,10.259316035974383,304.99824877900755,3.995964973457569,6.258740319873325,3.9930109011219588
3140.0,1.4573471519660532,38.99162751880654,46.41152108940092,516.5236363459217,48.19015922549411,30.744942322472927,2346.064898452042,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.3841321060952,2425.000000000009,0.00012947682642121903,0.1300000000000004,0.0002827250823462712,0.00437715673705851,0.0,1.0,1.0,0.041,0.03318612726583524,0.1253111069413825,0.14603418761969614,0.06687784120561777,0.14573471519660533,0.0001886926842305666,0.1364706963158229,0.0007018492953385177,0.005048512188133341,0.0060092164600371095,315.2500000000012,10.269093775835845,304.98843679876643,3.999783215716011,6.264720699314252,3.9968425019214924
3150.0,1.4584520768306986,39.02667908861173,46.462912596753576,516.3897305903421,48.23595360680767,30.774282769799196,2345.989763623398,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.337774352538,2425.000000000005,0.00012946755487050759,0.13000000000000023,0.0002830115100070763,0.004381445865829228,0.0,1.0,1.0,0.041,0.03318357758938959,0.12544986401123467,0.14614423740652002,0.06685571577977174,0.14584520768306986,0.0001888222242830842,0.13659337681014105,0.0007024802235950111,0.00505268871631853,0.006015439686063792,315.2500000000007,10.278827151105427,304.9786692710423,4.003584149365037,6.270673968885008,4.000656760073903
3160.0,1.4595512860834905,39.061560937396486,46.5140814860316,516.2563069729401,48.28153999129761,30.80349015507075,2345.9149698536303,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.2915006824518,2424.9999999999986,0.00012945830013649036,0.12999999999999995,0.0002832967173744925,0.004385715769602454,0.0,1.0,1.0,0.041,0.03318103253753485,0.12558802001228533,0.14625371708931226,0.06683366393545899,0.14595512860834906,0.00018895102845839702,0.1367154632808877,0.0007031080968731367,0.005056843279633282,0.006021633921591848,315.24999999999983,10.288516277433532,304.9689460809718,4.007367819277702,6.276600198868687,4.004453720159196
3170.0,1.4606448007291815,39.0962735412386,46.56502814304715,516.1233644687136,48.32691892421791,30.83256482420383,2345.8405162515683,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.2453109537284,2424.99999999999,0.00012944906219074568,0.12999999999999962,0.0002835807073753649,0.004389966496061628,0.0,1.0,1.0,0.041,0.03317849210245507,0.1257255759862273,0.14636262878899106,0.0668116855052074,0.14606448007291814,0.00018907909964818113,0.1368369573943351,0.0007037329237422949,0.0050609759450662,0.006027799224003133,315.2499999999987,10.298161271448297,304.95926711270295,4.0111342707100865,6.282499460148309,4.008233427146486
3180.0,1.4617326441536889,39.13081739852803,46.61575267886081,515.990902304562,48.37209094692277,30.86150711937052,2345.76640193369,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.1992050261046,2424.999999999983,0.00012943984100522091,0.12999999999999934,0.00028386348290310366,0.0043941980923883385,0.0,1.0,1.0,0.041,0.03317595627643575,0.12586253223292418,0.14647097467448808,0.06678978035444298,0.1461732644153689,0.00018920644105139466,0.1369578608948481,0.0007043547131735045,0.005065086782469801,0.006033935615090444,315.24999999999784,10.307762248565677,304.94963225137815,4.0148835485945895,6.2883718230999275,4.011995925518147
3190.0,1.4628148396247023,39.16519300975708,46.666255231822355,515.8589196782225,48.417056605795686,30.890317386091443,2345.692626008094,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.1531827594266,2424.999999999981,0.00012943063655188533,0.12999999999999923,0.00028414504688353327,0.0043984106062746045,0.0,1.0,1.0,0.041,0.033173425051768464,0.12599888912592036,0.14657875691725736,0.06676794834492022,0.14628148396247023,0.00018933305585016927,0.1370781755341498,0.0007049734741756275,0.005069175861930309,0.006040043120147516,315.24999999999756,10.31731932529413,304.94004138105043,4.018615698281042,6.294217358753402,4.015741260191864
3200.0,1.463891405521737,39.1994008390053,46.716536544291074,515.7274152215297,48.46181646937743,30.91899598682891,2345.6191875437726,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.1072440103478,2424.999999999979,0.00012942144880206957,0.12999999999999917,0.00028442540240113,0.004402604087863819,0.0,1.0,1.0,0.041,0.03317089842056913,0.1261346486695859,0.1466859776036782,0.06674618926491688,0.1463891405521737,0.00018945894659152114,0.13719790293651854,0.0007055892151020954,0.005073243248757128,0.006046121842576979,315.24999999999727,10.326832623652022,304.9304943806885,4.022330766958327,6.300036141019026,4.019469478287733
3210.0,1.4649623632452535,39.23344137764357,46.76659700550976,515.596387891409,48.50637109970959,30.94754327828033,2345.546085621987,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.0613886378076,2424.999999999977,0.00012941227772756152,0.1299999999999991,0.00028470455248820177,0.004406778586508532,0.0,1.0,1.0,0.041,0.03316837637507942,0.12626981191487635,0.1467926388791569,0.06672450294513056,0.14649623632452535,0.00018958411621271962,0.1373170448217525,0.0007062019447975843,0.005077289011771614,0.006052171840049976,315.249999999997,10.33630226378788,304.9209911308562,4.0260288012758965,6.305828242962202,4.023180626176415
3220.0,1.4660277342465546,39.26731512032938,46.81643701058971,515.4658366358084,48.550721062963284,30.975959619818482,2345.4733193171933,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,603.0156165009741,2424.9999999999754,0.00012940312330019484,0.12999999999999903,0.00028498250020325656,0.004410934151975269,0.0,1.0,1.0,0.041,0.03316585890755358,0.12640437992859221,0.1468987428938361,0.0667028892152216,0.14660277342465547,0.00018970856765621218,0.13743560292115284,0.0007068116721659288,0.005081313220183588,0.006058193170957145,315.2499999999968,10.345728366723003,304.91153151123285,4.029709848225953,6.31159373818518,4.026874750576373
3230.0,1.467087540025307,39.301022564927266,46.866056960487825,515.3357603938018,48.59486692935173,31.004245373435573,2345.4008876971857,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.9699274592423,2424.9999999999727,0.00012939398549184844,0.12999999999999892,0.0002852592486304916,0.004415070834436377,0.0,1.0,1.0,0.041,0.033163346010258325,0.12653835379331713,0.14700429180235894,0.06668134790382628,0.1467087540025307,0.0001898323038693062,0.13755357897724543,0.0007074184061686908,0.005085315943581007,0.006064185894405504,315.2499999999965,10.355111054333033,304.9021154006316,4.033373955136194,6.3173327008156726,4.030551898546591
3240.0,1.4681418021270638,39.33456421242928,46.91545726198368,515.2061580956923,48.63880927304282,31.032400903687314,2345.328789823241,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.9243213722324,2424.999999999971,0.00012938486427444646,0.12999999999999884,0.0002855348008792798,0.004419188684461832,0.0,1.0,1.0,0.041,0.03316083767547278,0.12667173460735595,0.14710928776363227,0.06665987883857016,0.1468141802127064,0.0001899553278038514,0.13767097474350248,0.0007080221558237271,0.005089297251919661,0.0060701500702153525,315.24999999999625,10.364450449329428,304.89274267701865,4.037021169662554,6.32304520549551,4.034212117479314
3250.0,1.46919054214079,39.36794056687537,46.96463832765666,515.0770286631152,48.6825486720716,31.06042657763695,2345.2570247502613,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.8787980997881,2424.99999999997,0.00012937575961995763,0.1299999999999988,0.0002858091600836578,0.00442328775301105,0.0,1.0,1.0,0.041,0.03315833389548835,0.12680452348467297,0.1472137329405911,0.06663848184608123,0.146919054214079,0.00019007764241592208,0.1377877919840638,0.0007086229302037567,0.005093257215512847,0.006076085758917157,315.24999999999613,10.373746675240964,304.8834132175312,4.040651539781943,6.328731327369249,4.0378554550927666
3260.0,1.4702337816963837,39.40115213527387,47.013600575862995,514.9483710091421,48.72608570825287,31.08832276479934,2345.185591526916,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.8333575019753,2424.999999999968,0.00012936667150039506,0.12999999999999873,0.00028608232940181285,0.004427368091424709,0.0,1.0,1.0,0.041,0.033155834662608644,0.1269367215548301,0.14731762949996433,0.06661715675200325,0.14702337816963837,0.00019019925066549961,0.13790403247345853,0.0007092207384349296,0.005097195905021064,0.006081993021748452,315.24999999999585,10.38299985639525,304.8741268984961,4.044265113784988,6.3343911420728105,4.041481959423875
3270.0,1.4712715424622005,39.434199427521904,47.062344430712905,514.820184038383,48.769420967093716,31.116089837085003,2345.114489195789,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.78799943908,2424.9999999999673,0.000129357599887816,0.1299999999999987,0.00028635431201556963,0.004431429751416553,0.0,1.0,1.0,0.041,0.0331533399691494,0.12706832996292486,0.1474209796120401,0.06659590338100894,0.14712715424622005,0.00019032015551615522,0.13801969799632666,0.0007098155896953943,0.005101113391441721,0.006087871920650745,315.24999999999574,10.39221011790025,304.8648835954495,4.0478619402687785,6.340024725722119,4.04509167882101
3280.0,1.472303846142575,39.46708295632584,47.11087032204767,514.6924666470908,48.812555037706055,31.143728168744175,2345.043716793517,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.7427237716068,2424.9999999999673,0.00012934854475432137,0.1299999999999987,0.000286625111129877,0.004435472785065189,0.0,1.0,1.0,0.041,0.033150849807438376,0.12719934986952872,0.1475237854504329,0.06657472155681328,0.1472303846142575,0.00019044035993473235,0.13813479034714043,0.0007104074932138652,0.0051050097460988274,0.0060937225182664135,315.24999999999574,10.401377585625763,304.85568318315416,4.051442068129603,6.345632154901724,4.0486846619367025
3290.0,1.4733307144753462,39.49980323712173,47.1591786854167,514.5652177232636,48.85548851271917,31.171238136310865,2344.9732733509377,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.6975303602773,2424.9999999999677,0.00012933950607205545,0.12999999999999873,0.00028689472997229474,0.0044394972448059105,0.0,1.0,1.0,0.041,0.03314836416981525,0.1273297824506251,0.14762604919185074,0.06655361110218659,0.14733307144753463,0.00019055986689102986,0.13824931132992607,0.0007109964582681912,0.005108885040632702,0.006099544877935601,315.2499999999958,10.410502386184985,304.8465255356189,4.055005546555691,6.35121350665343,4.052260957720373
3300.0,1.4743521692293788,39.53236078799573,47.20726996205468,514.4384361467489,48.89822198819229,31.19862011854692,2344.9031578932295,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,602.6524190660286,2424.9999999999686,0.00012933048381320574,0.12999999999999876,0.00028716317179247955,0.004443503183422477,0.0,1.0,1.0,0.041,0.03314588304863158,0.12745962889754764,0.14772777301586337,0.06653257183896799,0.1474352169229379,0.00019067867935748493,0.13836326275798505,0.0007115824941839232,0.00511273934698969,0.006105339063693147,315.2499999999959,10.419584646915986,304.8374105261169,4.05855242501996,6.356768858464937,4.0558206154110605
