Time,Glucose,Lysine,Schiff,Amadori,Glyoxal,CML,Fraction_Amadori,Fraction_CML,compartment,v1a,v1b,v2a,v2b,v3,v4,v5,v5b,v6,v7a,v7b,v7c
9.370000000000001,0.24995783205406533,0.0033658919521577756,1.811154608342792e-05,3.2300974283588122e-06,7.423425663075737e-06,5.805379115389958e-07,0.0009500286553996507,0.0001707464445702929,1.0,8.707776422247187e-06,6.520156590034051e-06,4.4826076556484105e-07,2.907087685522931e-09,7.91951905705033e-07,2.777883788388579e-10,4.747425252389743e-10,1.2619823627228752e-08,6.913445311259539e-08,7.681605901399487e-08,7.681605901399488e-09,1.5363211802798976e-06
9.38,0.24995780226134123,0.0033658708423744137,1.8112910794994267e-05,3.234548351887759e-06,7.431290984124355e-06,5.812367958661016e-07,0.0009513377505552232,0.00017095199878414753,1.0,8.707720772013781e-06,6.520647886197936e-06,4.482945421761081e-07,2.911093516698983e-09,7.919518717233572e-07,2.781711582623473e-10,4.752425472486165e-10,1.2633194673011403e-08,6.913632841758062e-08,7.681814268620067e-08,7.681814268620067e-09,1.5363628537240135e-06
9.39,0.24995777247407566,0.003365849738065059,1.8114269316506853e-05,3.2389995685256783e-06,7.439156168204701e-06,5.819357077498592e-07,0.0009526469319193172,0.00017115756110289978,1.0,8.70766513614515e-06,6.521136953942467e-06,4.483281655835446e-07,2.9150996116731102e-09,7.91951837747905e-07,2.785539628932083e-10,4.757425549633604e-10,1.2646565485947991e-08,6.913819512675244e-08,7.68202168075027e-08,7.68202168075027e-09,1.536404336150054e-06
9.4,0.2499577426922459,0.0033658286392069113,1.8115621674269475e-05,3.243451076718908e-06,7.447021215309501e-06,5.826346471021461e-07,0.000953956199034973,0.00017136313150063122,1.0,8.707609514581508e-06,6.521623802737011e-06,4.4836163643816954e-07,2.919105969047017e-09,7.919518037786503e-07,2.789367925978261e-10,4.762425483821334e-10,1.2659936066026152e-08,6.914005327748747e-08,7.68222814194305e-08,7.68222814194305e-09,1.5364456283886104e-06
9.41,0.2499577129158294,0.003365807545777251,1.8116967894496837e-05,3.2479028749191204e-06,7.454886125431516e-06,5.83333613835092e-07,0.0009552655514468002,0.00017156870995149764,1.0,8.707553907263288e-06,6.5221084420188614e-06,4.4839495538879673e-07,2.923112587427208e-09,7.919517698155672e-07,2.7931964724304436e-10,4.76742527503863e-10,1.2673306413233577e-08,6.914190290702713e-08,7.682433656336347e-08,7.682433656336346e-09,1.5364867312672695e-06
9.42,0.24995768314480354,0.003365786457753433,1.811830800331535e-05,3.2523549615832715e-06,7.4627508985635305e-06,5.840326078610756e-07,0.0009565749887009622,0.00017177429642972815,1.0,8.707498314131105e-06,6.522590881193525e-06,4.484281230820549e-07,2.9271194654249443e-09,7.919517358586304e-07,2.7970252669616135e-10,4.772424923274755e-10,1.2686676527558001e-08,6.914374405247892e-08,7.682638228053212e-08,7.682638228053212e-09,1.5365276456106426e-06
9.43,0.24995765337914588,0.003365765375112892,1.811964202676393e-05,3.256807335173559e-06,7.4706155346983566e-06,5.84731629092722e-07,0.0009578845103451644,0.00017197989090962412,1.0,8.70744273512579e-06,6.523071129635015e-06,4.484611401624073e-07,2.931126601656203e-09,7.919517019078137e-07,2.800854308249261e-10,4.77742442851896e-10,1.2700046408987206e-08,6.914557675081757e-08,7.682841861201951e-08,7.682841861201951e-09,1.5365683722403904e-06
9.44,0.24995762361883403,0.003365744297833136,1.81209699907948e-05,3.261259994157374e-06,7.478480033828835e-06,5.854306774428982e-07,0.0009591941159286394,0.0001721854933655583,1.0,8.707387170188372e-06,6.5235491966861285e-06,4.4849400727217137e-07,2.9351339947416364e-09,7.919516679630919e-07,2.8046835949753415e-10,4.782423790760488e-10,1.2713416057509019e-08,6.91474010388863e-08,7.683044559876255e-08,7.683044559876255e-09,1.5366089119752511e-06
9.450000000000001,0.24995759386384564,0.00336572322589175,1.8122291921274297e-05,3.2657129370072546e-06,7.486344395947833e-06,5.861297528247112e-07,0.0009605038050021338,0.0001723911037719739,1.0,8.70733161926007e-06,6.524025091658747e-06,4.4852672505153887e-07,2.939141643306529e-09,7.919516340244396e-07,2.808513125826239e-10,4.787423009988571e-10,1.2726785473111316e-08,6.914921695339803e-08,7.683246328155336e-08,7.683246328155336e-09,1.5366492656310674e-06
9.46,0.2499575641141585,0.003365702159266394,1.8123607843983652e-05,3.2701661622008386e-06,7.494208621048242e-06,5.868288551515027e-07,0.0009618135771178938,0.00017259672210338318,1.0,8.70727608228231e-06,6.5244988238341145e-06,4.485592941385954e-07,2.9431495459807546e-09,7.919516000918313e-07,2.812342899492721e-10,4.792422086192429e-10,1.274015465578201e-08,6.91510245309365e-08,7.683447170104055e-08,7.683447170104055e-09,1.536689434020811e-06
9.47,0.24995753436975043,0.0033656810979348006,1.812491778461981e-05,3.274619668220821e-06,7.50207270912298e-06,5.87527984336848e-07,0.0009631234318296533,0.00017280234833436708,1.0,8.707220559196703e-06,6.524970402463131e-06,4.485917151693403e-07,2.9471577013987385e-09,7.919515661652418e-07,2.816172914669906e-10,4.79742101936127e-10,1.2753523605509064e-08,6.91528238079576e-08,7.683647089773065e-08,7.683647089773064e-09,1.536729417954613e-06
9.48,0.24995750463059935,0.003365660041874778,1.812622176879621e-05,3.2790734535549042e-06,7.509936660164991e-06,5.882271402945509e-07,0.000964433368692619,0.0001730079824395738,1.0,8.707165049945058e-06,6.5254398367666354e-06,4.4862398877770623e-07,2.9511661081994136e-09,7.919515322446457e-07,2.8200031700572177e-10,4.802419809484289e-10,1.2766892322280485e-08,6.915461482079048e-08,7.68384609119894e-08,7.68384609119894e-09,1.5367692182397882e-06
9.49,0.24995747489668318,0.0033656389910642045,1.812751982204361e-05,3.2835275166957536e-06,7.517800474167245e-06,5.88926322938641e-07,0.000965743387263457,0.00017321362439371796,1.0,8.707109554469371e-06,6.525907135935699e-06,4.4865611559557934e-07,2.955174765026178e-09,7.919514983300181e-07,2.823833664358348e-10,4.807418456550666e-10,1.2780260806084315e-08,6.91563976056388e-08,7.68404417840431e-08,7.68404417840431e-09,1.536808835680862e-06
9.5,0.24995744516798005,0.0033656179454810324,1.8128811969810863e-05,3.2879818561409496e-06,7.525664151122735e-06,5.896255321833707e-07,0.0009670534871002793,0.00017341927417157963,1.0,8.70705407271183e-06,6.52637230913191e-06,4.4868809625281885e-07,2.9591836705268546e-09,7.919514644213339e-07,2.827664396281217e-10,4.812416960549572e-10,1.279362905690865e-08,6.915817219858194e-08,7.684241355397993e-08,7.684241355397993e-09,1.5368482710795986e-06
9.51,0.24995741544446798,0.0033655969051032855,1.8130098237465723e-05,3.292436470392944e-06,7.53352769102448e-06,5.903247679432111e-07,0.0009683636677626306,0.00017362493174800329,1.0,8.706998604614807e-06,6.52683536548766e-06,4.4871993137727665e-07,2.9631928233536497e-09,7.919514305185681e-07,2.831495364537932e-10,4.817415321470159e-10,1.2806997074741616e-08,6.915993863557617e-08,7.684437626175128e-08,7.68443762617513e-09,1.5368875252350258e-06
9.52,0.24995738572612525,0.0033655758699090562,1.8131378650295658e-05,3.296891357959011e-06,7.54139109386552e-06,5.910240301328496e-07,0.0009696739288114739,0.00017383059709789693,1.0,8.706943150120863e-06,6.527296314106437e-06,4.4875162159481755e-07,2.9672022221631098e-09,7.919513966216959e-07,2.8353265678447497e-10,4.822413539301563e-10,1.2820364859571384e-08,6.916169695245585e-08,7.684632994717315e-08,7.684632994717316e-09,1.5369265989434634e-06
9.53,0.24995735601293007,0.0033655548398765093,1.8132653233508628e-05,3.3013465173512024e-06,7.549254359638924e-06,5.917233186671854e-07,0.0009709842698091772,0.000174036270196231,1.0,8.706887709172742e-06,6.527755164063106e-06,4.4878316752933855e-07,2.971211865616082e-09,7.919513627306924e-07,2.839158004922034e-10,4.827411614032907e-10,1.283373241138617e-08,6.916344718493469e-08,7.684827464992742e-08,7.684827464992742e-09,1.5369654929985483e-06
9.540000000000001,0.24995732630486076,0.0033655338149838772,1.81339220122339e-05,3.305801947086302e-06,7.557117488337779e-06,5.924226334613272e-07,0.0009722946903195006,0.0001742419510180374,1.0,8.706832281713369e-06,6.528211924404203e-06,4.4881456980278904e-07,2.9752217523776717e-09,7.919513288455328e-07,2.84298967449422e-10,4.832409545653296e-10,1.2847099730174223e-08,6.916518936860684e-08,7.685021040956315e-08,7.685021040956315e-09,1.537004208191263e-06
9.55,0.24995729660189572,0.003365512795209462,1.8135185011522844e-05,3.310257645685775e-06,7.564980479955196e-06,5.931219744305891e-07,0.000973605189907581,0.00017444763953840855,1.0,8.706776867685842e-06,6.528666604148223e-06,4.488458290351904e-07,2.9792318811171975e-09,7.919512949661927e-07,2.846821575289767e-10,4.837407334151815e-10,1.2860466815923833e-08,6.916692353894822e-08,7.6852137265498e-08,7.6852137265498e-09,1.5370427453099603e-06
9.56,0.24995726690401346,0.003365491780531633,1.813644225634973e-05,3.3147136116757304e-06,7.57284333448431e-06,5.938213414904877e-07,0.0009749157681399207,0.0001746533357324964,1.0,8.706721467033452e-06,6.529119212285903e-06,4.4887694584465587e-07,2.9832422505081573e-09,7.919512610926475e-07,2.8506537060411283e-10,4.842404979517534e-10,1.2873833668623327e-08,6.916864973131759e-08,7.685405525701953e-08,7.685405525701953e-09,1.5370811051403907e-06
9.57,0.24995723721119245,0.0033654707709288275,1.8137693771612525e-05,3.3191698435868654e-06,7.580706051918277e-06,5.94520734556739e-07,0.0009762264245843722,0.0001748590395755115,1.0,8.706666079699654e-06,6.529569757780509e-06,4.4890792084741e-07,2.9872528592281788e-09,7.919512272248725e-07,2.8544860654847045e-10,4.847402481739504e-10,1.288720028826107e-08,6.917036798095783e-08,7.685596442328646e-08,7.685596442328647e-09,1.5371192884657294e-06
9.58,0.2499572075234113,0.0033654497663795488,1.813893958213371e-05,3.323626339954425e-06,7.5885686322502756e-06,5.95220153545254e-07,0.000977537158810125,0.00017506475104272178,1.0,8.70661070562808e-06,6.530018249568135e-06,4.4893875465780936e-07,2.9912637059589825e-09,7.919511933628436e-07,2.8583186523608057e-10,4.852399840806753e-10,1.2900566674825468e-08,6.917207832299711e-08,7.685786480333012e-08,7.685786480333012e-09,1.5371572960666024e-06
9.59,0.24995717784064872,0.0033654287668623667,1.814017971266105e-05,3.3280830993181538e-06,7.596431075473506e-06,5.959195983721366e-07,0.0009788479703876924,0.00017527047010945196,1.0,8.706555344762544e-06,6.530464696557977e-06,4.48969447888361e-07,2.9952747893863385e-09,7.919511595065363e-07,2.862151465413612e-10,4.857397056708295e-10,1.2913932828304958e-08,6.91737807924501e-08,7.685975643605565e-08,7.685975643605564e-09,1.537195128721113e-06
9.6,0.24995714816288336,0.0033654077723559157,1.8141414187868415e-05,3.3325401202222497e-06,7.604293381581186e-06,5.966190689536795e-07,0.000980158858888897,0.00017547619675108224,1.0,8.70649999704702e-06,6.530909107632629e-06,4.490000011497433e-07,2.9992861082000245e-09,7.919511256559261e-07,2.865984503391135e-10,4.862394129433115e-10,1.2927298748688016e-08,6.917547542421907e-08,7.686163936024341e-08,7.68616393602434e-09,1.5372327872048682e-06
9.61,0.24995711849009408,0.0033653867828388954,1.8142643032356583e-05,3.336997401215318e-06,7.61215555056656e-06,5.973185652063609e-07,0.0009814698238868583,0.00017568193094304736,1.0,8.706444662425654e-06,6.53135149164837e-06,4.4903041505082543e-07,3.0032976610937864e-09,7.919510918109892e-07,2.869817765045174e-10,4.867391058970183e-10,1.294066443596315e-08,6.917716225309526e-08,7.686351361455029e-08,7.68635136145503e-09,1.5372702722910058e-06
9.620000000000001,0.24995708882225973,0.0033653657982900685,1.8143866270654025e-05,3.3414549408503263e-06,7.6200175824228875e-06,5.980180870468418e-07,0.0009827808649559783,0.00017588767266083584,1.0,8.706389340842761e-06,6.531791857435449e-06,4.4906069019868713e-07,3.0073094467652935e-09,7.919510579717013e-07,2.8736512491312805e-10,4.872387845308443e-10,1.2954029890118908e-08,6.917884131375991e-08,7.6865379237511e-08,7.6865379237511e-09,1.5373075847502201e-06
9.63,0.24995705915935917,0.003365344818688262,1.81450839272177e-05,3.3459127376845538e-06,7.6278794771434495e-06,5.987176343919613e-07,0.0009840919816719276,0.00017609342187998862,1.0,8.706334032242824e-06,6.532230213798372e-06,4.490908271986381e-07,3.0113214639160982e-09,7.919510241380383e-07,2.8774849544087163e-10,4.877384488436815e-10,1.2967395111143863e-08,6.91805126407855e-08,7.686723626753942e-08,7.686723626753943e-09,1.5373447253507885e-06
9.64,0.24995702950137144,0.0033653238440123643,1.814629602643389e-05,3.350370790279551e-06,7.635741234721548e-06,5.994172071587349e-07,0.0009854031736116326,0.0001762991785760985,1.0,8.706278736570486e-06,6.532666569516201e-06,4.4912082665423884e-07,3.0153337112515958e-09,7.919509903099764e-07,2.881318879640414e-10,4.882380988344199e-10,1.2980760099026632e-08,6.918217626863696e-08,7.686908474292995e-08,7.686908474292995e-09,1.537381694858599e-06
9.65,0.24995699984827555,0.0033653028742413266,1.8147502592618952e-05,3.354829097201089e-06,7.6436028551505e-06,6.001168052643501e-07,0.0009867144403532615,0.00017650494272480888,1.0,8.706223453770554e-06,6.533100933342822e-06,4.4915068916731906e-07,3.01934618748098e-09,7.919509564874916e-07,2.8851530235929365e-10,4.887377345019466e-10,1.299412485375585e-08,6.918383223167287e-08,7.687092470185874e-08,7.687092470185874e-09,1.5374184940371748e-06
9.66,0.24995697020005062,0.0033652819093541605,1.8148703650020147e-05,3.3592876570191173e-06,7.651464338423648e-06,6.008164286261633e-07,0.000988025781476211,0.00017671071430181275,1.0,8.706168183787995e-06,6.533533314007253e-06,4.491804153379987e-07,3.0233588913172053e-09,7.9195092267056e-07,2.888987385036441e-10,4.892373558451464e-10,1.30074893753202e-08,6.918548056414659e-08,7.687275618238508e-08,7.687275618238508e-09,1.5374551236477018e-06
9.67,0.24995694055667583,0.003365260949329939,1.814989922281644e-05,3.363746468307713e-06,7.659325684534347e-06,6.015160771616963e-07,0.0009893371965610921,0.00017691649328285187,1.0,8.706112926567939e-06,6.533963720213918e-06,4.492100057647069e-07,3.0273718214769416e-09,7.91950888859158e-07,2.8928219627446334e-10,4.897369628629016e-10,1.3020853663708388e-08,6.918712130020748e-08,7.687457922245274e-08,7.687457922245274e-09,1.5374915844490548e-06
9.68,0.24995691091813035,0.0033652399941477935,1.8151089335119285e-05,3.368205529645037e-06,7.667186893475972e-06,6.022157507886336e-07,0.0009906486851897168,0.00017712227964371578,1.0,8.706057682055661e-06,6.534392160642942e-06,4.4923946104420233e-07,3.031384976680533e-09,7.919508550532618e-07,2.896656755494732e-10,4.902365555540913e-10,1.3034217718909151e-08,6.918875447390212e-08,7.687639385989121e-08,7.687639385989122e-09,1.5375278771978244e-06
9.69,0.24995688128439353,0.0033652190437869164,1.8152274010973435e-05,3.3726648396132882e-06,7.675047965241915e-06,6.029154494248182e-07,0.0009919602469450849,0.00017732807336024063,1.0,8.706002450196605e-06,6.534818643950437e-06,4.4926878177159256e-07,3.0353983556519592e-09,7.919508212528478e-07,2.900491762067428e-10,4.907361339175922e-10,1.3047581540911254e-08,6.919038011917538e-08,7.687820013241708e-08,7.687820013241709e-09,1.5375640026483416e-06
9.700000000000001,0.2499568516556363,0.003365198098419649,1.8153453039738767e-05,3.377124409924881e-06,7.682908899968206e-06,6.0361517427022e-07,0.0009932718852720239,0.00017753387478535885,1.0,8.705947231442574e-06,6.535243094305956e-06,4.492979627335345e-07,3.039411968932393e-09,7.919507874581109e-07,2.904326992535398e-10,4.912356979895837e-10,1.306094512994595e-08,6.91919979479412e-08,7.687999771993465e-08,7.687999771993465e-09,1.5375999543986933e-06
9.71,0.24995682203176595,0.0033651771579525694,1.8154626533700175e-05,3.381584234225849e-06,7.690769697594554e-06,6.04314924760125e-07,0.0009945835983017205,0.00017773968375297796,1.0,8.705892025548644e-06,6.535665552132063e-06,4.4932700670907934e-07,3.043425810803264e-09,7.919507536689455e-07,2.9081624414342305e-10,4.917352477549607e-10,1.3074308485910741e-08,6.919360811523747e-08,7.688178679470829e-08,7.688178679470828e-09,1.5376357358941657e-06
9.72,0.24995679241266558,0.0033651562222680284,1.8155794634585724e-05,3.386044304515272e-06,7.698630358042744e-06,6.050147001687375e-07,0.0009958953836809623,0.0001779455000496287,1.0,8.705836832206368e-06,6.53608606845086e-06,4.4935591720599667e-07,3.0474398740637444e-09,7.919507198852182e-07,2.9119981018831337e-10,4.922347831938725e-10,1.3087671608672665e-08,6.919521081646882e-08,7.688356757385424e-08,7.688356757385424e-09,1.5376713514770848e-06
9.73,0.24995676279831558,0.0033651352913463273,1.8156957365110646e-05,3.3905046194509365e-06,7.70649088130689e-06,6.057145004203528e-07,0.0009972072410149814,0.00017815132365304494,1.0,8.705781651364098e-06,6.536504651439832e-06,4.493846947864885e-07,3.0514541575058426e-09,7.919506861069067e-07,2.9158339727278055e-10,4.927343043053649e-10,1.3101034498221711e-08,6.919680608372099e-08,7.688534009302331e-08,7.688534009302331e-09,1.5377068018604664e-06
9.74,0.24995673318869643,0.0033651143651678432,1.8158114747905525e-05,3.3949651776956642e-06,7.714351267381128e-06,6.064143254395287e-07,0.0009985191699104896,0.00017835715454103787,1.0,8.70572648297038e-06,6.536921309245989e-06,4.4941334001066175e-07,3.055468659926098e-09,7.919506523339886e-07,2.9196700528182713e-10,4.932338110884848e-10,1.3114397154547918e-08,6.919839394895407e-08,7.688710438772674e-08,7.688710438772674e-09,1.5377420877545348e-06
9.75,0.24995670358378866,0.003365093443713025,1.8159266805516906e-05,3.3994259779172737e-06,7.72221151625963e-06,6.071141751510825e-07,0.0009998311699756688,0.00017856299269149484,1.0,8.705671326973946e-06,6.537336049986086e-06,4.4944185343654345e-07,3.059483380125546e-09,7.919506185664418e-07,2.9235063410088555e-10,4.937333035422794e-10,1.3127759577641369e-08,6.919997444400347e-08,7.688886049333718e-08,7.688886049333717e-09,1.5377772098667435e-06
9.76,0.24995667398357288,0.0033650725269623954,1.816041356040789e-05,3.4038870187885477e-06,7.730071627936591e-06,6.07814049480089e-07,0.0010011432408201612,0.00017876883808237912,1.0,8.705616183323728e-06,6.53774888174684e-06,4.4947023562009526e-07,3.063498316909693e-09,7.919505848042441e-07,2.9273428361581514e-10,4.94232781665797e-10,1.3141121767492205e-08,6.920154760058078e-08,7.689060844508973e-08,7.689060844508974e-09,1.537812168901795e-06
