Time,IC1,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT,r_0,k_15,t_1,v_max217,K_217,TJ_tot,K_3,d,K_9,k_5,K_5,t_3,r_3,k_8,t_4,k_11,k_14,t_6,k_12,k_16,t_8,r_1,r_20,K_20,t_9,v_max19,K_19,r_4,k_26,t_12,k_28,t_13,r_5,n_3,b_m,sp,d_1,n_1,sv,d_2,n_2,TJ,delta,delta_1,delta_2,NS,IC2,C,gamma,compartment,IFNb_mRNA_Induction,IFNb_mRNA_Degradation,IFNBenv_Translation_Secretion,STATP2n_Formation,STATP2n_Dephosphorylation,SOCS_mRNA_Induction,SOCS_mRNA_Degradation,IRF7_mRNA_Induction,IRF7_mRNA_Degradation,IRF7_Translation,IFNa_mRNA_Induction,IFNa_mRNA_Degradation,IFNaenv_Translation_Secretion,TNFa_mRNA_Induction,TNFa_mRNA_Degradation,TNFa_Translation_Secretion,STAT_mRNA_Induction,STAT_mRNA_Degradation,STAT_Translation,STAT_Degradation
3.04,0.8290573841761183,0.456924296968274,1.0001822475255404,0.02322106850021423,0.010420299733264471,0.12179583791340899,451.1499720010906,228.81118514126547,1.000182587310607,0.35074348389665166,1.0004149855700253,0.12483406632968908,422.05264081198607,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.6829671923597654e-09,0.0003,0.1,0.4,0.032310789138702674,0.9999977073111642,500000.0,1.6603021749958496e-15,1.0,0.017070417238970625,0.12668631526915772,5.9949854829135325e-05,6.6291838761753845e-06,0.028742175286630086,8.367856048984755e-05,0.015701742131960475,0.00015290768511868024,0.08442244165361554,36.351265962250565,162.41361755565114,79.2999139306239,6.006920763653139e-05,0.001082303865399785,0.12155842848136833,0.00013592290823328515,0.0004188073301909405,0.08652838111425717,44.940263878688064,19.502973201780495
3.048,0.8274095148910501,0.4560483767562252,1.0001827271243793,0.02299231888094321,0.01029610203585325,0.12112354739088284,451.4396909947919,229.47559109386398,1.000183067864274,0.3497810091298787,1.00041607293643,0.12414707971124432,422.2551114828229,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.7273916742184595e-09,0.0003,0.1,0.4,0.03272418874441486,0.9999975568415315,500000.0,1.6603021749958496e-15,1.0,0.01707919666341765,0.12644345861900688,5.994985488650339e-05,6.709146125140661e-06,0.028459037512251747,8.285488649477249e-05,0.015514595862846071,0.0001529181381877138,0.08395644537340935,36.07875921188645,162.5178917001916,79.53017948701935,6.0069209156721426e-05,0.0010821389166707355,0.12122486014589395,0.00013591869109469114,0.00041468813622056166,0.08605219827659978,44.69294869604796,19.512329333422937
3.056,0.8257560660324202,0.45517446706569703,1.0001832067232188,0.02276582382793964,0.010173386010056379,0.12045497460538396,451.7272365841008,230.13898737440883,1.0001835484179533,0.34882119789377064,1.0004171602690526,0.12346385931277146,422.4555345902861,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.772351478130162e-09,0.0003,0.1,0.4,0.033141592693832156,0.9999973970012082,500000.0,1.6603021749958496e-15,1.0,0.01708789210318177,0.12620115940378543,5.99498549438714e-05,6.790071931956928e-06,0.028178690356179967,8.203932783835883e-05,0.015329682238301239,0.00015292870510533337,0.0834930260321417,35.8079133471037,162.6213818659139,79.76009511774616,6.006921066584385e-05,0.0010819733998964818,0.12089221491980492,0.00013591446271373533,0.0004106095161500893,0.08557862598369728,44.446989352597726,19.52159084754675
3.064,0.8240971462270391,0.4543025627728214,1.0001836863220586,0.022541561121144128,0.01005213393993778,0.11979009899835949,452.01262204285604,230.80137053119375,1.0001840289716448,0.3478640428091356,1.0004182475678034,0.1227843846292073,422.65392170677603,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.817853056956895e-09,0.0003,0.1,0.4,0.033563024534531555,0.9999972272390438,500000.0,1.6603021749958496e-15,1.0,0.017096504135119265,0.12595941620285547,5.9949855001239355e-05,6.871972911509799e-06,0.027901106315251303,8.123180451374109e-05,0.015146974563214797,0.00015293938204061997,0.0830321693797096,35.53872434308892,162.7240927391661,79.98965962653409,6.006921216400613e-05,0.0010818073253483498,0.12056049024566821,0.00013591022306166646,0.00040657106999930675,0.08510765002252292,44.202378466514624,19.530758278910376
3.072,0.8224328650091149,0.45343265877014344,1.0001841659208988,0.022319508771458444,0.00993232834561775,0.1191289001258125,452.29586061033444,231.46273716194239,1.0001845095253479,0.3469095365173386,1.0004193348325916,0.12210863526624495,422.85028434112945,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.863902932335862e-09,0.0003,0.1,0.4,0.03398850778420826,0.9999970469734594,500000.0,1.6603021749958496e-15,1.0,0.017105033335214577,0.12571822760012985,5.994985505860726e-05,6.954860802477326e-06,0.027626258172177478,8.04322373445183e-05,0.01496644649817515,0.00015295016523004512,0.08257386124541424,35.27118814890841,162.8260289887154,80.21887183424401,6.006921365131439e-05,0.001081640703355883,0.1202296835731753,0.00013590597210966663,0.00040257240194076303,0.0846392562568204,43.95910869584818,19.539832159335003
3.08,0.8207633327899241,0.4525647499661378,1.0001846455197394,0.02209964500684029,0.009813951956542378,0.11847135765679369,452.5769654931474,232.12308391111378,1.0001849900790631,0.3459576716802028,1.0004204220633268,0.12143659093922915,423.0446339393507,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.910507704143862e-09,0.0003,0.1,0.4,0.03441806592830528,0.9999968555908842,500000.0,1.6603021749958496e-15,1.0,0.01711348027859063,0.125477592183938,5.9949855115975104e-05,7.0387474843655455e-06,0.02735411897833396,7.964054793465169e-05,0.014788072019191538,0.00015296105097283155,0.08211808753691544,35.005300686193344,162.92719526616415,80.44773057793405,6.0069215127873466e-05,0.0010814735443021467,0.1198997923591079,0.0001359017098288511,0.00039861312004924553,0.08417343062633809,43.71717273812249,19.54881301773834
3.088,0.8190886608271651,0.4516988312851708,1.0001851251185805,0.021881948270245605,0.009696987709120149,0.11781745137278356,452.8559498649721,232.78240746965903,1.00018547063279,0.345008440979954,1.0004215092599187,0.12076823147258497,423.2369818849471,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,3.957674051362694e-09,0.0003,0.1,0.4,0.03485172241762195,0.9999966524441196,500000.0,1.6603021749958496e-15,1.0,0.017121845539439576,0.1252375085470154,5.994985517334289e-05,7.123644979066166e-06,0.027084662051213057,7.885665866101179e-05,0.01461182541413277,0.00015297203562987386,0.08166483423980338,34.74105784812106,163.0275962055747,80.67623471077525,6.006921659378691e-05,0.00108130585861892,0.11957081406731869,0.00013589743619026807,0.0003946928362645,0.08371015914643312,43.47656333013059,19.557701380150114
3.096,0.8174089611940063,0.45083489766746093,1.0001856047174222,0.02166639721759884,0.009581418744400348,0.11716716116707838,453.13282686627076,233.44070457477818,1.0001859511865285,0.3440618371191645,1.0004225964222755,0.12010353679925023,423.42733949926156,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.005408732941309e-09,0.0003,0.1,0.4,0.035289500665901655,0.9999964368506229,500000.0,1.6603021749958496e-15,1.0,0.01713012969095133,0.1249979752864928,5.994985523071063e-05,7.209565452408403e-06,0.026817860971911564,7.80804926660251e-05,0.01443768127922894,0.00015298311562265333,0.08121408741717309,34.478455498427614,163.12723642307554,80.90438310196731,6.006921804915701e-05,0.0010811376567817783,0.119242746168712,0.0001358931511648987,0.00039081116635444733,0.08324942790767793,43.23727324773009,19.56649776972746
3.104,0.8157243467478489,0.4499729440690405,1.0001860843162644,0.021452970715791046,0.009467228405793239,0.11652046704418037,453.40760960399604,234.09797200967742,1.0001864317402787,0.34311785282069773,1.0004236835503066,0.11944248696011076,423.6157180418037,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.053718588653105e-09,0.0003,0.1,0.4,0.03573142404739874,0.9999962080907142,500000.0,1.6603021749958496e-15,1.0,0.01713833330524008,0.12475899100388534,5.994985528807831e-05,7.296521215702075e-06,0.026553689582652917,7.731197385041938e-05,0.014265614515636106,0.00015299428743214608,0.08076583320920165,34.217489470452584,163.22612051644953,81.13217463665444,6.006921949408479e-05,0.001080968949305062,0.11891558614122445,0.00013588885472365695,0.0003869677298788943,0.0827912230754688,42.99929530563987,19.5752027067702
3.112,0.8140349310988254,0.44911296546171675,1.0001865639151069,0.021241647840705886,0.009354400236832002,0.11587734911919174,453.6803111512842,234.75420660332688,1.0001869122940406,0.34217648082765273,1.0004247706439207,0.11878506210343909,423.802128710579,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.102610539946591e-09,0.0003,0.1,0.4,0.03617751589442509,0.9999959654056966,500000.0,1.6603021749958496e-15,1.0,0.0171464569532684,0.12452055430508202,5.994985534544594e-05,7.3845247272687625e-06,0.02629212198434381,7.655102686606807e-05,0.014095600326063884,0.00015300554759772422,0.08032005783272822,33.958155566216085,163.32425306470267,81.35960821584146,6.0069220928670076e-05,0.0010807997467367266,0.11858933146980583,0.0001358845468373894,0.0003831621501537393,0.08233553088963681,42.76262235723807,19.583816708736055
3.12,0.8123408285780463,0.44825495683303296,1.0001870435139497,0.021032407875273523,0.009242917978976516,0.11523778761721293,453.9509445471343,235.40940523021825,1.0001873928478136,0.341237713903309,1.0004258577030254,0.11813124248433648,423.98658264241544,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.152091590787412e-09,0.0003,0.1,0.4,0.036627799494876066,0.9999957079958917,500000.0,1.6603021749958496e-15,1.0,0.01715450120476922,0.1242826638003347,5.99498554028135e-05,7.473588593957413e-06,0.02603313253416541,7.579757710893384e-05,0.013927614211466086,0.00015301689271604937,0.07987674758083692,33.700449555528365,163.42163862761353,81.58668275630971,6.006922235301145e-05,0.001080630059653081,0.11826397964639992,0.00013588022747687526,0.0003793940542156731,0.08188233766406106,42.52724729436113,19.592340290255766
3.128,0.8106421542056202,0.44739891318622926,1.0001875231127932,0.020825230307552397,0.009132765569458846,0.11460176287274476,454.2195227960755,236.06356481012313,1.000187873401598,0.34030154483107106,1.0004269447275296,0.11748100846417803,424.1690909132884,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.2021688284896846e-09,0.0003,0.1,0.4,0.03708229808973644,0.9999954350185827,500000.0,1.6603021749958496e-15,1.0,0.017162466628165455,0.12404531810424742,5.9949855460181024e-05,7.5637255726407145e-06,0.025776695843199044,7.505155071211084e-05,0.013761631967794221,0.00015302831943995792,0.07943588882244244,33.444367175132456,163.51828174526204,81.81339719053338,6.006922376720633e-05,0.0010804598986534032,0.11793952816992537,0.0001358758966128261,0.00037566307278737377,0.08143162978628407,42.29316304710409,19.600773963148065
3.136,0.8089390236584587,0.4465448295402035,1.0001880027116372,0.02062009482883888,0.009023927139170586,0.11396925532909466,454.48605886782025,236.71668230785122,1.0001883539553937,0.33936796641441397,1.0004280317173406,0.1168343405100612,424.34966453864354,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.252849424534239e-09,0.0003,0.1,0.4,0.03754103487056621,0.9999951455858634,500000.0,1.6603021749958496e-15,1.0,0.01717035379048719,0.12380851583576537,5.994985551754848e-05,7.654948571687891e-06,0.025522786774086387,7.43128745389659e-05,0.013597629682814054,0.00015303982447733777,0.07899746800187848,33.18990412787979,163.61418693753762,82.03975046659568,6.006922517135095e-05,0.0010802892743544356,0.11761597454625662,0.00013587155421588597,0.00037196884024319623,0.08098339371712952,42.06036258362203,19.60911823643462
3.144,0.8072315532378921,0.44569270092947216,1.0001884823104816,0.020416981331804838,0.008916387010591944,0.113340245537787,454.750565696905,237.36875473300924,1.0001888345092007,0.3384369714768279,1.0004291186723662,0.11619121919425747,424.5283144737174,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.304140635371268e-09,0.0003,0.1,0.4,0.03800403297696652,0.9999948387623891,500000.0,1.6603021749958496e-15,1.0,0.017178163257286584,0.1235722556181642,5.994985557491589e-05,7.747270652409436e-06,0.025271380438724213,7.35814761763788e-05,0.013435583732985054,0.0001530514045899953,0.07856147163848898,32.937056081939474,163.70935870362544,82.26574154810527,6.0069226565540374e-05,0.0010801181973847575,0.11729331628820494,0.000135867200256631,0.00036831099457535594,0.08053761599032216,41.82883890993269,19.617373616354868
3.152,0.805519859837108,0.44484252240413097,1.0001889619093265,0.020215869908663024,0.008810129695762609,0.11271471415797728,455.0130561823184,238.01977913975992,1.0001893150630188,0.3375085528617638,1.0004302055925138,0.11555162519366736,424.7050516138562,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.356049803204673e-09,0.0003,0.1,0.4,0.03847131549402598,0.9999945135630248,500000.0,1.6603021749958496e-15,1.0,0.017185895592550227,0.12333653607903906,5.9949855632283245e-05,7.840705030468908e-06,0.025022452195993593,7.285728392808106e-05,0.013275470780402828,0.00015306305659251292,0.0781278863262221,32.68581867004088,163.80380152147058,82.49136941411274,6.006922794986855e-05,0.0010799466783790322,0.1169715509154994,0.00013586283470556963,0.0003646891773606069,0.08009428321211008,41.59858506972025,19.625540606380696
3.16,0.8038040609084384,0.44399428902981525,1.0001894415081718,0.020016740849360448,0.008705139894294438,0.11209264195587058,455.27354318711514,238.66975262658124,1.000189795616848,0.33658270343257884,1.0004312924776904,0.11491553928927871,424.87988679483254,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.408584356755005e-09,0.0003,0.1,0.4,0.03894290544974753,0.9999941689503852,500000.0,1.6603021749958496e-15,1.0,0.017193551358608953,0.12310135585029355,5.9949855689650536e-05,7.935265077256177e-06,0.02477597764952371,7.214022680809386e-05,0.013117267769804543,0.0001530747773510952,0.07769669873322713,32.43618748875037,163.89751984721875,82.71663305902719,6.006922932442828e-05,0.0010797747279721241,0.11665067595476812,0.00013585845753314214,0.0003611030337274127,0.07965338206088915,41.369594144140336,19.633619707231126
3.168,0.8020842744305057,0.4431479958876609,1.0001899211070175,0.019819574639799536,0.008601402491425884,0.1114740098041438,455.53203953801807,239.3186723360261,1.000190276170688,0.33565941607248195,1.0004323793278034,0.11428294236562803,425.0528307931599,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.46175181199789e-09,0.0003,0.1,0.4,0.03941882581245598,0.9999938038322664,500000.0,1.6603021749958496e-15,1.0,0.017201131116045158,0.12286671356812895,5.994985574701778e-05,8.030964321216574e-06,0.02453193264549007,7.143023453426455e-05,0.012960951925637261,0.00015308656378240447,0.07726789560145397,32.188158097781674,163.99051811463352,82.94153149253293,6.006923068931128e-05,0.0010796023567930856,0.11633068893951923,0.0001358540687097209,0.0003575522123236137,0.07921489928682979,41.14185925162609,19.641611416886818
3.176,0.8003606188752558,0.4423036380742645,1.0001904007058637,0.019624351960087247,0.008498902556118227,0.11085879868137216,455.7885580250066,239.96653545448217,1.000190756724539,0.33473868368447957,1.0004334661427587,0.11365381541026544,425.2238943264052,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.5155597728743555e-09,0.0003,0.1,0.4,0.03989909948818656,0.9999934170589606,500000.0,1.6603021749958496e-15,1.0,0.01720863542359739,0.12263260787303315,5.994985580438497e-05,8.127816449129434e-06,0.02429029327044734,7.072723752190213e-05,0.012806500749189263,0.00015309841285238393,0.0768414637462557,31.94172601934055,164.08280073448896,83.16606373950623,6.0069232044608155e-05,0.0010794295754590125,0.11601158741012219,0.00013584966820560988,0.0003540363652845849,0.07877882171150595,40.91537354769556,19.649516230604522
3.184,0.798633213174891,0.4414612107001037,1.0001908803047104,0.019431053652509463,0.00839762528678265,0.11024698966887048,456.0431114196975,240.61333920186266,1.0001912372784005,0.33382049919118195,1.0004345529224632,0.11302813951153695,425.39308805468954,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.570015960490147e-09,0.0003,0.1,0.4,0.040383749318054635,0.9999930074204494,500000.0,1.6603021749958496e-15,1.0,0.017216064838739262,0.12239903740934273,5.99498558617521e-05,8.225835358665643e-06,0.024051035811689214,7.003116676842262e-05,0.012653891936809339,0.00015311032157018433,0.07641739005419898,31.696886736759254,164.17437210070645,83.39022883644243,6.006923339040842e-05,0.0010792563945687598,0.11569336891374063,0.00013584525599104425,0.00035055514765644746,0.07834513622635798,40.6901302241533,19.657334640986438
3.192,0.7969021766887234,0.4406207088902398,1.0001913599035577,0.019239660734441843,0.00829755603472231,0.10963856395137561,456.2957124658432,241.25908083622028,1.0001917178322732,0.33290485553481625,1.0004356396668233,0.11240589585886836,425.56042258042316,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.625128203137672e-09,0.0003,0.1,0.4,0.04087279807560679,0.9999925736434748,500000.0,1.6603021749958496e-15,1.0,0.017223419917252302,0.12216600082543765,5.994985591911918e-05,8.325035140427542e-06,0.023814136773229015,6.934195389976342e-05,0.012503103415230279,0.00015312228698931524,0.07599566148353726,31.45363569427573,164.26523658643254,83.61402583305501,6.006923472680054e-05,0.0010790828246965195,0.11537603100433688,0.00013584083203619033,0.0003471082176281215,0.07791382979288942,40.46612250919261,19.665067137967945
3.2,0.795167629169967,0.439782127786479,1.0001918395024052,0.01905015443999735,0.008198680377270751,0.10903350282018583,456.5463738520012,241.90375766790143,1.0001921983861564,0.33199174567737283,1.0004367263757445,0.11178706574464894,425.72590844691024,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.68090439613114e-09,0.0003,0.1,0.4,0.04136626846415358,0.9999921143884785,500000.0,1.6603021749958496e-15,1.0,0.01723070121215454,0.1219334967743406,5.9949855976486196e-05,8.425430005653897e-06,0.023579572927349437,6.865953132024675e-05,0.01235411345177689,0.0001531343062134084,0.07557626506638665,31.211968297544665,164.35539853367592,83.83745379718106,6.006923605387192e-05,0.0010789088763852527,0.11505957124272269,0.00013583639631114652,0.0003436952372806271,0.07748488944397265,40.24334366807362,19.67271420875315
3.208,0.7934296907324908,0.43894546254581807,1.0001923191012532,0.018862516188585973,0.008100984064511887,0.10843178767005707,456.7951082295641,242.54736704940453,1.0001926789400502,0.3310811626004141,1.0004378130491327,0.1111716305620518,425.88955613982387,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.737352529460373e-09,0.0003,0.1,0.4,0.04186418311408417,0.9999916282464058,500000.0,1.6603021749958496e-15,1.0,0.017237909274259722,0.12170152391328594,5.994985603385316e-05,8.527034335995569e-06,0.023347321275686946,6.798383209932724e-05,0.012206900574081437,0.00015314637639018278,0.07515918790657469,30.971879912384818,164.44486225925098,84.06051181126647,6.0069237371708956e-05,0.0010787345601399787,0.11474398719649291,0.00013583194878594247,0.00034031587202080354,0.07705830228233805,40.02178700233865,19.68027633788303
3.216,0.7916884818175459,0.43811070834039456,1.0001927987001018,0.018676727583112243,0.008004453017254843,0.10783339999863323,457.0419282124018,243.18990637507798,1.0001931594939542,0.33017309930502,1.0004388996868936,0.1105595718045041,426.05137608751573,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.79448068888028e-09,0.0003,0.1,0.4,0.0423665645801631,0.9999911137353712,500000.0,1.6603021749958496e-15,1.0,0.01724504465207192,0.121470080903706,5.994985609122008e-05,8.62986268547653e-06,0.023117359047000734,6.731478996503317e-05,0.012061443567032046,0.00015315849471016544,0.07474441717924543,30.733365864291155,164.53363205407723,84.28319897226119,6.006923868039704e-05,0.0010785598864209126,0.11442927644000671,0.00013582748943053916,0.00033696979054849787,0.07663405548020684,39.80144584962147,19.68775400724976
3.224,0.7899441231604905,0.4372778603574389,1.0001932782989507,0.018492770408241804,0.007909073325121717,0.10723832140588395,457.28684637646495,243.83137308083175,1.0001936400478688,0.32926754881173403,1.000439986288932,0.10995087106516319,426.21137866132256,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,4.852297056954623e-09,0.0003,0.1,0.4,0.04287343533880939,0.9999905692971763,500000.0,1.6603021749958496e-15,1.0,0.017252107891676235,0.12123916641121768,5.994985614858694e-05,8.733929782372599e-06,0.02288966369502713,6.665233929765413e-05,0.011917721469891281,0.00015317065840540284,0.07433194013046969,30.496421437982587,164.62171218244018,84.50551439151934,6.0069239980020526e-05,0.0010783848656364461,0.1141154365543688,0.00013582301821482855,0.0003336566648249867,0.07621213627892794,39.58231358345875,19.695147696110862
