Time,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b,CYP3A4_ASLpOH_Km1,CYP3A4_ASLoOH_Km1,CYP3A4_ASpOH_Km1,CYP3A4_ASoOH_Km1,Import_ASLpOH_k,Import_ASLoOH_k,Import_ASL_k,fu_ASL,fu_AS,Import_ASpOH_k,Export_ASLpOH_k,Export_ASLoOH_k,k_CR_ASL_c,k_CR_ASL_m,k_PON_OH_c,Export_ASoOH_k,Prot_k1,CYP3A4_ASoOH_Vmax,CYP3A4_ASLpOH_Vmax,CYP3A4_ASLoOH_Vmax,UGT1A3_AS_Vmax,UGT1A3_AS_Km1,UGT1A3_AS_KI1,k_PON_ASL_c,Export_AS_k,Export_ASL_k,Import_AS_k,Import_ASoOH_k,Export_ASpOH_k,CYP3A4_ASpOH_Vmax,compartment,medium,cell,Import_AS,Import_ASL,CYP3A4_ASpOH,CYP3A4_ASoOH,CYP3A4_ASLpOH,CYP3A4_ASLoOH,Export_ASoOH,UGT1A3_AS,R_ASASL_c,CR_oOH,CR_pOH,Export_AS,Export_ASL,Import_ASLpOH,Import_ASLoOH,ASpOH_Prot,ASoOH_Prot,ASLpOH_Prot,ASLoOH_Prot,AS_Prot,ASL_Prot,Import_ASpOH,R_ASASL_m,R_pOH_m,R_oOH_m,Export_ASLpOH,Export_ASLoOH,Export_ASpOH,Import_ASoOH
9.38,8101.607466032029,24.780129675850908,3.200637579015712,0.3994253219430338,0.6683614346892951,0.7230802230697483,19408.984973363942,380.79378256673226,455.27513219344985,1053.636647160178,160.96498577161344,119.18587392578895,1613.7383366159609,3734.7093334353162,570.6125187943943,422.51354491613466,68804.36344633203,1349.9960352620349,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.7461878217613,6.82444771272934,4.288872968591124,11.16036733216817,1.7059843728955746,1.3738329296242138,1.6840274531561124,7.2380334238216015,1.678881707958466,0.47893651578339036,0.6468216988246515,42.0398614523063,8.309681923171231,0.013472216683816589,0.018888301587027964,3.56945614469646,7.766035347827327,0.6945646164621075,0.46479622918279123,79.32588719390449,0.7754224105345838,0.002647646987378174,0.12390064837925455,0.001997126609715169,0.0036154011153487417,0.18219626739488926,0.31791640010964944,0.36206210162816294,0.001244247858842358
9.39,8100.994670454824,24.78694006280425,3.2090757426641066,0.40025926520227345,0.6701698942545518,0.7245577853221142,19424.7358754205,380.9477124777141,455.9842784687467,1055.1793810563536,161.10286514174945,119.27812761853531,1616.2524469874033,3740.1788645604765,571.1014358545226,422.84068684275434,68860.2123476236,1350.5418645567686,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.73372662369883,6.82632329329629,4.290355836535337,11.164226003451676,1.7058797026366277,1.3737486384368045,1.68649320474237,7.23915695860136,1.679560369542994,0.47930722802232223,0.647375753285606,42.073977906160806,8.313040981688678,0.013500344756007482,0.018926898468184267,3.570610721429193,7.767413708846633,0.6939510013318522,0.4642794712703561,79.28504231272323,0.7747596213175892,0.0026548110190999816,0.12393470031402125,0.0020012963260113673,0.0036227889266105713,0.1823523330539462,0.3181624776096811,0.3626260572950555,0.0012475281949606714
9.4,8100.38210788048,24.793757684757047,3.217526256695023,0.4010938268958566,0.671981159061079,0.7260363472760772,19440.4786679097,381.1015109626003,456.6936537938589,1056.7223880923173,161.24062269263197,119.37027873815548,1618.767369693993,3745.649364659321,571.5899209553766,423.16746503962753,68916.0324938354,1351.0872276874989,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.72127016374955,6.82820086638209,4.291836640532239,11.168079303997855,1.7057749810844143,1.3736643059428155,1.6889593928879507,7.240277131412993,1.6802384516830084,0.47967752808140396,0.6479293182280723,42.108076794692415,8.316397172225864,0.013528493687370347,0.01896552146354569,3.571763172946148,7.768787222149566,0.6933378518055678,0.4637632364010597,79.24422279832419,0.7740985254937095,0.0026619861635045587,0.12396878842378524,0.002005469134479283,0.0036301817363803865,0.1825082608257901,0.3184082815061559,0.36319019511610423,0.00125081333229019
9.41,8099.769778197684,24.80058251715345,3.2259891232928353,0.40192900621589484,0.6737952299794663,0.727515907410675,19456.2133558716,381.2551783599421,457.4032577464462,1058.2656673043734,161.37825851580175,119.46232738771688,1621.283103237903,3751.1208303139565,572.0779744214555,423.49387987216136,68971.82390284,1351.63212585528,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.7088184396499,6.83008042522406,4.293315384644035,11.171927244377247,1.705670209318391,1.3735799330115366,1.69142601605258,7.241393951768203,1.6809159558711488,0.4800474163748015,0.6484823940198977,42.14215812881789,8.319750502170656,0.013556663450655917,0.019004170533381652,3.5729135029861663,7.770155897561727,0.6927251683452823,0.46324752469113495,79.20342862281133,0.7734391167921512,0.002669172424040658,0.12400291258576726,0.002009645031079474,0.003637579537053375,0.18266405081403597,0.318653812073996,0.3637545147554388,0.0012541032716800898
9.42,8099.157681295178,24.807414535503362,3.2344643446344117,0.4027648023552221,0.6756121078786279,0.7289964642066459,19471.939944340946,381.40871500719777,458.1130899048736,1059.8092177306662,161.5157727028416,119.55427367026864,1623.7996461238088,3756.5932581130182,572.5655965774083,423.81993170569854,69027.5865924911,1352.176560257291,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.69637144913744,6.831961963077625,4.294792072921788,11.175769835131398,1.705565388412036,1.373495520507441,1.6938930726989239,7.2425074291478815,1.6815928835952343,0.4804168933166076,0.6490349810290986,42.17622191944249,8.32310097888707,0.013584854018639287,0.019042845638006005,3.574061715276466,7.771519744881588,0.6921129514081803,0.4627323362543938,79.16265975841263,0.7727813889421213,0.002676369804150397,0.12403707267751682,0.0020138240117761105,0.0036449823210332293,0.18281970312234638,0.31889906958807457,0.3643190158777498,0.0012573980139766274
9.43,8098.545817061775,24.81425371538207,3.242951922889131,0.40360121450739617,0.6774317936258064,0.7304780161464302,19487.658438347193,381.5621212407414,458.8231498482095,1061.3530384111727,161.65316534537448,119.64611768883992,1626.316996858879,3762.0666446516443,573.0527877480274,424.1456209055116,69083.32058062378,1352.7205320868613,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.6839291899512,6.833845473216221,4.296266709405453,11.179607086772947,1.705460519432896,1.3734110692902273,1.6963605612925774,7.243617573002215,1.682269236338305,0.48078595932083434,0.6495870796238528,42.210268177460016,8.32644860971546,0.013613065364119966,0.01908154673777705,3.575207813536517,7.772878773853389,0.6915012014456351,0.46221767119835244,79.12191617673612,0.77212533571932,0.0026835783072692698,0.12407126857691035,0.002018006072536981,0.0036523900807321507,0.18297521785442936,0.3191440543232116,0.3648836981482871,0.0012606975600231497
9.44,8097.934185386348,24.821100032429904,3.251451860218906,0.4044382418666997,0.6792542880865767,0.7319605617141723,19503.368842914544,381.71539739587,459.5334371562224,1062.8971283876965,161.7904365350614,119.73785954643846,1628.8351539527673,3767.540986531449,573.5395482582398,424.4709478367969,69139.02588505435,1353.2640425335023,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.6714916598314,6.835730948931195,4.2977392981239175,11.183439009785737,1.7053556034426303,1.3733265802148515,1.6988284803020552,7.244724392750826,1.6829450155786514,0.4811546148014083,0.6501386901724907,42.244296913752905,8.329793401972676,0.013641297459921915,0.01912027379309761,3.5763518014761027,7.774232994217492,0.6908899189051453,0.46170352963343253,79.08119785013375,0.7714709508955729,0.0026907979368261652,0.12410550016214952,0.0020221912093334985,0.003659802808570862,0.18313059511403598,0.3193887665541699,0.36544856123285746,0.0012640019106600997
9.45,8097.322786157836,24.827953462351918,3.259964158778202,0.40527588362814143,0.6810795921248499,0.7334440993957219,19519.07116306195,381.86854380681217,460.2439514093793,1064.4414867038606,161.92758636359957,119.8294993460488,1631.3541159176032,3773.016280360499,574.0258784331016,424.79591286466973,69194.7025235805,1353.8070927829326,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.65905885651958,6.8376183835317175,4.29920984309503,11.187265614624879,1.7052506414970598,1.3732420541315693,1.7012968281987804,7.245827897782869,1.6836202227898542,0.48152286017216256,0.6506898130434885,42.278308139192184,8.333135362952255,0.013669550278893583,0.019159026764415044,3.577493682799195,7.775582415714253,0.6902791042342096,0.4611899116589165,79.04050475095748,0.7708182282814504,0.0026980286962433805,0.12413976731175959,0.002026379418140707,0.0036672204969786094,0.18328583500495835,0.3196332065556506,0.36601360479782297,0.0012673110667250258
9.46,8096.711619265243,24.83481398091753,3.26848882071406,0.4061141389874577,0.6829077066028773,0.7349286276786353,19534.765403803125,382.02156080673564,460.95469218884256,1065.9861124051001,162.06461492272024,119.92103719063095,1633.8738812679833,3778.49252275329,574.5117785977903,425.12051635415816,69250.35051398145,1354.3496840171076,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.6466307777587,6.839507770344688,4.3006783483256354,11.191086911716862,1.7051456346462128,1.37315749188597,1.7037656034570716,7.246928097457159,1.684294859440817,0.48189069584683136,0.651240448605459,42.31230186463757,8.336474499924586,0.013697823793907962,0.01919780561222131,3.578633461200079,7.776927048029791,0.6896687578696719,0.4606768173774776,78.99983685093932,0.7701671617088323,0.0027052705889366382,0.12417406990458765,0.0020305706949372885,0.0036746431383931767,0.18344093763102703,0.319877374602289,0.36657882851009893,0.0012706250290525907
9.47,8096.100684597636,24.841681563960172,3.277025848166108,0.4069530071411129,0.6847386323812524,0.7364141450521773,19550.451570146568,382.1744487277553,461.66565907646753,1067.531004538654,162.2015223041868,120.01247318311854,1636.3944485209624,3783.9697103307167,574.9972490775978,425.44475867019713,69305.9698740178,1354.8918174142482,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.63420742129293,6.841399102714631,4.302144817811616,11.194902911459643,1.7050405839343705,1.3730728943190151,1.706234804554131,7.24802500110228,1.6849689269958006,0.48225812223904363,0.6517905972271443,42.34627810093747,8.339810820137076,0.013726117977862598,0.019236610297052974,3.579771140367229,7.778266900838606,0.6890588802474076,0.46016424688694546,78.95919412305112,0.7695177450173468,0.0027125236183150937,0.12420840781980086,0.0020347650357055644,0.0036820707252608865,0.18359590309610901,0.3201212709686504,0.3671442320371516,0.0012739437984745745
9.48,8095.489982044144,24.848556187376953,3.2855752432665946,0.4077924872863018,0.6865723703189182,0.737900650007323,19566.129667095578,382.32720790094135,462.3768516548007,1069.076162153561,162.33830859979287,120.10380742641739,1638.9158161960456,3789.4478397200555,575.4822901979229,425.7686401776236,69361.56062143181,1355.433494148868,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.62178878486768,6.843292374003612,4.303609255537914,11.198713624222707,1.7049354904001104,1.3729882622670744,1.7087044299700365,7.249118618016705,1.6856424269144603,0.48262513976231564,0.6523402592774077,42.380236858929024,8.343144330814342,0.013754432803679674,0.01927544077949129,3.580906723979433,7.779601983784197,0.688449471803292,0.45965220028079107,78.91857653902494,0.7688699720795557,0.0027197877877813627,0.12424278093688478,0.002038962436431509,0.003689503250036615,0.18375073150410554,0.32036489592922573,0.3677098150469968,0.0012772673758198886
9.49,8094.879511493966,24.855437827128323,3.2941370081403996,0.4086325786209499,0.6884089212731677,0.7393881410367593,19581.799699648287,382.47983865632693,463.0882695070765,1070.6215843006505,162.4749739013602,120.19504002340388,1641.437982815179,3794.926907554933,575.9669022842655,426.0921612411703,69417.12277394734,1355.9747153918022,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.60937486622979,6.8451875775911395,4.305071665478579,11.202519060347198,1.7048303550763553,1.3729035965619623,1.7111744781877296,7.2502089574689075,1.68631536065188,0.48299174883004614,0.6528894351252258,42.414178149438186,8.346475039158367,0.01378276824430602,0.019314297020162227,3.5820402157096667,7.78093230652943,0.6878405329635142,0.45914067765103245,78.87798407158465,0.7682238367835179,0.0027270631007315265,0.12427718913564162,0.0020431628931047497,0.0036969407051837965,0.18390542295894957,0.3206082497584275,0.36827557720819765,0.0012805957619145803
9.5,8094.269272836357,24.862326459237728,3.302711144905057,0.4094732803437153,0.6902482860996497,0.740876616634886,19597.461672797657,382.63234132291643,463.7999122172153,1072.1672700325355,162.61151830073658,120.28617107692337,1643.9609469027414,3800.4069104753066,576.451085662218,426.4153222254602,69472.65634926995,1356.5154823102355,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.59696566312732,6.84708470687407,4.306532051596792,11.206319230145983,1.704725178990418,1.3728188980309761,1.7136449476930016,7.25129602869748,1.6869877296586064,0.48335794985550884,0.6534381251396799,42.44810198327973,8.349802952348682,0.013811124272713173,0.019353178979736492,3.583171619215409,7.782257878651943,0.6872320641523265,0.4586296790877508,78.83741669320618,0.767579333036665,0.0027343495605551527,0.12431163229618865,0.0020473664017185765,0.0037043830831744303,0.1840599775646037,0.32085133273058536,0.36884151818986266,0.0012839289575818408
9.51,8093.659265960643,24.86922205979126,3.3112976556707756,0.41031459165398904,0.6920904656523719,0.7423660752978183,19613.115591531496,382.7847162286933,464.5117793698207,1073.7132184036066,162.74794188979413,120.37720068978857,1646.4847069855343,3805.8878451274336,576.9348406574595,426.73812349500105,69528.16136508691,1357.05579606773,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.58456117330968,6.848983755266512,4.3079904178449,11.210114143903727,1.7046199631640457,1.3727341674969311,1.7161158369744844,7.252379840911242,1.687659535380686,0.48372374325184636,0.6539863296899487,42.482008371257216,8.353128077542545,0.013839500861897397,0.01939208661892961,3.584300938158012,7.783578709756492,0.6866240657901062,0.45811920467715245,78.79687437636545,0.7669364547774239,0.002741647170635306,0.1243461102989563,0.0020515729582699454,0.0037118303764890914,0.18421439542505796,0.321094145119942,0.36940763766164364,0.001287266963642014
9.52,8093.049490756207,24.876124604937306,3.3198965425404583,0.41115651175189744,0.6939354607837044,0.7438565155233873,19628.7614608325,382.9369637006278,465.2238705501773,1075.2594284700242,162.88424476042715,120.46812896477797,1649.009261592775,3811.3697081638516,577.418167595748,427.06056541417973,69583.63783906738,1357.595657824255,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.57216139452746,6.850884716199734,4.309446768164455,11.21390381187701,1.7045147086134653,1.3726494057781968,1.7185871445236396,7.253460403289358,1.688330779259698,0.48408912943206384,0.6545340491453004,42.51589732416319,8.3564504218751,0.01386789798487975,0.019431019898501923,3.585428176187206,7.784894809405213,0.6860165382943251,0.45760925450011647,78.75635709341441,0.766295195948096,0.002748955934348567,0.12438062302468654,0.0020557825587594874,0.0037192825776169365,0.1843686766443275,0.3213366872006488,0.369973935293734,0.001290609780912603
9.53,8092.439947112503,24.883034070886232,3.3285078076097236,0.41199903983830244,0.6957832723443843,0.7453479358111426,19644.399285678242,383.0890840646853,465.936185344248,1076.8058992897118,163.02042700455,120.55895600463434,1651.5346092560862,3816.852496243351,577.901066802913,427.3826483472562,69639.08578886233,1358.1350687362133,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.55976632453275,6.852787583122068,4.310901106486241,11.217688244294395,1.704409416349429,1.3725646136887344,1.7210588688347463,7.25453772498145,1.6890014627327912,0.4844541088090226,0.6550812838750837,42.549768852779074,8.359769992459563,0.013896315614706103,0.019469978779258667,3.5865533369372224,7.786206187140868,0.6854094820785803,0.4570998286409122,78.71586481720092,0.7656555505200412,0.0027562758550650442,0.12441517035443117,0.002059995199191512,0.003726739679055713,0.18452282132645012,0.3215789592467616,0.37054041075686667,0.00129395741020828
9.54,8091.83063491904,24.88995043391002,3.337131452966925,0.41284217511480326,0.697633901183519,0.7468403346623531,19660.029071041212,383.241077645834,466.64872333867163,1078.3526299223488,163.15648871409533,120.64968191206297,1654.060748509489,3822.336206030951,578.3835386048496,427.70437265835835,69694.50523210467,1358.6740299564706,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.54737596107867,6.854692349498819,4.312353436730311,11.221467451356515,1.7043040873772584,1.372479792038132,1.72353100840489,7.255611815107703,1.6896715872327177,0.48481868179543386,0.6556280342487207,42.583622967875264,8.36308679638739,0.0139247537244472,0.019508963222049987,3.5876764240442296,7.787512852482977,0.6848028975535635,0.4565909271765439,78.6753975204489,0.7650175124820543,0.0027636069361483924,0.1244497521695501,0.0020642108755740164,0.0037342016733117656,0.18467682957548448,0.32182096153223677,0.371107063722312,0.001297309852340892
9.55,8091.221554065399,24.89687367034192,3.3457674806931728,0.4136859167837375,0.6994873481485901,0.7483337105800096,19675.65082188882,383.39294476805316,467.3614841207608,1079.8996194293645,163.29242998101208,120.74030678973024,1656.587677889393,3827.820834197875,578.8655833275109,428.0257387114763,69749.89618640937,1359.2125426343828,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.53499030191986,6.8565990088121636,4.3138037628060175,11.225241443236163,1.7041987226968909,1.3723949416316403,1.7260035617339533,7.25668268275899,1.6903411541878697,0.485182848803852,0.6561743006356989,42.617459680211184,8.366400840728456,0.013953212287198683,0.01954797318777101,3.588797441134711,7.78881481494718,0.6841967851251228,0.4560825501820796,78.63495517551026,0.7643810758500512,0.0027709491809558254,0.12448436835170959,0.0020684295839186874,0.0037416685529000483,0.18483070149550757,0.32206269433092644,0.3716738938618762,0.0013006671081194708
9.56,8090.612704441218,24.90380375657612,3.3544158928623475,0.4145302640481822,0.701343614085457,0.7498280620688247,19691.26454318341,383.5446857543405,468.0744672784986,1081.446866873929,163.42825089726324,120.83083074026186,1659.115395934587,3833.306377421521,579.3472012969,428.3467468704565,69805.25866937338,1359.7506079158256,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.52260934481217,6.858507554561063,4.315252088612044,11.22901023007837,1.7040933233029212,1.3723100632702097,1.7284765273246006,7.257750336996967,1.691010165022312,0.48554661024666834,0.6567200834055626,42.65127900053526,8.369712132531218,0.013981691276081138,0.019587008637361836,3.5899163918196515,7.790112084010378,0.683591145196201,0.4555746977296803,78.59453775548084,0.7637462346438223,0.0027783025928381296,0.1245190187828806,0.002072651320240911,0.0037491403103441234,0.18498443719061225,0.32230415791657446,0.3722409008478988,0.0013040291783502375
9.57,8090.004085936202,24.910740669067405,3.3630766915411314,0.4153752161119555,0.703202699838361,0.7513233876352362,19706.8702398823,383.69630092672094,468.78767240053736,1082.9943713209475,163.56395155482414,120.92125386624151,1661.643901186232,3838.7928323854467,579.8283928390648,428.667397498996,69860.59269857583,1360.2882269432218,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.51023308751266,6.860417980261163,4.316698418036446,11.232773822000503,1.7039878901846504,1.3722251577505258,1.7309499036822704,7.2588147868542,1.6916786211558201,0.4859099665361049,0.6572653829279054,42.68508093958506,8.373020678822904,0.014010190664240148,0.01962606953180764,3.5910332797177853,7.791404669122347,0.6829859781648975,0.45506736989296087,78.55414523308455,0.7631129829160909,0.0027856671751396835,0.12455370334533702,0.0020768760805597777,0.0037566169381761812,0.18513803676490542,0.3225453525628126,0.37280808435325136,0.0013073960638366148
9.58,8089.395698440114,24.917684384330794,3.37174987878902,0.41622077217961745,0.7050646062499297,0.7528196857874078,19722.467916937774,383.8477906062538,469.5010990761951,1084.5421318370545,163.69953204568037,121.01157627020909,1664.173192187851,3844.280195779335,580.3091582800892,428.98769096063756,69915.89829157799,1360.8254008555696,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.49786152777972,6.8623302794447,4.31814275495667,11.236532229092333,1.7038824243261255,1.3721402258650437,1.7334236893151642,7.259876041334258,1.6923465240039124,0.4862729180842082,0.657810199572362,42.71886550808722,8.37632648660967,0.014038710424846317,0.019665155832138664,3.592148108426536,7.792692579744488,0.6823812844293116,0.4545605667382711,78.51377758129325,0.7624813147292662,0.002793042931198472,0.12458842192165398,0.002081103860898087,0.003764098428937039,0.1852915003225056,0.3227862785431557,0.3733754440513349,0.0013107677653792316
9.59,8088.78754184279,24.92463487894122,3.380435456658346,0.41706693145647145,0.7069293341611792,0.7543169550352306,19738.057579297118,383.99915511304147,470.2147468954537,1086.0901474906043,163.83499246182566,121.10179805465908,1666.7032674853222,3849.7684642989743,580.7894979460867,429.307627618763,69971.17546592343,1361.3621307884707,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.48549466337312,6.864244445660411,4.319585103239595,11.240285461416127,1.703776926706186,1.3720552684020257,1.7358978827342328,7.260934109411839,1.6930138749778887,0.4866354653028421,0.6583545337086003,42.75263271675755,8.379629562876792,0.014067250531095326,0.019704267499430293,3.5932608815413913,7.793975825283961,0.6817770643797939,0.4540542883319608,78.47343477295479,0.761851224176753,0.0028004298643460957,0.1246231743947061,0.0020853346572823573,0.003771584775176153,0.18544482796754044,0.32302693613099764,0.3739429796160785,0.001314144283775932
