Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
9.040000000000001,2.8843470368566164,0.17066476133399724,0.04494786474802537,0.3084974702491313,0.5677628668122395,0.0,26.673014109452488,0.052085890547523724,19.28470925525081,54.28801434608294,8.990220216241811,244.9847527483353,57.97318100000141,11.081783862231871,1.7901256059312853,0.25192795884289865,2.5052949239929156e-05,8.812335548444819e-05,0.0007357070754654055,0.0005876961248529504,0.0004455292367887012,0.00031933088168358974,0.00021611090020715336,0.00021936919716121196,0.03809140410968531,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09111585847173545,0.018988712850019438,0.018206456488595615,0.05461936946578685,0.014385067029543615,0.03291040121598767,0.005001044681106896,0.03432442545098051,0.06317113128997065,0.0,0.0029297717884476646,0.00017008980907993375,0.16505017398388716,0.04431250653625457,0.5838979955801559,0.18422545749392583,30.999398891164624,9.753608584263565,2.308093501800681,0.44120044613002024,0.071270494514643,0.01003003931640718,0.010021179695971662,3.6431321992509225e-05,2.9603878046707977e-07,0.0,0.0002575566457233078,0.0002153993979209171,0.00017206493681429079,0.00013044149303544997,9.34932963757193e-05,6.327267922402511e-05,7.290463249848401e-07,152.37647677854378,152.36561643874126,0.0
9.05,2.8851069452189413,0.1706473933054756,0.04491842544960674,0.3081823008223568,0.5673649352036297,0.0,26.672945145793445,0.05215485420656647,19.284092496161666,54.27864427266317,9.004746518072954,245.7576783758693,58.24429025823291,11.149817831383343,1.8036170601913302,0.25416302514373296,2.5275249562238792e-05,8.9030735395783e-05,0.0007372394756506937,0.0005892716942786444,0.0004470431457865351,0.0003206753554353944,0.0002172111326043272,0.00022093674789128485,0.03836360023861904,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09113838033493488,0.019011919631496153,0.018204307360435188,0.05461292208130557,0.014375411317903746,0.032876243923476704,0.0050043864021559175,0.034334759070100695,0.06321043844198185,0.0,0.0029277251920703153,0.00017031501432221205,0.16492734492820102,0.04380038226520012,0.5837972151932852,0.18452312702105295,31.049487388892803,9.784381168888281,2.318887208587309,0.44390909104809395,0.07180763146952995,0.010119024290425582,0.010110099824895517,3.675458511588606e-05,2.990870035050608e-07,0.0,0.00025797280300137257,0.00021584805213166559,0.00017252623006128368,0.00013088473341944952,9.38869297201805e-05,6.359480388997918e-05,7.342558854599467e-07,153.46531632626116,153.45440095447617,0.0
9.06,2.885868188524418,0.1706302225578288,0.044889090144432875,0.3078675670003136,0.5669649317730167,0.0,26.672876238971764,0.05222376102824791,19.283498970774794,54.269260924866366,9.01925833361285,246.53130498422922,58.51612600298725,11.218146115702561,1.8171876341140571,0.2564144332969006,2.5499175530770943e-05,8.99461498648864e-05,0.0007387706928781623,0.0005908468002682452,0.00044855770531844664,0.0003220216269721285,0.00021831396107091147,0.00022251223067571514,0.038637173760734146,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09116093612575542,0.019035122587264884,0.018202177848196985,0.05460653354459097,0.014365788018165335,0.03284213150652246,0.005007725600548125,0.03434501104578834,0.06324932838508142,0.0,0.0029256750304990304,0.00017054003395844936,0.16480451043498712,0.043294502722400915,0.5836962920330557,0.18482049969854028,31.09952593608473,9.815181661750241,2.329709839072682,0.4466294535727305,0.07234791842543722,0.010208659884653666,0.010199670212308377,3.708021221008371e-05,3.021622175793038e-07,0.0,0.00025838854526840385,0.00021629635999750228,0.00017298738762403654,0.00013132816426600317,9.428108941786607e-05,6.391768862989014e-05,7.394918071341355e-07,154.55966557411986,154.54869504293657,0.0
9.07,2.886630753312895,0.17061324807392997,0.04485985857507074,0.30755327115953374,0.5665628688785805,0.0,26.67280738907148,0.05229261092853374,19.28292851668604,54.25986446122484,9.033755668493248,247.30562974458772,58.78868819531796,11.28676934038522,1.830837639475806,0.2586822743487413,2.572473620444337e-05,9.086965747836419e-05,0.0007403007246670242,0.0005924214351888112,0.0004500729035469255,0.0003233696840815444,0.00021941937708826997,0.00022409566382540873,0.03891212785588526,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09118352539443855,0.019058321666451578,0.01820006783948248,0.05460020351844746,0.014356197046001253,0.032808064218628356,0.005011062296081231,0.03435518189529995,0.0632878016288439,0.0,0.0029236213398744445,0.00017076486771422635,0.164681670753701,0.04279478800665866,0.5835952278045715,0.18511757564179238,31.14951455215938,9.846009950224989,2.3405613917062182,0.44936155859492427,0.07289136779515519,0.010298949723930731,0.010289894481777348,3.7408216448335646e-05,3.052646195037774e-07,0.0,0.00025880387268574306,0.00021674432079210555,0.00017344840726778618,0.00013177178210933943,9.467577189328948e-05,6.424133094968233e-05,7.447541508614316e-07,155.65953724109482,155.64851142354107,0.0
9.08,2.887394626160436,0.1705964688379307,0.04483073048290023,0.3072394156489076,0.5661587588698356,0.0,26.672738596175716,0.05236140382429878,19.282380973471895,54.25045503825084,9.048238528403282,248.08064983291914,59.06197679224593,11.355688129663278,1.844567388505644,0.2609666396652532,2.5951940673988406e-05,9.180131714779723e-05,0.00074182956856863,0.0005939955914621327,0.0004515887286792782,0.0003247195145556007,0.00022052737209867307,0.00022568706558725754,0.03918846569281133,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09120614769242626,0.019081516817926955,0.018197977222040966,0.054593931666122905,0.01434663831671087,0.032774042310357916,0.005014396508301066,0.034365272134701905,0.06332585869203775,0.0,0.0029215641562394695,0.00017098951531809245,0.16455882614761663,0.04230115928540391,0.5834940241912092,0.18541435496738956,31.19945325673359,9.876865921879238,2.351441864776786,0.45210543096730027,0.07343799200949876,0.010389897445822683,0.010380776269595363,3.7738611050139256e-05,3.083944071841613e-07,0.0,0.0002592187854163756,0.0002171919337985628,0.0001739092867737939,0.00013221558349680825,9.50709735721956e-05,6.456572834383438e-05,7.500429772831178e-07,156.76494400169616,156.7538627712453,0.0
9.09,2.8881597936794785,0.17057988383528272,0.044801705608133485,0.3069260027897983,0.5657526140873174,0.0,26.67266986036669,0.052430139633324456,19.281856182662615,54.24103281046393,9.062706919088653,248.85636242999973,59.33599174677217,11.424903106800528,1.858377193883314,0.2632676209322838,2.618079806197203e-05,9.274118811087108e-05,0.0007433572221661858,0.0005955692615644914,0.0004531051689677322,0.0003260711061908927,0.00022163793750575836,0.00022728645414386045,0.039466190429087056,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09122880257236626,0.019104707990309673,0.018195905883771908,0.054587717651315724,0.014337111745226238,0.03274006602934692,0.005017728256502484,0.03437528227885459,0.06336350010256554,0.0,0.0029195035155388798,0.00017121397650155757,0.16443597689355452,0.04181353877982293,0.5833926828549134,0.18571083779307138,31.249342069619257,9.907749464470882,2.3623512564132088,0.4548610955039378,0.07398780351722561,0.01048150670062963,0.010472319224788812,3.807140928128355e-05,3.1155177962164076e-07,0.0,0.00025963328362490747,0.00021763919830928817,0.00017437002393927485,0.00013265956498891143,9.546669088168685e-05,6.489087829551406e-05,7.553583468268064e-07,157.87589848577522,157.86476171634823,0.0
9.1,2.888926242518987,0.17056349205275917,0.04477278368983399,0.3066130348761564,0.5653444468622738,0.0,26.672601181725717,0.052498818274296234,19.2813539877158,54.23159793041801,9.077160846350807,249.63276472140777,59.61073300789058,11.494414894088193,1.872267368737179,0.265585310155718,2.6411317522812566e-05,9.368932993250618e-05,0.0007448836830744749,0.0005971424380264192,0.0004546222127095357,0.0003274244467890796,0.0002227510646749913,0.0002288938476132475,0.03974530521107508,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09125148958811762,0.019127895131969438,0.01819385371272734,0.05458156113818202,0.014327617246118295,0.032706135620315546,0.005021057559730246,0.03438521284139675,0.06340072639740439,0.0,0.0029174394536188985,0.00017143825099908392,0.1643131232816146,0.0413318497501988,0.5832912054364868,0.18600702423771973,31.299181010820487,9.938660465948997,2.3732895645847734,0.45762857698019493,0.07454081478495439,0.010573781151393371,0.010564527009125028,3.8406624453876335e-05,3.1473693691670345e-07,0.0,0.0002600473674775414,0.00021808611362594094,0.0001748306165773275,0.00013310372315933198,9.586292025034825e-05,6.521677827671312e-05,7.607003197055241e-07,158.99241327833306,158.98122084430034,0.0
9.11,2.8896939593646076,0.17054729247847575,0.044743964465935655,0.3063005141746349,0.5649342695163571,0.0,26.672532560333213,0.052567439666801115,19.28087423399026,54.22215054872802,9.091600316046135,250.40985389752342,59.88620052060069,11.564224112840542,1.8862382266421611,0.26791979966166257,2.6643508242799096e-05,9.464580250598865e-05,0.0007464089489395803,0.0005987151134324568,0.00045613984824705413,0.0003287795241573081,0.00022386674493412526,0.00023050926404860766,0.040025813173878655,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09127420829475608,0.019151078191030207,0.0181918205971142,0.054575461791342615,0.014318154733603,0.03267225132508063,0.005024384436779946,0.03439506433473002,0.06343753812254588,0.0,0.0029153720062267906,0.00017166233854807773,0.1641902656149117,0.04085601648146271,0.5831895935558772,0.18630291442134234,31.34897010053085,9.969598814453837,2.38425678710174,0.4604079001325346,0.07509703829708268,0.010666724473904729,0.010657403297119639,3.8744269926371037e-05,3.1795008027293814e-07,0.0,0.00026046103714205454,0.00021853267905934417,0.00017529106251686292,0.00013354805459496222,9.625965810837148e-05,6.554342574838203e-05,7.660689559168056e-07,160.11450091933148,160.10325269551464,0.0
9.120000000000001,2.8904629309388157,0.1705312841019117,0.044715247673261696,0.3059884429247045,0.5645220943613175,0.0,26.67246399626869,0.05263600373132508,19.280416768720308,54.212690814096135,9.106025334085176,251.18762715352895,60.162394225920444,11.634331383390547,1.9002900816176838,0.2702711820966276,2.687737944010957e-05,9.561066605410179e-05,0.0007479330174386099,0.0006002872804209118,0.00045765806396786345,0.00033013632610863285,0.00022498496957366144,0.00023213272143802005,0.04030771744129497,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09129695824857928,0.01917425711537335,0.018189806425296655,0.05456941927588998,0.014308724121547427,0.03263841338256781,0.00502770890619892,0.034404837270003624,0.06347393583293622,0.0,0.0029133012090104622,0.00017188623888888085,0.16406740420931515,0.04038596426895281,0.5830878488124599,0.18659850846505657,31.39870935913061,10.000564398316842,2.3952529216158487,0.46319908965835077,0.07565648655570505,0.010760340356710796,0.01075095177604383,3.908435910359302e-05,3.2119141200083583e-07,0.0,0.00026087429278777517,0.00021897889392940442,0.00017575135960253403,0.0001339925558959311,9.66569008876779e-05,6.587081816056464e-05,7.714643152418014e-07,161.242173903506,161.2308697651799,0.0
9.13,2.8912331440010672,0.17051546591393069,0.04468663304754347,0.3056768233387693,0.5641079336987005,0.0,26.672395489610764,0.052704510389250475,19.27998144099037,54.20321887333775,9.120435906431826,251.96608168940782,60.4393140608987,11.704737325085507,1.9144232481255945,0.27263955042770305,2.711294036482839e-05,9.65839811302573e-05,0.0007494558862794231,0.0006018589316836152,0.00045917684830483826,0.00033149484046243223,0.00022610572984730745,0.00023376423770418727,0.04059102112576886,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09131973900711214,0.01919743185264078,0.018187811085798415,0.054563433257395266,0.014299325323475847,0.03260462202882389,0.005031030986287183,0.0344145321570993,0.0635099200924159,0.0,0.0029112270975180645,0.00017210995176476234,0.16394453939319223,0.03992161940437801,0.5829859727853166,0.1868938064910732,31.448398807184034,10.031557106060603,2.4062779656208173,0.4660021702157949,0.0762191720805303,0.010854632501121944,0.010845176145931355,3.942690543676512e-05,3.244611355215902e-07,0.0,0.00026128713458556017,0.00021942475756503167,0.00017621150569466427,0.00013443722367563018,9.705464502204035e-05,6.619895295253237e-05,7.768864572443911e-07,162.37544468018092,162.36408450307545,0.0
9.14,2.892004585347945,0.17049983690680132,0.04465812032343914,0.30536565760228224,0.5636917998195438,0.0,26.67232704043716,0.05277295956285353,19.279568101709984,54.19373487140699,9.134832039102584,252.74521470994523,60.71695995862823,11.775442556282805,1.9286380410681112,0.2750249979427361,2.735020029896409e-05,9.756580861962874e-05,0.0007509775532003613,0.0006034300599656807,0.0004606961897362392,0.0003328550550448229,0.00022722901697243714,0.00023540383070417499,0.04087572732834755,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09134255012911191,0.019220602350238144,0.018185834467305016,0.05455750340191505,0.014289958252575735,0.03257087749702898,0.005034350695098359,0.034424149504616405,0.06354549147365958,0.0,0.0029091497071975993,0.00017233347692191024,0.16382167150715438,0.03946290916198245,0.5828839670335102,0.18718880862268086,31.498038465436753,10.062576826398887,2.4173319164528606,0.4688171664236068,0.07678510740879985,0.010949604621218894,0.010940080119585636,3.977192242353341e-05,3.27759455370905e-07,0.0,0.0002616995627077734,0.0002198702693040603,0.00017667149866917707,0.00013488205456073897,9.745288694720444e-05,6.652782755291894e-05,7.823354412703183e-07,163.5143256530884,163.5029093133902,0.0
9.15,2.892777241813303,0.17048439607421761,0.044629709234552235,0.3050549478738613,0.5632737050040776,0.0,26.672258648824712,0.0528413511753017,19.279176603589114,54.18423895142192,9.149213738165773,253.5250234247272,60.99533184825817,11.846447694345587,1.9429347757857398,0.2774276182505009,2.7589168556466286e-05,9.855620974028385e-05,0.0007524980159699778,0.0006050006580652607,0.0004622160767857945,0.0003342169576890686,0.00022835482213054827,0.0002370515182291519,0.0411618391386355,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09136539117457326,0.019243768555337985,0.01818387645866606,0.05455162937599818,0.014280622821703772,0.03253718001750891,0.00503766805044064,0.03443368981985715,0.06358065055811554,0.0,0.0029070690733965375,0.00017255681410942292,0.1636988009038076,0.03900976178490917,0.5827818330963556,0.18748351498423022,31.54762835481311,10.093623448236592,2.4284147712911834,0.4716441028609426,0.07735430509520463,0.011045260443859473,0.011035667422586515,4.011942360799181e-05,3.310865772027979e-07,0.0,0.00026211157732826347,0.00022031542849317018,0.00017713133641752445,0.00013532704519124894,9.785162310100841e-05,6.685743937985426e-05,7.87811326446326e-07,164.65882918018767,164.647356554542,0.0
9.16,2.8935511002684096,0.17046914241131936,0.04460139951345011,0.30474469628540546,0.5628536615214271,0.0,26.672190314849363,0.05290968515065111,19.27880680111384,54.17473125468936,9.1635810097408,254.30550504814022,61.27442965500672,11.917753355638512,1.9573137680552013,0.2798475052808673,2.782985448324247e-05,9.95552460443182e-05,0.0007540172723867723,0.0006065707188333034,0.00046373649802277864,0.0003355805362359867,0.00022948313646772037,0.00023870731800413464,0.041449359634750126,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09138826170473349,0.019266930414882928,0.01818193694889752,0.05454581084669256,0.014271318943391793,0.03250352981774751,0.00504098306987773,0.0344431536088121,0.06361539793594527,0.0,0.0029049852313614293,0.00017277996307930085,0.16357592794750597,0.03856210647175934,0.5826795724936867,0.18777792570111868,31.597168496413573,10.124696860669737,2.439526527158489,0.4744830040672055,0.07792677771180273,0.01114160370868533,0.011131941793296988,4.0469422580706506e-05,3.344427077934092e-07,0.0,0.00026252317862234247,0.00022076023448780872,0.00017759101684661604,0.0001357721922204866,9.82508499235019e-05,6.71877858410986e-05,7.93314171679309e-07,165.808967573488,165.79743853900052,0.0
9.17,2.8943261476220896,0.17045407491471207,0.04457319089168228,0.3044349049422115,0.5624316816293162,0.0,26.67212203858617,0.05297796141384395,19.278458550522366,54.16521192072942,9.177933859997406,255.08665679937056,61.55425330017381,11.989360155523517,1.9717753340873527,0.28228475328496605,2.8072267457174533e-05,0.00010056297941898918,0.0007555353202789253,0.0006081402351733092,0.00046525744206208833,0.00033694577853435087,0.0002306139510950721,0.0002403712476877357,0.04173829188327798,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09141116128207728,0.01929008787558879,0.018180015827183912,0.05454004748155175,0.014262046529852702,0.03246992712239897,0.005044295770729817,0.03445254137614585,0.06364973420596277,0.0,0.0029028982162375393,0.00017300292358643791,0.1634530530141087,0.038119873363344034,0.5825771867261206,0.18807204089977508,31.64665891151218,10.155796952985439,2.4506671809214824,0.4773338945418772,0.07850253784793654,0.011238638168128513,0.011228906982869814,4.082193297874001e-05,3.378280550448109e-07,0.0,0.0002629343667667643,0.00022120468665211344,0.0001780505378787475,0.00013621749231513565,9.86505638570641e-05,6.751886433417635e-05,7.988440356554765e-07,166.9647530988735,166.95316753311192,0.0
9.18,2.8951023708208625,0.17043919258248696,0.04454508309979864,0.30412557592309025,0.5620077775737733,0.0,26.67205382010931,0.053046179890705855,19.278131709781363,54.15568108729962,9.19227229515494,255.86847590240373,61.83480270115368,12.061268708355614,1.986319790525106,0.28473945683535024,2.8316416888134817e-05,0.00010157947208785054,0.0007570521575040365,0.0006097092000410874,0.00046677889756431426,0.0003383126724412903,0.00023174725708921767,0.00024204332487191482,0.04202863893923161,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09143408947034187,0.019313240883947824,0.01817811298288055,0.05453433894864165,0.014252805492986348,0.03243637215330021,0.005047606170074543,0.03446185362518278,0.06368365997557388,0.0,0.002900808063068466,0.00017322569538861298,0.1633301764907405,0.03768299352962626,0.5824746772753163,0.1883658607076449,31.696099621554016,10.186923614661888,2.461836729291369,0.48019679874435056,0.07908159811014985,0.011336367587417902,0.011326566755253927,4.1176968485674484e-05,3.412428279888183e-07,0.0,0.0002633451419397043,0.00022164878435883495,0.00017850989745152952,0.00013666294215525799,9.905076134652044e-05,6.78506722465098e-05,8.044009768395249e-07,168.12619797593052,168.11455575692645,0.0
9.19,2.8958797568490806,0.1704244944142407,0.044517075867367556,0.3038167112804837,0.5615819615888393,0.0,26.671985659492073,0.05311434050794331,19.277826138562663,54.14613889041872,9.206596321481637,256.6509595860236,62.116077771447465,12.1334796274787,2.000947454441343,0.2872117108261541,2.8562312218001986e-05,0.00010260478661188737,0.0007585677819488635,0.0006112776064445121,0.0004683008532358101,0.00033968120582268565,0.00023288304549272298,0.00024372356708173343,0.04232040384600687,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09145704583452176,0.019336389386231823,0.018176228305515702,0.05452868491654711,0.014243595744385378,0.03240286512948328,0.005050914284747992,0.0344710908578932,0.06371717586071536,0.0,0.002898714806795783,0.00017344827824648137,0.16320729877555512,0.037251398956849924,0.582372045604232,0.18865938525317535,31.74549064815275,10.218076735368305,2.4730351688243593,0.4830717410937629,0.07966397112210498,0.011434795744585526,0.011424924887200795,4.153454283163482e-05,3.4468723679080285e-07,0.0,0.00026375550432073823,0.00022209252698926086,0.00017896909351781623,0.00013710853843431394,9.945143883925864e-05,6.818320695555257e-05,8.09985053473823e-07,169.29331437777702,169.28161538402748,0.0
9.200000000000001,2.8966582927290636,0.17040997941109493,0.04448916892299385,0.30350831304058196,0.5611542458962777,0.0,26.671917556806875,0.053182443193141,19.27754169822025,54.136585464390194,9.220905945293906,257.4341050838117,62.39807842067586,12.205993525221409,2.0156586433368293,0.2897016104732488,2.8809962920676553e-05,0.00010363898589065172,0.0007600821915290641,0.0006128454474432791,0.00046982329782875793,0.00034105136655356136,0.00023402130731456112,0.0002454119917751132,0.04261358963534104,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09148002994087341,0.019359533328495333,0.018174361684792764,0.0545230850543783,0.014234417195341013,0.0323694062671878,0.005054220131345677,0.03448025357487946,0.06375028248579408,0.0,0.0028966184822586697,0.0001736706719235663,0.16308442027750228,0.03682502253485337,0.5822692931573766,0.1889526146658007,31.794832013088126,10.24925620496493,2.48426249592217,0.4859587459688306,0.08024966952449959,0.011533926430472763,0.011523985168270622,4.18946697933112e-05,3.481614927535069e-07,0.0,0.0002641654540908219,0.00022253591393314002,0.00017942812404563398,0.00013755427785918148,9.985259278534351e-05,6.851646582892306e-05,8.155963235776088e-07,170.46611443089495,170.45435854136414,0.0
9.21,2.897437965521233,0.17039564657571565,0.0444613619943367,0.3032003832034404,0.5607246427052864,0.0,26.671849512125256,0.05325048787475916,19.277278251767598,54.12702094182542,9.23520117295562,258.21790963414577,62.68080455459142,12.27881101289293,2.030453675138115,0.2922092513143926,2.905937850209584e-05,0.00010468213316339783,0.0007615953841889384,0.0006144127161486601,0.0004713462201412297,0.00034242314251847376,0.00023516203353056615,0.00024710861634259616,0.042908199327271114,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09150304135692029,0.019382672656578795,0.018172513010592438,0.05451753903177733,0.014225269756848843,0.03233599577987336,0.005057523726223533,0.03448934227536238,0.0637829804836258,0.0,0.0028945191241935625,0.00017389287618625005,0.16296154141609806,0.036403798044565006,0.5821664213610599,0.18924554907592797,31.84412373830359,10.280461913502949,2.4955187068325175,0.4888578377076828,0.08083870597498315,0.011633763448736328,0.011623751400838336,4.225736319398089e-05,3.5166580832085747e-07,0.0,0.0002645749914322711,0.00022297894458860715,0.00017988698701810953,0.00013800015715017408,0.00010025421963763061,6.885044622453725e-05,8.212348449461919e-07,171.64461021496342,171.63279730908445,0.0
