Time,G,I,B,si,Eg0,R0,sigma,alpha,k,d0,r1,r2,cell
7.56,249.83602087704864,2.8031872198580183,37.01385424580898,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.57,249.83595442752184,2.803188513163969,37.013876102383264,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.58,249.8358879521038,2.8031898069859724,37.013897967641114,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.59,249.83582145079458,2.803191101324028,37.01391984158253,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.6,249.83575492359415,2.8031923961781358,37.013941724207506,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.61,249.83568837050248,2.803193691548296,37.01396361551603,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.62,249.83562179151963,2.8031949874345083,37.013985515508125,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.63,249.83555518664556,2.803196283836773,37.014007424183774,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.64,249.8354885558803,2.8031975807550906,37.01402934154299,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.65,249.83542189922377,2.80319887818946,37.01405126758576,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.66,249.83535521667608,2.8032001761398817,37.01407320231208,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.67,249.83528850823714,2.803201474606356,37.01409514572198,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.68,249.83522177390702,2.803202773588883,37.01411709781543,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.69,249.8351550136857,2.803204073087462,37.01413905859244,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.7,249.83508822757312,2.803205373102093,37.01416102805301,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.71,249.83502141556937,2.8032066736327765,37.014183006197136,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.72,249.8349545776744,2.8032079746795127,37.01420499302483,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.73,249.83488771388824,2.803209276242301,37.01422698853608,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.74,249.83482082421085,2.8032105783211416,37.014248992730884,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.75,249.83475390864226,2.8032118809160345,37.01427100560926,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.76,249.83468696718242,2.8032131840269803,37.01429302717119,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.77,249.8346199998314,2.803214487653978,37.01431505741668,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.78,249.83455300658915,2.803215791797028,37.01433709634573,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.79,249.8344859874557,2.8032170964561303,37.01435914395834,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.8,249.83441894243103,2.8032184016312853,37.014381200254505,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.81,249.8343518715152,2.803219707322492,37.014403265234236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.82,249.8342847747081,2.8032210135297517,37.014425338897524,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.83,249.8342176520098,2.803222320253064,37.01444742124437,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.84,249.83415050342032,2.803223627492428,37.01446951227478,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.85,249.8340833289396,2.803224935247844,37.01449161198875,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.86,249.83401612856767,2.803226243519313,37.014513720386276,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.87,249.83394890230454,2.8032275523068346,37.01453583746736,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.88,249.83388165015018,2.8032288616104077,37.014557963232015,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.89,249.83381437210463,2.803230171430034,37.01458009768022,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.9,249.83374706816787,2.803231481765712,37.01460224081198,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.91,249.83367973833987,2.8032327926174427,37.01462439262731,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.92,249.8336123826207,2.8032341039852255,37.0146465531262,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.93,249.8335450010103,2.803235415869061,37.01466872230865,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.94,249.8334775935087,2.803236728268949,37.01469090017465,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.95,249.83341016011585,2.8032380411848887,37.014713086724214,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.96,249.83334270083185,2.8032393546168812,37.01473528195734,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.97,249.83327521565658,2.803240668564926,37.014757485874036,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.98,249.83320770459014,2.803241983029023,37.01477969847428,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.99,249.83314016763245,2.803243298009172,37.014801919758085,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.0,249.83307260478358,2.803244613505374,37.01482414972545,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.01,249.83300501604347,2.803245929517628,37.01484638837638,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.02,249.8329374014122,2.8032472460459346,37.01486863571086,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.03,249.83286976088968,2.8032485630902935,37.01489089172891,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.04,249.83280209447597,2.803249880650705,37.01491315643051,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.05,249.83273440217104,2.803251198727168,37.01493542981567,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.06,249.8326666839749,2.803252517319684,37.0149577118844,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.07,249.83259893988753,2.8032538364282518,37.01498000263668,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.08,249.83253116990898,2.8032551560528725,37.015002302072524,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.09,249.83246337403918,2.8032564761935452,37.01502461019193,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.1,249.8323955522782,2.803257796850271,37.0150469269949,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.11,249.832327704626,2.8032591180230484,37.015069252481425,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.12,249.83225983108258,2.8032604397118783,37.01509158665151,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.13,249.83219193164797,2.8032617619167604,37.01511392950515,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.14,249.83212400632215,2.8032630846376954,37.01513628104235,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.15,249.8320560551051,2.803264407874682,37.01515864126312,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.16,249.83198807799684,2.803265731627721,37.01518101016744,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.17,249.83192007499738,2.803267055896813,37.01520338775532,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.18,249.8318520461067,2.803268380681957,37.01522577402677,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.19,249.8317839913248,2.8032697059831535,37.01524816898176,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.2,249.83171591065172,2.803271031800402,37.01527057262033,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.21,249.83164780408742,2.803272358133703,37.015292984942455,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.22,249.83157967163189,2.803273684983057,37.01531540594814,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.23,249.8315115132852,2.803275012348462,37.015337835637375,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.24,249.83144332904723,2.80327634022992,37.01536027401018,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.25,249.8313751189181,2.803277668627431,37.01538272106654,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.26,249.83130688289774,2.8032789975409935,37.01540517680646,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.27,249.83123862098614,2.803280326970609,37.01542764122994,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.28,249.83117033318337,2.8032816569162766,37.015450114336986,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.29,249.83110201948935,2.803282987377996,37.01547259612759,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.3,249.83103367990418,2.8032843183557685,37.015495086601746,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.31,249.83096531442774,2.8032856498495926,37.01551758575947,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.32,249.83089692306012,2.8032869818594697,37.015540093600755,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.33,249.8308285058013,2.8032883143853993,37.01556261012559,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.34,249.83076006265125,2.8032896474273805,37.01558513533399,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.35,249.83069159360997,2.8032909809854147,37.01560766922595,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.36,249.8306230986775,2.803292315059501,37.01563021180147,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.37,249.8305545778538,2.8032936496496395,37.01565276306055,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.38,249.83048603113892,2.8032949847558304,37.01567532300319,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.39,249.8304174585328,2.803296320378074,37.015697891629394,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.4,249.83034886003549,2.8032976565163694,37.01572046893915,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.41,249.83028010421836,2.8032989947419362,37.01574308525969,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.42,249.83021128932566,2.8033003338802716,37.015765717921106,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.43,249.83014244636675,2.803301673560661,37.015788359767974,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.44,249.8300735753416,2.8033030137831054,37.01581101080027,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.45,249.8300046762503,2.8033043545476035,37.01583367101802,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.46,249.82993574909273,2.803305695854156,37.01585634042121,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.47,249.82986679386897,2.803307037702763,37.01587901900983,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.48,249.82979781057898,2.803308380093424,37.01590170678391,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.49,249.8297287992228,2.803309723026139,37.015924403743426,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.5,249.8296597598004,2.803311066500909,37.01594710988838,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.51,249.82959069231183,2.803312410517733,37.015969825218775,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.52,249.829521596757,2.803313755076611,37.01599254973462,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.53,249.82945247313597,2.803315100177544,37.016015283435905,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.54,249.82938332144872,2.8033164458205313,37.016038026322626,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.55,249.82931414169528,2.8033177920055725,37.016060778394795,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.56,249.82924493387563,2.8033191387326677,37.016083539652406,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.57,249.82917569798977,2.8033204860018177,37.01610631009546,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.58,249.8291064340377,2.8033218338130217,37.016129089723954,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.59,249.8290371420194,2.80332318216628,37.01615187853789,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.6,249.82896782193492,2.803324531061593,37.01617467653727,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.61,249.8288984737842,2.80332588049896,37.016197483722095,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.62,249.82882909756725,2.8033272304783807,37.01622030009236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.63,249.82875969328413,2.8033285809998563,37.01624312564806,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.64,249.82869026093482,2.8033299320633867,37.016265960389205,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.65,249.82862080051925,2.803331283668971,37.0162888043158,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.66,249.82855131203746,2.8033326358166093,37.016311657427835,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.67,249.82848179548952,2.8033339885063016,37.01633451972531,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.68,249.82841225087535,2.803335341738049,37.01635739120823,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.69,249.82834267819493,2.8033366955118506,37.01638027187659,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.7,249.82827307744833,2.803338049827706,37.01640316173039,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.71,249.82820344863552,2.803339404685616,37.01642606076963,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.72,249.8281337917565,2.80334076008558,37.01644896899432,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.73,249.82806410681124,2.803342116027599,37.016471886404446,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.74,249.8279943937998,2.803343472511672,37.01649481300002,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.75,249.82792465272215,2.803344829537799,37.016517748781034,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.76,249.82785488357828,2.8033461871059804,37.016540693747494,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.77,249.8277850863682,2.8033475452162158,37.01656364789939,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.78,249.8277152610919,2.803348903868506,37.01658661123673,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.79,249.8276454077494,2.80335026306285,37.01660958375951,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.8,249.8275755263407,2.8033516227992488,37.01663256546774,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.81,249.82750561686578,2.803352983077702,37.0166555563614,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.82,249.82743567932465,2.8033543438982087,37.01667855644051,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.83,249.82736571371728,2.8033557052607705,37.01670156570506,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.84,249.82729572004374,2.8033570671653862,37.01672458415506,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.85,249.82722569830398,2.8033584296120564,37.0167476117905,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.86,249.827155648498,2.803359792600781,37.01677064861138,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.87,249.82708557062583,2.80336115613156,37.0167936946177,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.88,249.82701546468743,2.803362520204393,37.01681674980946,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.89,249.82694533068283,2.8033638848192797,37.01683981418667,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.9,249.82687516861202,2.8033652499762214,37.01686288774932,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.91,249.82680497847497,2.803366615675217,37.016885970497405,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.92,249.82673476027176,2.8033679819162676,37.01690906243093,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.93,249.8266645140023,2.803369348699372,37.01693216354991,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.94,249.82659423966663,2.803370716024531,37.01695527385433,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.95,249.82652393726477,2.803372083891744,37.01697839334418,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.96,249.8264536067967,2.8033734523010114,37.01700152201949,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.97,249.82638324826237,2.803374821252333,37.017024659880235,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.98,249.8263128616619,2.8033761907457087,37.01704780692642,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
8.99,249.82624244699517,2.8033775607811386,37.01707096315805,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.0,249.82617200426228,2.8033789313586235,37.01709412857512,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.01,249.82610153346312,2.8033803024781623,37.01711730317763,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.02,249.82603103459778,2.8033816741397555,37.01714048696559,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.03,249.8259605076662,2.803383046343403,37.01716367993899,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.04,249.82588995266846,2.8033844190891046,37.01718688209783,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.05,249.8258193696045,2.8033857923768606,37.01721009344211,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.06,249.8257487584743,2.803387166206671,37.01723331397183,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.07,249.82567811927788,2.8033885405785357,37.017256543687,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.08,249.82560745201528,2.803389915492455,37.01727978258761,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.09,249.82553675668646,2.803391290948428,37.01730303067366,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.1,249.82546603329143,2.8033926669464555,37.01732628794515,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.11,249.8253952818302,2.8033940434865374,37.01734955440209,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.12,249.82532450230275,2.8033954205686733,37.017372830044465,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.13,249.8252536947091,2.803396798192864,37.017396114872284,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.14,249.82518285904922,2.8033981763591083,37.017419408885544,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.15,249.8251119953231,2.8033995550674073,37.017442712084254,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.16,249.82504110353085,2.803400934317761,37.0174660244684,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.17,249.82497018367235,2.8034023141101683,37.01748934603799,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.18,249.82489923574764,2.80340369444463,37.017512676793025,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.19,249.8248282597567,2.8034050753211464,37.0175360167335,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.2,249.82475725569955,2.803406456739717,37.01755936585941,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.21,249.8246862235762,2.8034078387003416,37.01758272417077,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.22,249.82461516338665,2.8034092212030206,37.017606091667574,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.23,249.8245440751309,2.803410604247754,37.01762946834982,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.24,249.8244729588089,2.8034119878345414,37.01765285421751,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.25,249.82440181442072,2.8034133719633836,37.01767624927063,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.26,249.82433064196633,2.8034147566342797,37.017699653509204,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.27,249.82425944144572,2.8034161418472303,37.017723066933215,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.28,249.8241882128589,2.8034175276022353,37.01774648954267,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.29,249.82411695620587,2.803418913899294,37.01776992133757,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.3,249.82404567148663,2.803420300738408,37.01779336231791,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.31,249.8239743587012,2.8034216881195753,37.01781681248369,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.32,249.82390301784952,2.803423076042798,37.01784027183491,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.33,249.82383164893164,2.803424464508074,37.017863740371574,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.34,249.8237602519476,2.803425853515405,37.01788721809368,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.35,249.82368882689727,2.8034272430647893,37.017910705001235,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.36,249.8236173737808,2.8034286331562286,37.01793420109423,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.37,249.82354589259805,2.8034300237897223,37.01795770637266,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.38,249.82347438334912,2.80343141496527,37.01798122083654,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.39,249.82340284603399,2.803432806682872,37.018004744485864,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.4,249.82333128065264,2.8034341989425284,37.018028277320624,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.41,249.82325968720508,2.8034355917442393,37.01805181934083,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.42,249.8231880656913,2.803436985088004,37.01807537054647,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.43,249.82311641611133,2.8034383789738238,37.01809893093757,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.44,249.82304473846517,2.803439773401697,37.018122500514096,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
