Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
28.56,128252.82687794694,0.9518913688028134,0.24036291437414659,9135.026918493999,488.75464526386156,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1096.171416095114,6.288726239149678e-05,0.015144138898062546,2.7032926191465114e-07,0.015255152327098778,0.0,0.0016825404006190262,0.011286145911311883,63305.0,0.7374537545481948,63305.73654516341,2.4517017266162952e-05,49.852973816913874
28.619999999999997,128318.61115720704,0.9518847459951055,0.23958592622950647,9135.026973021077,485.7726026614001,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1096.638035105583,6.288841503463394e-05,0.015146118314625713,2.6875283112331616e-07,0.015256406408407468,0.0,0.0016771014836065453,0.011253832988179991,63305.0,0.7378320141539405,63305.73692303606,2.443776447540966e-05,49.548805471462806
28.68,128384.42343662278,0.9518781662223134,0.23881120032402756,9135.027027571374,482.80875442337384,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1097.1047546046682,6.288957902862328e-05,0.015148084840238673,2.6718517038477425e-07,0.015257660587084528,0.0,0.001671678402268193,0.011221599904615319,63305.0,0.738210434760581,63305.73730106962,2.435874243305081e-05,49.24649295118413
28.74,128450.26372222097,0.951871628712981,0.23803873092313366,9135.027082144896,479.86298954032213,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1097.571574509831,6.289075429864346e-05,0.015150038706026672,2.6562623583084284e-07,0.01525891485107755,0.0,0.0016662711164619356,0.011189446502866478,63305.0,0.7385890164027706,63305.73767926412,2.427995055415963e-05,48.94602493311285
28.799999999999997,128516.13202002354,0.9518651327101034,0.2372685123041136,9135.027136741648,476.93519768008684,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1098.0384947384089,6.289194077083944e-05,0.015151980138779223,2.640759837553378e-07,0.015260169188561335,0.0,0.0016608795861287953,0.011157372625381624,63305.0,0.7389677591151353,63305.738057619616,2.420138825501959e-05,48.647390163368854
28.86,128582.02833604737,0.951858677470855,0.2365005387561044,9135.027191361636,474.02526918368073,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1098.505515207615,6.289313837230531e-05,0.015153909361031661,2.625343706141756e-07,0.015261423587933677,0.0,0.0016555037712927309,0.011125378114808486,63305.0,0.7393466629322724,63305.73843613613,2.412305495312265e-05,48.35057745673543
28.919999999999998,128647.95267630443,0.9518522622663234,0.2357348045800744,9135.027246004865,471.1330950611806,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1098.9726358345374,6.289434703106729e-05,0.015155826591145255,2.610013530254642e-07,0.015262678037811162,0.0,0.0016501436320605209,0.011093462813994424,63305.0,0.7397257278887505,63305.73881481372,2.404495006716759e-05,48.05557569624042
28.98,128713.90504680168,0.9518458863812488,0.234971304088806,9135.02730067134,468.25856698764386,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1099.4398565361403,6.289556667606737e-05,0.015157732043385634,2.594768877695833e-07,0.015263932527025126,0.0,0.0016447991286216422,0.011061626565986457,63305.0,0.7401049540191097,63305.73919365238,2.3967073017058213e-05,47.76237383273967
29.04,128779.88545354112,0.9518395491137677,0.23421003160687923,9135.027355361064,465.4015772990528,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1099.907177229263,6.289679723714695e-05,0.01515962592799982,2.5796093178925503e-07,0.015265187044617615,0.0,0.0016394702212481546,0.011029869214031308,63305.0,0.7404843413578615,63305.73957265217,2.3889423223901682e-05,47.470960884503384
29.099999999999998,128845.89390251975,0.9518332497751611,0.2334509814706543,9135.027410074044,462.5620189882808,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1100.3745978306201,6.289803864503087e-05,0.015161508451291888,2.564534421896033e-07,0.015266441579837475,0.0,0.00163415687029458,0.010998190601575452,63305.0,0.7408638899394886,63305.73995181313,2.381200011000674e-05,47.18132593680464
29.16,128911.93039972954,0.9518269876896087,0.23269414802825494,9135.027464810284,459.73978570108494,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1100.8421182568013,6.289929083131191e-05,0.015163379815697011,2.5495437623820333e-07,0.015267696122136491,0.0,0.0016288590361977846,0.010966590572265128,63305.0,0.7412435997984448,63305.74033113527,2.3734803098882003e-05,46.89345814151066
29.22,128977.99495115747,0.9518207621939458,0.23193952563955156,9135.027519569789,456.9347717321231,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1101.3097384242715,6.290055372843533e-05,0.015165240219854343,2.534636913651223e-07,0.015268950661165579,0.0,0.001623576679476861,0.010935068969946407,63305.0,0.7416234709691555,63305.74071061863,2.365783161523426e-05,46.60734671667655
29.279999999999998,129044.08756278553,0.951814572637427,0.23118710867614406,9135.027574352564,454.1468720209939,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1101.7774582493716,6.290182726968387e-05,0.015167089858678267,2.519813451629477e-07,0.015270205186771107,0.0,0.0016183097607330086,0.010903625638665213,63305.0,0.7420035034860167,63305.74109026326,2.3581085084966694e-05,46.32298094614138
29.34,129110.20824059065,0.9518084183814922,0.23043689152134506,9135.027629158616,451.37598214830183,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1102.2452776483167,6.290311138916284e-05,0.01516892892342851,2.505072953868081e-07,0.015271459688991221,0.0,0.0016130582406494154,0.010872260422667358,63305.0,0.7423836973833963,63305.74147006921,2.3504562935177196e-05,46.04035017912678
29.4,129176.35699054475,0.951802298799539,0.22968886857016313,9135.027683987948,448.6219983317472,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1102.7131965371968,6.290440602178583e-05,0.015170757601778792,2.4904149995438373e-07,0.015272714158052264,0.0,0.001607822079991142,0.010840973166398583,63305.0,0.7427640526956323,63305.74185003648,2.342826459415664e-05,45.75944382983821
29.459999999999997,129242.5338186147,0.9517962132766976,0.22894303422928558,9135.027738840565,445.8848174222379,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1103.1812148319775,6.290571110326034e-05,0.015172576077884317,2.475839169459067e-07,0.015273968584365302,0.0,0.0016026012396049992,0.010809763714504584,63305.0,0.7431445694570346,63305.74223016511,2.335218949138713e-05,45.480251377068264
29.52,129308.73873076233,0.9517901612096109,0.22819938291706174,9135.027793716472,443.1643369000265,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1103.6493324484995,6.290702657007375e-05,0.015174384532447885,2.4613450460415295e-07,0.015275222958522634,0.0,0.001597395680419432,0.010778631911831048,63305.0,0.7435252477018834,63305.74261045515,2.3276337057540297e-05,45.2027623638027
29.58,129374.97173294442,0.9517841420062186,0.22745790906348617,9135.027848615673,440.46045487087076,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1104.1175493024782,6.290835235947973e-05,0.0151761831427848,2.446932213344244e-07,0.01527647727129443,0.0,0.0015922053634444032,0.010747577603423701,63305.0,0.7439060874644304,63305.74299090661,2.320070672447559e-05,44.92696639682882
29.64,129441.23283111269,0.9517781550855458,0.22671860711018146,9135.027903538175,437.7730700622163,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1104.585865309503,6.290968840948476e-05,0.015177972082886439,2.4326002570452194e-07,0.01527773151362543,0.0,0.0015870302497712702,0.010716600634528301,63305.0,0.7442870887788979,63305.74337151955,2.312529792523851e-05,44.65285314634606
29.7,129507.52203121377,0.951772199877494,0.22598147151038175,9135.027958483983,435.1020818194046,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1105.0542803850394,6.291103465883489e-05,0.01517975152348288,2.4183487644471e-07,0.015278985676631652,0.0,0.0015818703005726724,0.010685700850590717,63305.0,0.7446682516794791,63305.743752293994,2.305011009405894e-05,44.380412345579266
29.759999999999998,129573.83933918925,0.951766275822638,0.22524649672891545,9135.028013453099,432.4473901019021,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1105.522794444427,6.29123910470028e-05,0.01518152163210413,2.4041773244767143e-07,0.015280239751597239,0.0,0.001576725477102408,0.010654878097256916,63305.0,0.7450495762003382,63305.74413322997,2.2975142666349376e-05,44.109633790394014
29.82,129640.1847609756,0.9517603823720255,0.22451367724218854,9135.028068445532,429.8088954795536,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1105.9914074028802,6.291375751417504e-05,0.015183282573140179,2.3900855276845413e-07,0.015281493729971283,0.0,0.0015715957406953198,0.010624132220373013,63305.0,0.7454310623756096,63305.74451432753,2.290039507870323e-05,43.84050733891446
29.88,129706.55830250421,0.9517545189869806,0.2237830075381679,9135.028123461283,427.18649912885854,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1106.4601191754875,6.291513400123967e-05,0.015185034507900177,2.3760729662440956e-07,0.01528274760336478,0.0,0.0015664810527671754,0.010593463065985305,63305.0,0.7458127102393992,63305.744895586686,2.2825866768893126e-05,43.57302291114357
29.939999999999998,129772.9599697014,0.9517486851389108,0.22305448211636408,9135.028178500359,424.5801028292689,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1106.928929677213,6.291652044977386e-05,0.015186777594670227,2.362139233951214e-07,0.015284001363547588,0.0,0.0015613813748145487,0.010562870480340282,63305.0,0.7461945198257831,63305.74527700749,2.2751557175869136e-05,43.30717048858543
30.0,129839.38976848837,0.9517428803091185,0.22232809548781465,9135.028233562765,421.98960895951063,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1107.397838822895,6.291791680203199e-05,0.015188511988770099,2.3482839262232703e-07,0.01528525500244549,0.0,0.0015562966684147027,0.010532354309884653,63305.0,0.7465764911688081,63305.74565858996,2.2677465739757094e-05,43.04294011387008
30.06,129905.84770478118,0.951737103988615,0.2216038421750674,9135.028288648506,419.4149204939279,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1107.8668465272453,6.291932300093371e-05,0.015190237842609136,2.3345066400983063e-07,0.015286508512137259,0.0,0.0015512268952254718,0.010501914401265394,63305.0,0.7469586243024917,63305.74604033414,2.2603591901856874e-05,42.78032189038065
30.119999999999997,129972.33378449078,0.9517313556779385,0.2208817167121633,9135.028343757587,416.85594099884804,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1108.3359527048513,6.292073899005257e-05,0.015191955305740848,2.3208069742340754e-07,0.01528776188485182,0.0,0.0015461720169851433,0.010471550601329736,63305.0,0.747340919260822,63305.746422240074,2.2529935104640656e-05,42.519305981882496
30.18,130038.84801352302,0.9517256348869758,0.2201617136446198,9135.028398890012,414.31257462897025,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1108.8051572701747,6.292216471360443e-05,0.015193664524916516,2.3071845289070095e-07,0.015289015112965453,0.0,0.0015411319955123386,0.010441262757125223,63305.0,0.7477233760777574,63305.74680430778,2.245649479175122e-05,42.25988261215496
30.24,130105.39039777858,0.9517199411347862,0.21944382752941408,9135.028454045785,411.78472612377607,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1109.2744601375505,6.292360011643652e-05,0.015195365644137976,2.2936389060111113e-07,0.015290268188999036,0.0,0.0015361067927058985,0.01041105071589972,63305.0,0.7481059947872268,63305.747186537286,2.2383270408000237e-05,42.00204206462516
30.299999999999997,130171.96094315301,0.9517142739494305,0.21872805293496592,9135.028509224914,409.27230080396055,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1109.7438612211893,6.292504514401634e-05,0.01519705880470905,2.2801697090567608e-07,0.015291521105615364,0.0,0.0015310963705447613,0.010380914325101432,63305.0,0.7484887754231299,63305.74756892865,2.2310261399366523e-05,41.745774682003976
30.36,130238.55965553672,0.9517086328678014,0.21801438444112112,9135.0285644274,406.7752045678867,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1110.2133604351748,6.2926499742421e-05,0.015198744145286491,2.2667765431694485e-07,0.015292773855616474,0.0,0.0015261006910878478,0.010350853432378926,63305.0,0.7488717180193362,63305.747951481884,2.2237467212994354e-05,41.49107086592444
30.419999999999998,130305.18654081495,0.9517030174354584,0.21730281663913473,9135.02861965325,404.29334388806126,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1110.6829576934656,6.292796385832661e-05,0.015200421801929445,2.2534590150884384e-07,0.015294026431941086,0.0,0.0015211197164739431,0.010320867885581161,63305.0,0.7492548226096859,63305.74833419702,2.216488729719174e-05,41.237921076582246
30.48,130371.84160486775,0.9516974272064651,0.21659334413165396,9135.02867490247,401.82662580763053,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1111.152652909894,6.292943743899802e-05,0.015202091908148394,2.2402167331653452e-07,0.015295278827662028,0.0,0.0015161534089215777,0.010290957532757489,63305.0,0.7496380892279896,63305.74871707412,2.2092521101428702e-05,40.98631583237831
30.54,130438.52485357004,0.9516918617432298,0.21588596153270173,9135.028730175065,399.3749579369003,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1111.6224459981668,6.29309204322786e-05,0.015203754594952986,2.2270493073626536e-07,0.01529653103598374,0.0,0.001511201730728912,0.010261122222157696,63305.0,0.7500215179080277,63305.7491001132,2.2020368076335577e-05,40.736245709563825
30.599999999999998,130505.23629279152,0.951686320616349,0.21518066346765954,9135.028785471037,396.93824844987387,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1112.0923368718643,6.293241278658031e-05,0.015205409990899036,2.2139563492521483e-07,0.015297783050239842,0.0,0.0015062646442736169,0.010231361802232004,63305.0,0.7504051086835513,63305.749483314285,2.1948427673701274e-05,40.48770134188713
30.66,130571.97592839674,0.9516808034044537,0.21447744457325083,9135.028840790394,394.5164060808136,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1112.5623254444408,6.293391445087391e-05,0.015207058222134523,2.200937472013285e-07,0.015299034863890686,0.0,0.0015013421120127558,0.010201676121631089,63305.0,0.7507888615882813,63305.749866677426,2.1876699346471584e-05,40.240673420242985
30.72,130638.74376624502,0.9516753096940597,0.2137762994975243,9135.028896133139,392.10934012082294,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1113.0324116292252,6.293542537467942e-05,0.015208699412444788,2.1879922904314909e-07,0.015300286470521045,0.0,0.0014964340964826702,0.010172065029206106,63305.0,0.7511727766559089,63305.75025020265,2.180518254874748e-05,39.995152692323934
30.779999999999998,130705.5398121905,0.9516698390794183,0.2130772228998369,9135.028951499276,389.71696041444795,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1113.502595339419,6.293694550805653e-05,0.015210333683297075,2.1751204208963887e-07,0.01530153786383774,0.0,0.0014915405602988585,0.010142528374008693,63305.0,0.7515568539200954,63305.750633889984,2.1733876735783365e-05,39.75112996227369
30.84,130772.3640720821,0.9516643911623726,0.21238020945083716,9135.029006888812,387.3391773563012,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1113.9728764880992,6.29384748015956e-05,0.015211961153883841,2.1623214813999595e-07,0.01530278903766741,0.0,0.0014866614661558602,0.01011306600529099,63305.0,0.751941093414472,63305.751017739465,2.166278136398539e-05,39.50859609034272
30.9,130839.21655176349,0.9516589655522144,0.21168525383244852,9135.029062301752,384.9759018877059,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1114.4432549882147,6.294001320640837e-05,0.0152135819411656,2.1495950915346387e-07,0.01530403998595425,0.0,0.0014817967768271396,0.010083677772505658,63305.0,0.75232549517264,63305.751401751135,2.1591895890909747e-05,39.267541992546
