T,DNK_B,DNK_G,H_HH,NCLI,NGL_C,NGL_C_E,NGL_C_G,NGL_C_I,NGL_E,NGL_E_G,NGL_E_I,NGL_REL,NKI,N_HH,R_AMPA,R_NMDA,V,_CLE,_CLI,_ECL,_EK,_ENA,_GL_C,_GL_E,_KE,_KI,_NAE,_NAI,_VL_E,_VL_G,_VL_I
30.799999,-78.177315,50.319954,0.97765887,67.922752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0828,0.07113567,0.0,0.0,-66.886131,115.80906,9.1815176,-67.525749,-88.702736,69.415504,0.0,0.0,5.2032952,145.32526,160.77805,11.87384,2455.0867,7647.1431,7397.7705
31.200001,-79.138634,51.019375,0.97745997,67.946701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.3234,0.071480937,0.0,0.0,-66.825432,115.62158,9.1861467,-67.469154,-88.656586,69.51284,0.0,0.0,5.2142739,145.37981,160.99312,11.846362,2454.021,7649.3306,7396.6484
31.6,-80.098465,51.718697,0.97725749,67.970795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.5625,0.071830712,0.0,0.0,-66.764282,115.4341,9.1907949,-67.412453,-88.610451,69.609802,0.0,0.0,5.2252641,145.43413,161.20801,11.819078,2452.9514,7651.519,7395.5298
32.0,-81.056786,52.417896,0.97705448,67.995049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.8002,0.072179854,0.0,0.0,-66.703445,115.24664,9.1954613,-67.355629,-88.564163,69.70636,0.0,0.0,5.2362967,145.48822,161.4227,11.791997,2451.8774,7653.708,7394.4146
32.400002,-82.013611,53.116955,0.97685063,68.019455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0365,0.072528884,0.0,0.0,-66.642838,115.05917,9.2001448,-67.298698,-88.517815,69.802551,0.0,0.0,5.2473559,145.54205,161.63719,11.765109,2450.7998,7655.8979,7393.3022
32.799999,-82.968933,53.815845,0.9766441,68.043991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.2714,0.072880939,0.0,0.0,-66.582008,114.87171,9.2048445,-67.241653,-88.471443,69.898376,0.0,0.0,5.2584338,145.59567,161.8515,11.738408,2449.7183,7658.0879,7392.1938
33.200001,-83.922737,54.514545,0.97643673,68.068672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.505,0.073232748,0.0,0.0,-66.521416,114.68426,9.2095604,-67.184502,-88.424973,69.993835,0.0,0.0,5.269546,145.64906,162.06561,11.711897,2448.6333,7660.2788,7391.0879
33.599998,-84.875038,55.213032,0.97622728,68.093475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.7373,0.073586538,0.0,0.0,-66.460747,114.49682,9.2142906,-67.127243,-88.378456,70.088928,0.0,0.0,5.2806816,145.70221,162.27953,11.685567,2447.5449,7662.4692,7389.9858
34.0,-85.825813,55.911282,0.97601545,68.118401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.9683,0.073942617,0.0,0.0,-66.399979,114.30939,9.2190351,-67.069885,-88.331856,70.18367,0.0,0.0,5.2918491,145.75516,162.49326,11.65942,2446.4531,7664.6602,7388.8867
34.400002,-86.775078,56.609276,0.97580278,68.143456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.198,0.074298643,0.0,0.0,-66.339409,114.12198,9.223794,-67.012428,-88.285156,70.278046,0.0,0.0,5.3030519,145.80786,162.70677,11.633453,2445.3582,7666.8516,7387.7905
34.799999,-87.722816,57.307003,0.97558683,68.168617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.4264,0.074658304,0.0,0.0,-66.278557,113.93459,9.2285652,-66.954872,-88.238403,70.372078,0.0,0.0,5.3142786,145.86035,162.9201,11.607662,2444.2603,7669.0425,7386.6973
35.200001,-88.669029,58.004433,0.97537065,68.193909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.6534,0.075016797,0.0,0.0,-66.218071,113.74722,9.2333508,-66.897209,-88.191483,70.465744,0.0,0.0,5.3255553,145.91263,163.13321,11.582052,2443.1592,7671.2334,7385.6074
35.599998,-89.613708,58.701565,0.97515249,68.219299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.8793,0.07537704,0.0,0.0,-66.157532,113.55986,9.2381487,-66.839455,-88.144539,70.559074,0.0,0.0,5.3368516,145.96469,163.34613,11.556612,2442.0552,7673.4238,7384.521
36.0,-90.556862,59.398373,0.97493142,68.244789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.1039,0.075740226,0.0,0.0,-66.096802,113.37254,9.2429571,-66.781609,-88.097527,70.652061,0.0,0.0,5.348177,146.01653,163.55887,11.531341,2440.9485,7675.6143,7383.437
36.400002,-91.498482,60.09483,0.97470838,68.270393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.3273,0.076105066,0.0,0.0,-66.036049,113.18523,9.2477779,-66.723671,-88.050377,70.744698,0.0,0.0,5.3595443,146.06816,163.77138,11.506241,2439.8391,7677.8047,7382.3564
36.799999,-92.438553,60.790936,0.97448522,68.296089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.5493,0.076468438,0.0,0.0,-65.975685,112.99795,9.2526102,-66.665642,-88.003136,70.836998,0.0,0.0,5.3709474,146.11958,163.98369,11.48131,2438.7271,7679.9941,7381.2788
37.200001,-93.37709,61.486671,0.97425938,68.321884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.7703,0.076834582,0.0,0.0,-65.915138,112.8107,9.257452,-66.607521,-87.955856,70.92897,0.0,0.0,5.3823738,146.17079,164.1958,11.45654,2437.6125,7682.1836,7380.2041
37.599998,-94.314079,62.182007,0.97403091,68.347755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.99,0.077203259,0.0,0.0,-65.854454,112.62348,9.2623034,-66.549316,-87.908485,71.020607,0.0,0.0,5.3938341,146.2218,164.4077,11.431933,2436.4958,7684.3721,7379.1318
38.0,-95.249519,62.876938,0.97380131,68.373726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.2085,0.077572137,0.0,0.0,-65.793938,112.43629,9.2671642,-66.491028,-87.861008,71.111916,0.0,0.0,5.4053335,146.27261,164.6194,11.407488,2435.3765,7686.5601,7378.063
38.400002,-96.183411,63.571449,0.97356814,68.399773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.4259,0.077944927,0.0,0.0,-65.733101,112.24915,9.2720346,-66.432648,-87.813469,71.202896,0.0,0.0,5.4168615,146.32321,164.83089,11.383201,2434.2551,7688.7476,7376.9971
38.799999,-97.115738,64.265518,0.97333473,68.425911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.6421,0.078316391,0.0,0.0,-65.672638,112.06203,9.2769146,-66.374184,-87.765755,71.293533,0.0,0.0,5.428441,146.37361,165.04216,11.359076,2433.1318,7690.9341,7375.9341
39.200001,-98.046516,64.959145,0.97309846,68.452126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.8572,0.078690775,0.0,0.0,-65.611969,111.87495,9.2818031,-66.315643,-87.717995,71.383858,0.0,0.0,5.4400473,146.42381,165.25322,11.335107,2432.0061,7693.1196,7374.874
39.599998,-98.975731,65.652306,0.97286016,68.478424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.071,0.079066552,0.0,0.0,-65.551308,111.6879,9.2866993,-66.257019,-87.670128,71.473854,0.0,0.0,5.4516916,146.4738,165.46407,11.311293,2430.8784,7695.3047,7373.8169
40.0,-99.903374,66.345001,0.97261941,68.504791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.2838,0.079444513,0.0,0.0,-65.490562,111.50091,9.291604,-66.198311,-87.622169,71.56353,0.0,0.0,5.4633718,146.52361,165.67471,11.287632,2429.749,7697.4883,7372.7627
40.400002,-100.82946,67.037201,0.972377,68.531235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.4954,0.079823427,0.0,0.0,-65.429878,111.31394,9.2965164,-66.139526,-87.574104,71.652878,0.0,0.0,5.475091,146.57321,165.88513,11.264126,2428.6177,7699.6714,7371.7109
40.799999,-101.75397,67.728905,0.97213149,68.557747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.7058,0.080205254,0.0,0.0,-65.369003,111.12703,9.3014355,-66.080658,-87.525948,71.741913,0.0,0.0,5.4868455,146.62262,166.09535,11.240769,2427.4844,7701.853,7370.6626
41.200001,-102.6769,68.420097,0.97188348,68.584328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.9152,0.080589242,0.0,0.0,-65.308044,110.94016,9.3063631,-66.021713,-87.477669,71.83062,0.0,0.0,5.4986439,146.67183,166.30533,11.217566,2426.3494,7704.0337,7369.6167
41.599998,-103.59825,69.110771,0.97163397,68.610985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.1234,0.080973774,0.0,0.0,-65.2472,110.75333,9.3112984,-65.962692,-87.429253,71.918999,0.0,0.0,5.5104861,146.72084,166.51511,11.194515,2425.2129,7706.2134,7368.5737
42.0,-104.51802,69.800919,0.9713828,68.637718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.3304,0.081359185,0.0,0.0,-65.186432,110.56655,9.3162403,-65.903587,-87.380753,72.007057,0.0,0.0,5.5223641,146.76967,166.72466,11.171613,2424.0745,7708.3916,7367.5337
42.400002,-105.43621,70.490524,0.97112864,68.664505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.5365,0.081747353,0.0,0.0,-65.125496,110.37982,9.3211889,-65.844414,-87.332176,72.094803,0.0,0.0,5.5342774,146.8183,166.93398,11.148856,2422.9346,7710.5688,7366.4966
42.799999,-106.35281,71.179573,0.97087193,68.69136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.7415,0.082137614,0.0,0.0,-65.064476,110.19314,9.3261442,-65.785164,-87.283478,72.182236,0.0,0.0,5.5462327,146.86674,167.14308,11.126247,2421.793,7712.7446,7365.4619
43.200001,-107.26781,71.868065,0.97061318,68.718285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.9452,0.082529113,0.0,0.0,-65.003487,110.00652,9.3311062,-65.725838,-87.234657,72.269341,0.0,0.0,5.5582304,146.91499,167.35197,11.103786,2420.6499,7714.9194,7364.4307
43.599998,-108.18123,72.555977,0.97035217,68.745262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.1479,0.082922414,0.0,0.0,-64.942444,109.81994,9.3360739,-65.666435,-87.185753,72.356133,0.0,0.0,5.5702658,146.96304,167.56064,11.08147,2419.5056,7717.0928,7363.4019
44.0,-109.09304,73.243309,0.97008717,68.772308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.3496,0.083319649,0.0,0.0,-64.881096,109.63342,9.3410482,-65.606956,-87.136734,72.442604,0.0,0.0,5.5823417,147.01091,167.76907,11.059296,2418.3599,7719.2642,7362.376
44.400002,-110.00325,73.930054,0.9698211,68.799423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5502,0.083716698,0.0,0.0,-64.819962,109.44695,9.3460293,-65.547409,-87.087547,72.528748,0.0,0.0,5.5944724,147.05859,167.97726,11.037272,2417.2126,7721.4346,7361.3525
44.799999,-110.91185,74.616203,0.96955198,68.826591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.7496,0.084116466,0.0,0.0,-64.758659,109.26054,9.351017,-65.487785,-87.038269,72.614578,0.0,0.0,5.6066399,147.10608,168.18524,11.015392,2416.064,7723.6035,7360.3325
45.200001,-111.81884,75.301743,0.96927994,68.853828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.948,0.084518701,0.0,0.0,-64.697235,109.07418,9.3560104,-65.428085,-86.988876,72.700081,0.0,0.0,5.6188517,147.15338,168.39297,10.993655,2414.9141,7725.771,7359.3149
45.599998,-112.72422,75.986671,0.96900547,68.881134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.1454,0.084922597,0.0,0.0,-64.635788,108.88789,9.3610106,-65.368309,-86.939346,72.785263,0.0,0.0,5.6311092,147.20049,168.60048,10.972064,2413.7629,7727.9365,7358.3003
46.0,-113.62798,76.670982,0.96872777,68.908493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.3417,0.085329346,0.0,0.0,-64.574173,108.70164,9.3660173,-65.308464,-86.889709,72.870117,0.0,0.0,5.6434107,147.24741,168.80775,10.950616,2412.6104,7730.1011,7357.2886
46.400002,-114.53013,77.354668,0.96844804,68.935921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.5369,0.085737266,0.0,0.0,-64.512589,108.51546,9.3710308,-65.248543,-86.839928,72.954643,0.0,0.0,5.6557589,147.29413,169.0148,10.929314,2411.4565,7732.2637,7356.2798
46.799999,-115.43064,78.03772,0.96816415,68.963409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.731,0.086149178,0.0,0.0,-64.450699,108.32935,9.37605,-65.188545,-86.790047,73.038849,0.0,0.0,5.6681499,147.34067,169.2216,10.908153,2410.3018,7734.4248,7355.2734
47.200001,-116.32953,78.720139,0.96787876,68.990974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.924,0.086561367,0.0,0.0,-64.388954,108.1433,9.3810768,-65.128471,-86.73999,73.122719,0.0,0.0,5.6805964,147.38702,169.42816,10.887139,2409.1455,7736.5845,7354.2705
47.599998,-117.22678,79.401909,0.96759003,69.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.116,0.086976483,0.0,0.0,-64.327026,107.9573,9.3861103,-65.068329,-86.689827,73.206261,0.0,0.0,5.6930852,147.43318,169.63448,10.866268,2407.988,7738.7422,7353.27
48.0,-118.12241,80.083031,0.96729803,69.046295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.3069,0.087394305,0.0,0.0,-64.264954,107.77137,9.3911495,-65.00811,-86.639534,73.289467,0.0,0.0,5.7056217,147.47916,169.84056,10.845542,2406.8293,7740.8984,7352.2725
48.400002,-119.01638,80.763504,0.96700323,69.074059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.4967,0.0878141,0.0,0.0,-64.20282,107.58549,9.3961973,-64.947807,-86.589104,73.37233,0.0,0.0,5.7182074,147.52493,170.04639,10.824961,2405.6694,7743.0527,7351.2778
48.799999,-119.90871,81.443306,0.96670491,69.101891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.6855,0.088236995,0.0,0.0,-64.140495,107.3997,9.4012508,-64.887436,-86.538544,73.454865,0.0,0.0,5.7308416,147.57053,170.25198,10.804523,2404.5083,7745.2056,7350.2861
49.200001,-120.7994,82.122452,0.96640402,69.129791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.8733,0.088661432,0.0,0.0,-64.078148,107.21396,9.4063129,-64.826988,-86.487831,73.537056,0.0,0.0,5.7435269,147.61592,170.45734,10.784231,2403.3462,7747.3564,7349.2974
49.599998,-121.68844,82.800926,0.96609879,69.157768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0599,0.089090005,0.0,0.0,-64.015503,107.02828,9.4113817,-64.766457,-86.436996,73.618904,0.0,0.0,5.7562594,147.66112,170.66243,10.764084,2402.1826,7749.5059,7348.3115
50.0,-122.57581,83.478729,0.9657914,69.185822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.2455,0.089519456,0.0,0.0,-63.952919,106.84268,9.41646,-64.705849,-86.385986,73.700401,0.0,0.0,5.7690506,147.70613,170.86728,10.744086,2401.0181,7751.6533,7347.3286
50.400002,-123.46152,84.155853,0.96548051,69.213959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.4301,0.089951903,0.0,0.0,-63.890152,106.65714,9.421545,-64.645164,-86.334846,73.781555,0.0,0.0,5.781889,147.75095,171.07188,10.724234,2399.8521,7753.7993,7346.3486
50.799999,-124.34558,84.832298,0.96516562,69.242165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.6134,0.090387657,0.0,0.0,-63.827175,106.47166,9.4266386,-64.584396,-86.283569,73.86235,0.0,0.0,5.7947793,147.79558,171.27623,10.704528,2398.6851,7755.9434,7345.3716
51.200001,-125.22796,85.508057,0.96484792,69.270462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.7958,0.090825357,0.0,0.0,-63.764141,106.28626,9.4317417,-64.523552,-86.232132,73.942795,0.0,0.0,5.807724,147.84001,171.48032,10.684971,2397.5168,7758.0854,7344.3975
51.599998,-126.10867,86.183136,0.96452558,69.298836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.9771,0.091267169,0.0,0.0,-63.700802,106.10092,9.4368534,-64.462624,-86.18055,74.022873,0.0,0.0,5.8207207,147.88425,171.68416,10.665562,2396.3474,7760.2261,7343.4268
52.0,-126.9877,86.857521,0.96420044,69.327309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.1572,0.091710739,0.0,0.0,-63.637436,105.91565,9.4419746,-64.401611,-86.128799,74.102585,0.0,0.0,5.833777,147.92827,171.88773,10.646304,2395.1765,7762.3647,7342.459
52.400002,-127.86504,87.531212,0.96387202,69.355865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.3363,0.09215676,0.0,0.0,-63.573944,105.73045,9.4471054,-64.340515,-86.076897,74.181938,0.0,0.0,5.8468847,147.97211,172.09105,10.627197,2394.0044,7764.5015,7341.4937
52.799999,-128.74071,88.204216,0.96353811,69.384514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.5144,0.092607819,0.0,0.0,-63.510056,105.54532,9.4522457,-64.279335,-86.024857,74.260918,0.0,0.0,5.8600454,148.01576,172.29411,10.608239,2392.8311,7766.6367,7340.5322
53.200001,-129.61467,88.876518,0.96320182,69.413261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.6913,0.09305992,0.0,0.0,-63.446217,105.36025,9.4573975,-64.218071,-85.972618,74.339516,0.0,0.0,5.8732715,148.05919,172.4969,10.589438,2391.6565,7768.77,7339.5732
53.599998,-130.48694,89.548126,0.96286178,69.442108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.8672,0.093515068,0.0,0.0,-63.382191,105.17525,9.4625597,-64.156715,-85.920235,74.417732,0.0,0.0,5.8865504,148.10243,172.69945,10.570789,2390.4805,7770.9019,7338.6177
54.0,-131.35751,90.21904,0.96251595,69.471062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0419,0.09397541,0.0,0.0,-63.317753,104.99033,9.4677334,-64.095268,-85.867699,74.495567,0.0,0.0,5.8998847,148.14546,172.90172,10.552294,2389.3032,7773.0317,7337.665
54.400002,-132.22638,90.889244,0.9621675,69.500122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.2155,0.094437107,0.0,0.0,-63.25333,104.80547,9.4729204,-64.033737,-85.814957,74.572998,0.0,0.0,5.9132857,148.18829,173.10371,10.533957,2388.1243,7775.1597,7336.7158
54.799999,-133.09352,91.558762,0.96181428,69.529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.3879,0.094902731,0.0,0.0,-63.188622,104.62067,9.4781189,-63.972107,-85.762062,74.65004,0.0,0.0,5.9267426,148.23093,173.30545,10.515779,2386.9441,7777.2861,7335.77
55.200001,-133.95897,92.22757,0.96145695,69.558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.5593,0.095371597,0.0,0.0,-63.12373,104.43595,9.4833307,-63.910381,-85.708984,74.726677,0.0,0.0,5.9402628,148.27335,173.50691,10.49776,2385.7622,7779.4106,7334.8271
55.599998,-134.82268,92.895683,0.96109545,69.588005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.7296,0.095843658,0.0,0.0,-63.058636,104.25129,9.4885559,-63.84856,-85.655739,74.80291,0.0,0.0,5.9538417,148.31555,173.70811,10.479901,2384.5791,7781.5332,7333.8877
56.0,-135.68466,93.563095,0.96072847,69.617546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.8987,0.096320376,0.0,0.0,-62.993198,104.0667,9.4937954,-63.786644,-85.60231,74.878731,0.0,0.0,5.967483,148.35754,173.90903,10.462205,2383.3943,7783.6543,7332.9517
56.400002,-136.54492,94.229805,0.96035701,69.647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0667,0.096800409,0.0,0.0,-62.927555,103.88218,9.4990501,-63.724625,-85.548691,74.954124,0.0,0.0,5.9811907,148.39934,174.10966,10.444674,2382.2078,7785.7734,7332.0186
56.799999,-137.40344,94.895821,0.95998168,69.677025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.2335,0.097283185,0.0,0.0,-62.861771,103.69772,9.5043211,-63.662506,-85.494881,75.029091,0.0,0.0,5.9949627,148.4409,174.31004,10.427309,2381.0198,7787.8911,7331.0894
57.200001,-138.26021,95.561134,0.95960075,69.70697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.3992,0.097770676,0.0,0.0,-62.795631,103.51334,9.5096073,-63.600281,-85.440887,75.10363,0.0,0.0,6.0087991,148.48225,174.51013,10.410111,2379.8298,7790.0068,7330.1631
57.599998,-139.11523,96.225754,0.95921516,69.737068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.5636,0.098261707,0.0,0.0,-62.729267,103.32901,9.5149107,-63.537945,-85.386696,75.177719,0.0,0.0,6.0227027,148.52339,174.70993,10.393085,2378.6382,7792.1211,7329.2407
58.0,-139.96851,96.889671,0.95882368,69.767319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.7269,0.09875755,0.0,0.0,-62.662544,103.14474,9.5202322,-63.475502,-85.332306,75.251366,0.0,0.0,6.0366735,148.5643,174.90947,10.376229,2377.4448,7794.2339,7328.3213
58.400002,-140.82002,97.55291,0.95842731,69.797737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.8892,0.099257,0.0,0.0,-62.595585,102.96055,9.5255718,-63.412949,-85.277718,75.324554,0.0,0.0,6.050714,148.605,175.1087,10.35955,2376.2495,7796.3447,7327.4058
58.799999,-141.66977,98.215454,0.95802528,69.828316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.05,0.099761188,0.0,0.0,-62.528286,102.77641,9.5309324,-63.350273,-85.222908,75.39727,0.0,0.0,6.064826,148.64545,175.30766,10.343048,2375.052,7798.4541,7326.4941
59.200001,-142.51773,98.877312,0.95761812,69.859077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.2097,0.10026916,0.0,0.0,-62.460732,102.59234,9.5363131,-63.287483,-85.1679,75.469521,0.0,0.0,6.0790076,148.68568,175.50633,10.326726,2373.8525,7800.5615,7325.5859
59.599998,-143.36394,99.538483,0.95720541,69.890015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.3683,0.10078143,0.0,0.0,-62.392872,102.40832,9.5417147,-63.224575,-85.112671,75.541283,0.0,0.0,6.0932612,148.72569,175.70471,10.310585,2372.6509,7802.668,7324.6812
60.0,-144.20834,100.19897,0.9567855,69.92115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.5255,0.10129979,0.0,0.0,-62.324524,102.22437,9.5471382,-63.161537,-85.057236,75.612564,0.0,0.0,6.1075878,148.76546,175.9028,10.294629,2371.447,7804.7725,7323.7803
60.400002,-145.05096,100.8588,0.95636064,69.952477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.6815,0.10182162,0.0,0.0,-62.255962,102.04047,9.5525866,-63.098373,-85.001556,75.683334,0.0,0.0,6.1219912,148.80498,176.1006,10.278862,2370.241,7806.8755,7322.8833
60.799999,-145.89178,101.51794,0.95592922,69.984016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.8363,0.10234878,0.0,0.0,-62.186989,101.85662,9.5580587,-63.035076,-84.945656,75.753593,0.0,0.0,6.1364708,148.84427,176.29811,10.263286,2369.0325,7808.9771,7321.9902
61.200001,-146.7308,102.17643,0.95549101,70.01577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.9899,0.10288135,0.0,0.0,-62.117603,101.67283,9.5635567,-62.971642,-84.889526,75.823334,0.0,0.0,6.1510277,148.88332,176.49532,10.247903,2367.8213,7811.0776,7321.1011
61.599998,-147.56801,102.83426,0.95504636,70.047752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.1421,0.10341895,0.0,0.0,-62.04784,101.48909,9.5690823,-62.90807,-84.833145,75.89254,0.0,0.0,6.1656647,148.9221,176.69221,10.232718,2366.6074,7813.1763,7320.2163
62.0,-148.40338,103.49143,0.95459437,70.079964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.293,0.10396248,0.0,0.0,-61.977615,101.3054,9.5746355,-62.844353,-84.776527,75.961205,0.0,0.0,6.1803818,148.96065,176.88882,10.217735,2365.3911,7815.2739,7319.335
62.400002,-149.23695,104.14796,0.95413578,70.112434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.4425,0.10451107,0.0,0.0,-61.907005,101.12176,9.5802193,-62.780487,-84.719658,76.029305,0.0,0.0,6.1951823,148.99895,177.08513,10.202958,2364.1716,7817.3701,7318.458
62.799999,-150.06868,104.80385,0.95366877,70.145157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.5907,0.10506655,0.0,0.0,-61.835838,100.93816,9.5858335,-62.716465,-84.662529,76.09684,0.0,0.0,6.2100668,149.03697,177.28114,10.188389,2362.9495,7819.4648,7317.5854
63.200001,-150.89856,105.45911,0.95319444,70.178154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.7377,0.10562772,0.0,0.0,-61.764229,100.7546,9.5914803,-62.652287,-84.605125,76.163795,0.0,0.0,6.2250376,149.07472,177.47684,10.174034,2361.7241,7821.5591,7316.7173
63.599998,-151.72659,106.11375,0.95271277,70.211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.8832,0.10619456,0.0,0.0,-61.692181,100.57108,9.5971622,-62.587944,-84.547462,76.230148,0.0,0.0,6.240097,149.11223,177.67223,10.159897,2360.4954,7823.6514,7315.853
64.0,-152.55276,106.76778,0.95222247,70.245003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0272,0.10676841,0.0,0.0,-61.619556,100.3876,9.6028795,-62.523434,-84.48951,76.295898,0.0,0.0,6.2552462,149.14944,177.86729,10.145982,2359.2632,7825.7432,7314.9937
64.400002,-153.37709,107.42122,0.95172334,70.278885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.1699,0.10734928,0.0,0.0,-61.54636,100.20415,9.6086349,-62.458744,-84.431274,76.361015,0.0,0.0,6.2704883,149.18639,178.06206,10.132294,2358.0276,7827.834,7314.1387
64.800003,-154.19952,108.07407,0.95121539,70.313095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.3112,0.10793719,0.0,0.0,-61.472591,100.02073,9.6144295,-62.393875,-84.372742,76.425491,0.0,0.0,6.2858248,149.22304,178.25652,10.118839,2356.7881,7829.9233,7313.2886
