data_generator_T,data_generator_V,data_generator__ECL,data_generator__EK,data_generator__ENA,data_generator__GL_C,data_generator__VL_E,data_generator__VL_G,data_generator__VL_I
208.39999,-58.826645,-59.5158,-61.515648,73.407379,-4.9035672e-18,2154.614,8249.9756,7095.4102
208.8,-60.210892,-59.518475,-61.127888,73.244156,-2.6651974e-17,2154.6328,8249.9863,7095.3804
209.2,-55.799423,-59.517921,-61.695538,73.483147,1.395525e-21,2154.6279,8249.9883,7095.3838
209.60001,-59.588249,-59.523529,-61.317745,73.32547,-3.6012516000000003e-16,2154.6724,8250.0049,7095.3232
210.0,-61.395363,-59.523693,-60.921513,73.157448,3.5752444e-14,2154.6714,8250.0088,7095.3193
210.39999,-58.886459,-59.527412,-61.50312,73.404404,1.1738446e-18,2154.7036,8250.0186,7095.2778
210.8,-60.25695,-59.529751,-61.114113,73.240524,1.218567e-17,2154.72,8250.0283,7095.252
211.2,-56.476456,-59.529411,-61.682434,73.479965,-3.7590228e-20,2154.7175,8250.0293,7095.2534
211.60001,-59.630688,-59.534473,-61.302849,73.321304,-1.6450437000000001e-16,2154.7571,8250.0439,7095.1992
212.0,-61.544609,-59.534225,-60.905338,73.152565,4.0584493e-14,2154.7529,8250.0469,7095.2002
212.39999,-58.954006,-59.538055,-61.487225,73.399765,-1.8815148000000002e-16,2154.7861,8250.0557,7095.1582
212.8,-60.319942,-59.540009,-61.096878,73.235153,9.812385000000001e-17,2154.7996,8250.0635,7095.1367
213.2,-57.050129,-59.539944,-61.665997,73.475128,2.0639077999999998e-19,2154.8,8250.0645,7095.1353
213.60001,-59.688007,-59.544399,-61.284344,73.315361,-1.9036731000000002e-16,2154.8345,8250.0771,7095.0879
214.0,-61.766232,-59.543678,-60.885254,73.145744,7.7336309e-13,2154.8264,8250.0791,7095.0947
214.39999,-59.038288,-59.547741,-61.467876,73.393433,-3.7530739e-17,2154.8616,8250.0879,7095.0503
214.8,-60.410591,-59.549244,-61.075851,73.227936,-1.6680504e-15,2154.8718,8250.0938,7095.0342
215.2,-57.522388,-59.54953,-61.645947,73.468552,-1.8999461999999998e-19,2154.8757,8250.0947,7095.0293
215.60001,-59.751556,-59.553432,-61.26239,73.307747,-8.4931856e-16,2154.9053,8250.1064,7094.9883
216.0,-62.081104,-59.552155,-60.861671,73.137199,1.9116925e-10,2154.8926,8250.1064,7095.001
216.39999,-59.130058,-59.556549,-61.445107,73.385452,-1.0374923000000001e-16,2154.9307,8250.1152,7094.9536
216.8,-60.503551,-59.557735,-61.05212,73.219376,-1.7165211e-15,2154.9385,8250.1211,7094.9409
217.2,-57.906033,-59.558323,-61.622982,73.460548,-4.7576665999999995e-18,2154.9453,8250.1221,7094.9331
217.60001,-59.827206,-59.561672,-61.237476,73.298691,2.6827742e-17,2154.9702,8250.1318,7094.8979
218.0,-62.543251,-59.559731,-60.834835,73.127037,3.9303995e-05,2154.9517,8250.1309,7094.918
218.39999,-59.228985,-59.564621,-61.419529,73.376114,-1.2287636e-16,2154.9944,8250.1396,7094.8657
218.8,-60.634895,-59.565361,-61.024937,73.209152,-1.3808971e-14,2154.9985,8250.1436,7094.8579
219.2,-58.200054,-59.566372,-61.597256,73.45118,-1.2125639e-17,2155.009,8250.1445,7094.8462
219.60001,-59.913765,-59.569187,-61.209915,73.288315,-3.1472363e-17,2155.0295,8250.1533,7094.8169
220.0,-62.32819,-59.565662,-60.803707,73.114487,0.40285298,2154.9949,8250.1514,7094.854
220.39999,-59.331665,-59.571991,-61.391315,73.365471,1.6088155e-17,2155.0525,8250.1611,7094.7866
220.8,-60.813644,-59.572201,-60.994743,73.197456,-7.5917239e-14,2155.0527,8250.1631,7094.7842
221.2,-58.451263,-59.573677,-61.568565,73.440392,-1.3406783000000002e-16,2155.0669,8250.165,7094.7681
221.60001,-60.013607,-59.575985,-61.17934,73.276505,-7.531966300000001e-16,2155.0835,8250.1729,7094.7441
222.0,-61.2089,-59.570221,-60.768131,73.09964,1.2268596,2155.0259,8250.168,7094.8062
222.39999,-59.437645,-59.578709,-61.360298,73.353508,-1.8362754e-16,2155.106,8250.1787,7094.7153
222.8,-61.019768,-59.578453,-60.962151,73.184601,-3.9919337e-15,2155.1023,8250.1797,7094.7178
223.2,-58.670197,-59.580399,-61.537498,73.428452,-9.6854082e-17,2155.1204,8250.1826,7094.6968
223.60001,-60.126457,-59.582191,-61.146416,73.263542,1.9541857e-17,2155.1326,8250.1885,7094.6787
224.0,-53.657478,-59.5797,-61.706951,73.499123,2.7882383e-24,2155.1118,8250.1836,7094.7041
224.39999,-59.550453,-59.584805,-61.326759,73.340324,-3.4857722000000004e-16,2155.1543,8250.1943,7094.6509
224.8,-61.313782,-59.583961,-60.926479,73.170265,8.413564e-14,2155.146,8250.1943,7094.6597
225.2,-58.865444,-59.586475,-61.503464,73.415131,-2.2610221e-16,2155.1689,8250.1982,7094.6333
225.60001,-60.259132,-59.587746,-61.110386,73.249153,-4.8654585e-15,2155.1772,8250.2021,7094.6206
226.0,-56.731853,-59.586479,-61.67477,73.486931,-1.0013169e-17,2155.1682,8250.1982,7094.6333
226.39999,-59.663692,-59.590336,-61.290432,73.325859,-3.6286961999999995e-18,2155.1987,8250.208,7094.5933
226.8,-61.720074,-59.588814,-60.888096,73.154617,-7.1029593e-12,2155.1846,8250.2061,7094.6094
227.2,-59.041954,-59.591988,-61.46701,73.40065,-1.1000437000000001e-16,2155.2131,8250.2109,7094.5757
227.60001,-60.421974,-59.59269,-61.071606,73.233467,1.7090641e-19,2155.2173,8250.2139,7094.5688
228.0,-57.652927,-59.592297,-61.63879,73.472855,1.1532449e-18,2155.2161,8250.2109,7094.5728
228.39999,-59.788406,-59.595272,-61.251442,73.310135,-7.133038600000001e-16,2155.2385,8250.2188,7094.5425
228.8,-62.352077,-59.592884,-60.846256,73.137329,-2.6264319e-08,2155.217,8250.2148,7094.5674
229.2,-59.20092,-59.596939,-61.427753,73.384895,-3.81751e-16,2155.2532,8250.2217,7094.5249
229.60001,-60.611282,-59.597137,-61.030704,73.216751,-1.5507579e-14,2155.2532,8250.2236,7094.5234
230.0,-58.179058,-59.597507,-61.600376,73.457573,-4.5935116e-17,2155.2585,8250.2227,7094.519
230.39999,-59.916779,-59.599758,-61.210464,73.293457,4.0226223e-17,2155.2747,8250.2285,7094.4966
230.8,-62.206306,-59.595352,-60.800877,73.117928,0.50441772,2155.2327,8250.2236,7094.5435
231.2,-59.352386,-59.601463,-61.386841,73.368301,-8.140326e-16,2155.2893,8250.2314,7094.479
231.60001,-60.862198,-59.601044,-60.98737,73.198875,-1.5365716e-14,2155.2849,8250.2314,7094.4839
232.0,-58.536167,-59.602146,-61.559345,73.441063,4.446694699999999e-18,2155.2961,8250.2324,7094.4717
232.39999,-60.060268,-59.603764,-61.167179,73.275703,-1.9898905e-15,2155.3071,8250.2373,7094.4561
232.8,-56.202168,-59.596424,-60.757454,73.098915,1.7195874,2155.2349,8250.2305,7094.5352
233.2,-59.505466,-59.605438,-61.342915,73.350372,-1.2235159000000001e-17,2155.3218,8250.2393,7094.4385
233.60001,-61.198689,-59.604385,-60.941364,73.179749,-2.3249046e-13,2155.312,8250.2373,7094.4502
234.0,-58.807766,-59.606281,-61.515888,73.423424,-2.3534263e-16,2155.3298,8250.2402,7094.4302
234.39999,-60.225433,-59.607288,-61.121445,73.256821,-9.692969e-15,2155.3362,8250.2432,7094.4204
234.8,-56.442932,-59.605412,-61.683086,73.493324,9.6184667e-21,2155.3223,8250.2383,7094.4399
235.2,-59.647511,-59.60907,-61.297539,73.331711,-7.3088369e-17,2155.3513,8250.2461,7094.4023
235.60001,-61.677132,-59.607246,-60.893646,73.159737,-2.4079136e-14,2155.335,8250.2432,7094.4219
236.0,-59.033508,-59.610023,-61.470852,73.404991,2.8467361e-18,2155.3601,8250.2471,7094.3931
236.39999,-60.418858,-59.610401,-61.074024,73.237099,-1.1383157e-18,2155.3616,8250.249,7094.3896
236.8,-57.682137,-59.609692,-61.639633,73.4758,-7.416513e-18,2155.3579,8250.2451,7094.397
237.2,-59.795052,-59.612324,-61.250683,73.312302,-1.5835389e-15,2155.3774,8250.252,7094.3701
237.60001,-62.44305,-59.609516,-60.843765,73.138634,2.6698601e-07,2155.3525,8250.2471,7094.3999
238.0,-59.227108,-59.613369,-61.423847,73.385643,-2.4020549000000002e-17,2155.3872,8250.2529,7094.3599
238.39999,-60.657585,-59.613152,-61.024738,73.216515,-7.4193315e-16,2155.384,8250.2529,7094.3628
238.8,-58.275551,-59.613377,-61.593266,73.456924,-1.1353760000000001e-17,2155.3884,8250.252,7094.3599
239.2,-59.953506,-59.6152,-61.201359,73.291832,-3.1514046000000004e-16,2155.4014,8250.2568,7094.3418
239.60001,-61.781921,-59.609634,-60.788593,73.11451,0.82489681,2155.3479,8250.25,7094.4019
240.0,-59.406441,-59.616299,-61.374462,73.365227,-4.818887400000001e-16,2155.4114,8250.2578,7094.3311
240.39999,-60.972393,-59.61541,-60.973015,73.194794,2.0804390000000002e-17,2155.4031,8250.2559,7094.3408
240.8,-58.654083,-59.616539,-61.544518,73.436913,-5.900709400000001e-17,2155.4148,8250.2568,7094.3286
241.2,-60.127327,-59.617657,-61.150124,73.270439,4.2789944000000004e-17,2155.4216,8250.2598,7094.3179
241.60001,-54.266212,-59.614624,-61.707932,73.504852,5.3515297999999995e-25,2155.3967,8250.2529,7094.3496
242.0,-59.569172,-59.618965,-61.324265,73.344353,-3.1133175e-16,2155.4329,8250.2617,7094.3052
242.39999,-61.414707,-59.617302,-60.920284,73.172485,-1.5884556e-12,2155.418,8250.2588,7094.3228
242.8,-58.935978,-59.619358,-61.494579,73.416267,5.7853343e-19,2155.4375,8250.2607,7094.3013
243.2,-60.326725,-59.61982,-61.097641,73.248421,9.62296e-17,2155.4395,8250.2627,7094.2974
243.60001,-57.280788,-59.618435,-61.660736,73.485809,-2.0767458999999998e-19,2155.4302,8250.2588,7094.3115
244.0,-59.734035,-59.621277,-61.272114,73.322586,-7.082376500000001e-16,2155.4517,8250.2656,7094.2827
244.39999,-62.092953,-59.618698,-60.865501,73.14917,1.2223653e-10,2155.429,8250.2607,7094.3105
244.8,-59.159283,-59.621872,-61.443253,73.394951,-2.0997486000000003e-16,2155.4578,8250.2656,7094.2769
245.2,-60.565163,-59.6217,-61.044071,73.225845,-1.6001415e-14,2155.4548,8250.2656,7094.2798
245.60001,-58.119045,-59.621437,-61.610729,73.465294,3.6241164999999995e-18,2155.4551,8250.2627,7094.2822
246.0,-59.904194,-59.623322,-61.21867,73.300201,3.3984775e-17,2155.4685,8250.2686,7094.2632
246.39999,-62.273911,-59.618603,-60.807091,73.123772,0.45253488,2155.4243,8250.2617,7094.314
246.8,-59.357197,-59.624104,-61.390305,73.372894,-9.108765700000001e-16,2155.4758,8250.2686,7094.2559
247.2,-60.884937,-59.623192,-60.988216,73.202248,1.2310244e-15,2155.4675,8250.2666,7094.2656
247.60001,-58.581066,-59.623928,-61.558075,73.44355,2.3338170999999997e-18,2155.4761,8250.2666,7094.2578
248.0,-60.088291,-59.625038,-61.163242,73.276932,-1.5272017e-18,2155.4832,8250.2695,7094.2471
248.39999,-50.917374,-59.621281,-61.71822,73.509903,1.3430261999999998e-29,2155.4512,8250.2617,7094.2866
248.8,-59.541397,-59.625977,-61.335262,73.349899,7.789570599999999e-18,2155.4915,8250.2705,7094.2378
249.2,-61.325668,-59.624321,-60.930996,73.17794,5.5536488e-14,2155.4768,8250.2676,7094.2559
249.60001,-58.893303,-59.626118,-61.504448,73.421257,-4.0386498e-18,2155.4937,8250.2695,7094.2368
250.0,-60.294563,-59.626549,-61.107239,73.253311,-7.557900800000001e-16,2155.4954,8250.2715,7094.2334
250.39999,-57.12323,-59.624844,-61.668884,73.490005,1.3558068e-19,2155.4834,8250.2656,7094.251
250.8,-59.715611,-59.627689,-61.2799,73.326668,-1.7696871e-16,2155.5054,8250.2725,7094.2222
251.2,-62.024082,-59.625057,-60.87257,73.152977,6.3503793e-11,2155.4822,8250.2676,7094.25
251.60001,-59.141483,-59.628036,-61.449486,73.398346,-1.2508497000000001e-17,2155.5093,8250.2715,7094.2188
252.0,-60.546307,-59.627792,-61.049747,73.229012,-1.224795e-15,2155.5059,8250.2725,7094.2222
252.39999,-58.082664,-59.627346,-61.615589,73.468063,-6.3526227e-17,2155.5046,8250.2686,7094.2261
252.8,-59.895317,-59.629166,-61.223049,73.302773,7.8908623e-17,2155.5176,8250.2744,7094.208
253.2,-62.334503,-59.624466,-60.811058,73.126205,0.40330765,2155.4739,8250.2676,7094.2583
253.60001,-59.351219,-59.629723,-61.393513,73.374924,2.4450375000000002e-17,2155.5229,8250.2744,7094.2026
254.0,-60.87608,-59.628731,-60.991074,73.204109,-6.2344952e-14,2155.5137,8250.2725,7094.2139
254.39999,-58.572742,-59.629356,-61.560429,73.445168,2.4640999e-18,2155.5212,8250.2715,7094.207
254.8,-60.087997,-59.630371,-61.165039,73.278305,-1.0981766999999998e-18,2155.5276,8250.2754,7094.1973
255.2,-51.093353,-59.626526,-61.719532,73.511063,7.274120399999999e-25,2155.4949,8250.2676,7094.2378
255.60001,-59.543335,-59.63113,-61.336132,73.350838,-9.685072099999999e-19,2155.5344,8250.2754,7094.1899
256.0,-61.339138,-59.62936,-60.931229,73.178589,-2.4533774e-13,2155.5188,8250.2725,7094.209
256.39999,-58.903702,-59.631081,-61.50415,73.421692,-8.0165216e-17,2155.5352,8250.2744,7094.1904
256.79999,-60.310539,-59.631355,-61.10585,73.253273,7.9359119e-17,2155.5359,8250.2754,7094.1885
257.20001,-57.200146,-59.629654,-61.667347,73.489929,-4.5783401e-18,2155.5239,8250.2705,7094.2061
257.60001,-59.728096,-59.632347,-61.277615,73.326233,-6.6295241e-16,2155.5444,8250.2764,7094.1787
258.0,-62.08926,-59.629547,-60.869499,73.152161,1.4286193e-10,2155.52,8250.2715,7094.2085
258.39999,-59.164288,-59.632484,-61.445854,73.397331,-4.0289522e-16,2155.5471,8250.2754,7094.1777
258.79999,-60.575981,-59.632084,-61.045254,73.227592,-6.1616061e-15,2155.5425,8250.2754,7094.1821
259.20001,-58.147938,-59.631683,-61.611053,73.466675,-1.1787911000000002e-16,2155.5415,8250.2725,7094.186
259.60001,-59.915516,-59.633331,-61.21777,73.30101,-1.0187128e-15,2155.553,8250.2773,7094.1699
260.0,-62.108284,-59.628029,-60.804176,73.123535,0.58642125,2155.5032,8250.2705,7094.2266
260.39999,-59.375996,-59.633755,-61.387375,73.372795,-4.2258527e-17,2155.5571,8250.2773,7094.166
260.79999,-60.92738,-59.632618,-60.98431,73.201645,-1.4497262e-14,2155.5466,8250.2754,7094.1782
261.20001,-58.631882,-59.633289,-61.553631,73.442749,-7.330131299999999e-18,2155.5547,8250.2744,7094.1709
261.60001,-60.119114,-59.634121,-61.157333,73.275444,-2.0609868000000003e-16,2155.5593,8250.2773,7094.1631
262.0,-54.386612,-59.630764,-61.71331,73.509056,-9.3253349e-23,2155.532,8250.2695,7094.1982
262.39999,-59.574879,-59.634758,-61.327488,73.347595,4.4844492999999995e-18,2155.5652,8250.2783,7094.1567
262.79999,-61.446522,-59.632755,-60.921558,73.174835,9.1567099e-15,2155.5479,8250.2744,7094.1782
263.20001,-58.955063,-59.634621,-61.494812,73.418167,-9.6650502e-19,2155.5654,8250.2764,7094.1582
263.60001,-60.35104,-59.634735,-61.095974,73.249435,-4.5321794e-15,2155.5647,8250.2773,7094.1577
264.0,-57.453789,-59.633228,-61.65802,73.486435,-4.891881999999999e-19,2155.5542,8250.2725,7094.1733
264.39999,-59.764061,-59.635624,-61.267124,73.322128,-3.8630886e-17,2155.5723,8250.2783,7094.1489
264.79999,-62.308056,-59.632504,-60.85791,73.147469,1.6186459e-09,2155.5449,8250.2734,7094.1821
265.20001,-59.211914,-59.635704,-61.434929,73.393059,-2.0370219e-17,2155.5742,8250.2773,7094.1484
265.60001,-60.643261,-59.63509,-61.033352,73.222824,1.359213e-16,2155.5679,8250.2764,7094.1553
266.0,-58.2719,-59.634876,-61.599697,73.462242,-1.183448e-16,2155.5686,8250.2744,7094.1572
266.39999,-59.960026,-59.63628,-61.205395,73.296059,-1.7224498e-15,2155.5779,8250.2783,7094.1436
266.79999,-61.623615,-59.630001,-60.789555,73.117233,0.94089925,2155.5181,8250.2715,7094.2104
267.20001,-59.429234,-59.636581,-61.373901,73.367409,-1.9480695e-16,2155.5813,8250.2783,7094.1406
267.60001,-61.037727,-59.635185,-60.969704,73.195694,5.1216008e-15,2155.5688,8250.2754,7094.1553
268.0,-58.722492,-59.636116,-61.539867,73.437279,-5.2947834e-17,2155.5789,8250.2754,7094.1455
268.39999,-60.175575,-59.636711,-61.14257,73.269447,6.5427783e-17,2155.5818,8250.2783,7094.1401
268.79999,-55.938076,-59.6339,-61.699913,73.503922,8.093846800000001e-21,2155.5598,8250.2715,7094.1689
269.20001,-59.625263,-59.637287,-61.312092,73.341362,-3.3491513e-16,2155.5872,8250.2783,7094.1343
269.60001,-61.633678,-59.634975,-60.905109,73.168022,1.7583672e-13,2155.5669,8250.2744,7094.1587
270.0,-59.032055,-59.637135,-61.479141,73.411842,5.859520399999999e-18,2155.5869,8250.2773,7094.1357
270.39999,-60.429462,-59.636993,-61.079052,73.242493,-1.6879886e-16,2155.5845,8250.2773,7094.1382
270.79999,-57.759796,-59.635845,-61.642151,73.48011,-3.0013636e-17,2155.5771,8250.2734,7094.1494
271.20001,-59.821594,-59.637875,-61.249851,73.315071,-3.6024954e-16,2155.5918,8250.2793,7094.1289
271.60001,-62.658077,-59.634327,-60.839447,73.139717,0.002540458,2155.5605,8250.2725,7094.1665
272.0,-59.27486,-59.637981,-61.417812,73.38607,6.2789721e-18,2155.5935,8250.2783,7094.1284
272.39999,-60.745178,-59.637104,-61.015316,73.215332,-1.5368271e-14,2155.5852,8250.2773,7094.1377
272.79999,-58.440533,-59.637177,-61.5825,73.455261,5.2172442e-19,2155.5881,8250.2754,7094.1367
273.20001,-60.024876,-59.638268,-61.186783,73.288368,8.1654108e-18,2155.595,8250.2793,7094.126
273.60001,-60.904728,-59.630661,-60.76759,73.107574,1.5019604,2155.5215,8250.2705,7094.2075
274.0,-59.491066,-59.638626,-61.355453,73.35981,-3.7439534000000003e-16,2155.5989,8250.2783,7094.1226
274.39999,-61.199001,-59.636913,-60.950119,73.187477,1.0317152e-15,2155.5837,8250.2754,7094.1406
274.79999,-58.829502,-59.63818,-61.521244,73.429649,-4.9411965e-18,2155.5964,8250.2764,7094.127
275.20001,-60.251537,-59.638508,-61.122944,73.261276,-2.7276299e-15,2155.5972,8250.2783,7094.1245
275.60001,-56.830269,-59.636299,-61.682404,73.496895,-3.3431965e-21,2155.5806,8250.2725,7094.147
276.0,-59.688614,-59.639137,-61.292717,73.333321,-6.140493900000001e-16,2155.6028,8250.2793,7094.1182
276.39999,-61.911964,-59.636421,-60.884346,73.159225,1.0118878e-11,2155.5791,8250.2744,7094.147
276.79999,-59.116806,-59.639011,-61.459625,73.403778,4.473217e-18,2155.6028,8250.2783,7094.1196
277.20001,-60.522629,-59.638607,-61.058743,73.233963,-2.2762594e-14,2155.5979,8250.2783,7094.124
277.60001,-58.053596,-59.637856,-61.623028,73.472282,-3.5306077e-17,2155.594,8250.2744,7094.1313
278.0,-59.889317,-59.639503,-61.229168,73.306442,-2.7277853e-15,2155.6057,8250.2793,7094.1152
278.39999,-62.343956,-59.634586,-60.815594,73.129196,0.39807039,2155.5603,8250.2725,7094.1675
278.79999,-59.351368,-59.639633,-61.396912,73.377396,-3.6187823000000005e-16,2155.6077,8250.2783,7094.1138
279.20001,-60.884693,-59.638447,-60.993275,73.206039,4.792908400000001e-16,2155.5967,8250.2764,7094.1265
279.60001,-58.58913,-59.63892,-61.56171,73.446701,-2.8408704999999998e-18,2155.603,8250.2764,7094.1211
280.0,-60.100304,-59.639717,-61.165012,73.279243,-3.6661201000000004e-16,2155.6074,8250.2793,7094.1138
280.39999,-53.284138,-59.635994,-61.719463,73.512093,-1.9707268e-25,2155.5764,8250.2715,7094.1523
280.79999,-59.561153,-59.640133,-61.333897,73.350815,-1.2490954e-16,2155.6113,8250.2793,7094.1094
281.20001,-61.410828,-59.638081,-60.927505,73.177864,-8.2225947e-13,2155.5933,8250.2754,7094.1313
281.60001,-58.945827,-59.639736,-61.499569,73.420662,-2.1038191e-17,2155.6094,8250.2773,7094.1133
282.0,-60.345356,-59.639771,-61.099983,73.251625,-6.976369800000001e-16,2155.6082,8250.2783,7094.1138
282.39999,-57.430073,-59.638134,-61.66132,73.488297,-1.2900617e-18,2155.5967,8250.2734,7094.1304
282.79999,-59.762547,-59.640461,-61.269817,73.323746,-2.7810069000000005e-16,2155.614,8250.2793,7094.1069
283.20001,-62.294136,-59.637264,-60.860062,73.148849,1.0774481e-09,2155.5859,8250.2734,7094.1406
283.60001,-59.211414,-59.640362,-61.436512,73.394173,2.9590297999999998e-18,2155.6145,8250.2783,7094.1074
284.0,-60.648262,-59.639648,-61.034336,73.223671,8.846038200000001e-17,2155.6072,8250.2773,7094.1157
284.39999,-58.288174,-59.639366,-61.600163,73.462875,-1.2678704e-16,2155.6074,8250.2744,7094.1182
284.79999,-59.967358,-59.640659,-61.205109,73.296356,-8.9592256e-17,2155.6157,8250.2793,7094.1055
285.20001,-61.505409,-59.634079,-60.78817,73.116974,1.0249404,2155.553,8250.2715,7094.1758
285.60001,-59.436771,-59.640858,-61.373013,73.367424,-6.0143634e-17,2155.6182,8250.2783,7094.103
286.0,-61.064583,-59.639336,-60.968163,73.195396,1.7802505e-14,2155.6045,8250.2764,7094.1196
286.39999,-58.739853,-59.640259,-61.538052,73.43689,-1.313944e-16,2155.6143,8250.2764,7094.1094
286.79999,-60.191742,-59.640717,-61.140022,73.268723,-3.2993212e-15,2155.6162,8250.2783,7094.1055
287.20001,-56.230221,-59.637978,-61.697319,73.503242,-6.7398702e-19,2155.5952,8250.2715,7094.1333
287.60001,-59.643295,-59.64114,-61.308388,73.340149,8.339408999999999e-19,2155.6204,8250.2783,7094.1011
288.0,-61.736065,-59.638577,-60.900227,73.166245,2.4362486e-13,2155.5981,8250.2744,7094.1279
288.39999,-59.059029,-59.640831,-61.47427,73.410141,-3.6340542e-17,2155.6191,8250.2773,7094.104
288.79999,-60.459934,-59.640541,-61.073586,73.240479,1.4476477000000001e-16,2155.6152,8250.2773,7094.1074
289.20001,-57.877411,-59.639477,-61.63673,73.478188,1.8282456999999999e-19,2155.6086,8250.2734,7094.1182
289.60001,-59.845058,-59.641312,-61.243526,73.312698,-1.4488429e-15,2155.6216,8250.2783,7094.0996
290.0,-62.649544,-59.637226,-60.831436,73.136436,0.10985731,2155.5852,8250.2725,7094.1426
290.39999,-59.307243,-59.641304,-61.410503,73.383293,-1.5747141000000002e-16,2155.6226,8250.2783,7094.0996
290.79999,-60.800354,-59.640255,-61.00729,73.212181,9.4806757e-16,2155.6125,8250.2764,7094.1108
291.20001,-58.507908,-59.640446,-61.574684,73.452278,-2.4060135e-16,2155.6165,8250.2754,7094.1084
291.60001,-60.058384,-59.641361,-61.178185,73.284981,-9.561591800000001e-17,2155.6218,8250.2783,7094.0996
292.0,20.505524,-59.634125,-61.22533,73.302956,1.5717853,2155.553,8250.2705,7094.1768
292.39999,-59.525307,-59.641636,-61.346222,73.356171,-2.7485242000000003e-16,2155.6248,8250.2783,7094.0967
292.79999,-61.296955,-59.639721,-60.940086,73.183411,-3.8494459e-14,2155.6079,8250.2754,7094.1172
293.20001,-58.887539,-59.641155,-61.511616,73.42585,4.6464384e-19,2155.6221,8250.2764,7094.1016
293.60001,-60.297367,-59.641293,-61.112427,73.257034,-5.1138056e-15,2155.6213,8250.2783,7094.1006
294.0,-57.177933,-59.639347,-61.672604,73.493088,-8.365304e-20,2155.6072,8250.2725,7094.1206
294.39999,-59.728073,-59.641861,-61.281612,73.328842,-8.0046149e-16,2155.6262,8250.2793,7094.0947
294.79999,-62.11451,-59.638844,-60.872135,73.154167,4.5731745e-11,2155.5999,8250.2734,7094.1265
295.20001,-59.170605,-59.641655,-61.447685,73.398987,-4.1246012999999996e-18,2155.6257,8250.2773,7094.0972
295.60001,-60.595684,-59.641026,-61.045723,73.22863,7.0800959e-16,2155.6191,8250.2773,7094.104
296.0,-58.205624,-59.640491,-61.610348,73.467247,1.5289793999999999e-18,2155.6174,8250.2734,7094.1089
296.39999,-59.936237,-59.641876,-61.215408,73.300842,6.915422699999999e-18,2155.6267,8250.2783,7094.0952
296.79999,-61.729778,-59.635578,-60.798714,73.121719,0.86969757,2155.5671,8250.2705,7094.1621
297.20001,-59.409321,-59.641888,-61.382061,73.371368,-9.9832064e-17,2155.6279,8250.2773,7094.0947
297.60001,-60.999516,-59.64045,-60.977345,73.199448,2.9008046000000004e-16,2155.615,8250.2744,7094.1099
298.0,-58.693802,-59.641182,-61.546474,73.440544,6.8625933e-19,2155.6233,8250.2744,7094.1021
298.39999,-60.159695,-59.641735,-61.148804,73.272568,-9.1785697e-16,2155.6257,8250.2773,7094.0967
298.79999,-55.616085,-59.638699,-61.705498,73.50666,-1.0091627999999999e-20,2155.6016,8250.2705,7094.1284
299.20001,-59.616043,-59.642132,-61.317501,73.34407,-7.113379e-16,2155.6292,8250.2783,7094.0928
299.60001,-61.606152,-59.639759,-60.909946,73.170494,-8.6205947e-12,2155.6084,8250.2734,7094.1177
300.0,-59.023163,-59.641781,-61.483265,73.413979,4.4648361e-19,2155.6274,8250.2764,7094.0962
300.39999,-60.421158,-59.641571,-61.082794,73.244453,2.6881682e-19,2155.624,8250.2773,7094.0991
300.79999,-57.749897,-59.640308,-61.645256,73.481781,-1.6714031999999999e-19,2155.6157,8250.2725,7094.1113
301.20001,-59.820297,-59.642273,-61.252365,73.316498,-1.2226717e-15,2155.6299,8250.2783,7094.0918
301.60001,-62.682426,-59.638557,-60.840813,73.140648,0.0070194523,2155.5974,8250.2715,7094.1309
302.0,-59.279293,-59.642181,-61.418774,73.386841,-5.2555382e-16,2155.6304,8250.2773,7094.0923
302.39999,-60.758179,-59.641186,-61.015446,73.215744,7.614561e-16,2155.6211,8250.2754,7094.103
302.79999,-58.450054,-59.641232,-61.582268,73.455536,5.9185052e-19,2155.6238,8250.2744,7094.1021
303.20001,-60.033356,-59.642223,-61.18602,73.288383,3.5997225e-18,2155.6296,8250.2783,7094.0923
303.60001,-60.825222,-59.634354,-60.765785,73.107063,1.5855654,2155.5535,8250.2695,7094.1768
304.0,-59.503067,-59.642414,-61.353683,73.359383,1.3652364e-18,2155.6318,8250.2773,7094.0903
304.39999,-61.231174,-59.640583,-60.947769,73.18676,-4.3090016e-14,2155.6157,8250.2744,7094.1099
304.79999,-58.858788,-59.641834,-61.518528,73.42881,-1.4159689e-19,2155.6282,8250.2754,7094.0962
305.20001,-60.272724,-59.642025,-61.119339,73.26004,-3.0413769e-16,2155.6279,8250.2773,7094.0947
305.60001,-57.016579,-59.6399,-61.678848,73.495743,-3.1163688e-18,2155.6123,8250.2715,7094.1162
306.0,-59.714478,-59.642479,-61.287811,73.331535,-3.5291108e-17,2155.6323,8250.2773,7094.0898
306.39999,-62.013683,-59.639576,-60.878597,73.157021,5.2586466e-11,2155.6069,8250.2725,7094.1206
306.79999,-59.146183,-59.642258,-61.45396,73.40168,-3.2023703000000004e-16,2155.6313,8250.2764,7094.0923
307.20001,-60.562859,-59.641701,-61.052246,73.231461,-4.7584193e-16,2155.6252,8250.2764,7094.0986
307.60001,-58.132935,-59.64106,-61.616737,73.46994,-2.2903706e-17,2155.6223,8250.2734,7094.1045
308.0,-59.917587,-59.642498,-61.221916,73.303619,-1.2223151e-15,2155.6321,8250.2773,7094.0903
308.39999,-62.07338,-59.636929,-60.806858,73.125481,0.615879,2155.5801,8250.2705,7094.1494
