Time,X,ES,k1,k2,k3,k4,A,B,V,value,default,Reaction1,Reaction2,Reaction6,Reaction7
4.73,5.047978903725519,-3.0479789037255256,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452093453047885,0.05979143291882731,12.5,14.891537765990282
4.74,5.047986473942447,-3.0479864739424536,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452101716059614,0.059791782906246135,12.5,14.891560098130219
4.75,5.047993901332818,-3.0479939013328248,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521098231872607,0.05979212629178454,12.5,14.891582008931815
4.76,5.048001188591445,-3.0480011885914515,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521177773715035,0.059792463199956424,12.5,14.891603506344763
4.7700000000000005,5.0480083383622905,-3.048008338362297,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521255814975507,0.05979279375292812,12.5,14.891624598168757
4.78,5.048015353239427,-3.0480153532394336,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521332383961862,0.05979311807056234,12.5,14.891645292056312
4.79,5.048022235767981,-3.048022235767987,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452140750844798,0.059793436270461894,12.5,14.891665595515544
4.8,5.0480289884450515,-3.0480289884450578,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521481215683822,0.059793748468012074,12.5,14.891685515912902
4.8100000000000005,5.0480356137206215,-3.048035613720628,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452155353240533,0.05979405477642252,12.5,14.891705060475834
4.82,5.048042113998445,-3.048042113998452,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521624484844136,0.05979435530676827,12.5,14.891724236295413
4.83,5.048048491636919,-3.0480484916369264,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521694098737026,0.05979465016802987,12.5,14.891743050328913
4.84,5.048054748949941,-3.0480547489499483,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452176239933533,0.059794939467132914,12.5,14.891761509402325
4.8500000000000005,5.048060888207747,-3.048060888207754,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4521829411414044,0.05979522330898684,12.5,14.891779620212855
4.86,5.0480669116377355,-3.0480669116377426,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452189515928081,0.05979550179652272,12.5,14.891797389331321
4.87,5.048072821425278,-3.0480728214252855,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452195966678475,0.059795775030730774,12.5,14.891814823204571
4.88,5.048078619714512,-3.0480786197145187,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452202295732511,0.05979604311069688,12.5,14.891831928157812
4.89,5.0480843086091145,-3.0480843086091207,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522085053859737,0.05979630613363837,12.5,14.89184871039689
4.9,5.04808989017307,-3.0480898901730775,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522145978913388,0.05979656419493929,12.5,14.891865176010558
4.91,5.048095366431423,-3.0480953664314296,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522205754585977,0.059796817388185194,12.5,14.891881330972698
4.92,5.048100739371002,-3.0481007393710082,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522264402560463,0.059797065805196586,12.5,14.891897181144456
4.93,5.04810601094115,-3.0481060109411566,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522321944110823,0.05979730953606261,12.5,14.891912732276394
4.94,5.04811118305443,-3.048111183054436,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522378400109717,0.05979754866917345,12.5,14.891927990010569
4.95,5.048116257587316,-3.048116257587322,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522433791036065,0.05979778329125248,12.5,14.891942959882584
4.96,5.048121236380877,-3.048121236380883,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452248813698246,0.05979801348738748,12.5,14.891957647323586
4.97,5.048126121241444,-3.0481261212414497,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522541457662492,0.059798239341061835,12.5,14.891972057662262
4.98,5.048130913941266,-3.048130913941271,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452259377241786,0.05979846093418436,12.5,14.891986196126735
4.99,5.0481356162191515,-3.0481356162191564,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522645100225393,0.05979867834711928,12.5,14.892000067846498
5.0,5.048140229781102,-3.048140229781107,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522695459703954,0.059798891658715186,12.5,14.892013677854251
5.01,5.04814475630093,-3.048144756300935,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4522744869121174,0.0597991009463338,12.5,14.892027031087745
5.0200000000000005,5.048149197420866,-3.0481491974208708,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452279334640008,0.05979930628587772,12.5,14.892040132391555
5.03,5.048153554752154,-3.048153554752159,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452284090912558,0.059799507751818144,12.5,14.892052986518854
5.04,5.048157829875638,-3.0481578298756435,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452288757455089,0.059799705417221835,12.5,14.892065598133133
5.05,5.048162024342336,-3.0481620243423406,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452293335960373,0.05979989935377752,12.5,14.892077971809892
5.0600000000000005,5.048166139673998,-3.0481661396740027,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452297828089249,0.05980008963182188,12.5,14.892090112038295
5.07,5.048170177363664,-3.048170177363669,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452302235471227,0.05980027632036511,12.5,14.89210202322281
5.08,5.048174138876203,-3.0481741388762087,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523065597050753,0.05980045948711586,12.5,14.8921137096848
5.09,5.048178025648846,-3.0481780256488515,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452310802359404,0.05980063919850579,12.5,14.892125175664097
5.1000000000000005,5.048181839091705,-3.0481818390917104,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523149649732328,0.05980081551971374,12.5,14.892136425320532
5.11,5.048185580588288,-3.048185580588293,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523190490565465,0.05980098851468917,12.5,14.89214746273545
5.12,5.048189251495997,-3.048189251496002,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452323056090846,0.059801158246175476,12.5,14.892158291913193
5.13,5.048192853146625,-3.0481928531466305,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452326987529684,0.0598013247757326,12.5,14.892168916782543
5.14,5.048196386846836,-3.048196386846842,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452330844799194,0.05980148816375963,12.5,14.892179341198167
5.15,5.048199853878642,-3.0481998538786477,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523346292986035,0.05980164846951631,12.5,14.892189568941994
5.16,5.048203255499864,-3.0482032554998697,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452338342400747,0.05980180575114478,12.5,14.892199603724599
5.17,5.0482065929445925,-3.048206592944598,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452341985452559,0.05980196006569057,12.5,14.892209449186549
5.18,5.048209867423632,-3.0482098674236386,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523455597755635,0.05980211146912324,12.5,14.892219108899717
5.19,5.048213080124946,-3.0482130801249525,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452349066666358,0.05980226001635677,12.5,14.892228586368592
5.2,5.048216232214081,-3.0482162322140867,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452352507397078,0.059802405761269405,12.5,14.89223788503154
5.21,5.048219324834592,-3.0482193248345975,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45235588321586,0.059802548756723084,12.5,14.892247008262046
5.22,5.0482223591084585,-3.0482223591084643,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523591953472934,0.05980268905458279,12.5,14.892255959369953
5.23,5.048225336136493,-3.0482253361364986,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45236244499287,0.05980282670573523,12.5,14.892264741602656
5.24,5.048228256998737,-3.0482282569987427,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452365633331412,0.05980296176010731,12.5,14.892273358146275
5.25,5.0482311227548555,-3.0482311227548604,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452368761519507,0.05980309426668434,12.5,14.892281812126825
5.26,5.048233934444518,-3.048233934444523,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452371830691919,0.059803224273527474,12.5,14.892290106611329
5.2700000000000005,5.048236693087781,-3.0482366930877856,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523748419620093,0.05980335182779155,12.5,14.892298244608956
5.28,5.048239399685453,-3.0482393996854578,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452377796422131,0.05980347697574185,12.5,14.892306229072089
5.29,5.048242055219462,-3.048242055219467,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452380695144035,0.05980359976277109,12.5,14.892314062897414
5.3,5.048244660653208,-3.048244660653214,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45238353917925,0.05980372023341573,12.5,14.892321748926964
5.3100000000000005,5.048247216931916,-3.048247216931922,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45238632955947,0.059803838431372255,12.5,14.892329289949153
5.32,5.048249724982976,-3.0482497249829823,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452389067296926,0.059803954399512894,12.5,14.89233668869978
5.33,5.048252185716281,-3.048252185716287,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523917533847515,0.05980406817990122,12.5,14.892343947863031
5.34,5.048254600024557,-3.048254600024563,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523943887973454,0.059804179813807354,12.5,14.892351070072445
5.3500000000000005,5.0482569687836865,-3.0482569687836927,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4523969744907244,0.05980428934172303,12.5,14.892358057911876
5.36,5.048259292853027,-3.048259292853033,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45239951140287,0.059804396803376174,12.5,14.892364913916431
5.37,5.048261573075722,-3.0482615730757288,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452402000454069,0.059804502237745354,12.5,14.892371640573382
5.38,5.048263810279008,-3.048263810279015,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524044425472464,0.059804605683073886,12.5,14.892378240323074
5.39,5.048266005274513,-3.0482660052745203,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524068385682933,0.059804707176883756,12.5,14.892384715559816
5.4,5.048268158858554,-3.0482681588585603,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524091893863895,0.05980480675598919,12.5,14.892391068632735
5.41,5.04827027181242,-3.048270271812427,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452411495854315,0.05980490445650989,12.5,14.892397301846641
5.42,5.048272344902664,-3.0482723449026703,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452413758808765,0.05980500031388439,12.5,14.892403417462859
5.43,5.048274378881372,-3.048274378881379,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524159790706475,0.05980509436288263,12.5,14.892409417700048
5.44,5.048276374486444,-3.048276374486451,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452418157445386,0.059805186637618774,12.5,14.89241530473501
5.45,5.048278332441857,-3.0482783324418636,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524202947232094,0.059805277171563455,12.5,14.892421080703478
5.46,5.048280253457928,-3.0482802534579347,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452422391679437,0.05980536599755593,12.5,14.892426747700888
5.47,5.048282138231572,-3.0482821382315795,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524244490747638,0.05980545314781606,12.5,14.892432307783139
5.48,5.048283987446559,-3.0482839874465655,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452426467655532,0.05980553865395589,12.5,14.892437762967349
5.49,5.048285801773753,-3.0482858017737593,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524284481540053,0.05980562254699115,12.5,14.892443115232572
5.5,5.048287581871365,-3.0482875818713704,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452430391288632,0.059805704857352544,12.5,14.892448366520526
5.51,5.048289328385184,-3.0482893283851906,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452432297764306,0.05980578561489673,12.5,14.892453518736295
5.5200000000000005,5.04829104194882,-3.0482910419488265,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524341682726263,0.05980586484891722,12.5,14.892458573749021
5.53,5.048292723183925,-3.048292723183931,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524360034921413,0.059805942588154894,12.5,14.892463533392581
5.54,5.048294372700423,-3.0482943727004286,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524378040886,0.05980601886080849,12.5,14.892468399466248
5.55,5.04829599109673,-3.048295991096736,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524395707151907,0.05980609369454482,12.5,14.892473173735356
5.5600000000000005,5.048297578959975,-3.0482975789599815,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45244130401278,0.059806167116508824,12.5,14.892477857931928
5.57,5.0482991368662065,-3.0482991368662136,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524430046101453,0.05980623915333338,12.5,14.89248245375531
5.58,5.048300665380606,-3.0483006653806135,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524446731242,0.059806309831148964,12.5,14.892486962872788
5.59,5.0483021650576925,-3.0483021650577,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524463101602194,0.05980637917559316,12.5,14.892491386920193
5.6000000000000005,5.048303636441522,-3.048303636441529,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452447916312061,0.05980644721181992,12.5,14.892495727502492
5.61,5.048305080065886,-3.0483050800658926,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452449492162378,0.05980651396450863,12.5,14.892499986194366
5.62,5.048306496454506,-3.048306496454512,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524510382828315,0.05980657945787324,12.5,14.892504164540794
5.63,5.048307886121221,-3.048307886121227,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524525552342986,0.05980664371567083,12.5,14.892508264057604
5.64,5.048309249570177,-3.0483092495701825,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524540435670747,0.05980670676121037,12.5,14.892512286232023
5.65,5.048310587296007,-3.048310587296013,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452455503821074,0.05980676861736115,12.5,14.892516232523223
5.66,5.048311899784014,-3.0483118997840206,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524569365260245,0.05980682930656103,12.5,14.892520104362843
5.67,5.048313187510344,-3.0483131875103506,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452458342201661,0.059806888850824635,12.5,14.892523903155517
5.68,5.04831445094216,-3.0483144509421667,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452459721357913,0.05980694727175128,12.5,14.892527630279371
5.69,5.048315690537809,-3.048315690537817,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452461074495091,0.05980700459053279,12.5,14.892531287086538
5.7,5.048316906746994,-3.048316906747002,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452462402104065,0.05980706082796132,12.5,14.892534874903632
5.71,5.048318100010931,-3.0483181000109396,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524637046664455,0.0598071160044367,12.5,14.892538395032249
5.72,5.048319270762514,-3.0483192707625224,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524649826547575,0.05980717013997402,12.5,14.892541848749417
5.73,5.048320419426467,-3.0483204194264757,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524662365326106,0.059807223254210694,12.5,14.892545237308079
5.74,5.048321546419504,-3.0483215464195115,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452467466754869,0.059807275366413795,12.5,14.892548561937538
5.75,5.048322652150474,-3.0483226521504805,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524686737678145,0.05980732649548687,12.5,14.892551823843899
5.76,5.048323737020514,-3.04832373702052,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524698580093105,0.059807376659976874,12.5,14.892555024210516
5.7700000000000005,5.048324801423193,-3.0483248014231985,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452471019908959,0.059807425878080904,12.5,14.89255816419842
5.78,5.048325845744654,-3.0483258457446594,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452472159888259,0.05980747416765275,12.5,14.89256124494673
5.79,5.048326870363756,-3.048326870363761,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452473278360755,0.05980752154620942,12.5,14.89256426757308
5.8,5.048327875652208,-3.048327875652214,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452474375732191,0.05980756803093748,12.5,14.892567233174015
5.8100000000000005,5.04832886197471,-3.0483288619747153,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524754524006593,0.05980761363869931,12.5,14.892570142825395
5.82,5.048329829689077,-3.0483298296890826,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524765087567366,0.05980765838603909,12.5,14.892572997582779
5.83,5.048330779146377,-3.048330779146382,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524775451836347,0.05980770228918897,12.5,14.892575798481813
5.84,5.048331710691052,-3.048331710691057,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452478562057335,0.05980774536407493,12.5,14.892578546538605
5.8500000000000005,5.048332624661047,-3.0483326246610516,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524795597467257,0.05980778762632243,12.5,14.892581242750088
5.86,5.04833352138793,-3.048333521387935,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452480538613735,0.05980782909126218,12.5,14.892583888094393
5.87,5.048334401197014,-3.0483344011970197,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452481499013464,0.05980786977393571,12.5,14.892586483531192
5.88,5.048335264407475,-3.0483352644074815,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524824412943143,0.05980790968910075,12.5,14.892589030002053
5.89,5.0483361113324685,-3.0483361113324743,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524833657981158,0.05980794885123672,12.5,14.892591528430783
5.9,5.048336942279239,-3.0483369422792443,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524842728602465,0.059807987274549806,12.5,14.892593979723754
5.91,5.048337757549235,-3.0483377575492403,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524851628097606,0.05980802497297819,12.5,14.892596384770243
5.92,5.048338557438219,-3.0483385574382242,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524860359695015,0.059808061960197174,12.5,14.892598744442749
5.93,5.048339342236374,-3.0483393422363783,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452486892656225,0.05980809824962404,12.5,14.892601059597304
5.94,5.048340112228406,-3.0483401122284097,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524877331807087,0.05980813385442296,12.5,14.892603331073797
5.95,5.048340867693651,-3.048340867693654,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452488557847868,0.05980816878750975,12.5,14.892605559696271
5.96,5.048341608906174,-3.0483416089061777,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452489366956865,0.059808203061556584,12.5,14.892607746273214
5.97,5.048342336134872,-3.0483423361348754,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524901608012186,0.05980823668899659,12.5,14.892609891597873
5.98,5.048343049643566,-3.0483430496435693,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524909396689116,0.059808269682028355,12.5,14.89261199644852
5.99,5.0483437496911,-3.048343749691104,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452491703842492,0.059808302052620284,12.5,14.892614061588747
6.0,5.048344436531437,-3.0483444365314405,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452492453599177,0.05980833381251507,12.5,14.89261608776774
6.01,5.048345110413745,-3.048345110413749,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524931892109545,0.0598083649732338,12.5,14.892618075720549
6.0200000000000005,5.048345771582494,-3.0483457715824986,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452493910944683,0.05980839554608029,12.5,14.892620026168359
6.03,5.048346420277541,-3.0483464202775457,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524946190621826,0.0598084255421451,12.5,14.892621939818747
6.04,5.048347056734217,-3.048347056734222,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524953138203376,0.059808454972309494,12.5,14.89262381736594
6.05,5.048347681183414,-3.048347681183419,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452495995471185,0.059808483847249565,12.5,14.892625659491072
6.0600000000000005,5.048348293851667,-3.0483482938516726,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524966642620045,0.05980851217743989,12.5,14.89262746686242
6.07,5.048348894961239,-3.048348894961244,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452497320435415,0.059808539973157576,12.5,14.892629240135657
6.08,5.048349484730197,-3.048349484730202,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452497964229454,0.05980856724448571,12.5,14.892630979954083
6.09,5.048350063372496,-3.0483500633725016,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4524985958776706,0.05980859400131722,12.5,14.892632686948863
6.1000000000000005,5.048350631098053,-3.0483506310980593,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452499215609207,0.059808620253358445,12.5,14.892634361739258
6.11,5.048351188112826,-3.048351188112833,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452499823648883,0.05980864601013254,12.5,14.892636004932838
6.12,5.048351734618887,-3.0483517346188944,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452500420217276,0.05980867128098307,12.5,14.892637617125716
6.13,5.048352270814495,-3.0483522708145028,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525010055308045,0.059808696075077286,12.5,14.89263919890276
6.140000000000001,5.048352796894169,-3.048352796894177,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452501579801801,0.05980872040140949,12.5,14.8926407508378
6.15,5.048353313048758,-3.0483533130487657,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452502143238594,0.05980874426880438,12.5,14.892642273493838
6.16,5.04835381946551,-3.048353819465518,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525026960455794,0.05980876768592002,12.5,14.892643767423255
6.17,5.048354316328142,-3.0483543163281497,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525032384233008,0.059808790661251325,12.5,14.89264523316802
6.18,5.0483548038169035,-3.04835480381691,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525037705685167,0.059808813203132846,12.5,14.892646671259866
6.19,5.048355282108642,-3.048355282108649,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525042926742704,0.05980883531974184,12.5,14.892648082220495
6.2,5.048355751376872,-3.048355751376878,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525048049299683,0.059808857019101457,12.5,14.892649466561773
6.21,5.048356211791831,-3.048356211791837,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525053075214407,0.05980887830908335,12.5,14.892650824785903
6.22,5.048356663520548,-3.0483566635205532,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525058006310125,0.059808899197410746,12.5,14.892652157385617
6.23,5.048357106726898,-3.048357106726902,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525062844375696,0.059808919691661126,12.5,14.892653464844349
6.24,5.048357541571665,-3.048357541571669,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525067591166207,0.059808939799269066,12.5,14.892654747636414
6.25,5.048357968212601,-3.048357968212604,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452507224840367,0.05980895952752884,12.5,14.892656006227174
6.26,5.04835838680448,-3.048358386804483,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525076817777585,0.059808978883597146,12.5,14.892657241073218
6.2700000000000005,5.048358797499158,-3.04835879749916,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525081300945577,0.05980899787449564,12.5,14.892658452622516
6.28,5.048359200445623,-3.048359200445625,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525085699534017,0.05980901650711353,12.5,14.892659641314589
6.29,5.048359595790055,-3.048359595790057,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525090015138566,0.05980903478821001,12.5,14.892660807580663
6.3,5.0483599836758755,-3.0483599836758772,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525094249324813,0.05980905272441687,12.5,14.892661951843834
