T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
11.9,0.41886941,0.41886902,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910134,0.0028910134,0.0047685434,0.0047685429,0.05617696,2.7794258e-07,3.0822616e-07,0.056176946,0.91058499,0.91058534,-66.477928
12.0,0.41886941,0.41886905,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910134,0.0028910132,0.0047685434,0.0047685429,0.05617696,2.785273e-07,3.0822613e-07,0.056176946,0.91058499,0.91058534,-66.477928
12.1,0.41886941,0.41886905,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910132,0.0028910132,0.0047685429,0.0047685429,0.056176957,2.7910073e-07,3.0822611e-07,0.056176946,0.91058499,0.91058534,-66.477928
12.2,0.41886941,0.41886908,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910132,0.0028910129,0.0047685429,0.0047685429,0.056176957,2.7966311e-07,3.0822608e-07,0.056176942,0.91058499,0.91058534,-66.477928
12.3,0.41886941,0.41886908,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910129,0.0028910129,0.0047685429,0.0047685429,0.056176957,2.8021461e-07,3.0822605e-07,0.056176942,0.91058499,0.91058534,-66.477928
12.4,0.41886941,0.41886911,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910129,0.0028910127,0.0047685429,0.0047685425,0.056176953,2.8075547e-07,3.0822602e-07,0.056176942,0.91058499,0.91058534,-66.477928
12.5,0.41886941,0.41886911,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910127,0.0028910127,0.0047685425,0.0047685425,0.056176953,2.8128588e-07,3.0822599e-07,0.056176938,0.91058499,0.91058534,-66.477928
12.6,0.41886941,0.41886914,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910127,0.0028910125,0.0047685425,0.0047685425,0.056176953,2.8180605e-07,3.0822596e-07,0.056176938,0.91058499,0.91058534,-66.477928
12.7,0.41886941,0.41886914,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910125,0.0028910125,0.0047685425,0.0047685425,0.056176949,2.8231619e-07,3.0822596e-07,0.056176938,0.91058499,0.91058534,-66.477928
12.8,0.41886941,0.41886917,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910125,0.0028910122,0.0047685425,0.0047685425,0.056176949,2.8281647e-07,3.0822594e-07,0.056176938,0.91058499,0.91058534,-66.477928
12.9,0.41886941,0.41886917,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910122,0.0028910122,0.0047685425,0.004768542,0.056176949,2.8330709e-07,3.0822591e-07,0.056176934,0.91058499,0.91058534,-66.477928
13.0,0.41886941,0.41886917,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910122,0.002891012,0.004768542,0.004768542,0.056176946,2.8378821e-07,3.0822588e-07,0.056176934,0.91058499,0.91058534,-66.477928
13.1,0.41886941,0.4188692,0.99981016,0.99981022,0.97350389,0.97350371,0.002891012,0.002891012,0.004768542,0.004768542,0.056176946,2.8426007e-07,3.0822585e-07,0.056176934,0.91058499,0.91058534,-66.477928
13.2,0.41886941,0.4188692,0.99981016,0.99981022,0.97350389,0.97350371,0.002891012,0.002891012,0.004768542,0.004768542,0.056176946,2.8472283e-07,3.0822585e-07,0.056176934,0.91058499,0.91058534,-66.477928
13.3,0.41886941,0.4188692,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910118,0.0028910118,0.004768542,0.004768542,0.056176946,2.8517661e-07,3.0822582e-07,0.056176934,0.91058499,0.91058534,-66.477928
13.4,0.41886941,0.41886923,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910118,0.0028910118,0.004768542,0.004768542,0.056176942,2.8562167e-07,3.0822579e-07,0.056176931,0.91058499,0.91058534,-66.477928
13.5,0.41886941,0.41886923,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910118,0.0028910115,0.004768542,0.0047685415,0.056176942,2.8605811e-07,3.0822576e-07,0.056176931,0.91058499,0.91058534,-66.477928
13.6,0.41886941,0.41886926,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910115,0.0028910115,0.0047685415,0.0047685415,0.056176942,2.8648614e-07,3.0822576e-07,0.056176931,0.91058499,0.91058534,-66.477928
13.7,0.41886941,0.41886926,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910115,0.0028910115,0.0047685415,0.0047685415,0.056176942,2.869059e-07,3.0822574e-07,0.056176931,0.91058499,0.91058534,-66.477928
13.8,0.41886941,0.41886926,0.99981016,0.99981022,0.97350389,0.97350371,0.0028910113,0.0028910113,0.0047685415,0.0047685415,0.056176938,2.8731756e-07,3.0822571e-07,0.056176927,0.91058499,0.91058534,-66.477928
13.9,0.41886941,0.41886929,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910113,0.0028910113,0.0047685415,0.0047685415,0.056176938,2.8772126e-07,3.0822571e-07,0.056176927,0.91058499,0.91058534,-66.477928
14.0,0.41886941,0.41886929,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910113,0.0028910111,0.0047685415,0.0047685415,0.056176938,2.8811715e-07,3.0822568e-07,0.056176927,0.91058499,0.91058534,-66.477928
14.1,0.41886941,0.41886929,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910111,0.0028910111,0.0047685415,0.0047685411,0.056176938,2.8850542e-07,3.0822565e-07,0.056176927,0.91058499,0.91058534,-66.477928
14.2,0.41886941,0.41886932,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910111,0.0028910111,0.0047685415,0.0047685411,0.056176934,2.8888618e-07,3.0822565e-07,0.056176927,0.91058499,0.91058534,-66.477928
14.3,0.41886941,0.41886932,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910111,0.0028910108,0.0047685411,0.0047685411,0.056176934,2.8925962e-07,3.0822562e-07,0.056176927,0.91058499,0.91058534,-66.477928
14.4,0.41886941,0.41886932,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910108,0.0028910108,0.0047685411,0.0047685411,0.056176934,2.896258e-07,3.0822562e-07,0.056176923,0.91058499,0.91058534,-66.477936
14.5,0.41886941,0.41886932,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910108,0.0028910108,0.0047685411,0.0047685411,0.056176934,2.8998494e-07,3.0822559e-07,0.056176923,0.91058499,0.91058534,-66.477936
14.6,0.41886941,0.41886935,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910108,0.0028910106,0.0047685411,0.0047685411,0.056176931,2.9033714e-07,3.0822557e-07,0.056176923,0.91058499,0.9105854,-66.477936
14.7,0.41886941,0.41886935,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910106,0.0028910106,0.0047685411,0.0047685411,0.056176931,2.9068255e-07,3.0822557e-07,0.056176923,0.91058499,0.9105854,-66.477936
14.8,0.41886941,0.41886935,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910106,0.0028910106,0.0047685411,0.0047685411,0.056176931,2.9102128e-07,3.0822554e-07,0.056176923,0.91058499,0.9105854,-66.477936
14.9,0.41886941,0.41886938,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910106,0.0028910104,0.0047685411,0.0047685406,0.056176931,2.9135347e-07,3.0822554e-07,0.056176923,0.91058499,0.9105854,-66.477936
15.0,0.41886941,0.41886938,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910104,0.0028910104,0.0047685406,0.0047685406,0.056176931,2.9167924e-07,3.0822551e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.1,0.41886941,0.41886938,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910104,0.0028910104,0.0047685406,0.0047685406,0.056176927,2.919987e-07,3.0822551e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.2,0.41886941,0.41886938,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910104,0.0028910104,0.0047685406,0.0047685406,0.056176927,2.9231202e-07,3.0822548e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.3,0.41886941,0.41886941,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910104,0.0028910101,0.0047685406,0.0047685406,0.056176927,2.9261929e-07,3.0822548e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.4,0.41886941,0.41886941,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910101,0.0028910101,0.0047685406,0.0047685406,0.056176927,2.9292062e-07,3.0822545e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.5,0.41886941,0.41886941,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910101,0.0028910101,0.0047685406,0.0047685406,0.056176927,2.9321615e-07,3.0822545e-07,0.056176919,0.91058499,0.9105854,-66.477936
15.6,0.41886941,0.41886941,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910101,0.0028910101,0.0047685406,0.0047685406,0.056176923,2.9350593e-07,3.0822542e-07,0.056176916,0.91058499,0.9105854,-66.477936
15.7,0.41886941,0.41886941,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910099,0.0028910099,0.0047685406,0.0047685402,0.056176923,2.9379015e-07,3.0822542e-07,0.056176916,0.91058499,0.9105854,-66.477936
15.8,0.41886941,0.41886944,0.99981016,0.99981022,0.97350389,0.97350377,0.0028910099,0.0028910099,0.0047685406,0.0047685402,0.056176923,2.9406888e-07,3.082254e-07,0.056176916,0.91058499,0.9105854,-66.477936
15.9,0.41886941,0.41886944,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910099,0.0028910099,0.0047685402,0.0047685402,0.056176923,2.9434221e-07,3.082254e-07,0.056176916,0.91058499,0.9105854,-66.477936
16.0,0.41886941,0.41886944,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910099,0.0028910099,0.0047685402,0.0047685402,0.056176923,2.9461029e-07,3.082254e-07,0.056176916,0.91058499,0.9105854,-66.477936
16.1,0.41886941,0.41886944,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910097,0.0028910097,0.0047685402,0.0047685402,0.056176923,2.9487316e-07,3.0822537e-07,0.056176916,0.91058499,0.9105854,-66.477936
16.200001,0.41886941,0.41886947,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910097,0.0028910097,0.0047685402,0.0047685402,0.056176919,2.9513097e-07,3.0822537e-07,0.056176916,0.91058499,0.9105854,-66.477936
16.299999,0.41886941,0.41886947,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910097,0.0028910097,0.0047685402,0.0047685402,0.056176919,2.9538381e-07,3.0822534e-07,0.056176916,0.91058499,0.9105854,-66.477936
16.4,0.41886941,0.41886947,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910097,0.0028910097,0.0047685402,0.0047685402,0.056176919,2.9563176e-07,3.0822534e-07,0.056176912,0.91058499,0.9105854,-66.477936
16.5,0.41886941,0.41886947,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910097,0.0028910094,0.0047685402,0.0047685402,0.056176919,2.9587491e-07,3.0822531e-07,0.056176912,0.91058499,0.9105854,-66.477936
16.6,0.41886941,0.41886947,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910094,0.0028910094,0.0047685402,0.0047685402,0.056176919,2.961134e-07,3.0822531e-07,0.056176912,0.91058499,0.9105854,-66.477936
16.700001,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910094,0.0028910094,0.0047685402,0.0047685402,0.056176919,2.9634725e-07,3.0822531e-07,0.056176912,0.91058499,0.9105854,-66.477936
16.799999,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910094,0.0028910094,0.0047685402,0.0047685397,0.056176919,2.9657659e-07,3.0822528e-07,0.056176912,0.91058499,0.9105854,-66.477936
16.9,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910094,0.0028910094,0.0047685402,0.0047685397,0.056176916,2.9680152e-07,3.0822528e-07,0.056176912,0.91058499,0.9105854,-66.477936
17.0,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.0028910092,0.0047685397,0.0047685397,0.056176916,2.970221e-07,3.0822528e-07,0.056176912,0.91058499,0.9105854,-66.477936
17.1,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.0028910092,0.0047685397,0.0047685397,0.056176916,2.9723842e-07,3.0822525e-07,0.056176912,0.91058499,0.9105854,-66.477936
17.200001,0.41886941,0.4188695,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.0028910092,0.0047685397,0.0047685397,0.056176916,2.9745055e-07,3.0822525e-07,0.056176912,0.91058499,0.9105854,-66.477936
17.299999,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.0028910092,0.0047685397,0.0047685397,0.056176916,2.976586e-07,3.0822525e-07,0.056176912,0.91058499,0.9105854,-66.477936
17.4,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.0028910092,0.0047685397,0.0047685397,0.056176916,2.9786261e-07,3.0822522e-07,0.056176908,0.91058499,0.9105854,-66.477936
17.5,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910092,0.002891009,0.0047685397,0.0047685397,0.056176916,2.980627e-07,3.0822522e-07,0.056176908,0.91058499,0.9105854,-66.477936
17.6,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.002891009,0.0047685397,0.0047685397,0.056176912,2.9825893e-07,3.0822522e-07,0.056176908,0.91058499,0.9105854,-66.477936
17.700001,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.002891009,0.0047685397,0.0047685397,0.056176912,2.9845137e-07,3.082252e-07,0.056176908,0.91058499,0.9105854,-66.477936
17.799999,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.002891009,0.0047685397,0.0047685397,0.056176912,2.9864006e-07,3.082252e-07,0.056176908,0.91058499,0.9105854,-66.477936
17.9,0.41886941,0.41886953,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.002891009,0.0047685397,0.0047685397,0.056176912,2.9882514e-07,3.082252e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.0,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.002891009,0.0047685397,0.0047685397,0.056176912,2.9900664e-07,3.082252e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.1,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.002891009,0.0028910087,0.0047685397,0.0047685397,0.056176912,2.9918465e-07,3.0822517e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.200001,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685397,0.0047685392,0.056176912,2.9935921e-07,3.0822517e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.299999,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685392,0.0047685392,0.056176912,2.995304e-07,3.0822517e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.4,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685392,0.0047685392,0.056176912,2.9969829e-07,3.0822514e-07,0.056176908,0.91058499,0.9105854,-66.477936
18.5,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685392,0.0047685392,0.056176912,2.998629e-07,3.0822514e-07,0.056176905,0.91058499,0.9105854,-66.477936
18.6,0.41886941,0.41886955,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685392,0.0047685392,0.056176908,3.0002437e-07,3.0822514e-07,0.056176905,0.91058499,0.9105854,-66.477936
18.700001,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910087,0.0028910087,0.0047685392,0.0047685392,0.056176908,3.0018271e-07,3.0822514e-07,0.056176905,0.91058499,0.9105854,-66.477936
18.799999,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.00338e-07,3.0822511e-07,0.056176905,0.91058499,0.9105854,-66.477936
18.9,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.0049029e-07,3.0822511e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.0,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.0063964e-07,3.0822511e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.1,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.007861e-07,3.0822511e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.200001,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.0092974e-07,3.0822508e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.299999,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.010706e-07,3.0822508e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.4,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910085,0.0047685392,0.0047685392,0.056176908,3.0120876e-07,3.0822508e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.5,0.41886941,0.41886958,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910085,0.0028910083,0.0047685392,0.0047685392,0.056176908,3.0134422e-07,3.0822508e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.6,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685392,0.056176908,3.0147709e-07,3.0822508e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.700001,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685392,0.056176905,3.0160737e-07,3.0822505e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.799999,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685392,0.056176905,3.0173516e-07,3.0822505e-07,0.056176905,0.91058499,0.9105854,-66.477936
19.9,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685392,0.056176905,3.0186047e-07,3.0822505e-07,0.056176905,0.91058499,0.9105854,-66.477943
20.0,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685392,0.056176905,3.0198336e-07,3.0822505e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.1,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685392,0.0047685388,0.056176905,3.0210387e-07,3.0822505e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.200001,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685388,0.0047685388,0.056176905,3.0222205e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.299999,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685388,0.0047685388,0.056176905,3.0233795e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.4,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.0028910083,0.0028910083,0.0047685388,0.0047685388,0.056176905,3.0245164e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.5,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0256311e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.6,0.41886941,0.41886961,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0267245e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.700001,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0277965e-07,3.0822503e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.799999,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0288479e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
20.9,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.029879e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.0,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0308902e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.1,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176905,3.0318819e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.200001,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176901,3.0328545e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.299999,0.41886941,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176901,3.033808e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.4,0.41886944,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176901,3.0347434e-07,3.08225e-07,0.056176901,0.91058499,0.9105854,-66.477943
21.5,0.41886944,0.41886964,0.99981022,0.99981022,0.97350389,0.97350377,0.002891008,0.002891008,0.0047685388,0.0047685388,0.056176901,3.0356608e-07,3.0822497e-07,0.056176901,0.91058499,0.9105854,-66.477943
