Time,R,S,Ep,E,k0,k2,k3,J3,k4,J4,Et,Km3,Km4,env,r0,r2,r3,r4
5.23,0.710514858903939,0.0,0.9770417845310001,0.02295821546899993,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02295821546899993,0.0,0.49493435832366933,0.4949343583236694
5.24,0.7107442901805794,0.0,0.9770661727073117,0.02293382729268831,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02293382729268831,0.0,0.49493448348423685,0.49493448348423685
5.25,0.7109734776776448,0.0,0.9770904833222692,0.02290951667773083,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02290951667773083,0.0,0.4949346082406028,0.49493460824060287
5.26,0.7112024221963593,0.0,0.9771147167888499,0.022885283211150118,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022885283211150118,0.0,0.49493473259494564,0.49493473259494564
5.2700000000000005,0.7114311245357257,0.0,0.9771388735171751,0.022861126482824866,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022861126482824866,0.0,0.49493485654942854,0.49493485654942854
5.28,0.7116595854926029,0.0,0.977162953914542,0.022837046085458012,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022837046085458012,0.0,0.4949349801061995,0.4949349801061996
5.29,0.7118878058617856,0.0,0.977186958385455,0.022813041614545025,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022813041614545025,0.0,0.4949351032673917,0.4949351032673917
5.3,0.7121157864360811,0.0,0.9772108873316573,0.02278911266834272,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02278911266834272,0.0,0.4949352260351235,0.49493522603512347
5.3100000000000005,0.7123435280063886,0.0,0.9772347411521617,0.022765258847838307,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022765258847838307,0.0,0.49493534841149867,0.4949353484114987
5.32,0.7125710313617764,0.0,0.9772585202432812,0.022741479756718797,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022741479756718797,0.0,0.4949354703986065,0.49493547039860664
5.33,0.7127982972895611,0.0,0.9772822249986592,0.02271777500134071,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02271777500134071,0.0,0.4949355919985222,0.4949355919985223
5.34,0.7130253265753853,0.0,0.9773058558092999,0.022694144190700184,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022694144190700184,0.0,0.49493571321330665,0.4949357132133066
5.3500000000000005,0.7132521200032959,0.0,0.9773294130635968,0.02267058693640328,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02267058693640328,0.0,0.4949358340450069,0.4949358340450069
5.36,0.7134786783558222,0.0,0.9773528971473633,0.022647102852636696,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022647102852636696,0.0,0.49493595449565614,0.49493595449565614
5.37,0.7137050024140547,0.0,0.9773763084438613,0.02262369155613875,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02262369155613875,0.0,0.49493607456727395,0.494936074567274
5.38,0.7139310929577224,0.0,0.9773996473338293,0.02260035266617069,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02260035266617069,0.0,0.4949361942618665,0.4949361942618665
5.39,0.714156950765272,0.0,0.9774229141955117,0.022577085804488254,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022577085804488254,0.0,0.4949363135814266,0.49493631358142653
5.4,0.7143825766139453,0.0,0.9774461094046863,0.02255389059531363,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02255389059531363,0.0,0.4949364325279337,0.49493643252793373
5.41,0.714607971279858,0.0,0.9774692333346924,0.022530766665307594,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022530766665307594,0.0,0.49493655110335444,0.4949365511033544
5.42,0.7148331355380776,0.0,0.977492286356458,0.02250771364354201,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02250771364354201,0.0,0.4949366693096424,0.4949366693096424
5.43,0.7150580701627017,0.0,0.9775152688385274,0.02248473116147261,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02248473116147261,0.0,0.4949367871487387,0.49493678714873873
5.44,0.7152827759269367,0.0,0.977538181147088,0.022461818852912013,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022461818852912013,0.0,0.49493690462257145,0.49493690462257145
5.45,0.7155072536031748,0.0,0.9775610236459968,0.02243897635400312,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02243897635400312,0.0,0.49493702173305665,0.4949370217330567
5.46,0.7157315039630738,0.0,0.9775837966968074,0.022416203303192644,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022416203303192644,0.0,0.4949371384820978,0.49493713848209786
5.47,0.7159555277776342,0.0,0.977606500658795,0.02239349934120506,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02239349934120506,0.0,0.4949372548715863,0.49493725487158635
5.48,0.7161793258172776,0.0,0.9776291358889833,0.022370864111016738,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022370864111016738,0.0,0.4949373709034015,0.4949373709034015
5.49,0.7164028988519254,0.0,0.9776517027421696,0.022348297257830357,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022348297257830357,0.0,0.4949374865794108,0.4949374865794108
5.5,0.7166262476510766,0.0,0.9776742015709504,0.022325798429049585,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022325798429049585,0.0,0.4949376019014699,0.4949376019014699
5.51,0.7168493729838863,0.0,0.977696632725746,0.02230336727425402,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02230336727425402,0.0,0.49493771687142285,0.49493771687142285
5.5200000000000005,0.7170722756192436,0.0,0.9777189965548256,0.022281003445174412,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022281003445174412,0.0,0.49493783149110215,0.4949378314911021
5.53,0.7172949563258499,0.0,0.9777412934043319,0.022258706595668126,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022258706595668126,0.0,0.494937945762329,0.494937945762329
5.54,0.7175174158722976,0.0,0.9777635236183052,0.022236476381694816,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022236476381694816,0.0,0.49493805968691335,0.49493805968691346
5.55,0.7177396550271475,0.0,0.9777856875387076,0.022214312461292386,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022214312461292386,0.0,0.49493817326665396,0.49493817326665396
5.5600000000000005,0.7179616745590081,0.0,0.9778077855054468,0.022192214494553195,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022192214494553195,0.0,0.4949382865033387,0.49493828650333876
5.57,0.7181834752366125,0.0,0.9778298178563994,0.022170182143600527,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022170182143600527,0.0,0.49493839939874457,0.49493839939874457
5.58,0.7184050578288979,0.0,0.9778517849274347,0.02214821507256523,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02214821507256523,0.0,0.4949385119546377,0.4949385119546378
5.59,0.718626423105083,0.0,0.9778736870524374,0.02212631294756263,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02212631294756263,0.0,0.49493862417277384,0.49493862417277384
5.6000000000000005,0.7188475718347465,0.0,0.9778955245633303,0.022104475436669747,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022104475436669747,0.0,0.494938736054898,0.494938736054898
5.61,0.7190685047879054,0.0,0.9779172977900974,0.022082702209902584,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022082702209902584,0.0,0.49493884760274504,0.494938847602745
5.62,0.7192892227350931,0.0,0.9779390070608062,0.022060992939193832,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022060992939193832,0.0,0.4949389588180394,0.4949389588180395
5.63,0.7195097068021528,0.0,0.9779606507750505,0.02203934922494954,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02203934922494954,0.0,0.4949390696926264,0.49493906969262647
5.64,0.7197299699404109,0.0,0.9779822304605263,0.02201776953947363,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02201776953947363,0.0,0.4949391802343759,0.49493918023437594
5.65,0.719950017850255,0.0,0.9780037469252968,0.021996253074703178,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021996253074703178,0.0,0.49493929044747026,0.49493929044747026
5.66,0.7201698511842092,0.0,0.9780252004795881,0.021974799520411873,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021974799520411873,0.0,0.4949394003335411,0.4949394003335411
5.67,0.720389470592586,0.0,0.978046591431596,0.021953408568403998,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021953408568403998,0.0,0.4949395098942091,0.4949395098942091
5.68,0.7206088767235294,0.0,0.9780679200875053,0.021932079912494663,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021932079912494663,0.0,0.4949396191310844,0.4949396191310845
5.69,0.7208280702230582,0.0,0.9780891867515099,0.021910813248490098,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021910813248490098,0.0,0.4949397280457665,0.49493972804576647
5.7,0.7210470517351093,0.0,0.9781103917258318,0.021889608274168228,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021889608274168228,0.0,0.4949398366398444,0.49493983663984437
5.71,0.7212658219015816,0.0,0.9781315353107407,0.021868464689259324,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021868464689259324,0.0,0.49493994491489673,0.49493994491489673
5.72,0.7214843813623785,0.0,0.978152617804573,0.021847382195427003,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021847382195427003,0.0,0.49494005287249176,0.49494005287249176
5.73,0.7217027307554514,0.0,0.9781736395037507,0.02182636049624929,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02182636049624929,0.0,0.4949401605141876,0.49494016051418765
5.74,0.7219208707168439,0.0,0.9781946007028001,0.021805399297199893,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021805399297199893,0.0,0.4949402678415324,0.49494026784153233
5.75,0.7221388018807338,0.0,0.9782155016943703,0.021784498305629674,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021784498305629674,0.0,0.4949403748560642,0.4949403748560641
5.76,0.7223565248794775,0.0,0.9782363427692516,0.021763657230748305,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021763657230748305,0.0,0.4949404815593111,0.4949404815593111
5.7700000000000005,0.722574040343653,0.0,0.9782571242163939,0.021742875783606105,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021742875783606105,0.0,0.49494058795279156,0.4949405879527915
5.78,0.7227913489021028,0.0,0.978277846322924,0.021722153677076025,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021722153677076025,0.0,0.4949406940380143,0.4949406940380143
5.79,0.7230084511819781,0.0,0.9782985093741642,0.021701490625835807,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021701490625835807,0.0,0.4949407998164783,0.4949407998164783
5.8,0.7232253478087812,0.0,0.9783191136536497,0.021680886346350365,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021680886346350365,0.0,0.49494090528967327,0.4949409052896733
5.8100000000000005,0.7234420394064096,0.0,0.9783396594431457,0.02166034055685428,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02166034055685428,0.0,0.4949410104590793,0.4949410104590793
5.82,0.7236585265971988,0.0,0.9783601470226655,0.021639852977334516,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021639852977334516,0.0,0.4949411153261673,0.49494111532616736
5.83,0.7238748100019661,0.0,0.9783805766704868,0.021619423329513197,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021619423329513197,0.0,0.49494121989239886,0.4949412198923989
5.84,0.7240908902400534,0.0,0.9784009486631693,0.021599051336830728,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021599051336830728,0.0,0.4949413241592265,0.49494132415922654
5.8500000000000005,0.724306767929371,0.0,0.9784212632755711,0.02157873672442889,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02157873672442889,0.0,0.4949414281280936,0.4949414281280936
5.86,0.7245224436864407,0.0,0.9784415207808658,0.021558479219134227,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021558479219134227,0.0,0.49494153180043465,0.4949415318004347
5.87,0.7247379181264394,0.0,0.9784617214505585,0.021538278549441493,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021538278549441493,0.0,0.4949416351776753,0.4949416351776753
5.88,0.7249531918632418,0.0,0.9784818655545026,0.021518134445497387,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021518134445497387,0.0,0.49494173826123233,0.4949417382612324
5.89,0.7251682655094646,0.0,0.9785019533609157,0.02149804663908428,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02149804663908428,0.0,0.4949418410525139,0.4949418410525139
5.9,0.725383139676509,0.0,0.9785219851363958,0.021478014863604233,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021478014863604233,0.0,0.4949419435529195,0.49494194355291943
5.91,0.7255978149746047,0.0,0.978541961145937,0.021458038854063097,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021458038854063097,0.0,0.49494204576384,0.49494204576383993
5.92,0.725812292012853,0.0,0.9785618816529452,0.021438118347054762,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021438118347054762,0.0,0.49494214768665806,0.49494214768665806
5.93,0.7260265713992698,0.0,0.9785817469192544,0.021418253080745606,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021418253080745606,0.0,0.49494224932274783,0.49494224932274783
5.94,0.7262406537408296,0.0,0.978601557205141,0.021398442794859033,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021398442794859033,0.0,0.49494235067347514,0.4949423506734752
5.95,0.7264545396435081,0.0,0.9786213127693398,0.021378687230660172,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021378687230660172,0.0,0.49494245174019774,0.4949424517401977
5.96,0.7266682297123263,0.0,0.9786410138690592,0.021358986130940755,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021358986130940755,0.0,0.49494255252426517,0.4949425525242651
5.97,0.726881724551393,0.0,0.9786606607599959,0.02133933924000409,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02133933924000409,0.0,0.49494265302701895,0.49494265302701895
5.98,0.7270950247639488,0.0,0.9786802536963498,0.021319746303650196,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021319746303650196,0.0,0.4949427532497927,0.4949427532497927
5.99,0.7273081309524093,0.0,0.978699792930839,0.021300207069161078,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021300207069161078,0.0,0.49494285319391207,0.49494285319391207
6.0,0.7275210437184082,0.0,0.9787192787147139,0.021280721285286127,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021280721285286127,0.0,0.49494295286069495,0.49494295286069495
6.01,0.7277337636628408,0.0,0.9787387112977723,0.02126128870222768,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02126128870222768,0.0,0.4949430522514515,0.4949430522514516
6.0200000000000005,0.7279462913859074,0.0,0.9787580909283733,0.021241909071626677,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021241909071626677,0.0,0.4949431513674843,0.4949431513674843
6.03,0.7281586274871563,0.0,0.9787774178534515,0.021222582146548513,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021222582146548513,0.0,0.49494325021008817,0.4949432502100881
6.04,0.7283707725655276,0.0,0.9787966923185311,0.02120330768146893,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02120330768146893,0.0,0.49494334878055063,0.49494334878055063
6.05,0.7285827272193962,0.0,0.9788159145677399,0.021184085432260146,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021184085432260146,0.0,0.49494344708015164,0.49494344708015175
6.0600000000000005,0.7287944777073814,0.0,0.97883508354692,0.021164916453080048,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021164916453080048,0.0,0.49494354510353217,0.49494354510353217
6.07,0.7290060338011474,0.0,0.978854200332735,0.021145799667264986,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021145799667264986,0.0,0.4949436428562294,0.4949436428562294
6.08,0.7292173994391422,0.0,0.9788732654688325,0.02112673453116752,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02112673453116752,0.0,0.49494374034105426,0.4949437403410542
6.09,0.7294285751311377,0.0,0.9788922791869374,0.021107720813062534,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021107720813062534,0.0,0.49494383755922233,0.49494383755922233
6.1000000000000005,0.7296395613843141,0.0,0.9789112417172949,0.021088758282705095,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021088758282705095,0.0,0.4949439345119414,0.49494393451194135
6.11,0.7298503587032782,0.0,0.9789301532886818,0.02106984671131819,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02106984671131819,0.0,0.49494403120041136,0.49494403120041136
6.12,0.7300609675900814,0.0,0.9789490141284194,0.021050985871580576,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021050985871580576,0.0,0.49494412762582446,0.4949441276258245
6.13,0.7302713885442382,0.0,0.9789678244623853,0.02103217553761467,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02103217553761467,0.0,0.49494422378936537,0.4949442237893654
6.140000000000001,0.7304816220627435,0.0,0.9789865845150253,0.021013415484974696,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.021013415484974696,0.0,0.4949443196922111,0.49494431969221114
6.15,0.7306916686400912,0.0,0.9790052945093652,0.020994705490634775,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020994705490634775,0.0,0.4949444153355312,0.49494441533553124
6.16,0.7309015287682921,0.0,0.9790239546670227,0.020976045332977256,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020976045332977256,0.0,0.4949445107204877,0.4949445107204877
6.17,0.7311112029368922,0.0,0.979042565208219,0.020957434791781034,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020957434791781034,0.0,0.4949446058482353,0.4949446058482353
6.18,0.7313206916329904,0.0,0.9790611263517899,0.020938873648210107,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020938873648210107,0.0,0.4949447007199213,0.4949447007199213
6.19,0.7315299953412568,0.0,0.979079638315198,0.020920361684802064,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020920361684802064,0.0,0.4949447953366859,0.49494479533668595
6.2,0.7317391145439507,0.0,0.9790981013145431,0.020901898685456874,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020901898685456874,0.0,0.4949448896996619,0.4949448896996619
6.21,0.7319480497209385,0.0,0.9791165155645745,0.02088348443542559,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02088348443542559,0.0,0.49494498380997504,0.4949449838099751
6.22,0.7321568013497123,0.0,0.9791348812787007,0.020865118721299262,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020865118721299262,0.0,0.49494507766874396,0.49494507766874396
6.23,0.7323653699054075,0.0,0.9791531986690021,0.020846801330997925,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020846801330997925,0.0,0.49494517127708026,0.4949451712770803
6.24,0.7325737558608206,0.0,0.9791714679462403,0.0208285320537597,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0208285320537597,0.0,0.4949452646360886,0.4949452646360886
6.25,0.7327819596864283,0.0,0.97918968931987,0.020810310680129916,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020810310680129916,0.0,0.4949453577468667,0.49494535774686665
6.26,0.7329899818504044,0.0,0.9792078629980495,0.020792137001950456,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020792137001950456,0.0,0.49494545061050543,0.49494545061050543
6.2700000000000005,0.7331978228186388,0.0,0.9792259891876509,0.020774010812349038,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020774010812349038,0.0,0.49494554322808887,0.49494554322808887
6.28,0.7334054830547546,0.0,0.9792440680942712,0.020755931905728758,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020755931905728758,0.0,0.4949456356006943,0.4949456356006943
6.29,0.7336129630201272,0.0,0.9792620999222423,0.020737900077757613,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020737900077757613,0.0,0.49494572772939244,0.49494572772939244
6.3,0.7338202631739018,0.0,0.9792800848746419,0.020719915125358118,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020719915125358118,0.0,0.4949458196152472,0.49494581961524714
6.3100000000000005,0.7340273839730115,0.0,0.9792980231533029,0.02070197684669707,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02070197684669707,0.0,0.49494591125931603,0.49494591125931603
6.32,0.7342343258721953,0.0,0.9793159149588246,0.020684085041175384,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020684085041175384,0.0,0.4949460026626499,0.49494600266264993
6.33,0.7344410893240165,0.0,0.9793337604905821,0.020666239509417973,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020666239509417973,0.0,0.4949460938262931,0.4949460938262931
6.34,0.7346476747788806,0.0,0.9793515599467362,0.020648440053263776,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020648440053263776,0.0,0.49494618475128377,0.49494618475128377
6.3500000000000005,0.734854082685053,0.0,0.9793693135242442,0.020630686475755847,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020630686475755847,0.0,0.4949462754386535,0.4949462754386535
6.36,0.7350603134886777,0.0,0.9793870214188685,0.020612978581131508,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020612978581131508,0.0,0.49494636588942764,0.4949463658894276
6.37,0.735266367633795,0.0,0.9794046838251874,0.020595316174812632,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020595316174812632,0.0,0.49494645610462523,0.4949464561046252
6.38,0.7354722455623597,0.0,0.979422300936604,0.020577699063395967,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020577699063395967,0.0,0.4949465460852591,0.4949465460852591
6.390000000000001,0.7356779477142589,0.0,0.9794398729453564,0.020560127054643575,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020560127054643575,0.0,0.49494663583233606,0.49494663583233617
6.4,0.7358834745273304,0.0,0.9794574000425267,0.02054259995747335,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02054259995747335,0.0,0.4949467253468567,0.4949467253468567
6.41,0.7360888264373806,0.0,0.9794748824180504,0.020525117581949602,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020525117581949602,0.0,0.49494681462981543,0.4949468146298154
6.42,0.7362940038782027,0.0,0.9794923202607263,0.020507679739273713,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020507679739273713,0.0,0.49494690368220084,0.4949469036822008
6.43,0.7364990072815946,0.0,0.979509713758225,0.02049028624177491,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02049028624177491,0.0,0.4949469925049956,0.4949469925049956
6.44,0.736703837077377,0.0,0.9795270630970989,0.020472936902901098,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020472936902901098,0.0,0.4949470810991762,0.4949470810991762
6.45,0.7369084936934116,0.0,0.9795443684627902,0.020455631537209754,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020455631537209754,0.0,0.49494716946571354,0.49494716946571354
6.46,0.7371129775556191,0.0,0.979561630039641,0.020438369960358936,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020438369960358936,0.0,0.49494725760557257,0.4949472576055725
6.47,0.7373172890879971,0.0,0.9795788480109017,0.020421151989098333,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020421151989098333,0.0,0.49494734551971253,0.49494734551971253
6.48,0.7375214287126384,0.0,0.9795960225587396,0.02040397744126041,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02040397744126041,0.0,0.49494743320908685,0.4949474332090869
6.49,0.7377253965847195,0.0,0.9796131538420072,0.02038684615799279,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02038684615799279,0.0,0.4949475206745299,0.4949475206745299
6.5,0.7379291932972233,0.0,0.9796302420554762,0.020369757944523812,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020369757944523812,0.0,0.49494760791705905,0.4949476079170591
6.51,0.7381328193238103,0.0,0.9796472873829377,0.020352712617062278,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020352712617062278,0.0,0.49494769493763563,0.4949476949376356
6.5200000000000005,0.7383362750775542,0.0,0.9796642900021968,0.020335709997803198,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020335709997803198,0.0,0.49494778173719,0.49494778173719006
6.53,0.7385395609696735,0.0,0.9796812500900163,0.020318749909983766,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020318749909983766,0.0,0.49494786831664717,0.49494786831664717
