Time,As,Bs,Asyn,Bsyn,nA,k1,k2,qA,QBs,QBsyn,TAh1,TBh1,Vs,Vsyn,t1,t2,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
6.3500000000000005,0.005999621986275278,1.1429604999909766e-08,2.645919165815849e-07,2.520286095758267e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998865958825832e-09,1.3714661890380097e-19,5.7758625891835654e-08,4.166801904549178e-08,0.0,1.7998865958825832e-09,1.3714661890380097e-19,1.1003331223057373e-14,4.166801904549178e-08,7.937757497447548e-14,1.3336946568211994e-28,2.5472380691316363e-12,0.0,7.937757497447548e-14,1.3336946568211994e-28,2.4262905576101043e-19
6.36,0.005999621391010013,1.1447603754857116e-08,2.650085704645318e-07,2.5282300787621643e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998864173030037e-09,1.3736257672689461e-19,5.775862016119066e-08,4.166801491131059e-08,0.0,1.7998864173030037e-09,1.3736257672689461e-19,1.1020658703953685e-14,4.166801491131059e-08,7.950257113935954e-14,1.3400052779563836e-28,2.5512492144682193e-12,0.0,7.950257113935954e-14,1.3400052779563836e-28,2.433938265140059e-19
6.37,0.005999620795744848,1.1465602507845398e-08,2.654252242647754e-07,2.5361865613047716e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998862387234544e-09,1.3757853448362709e-19,5.775861443054662e-08,4.166801077713009e-08,0.0,1.7998862387234544e-09,1.3757853448362709e-19,1.1037986182963996e-14,4.166801077713009e-08,7.962756727943262e-14,1.3463357736232572e-28,2.5552603590086144e-12,0.0,7.962756727943262e-14,1.3463357736232572e-28,2.4415980060311463e-19
6.38,0.005999620200479784,1.1483601258874612e-08,2.6584187798231584e-07,2.5441555433834885e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799886060143935e-09,1.3779449217399842e-19,5.775860869990356e-08,4.1668006642950286e-08,0.0,1.799886060143935e-09,1.3779449217399842e-19,1.1055313660088299e-14,4.1668006642950286e-08,7.975256339469475e-14,1.3526861750643716e-28,2.5592715027528223e-12,0.0,7.975256339469475e-14,1.3526861750643716e-28,2.449269780280862e-19
6.390000000000001,0.0059996196052148195,1.150160000794476e-08,2.662585316171531e-07,2.552137024995714e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998858815644458e-09,1.380104497980086e-19,5.775860296926144e-08,4.166800250877118e-08,0.0,1.7998858815644458e-09,1.380104497980086e-19,1.1072641135326603e-14,4.166800250877118e-08,7.987755948514592e-14,1.3590565135222567e-28,2.5632826457008433e-12,0.0,7.987755948514592e-14,1.3590565135222567e-28,2.456953587886702e-19
6.4,0.005999619009949956,1.1519598755055839e-08,2.6667518516928716e-07,2.5601310061388445e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998857029849867e-09,1.3822640735565773e-19,5.775859723862031e-08,4.166799837459277e-08,0.0,1.7998857029849867e-09,1.3822640735565773e-19,1.1089968608678903e-14,4.166799837459277e-08,8.000255555078614e-14,1.3654468202394197e-28,2.567293787852677e-12,0.0,8.000255555078614e-14,1.3654468202394197e-28,2.464649428846161e-19
6.41,0.005999618414685193,1.153759750020785e-08,2.6709183863871805e-07,2.5681374868102804e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799885524405558e-09,1.3844236484694575e-19,5.7758591507980144e-08,4.166799424041506e-08,0.0,1.799885524405558e-09,1.3844236484694575e-19,1.1107296080145201e-14,4.166799424041506e-08,8.012755159161541e-14,1.3718571264583486e-28,2.571304929208323e-12,0.0,8.012755159161541e-14,1.3718571264583486e-28,2.4723573031567353e-19
6.42,0.005999617819420531,1.1555596243400795e-08,2.675084920254458e-07,2.5761564670074194e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998853458261592e-09,1.3865832227187273e-19,5.775858577734095e-08,4.166799010623805e-08,0.0,1.7998853458261592e-09,1.3865832227187273e-19,1.1124623549725495e-14,4.166799010623805e-08,8.025254760763373e-14,1.3782874634215097e-28,2.5753160697677827e-12,0.0,8.025254760763373e-14,1.3782874634215097e-28,2.48007721081592e-19
6.43,0.005999617224155969,1.1573594984634673e-08,2.679251453294704e-07,2.5841879467276605e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998851672467904e-09,1.3887427963043864e-19,5.775858004670271e-08,4.166798597206174e-08,0.0,1.7998851672467904e-09,1.3887427963043864e-19,1.1141951017419788e-14,4.166798597206174e-08,8.037754359884113e-14,1.3847378623713485e-28,2.579327209531056e-12,0.0,8.037754359884113e-14,1.3847378623713485e-28,2.487809151821211e-19
6.44,0.005999616628891507,1.1591593723909489e-08,2.6834179855079195e-07,2.592231925968403e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799884988667452e-09,1.3909023692264357e-19,5.775857431606544e-08,4.166798183788612e-08,0.0,1.799884988667452e-09,1.3909023692264357e-19,1.1159278483228082e-14,4.166798183788612e-08,8.050253956523758e-14,1.3912083545502894e-28,2.5833383484981426e-12,0.0,8.050253956523758e-14,1.3912083545502894e-28,2.4955531261701046e-19
6.45,0.0059996160336271455,1.1609592461225236e-08,2.6875845168941036e-07,2.600288404727044e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998848100881437e-09,1.3930619414848754e-19,5.7758568585429133e-08,4.1667977703711196e-08,0.0,1.7998848100881437e-09,1.3930619414848754e-19,1.1176605947150372e-14,4.1667977703711196e-08,8.06275355068231e-14,1.3976989712007344e-28,2.5873494866690425e-12,0.0,8.06275355068231e-14,1.3976989712007344e-28,2.503309133860095e-19
6.46,0.005999615438362885,1.1627591196581918e-08,2.691751047453257e-07,2.6083573830009826e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998846315088655e-09,1.395221513079705e-19,5.77585628547938e-08,4.166797356953698e-08,0.0,1.7998846315088655e-09,1.395221513079705e-19,1.1193933409186663e-14,4.166797356953698e-08,8.07525314235977e-14,1.4042097435650663e-28,2.5913606240437565e-12,0.0,8.07525314235977e-14,1.4042097435650663e-28,2.5110771748886784e-19
6.47,0.005999614843098725,1.1645589929979534e-08,2.6959175771853793e-07,2.616438860787618e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998844529296175e-09,1.3973810840109252e-19,5.7758557124159435e-08,4.166796943536346e-08,0.0,1.7998844529296175e-09,1.3973810840109252e-19,1.1211260869336952e-14,4.166796943536346e-08,8.087752731556138e-14,1.410740702885646e-28,2.595371760622284e-12,0.0,8.087752731556138e-14,1.410740702885646e-28,2.5188572492533507e-19
6.48,0.005999614247834665,1.1663588661418087e-08,2.700084106090472e-07,2.624532838084349e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998842743503993e-09,1.399540654278536e-19,5.775855139352603e-08,4.166796530119063e-08,0.0,1.7998842743503993e-09,1.399540654278536e-19,1.1228588327601241e-14,4.166796530119063e-08,8.100252318271416e-14,1.4172918804048138e-28,2.599382896404626e-12,0.0,8.100252318271416e-14,1.4172918804048138e-28,2.5266493569516077e-19
6.49,0.005999613652570705,1.1681587390897575e-08,2.704250634168534e-07,2.632639314888572e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998840957712114e-09,1.401700223882538e-19,5.77585456628936e-08,4.1667961167018496e-08,0.0,1.7998840957712114e-09,1.401700223882538e-19,1.124591578397953e-14,4.1667961167018496e-08,8.112751902505602e-14,1.4238633073648874e-28,2.6033940313907822e-12,0.0,8.112751902505602e-14,1.4238633073648874e-28,2.5344534979809444e-19
6.5,0.005999613057306846,1.1699586118417998e-08,2.7084171614195657e-07,2.640758291197688e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998839171920536e-09,1.4038597928229308e-19,5.775853993226214e-08,4.1667957032847067e-08,0.0,1.7998839171920536e-09,1.4038597928229308e-19,1.1263243238471818e-14,4.1667957032847067e-08,8.125251484258696e-14,1.430455015008165e-28,2.607405165580753e-12,0.0,8.125251484258696e-14,1.430455015008165e-28,2.542269672338856e-19
6.51,0.0059996124620430875,1.1717584843979358e-08,2.712583687843567e-07,2.6488897670090943e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998837386129262e-09,1.4060193610997154e-19,5.775853420163164e-08,4.166795289867633e-08,0.0,1.7998837386129262e-09,1.4060193610997154e-19,1.128057069107811e-14,4.166795289867633e-08,8.1377510635307e-14,1.4370670345769234e-28,2.6114162989745377e-12,0.0,8.1377510635307e-14,1.4370670345769234e-28,2.550097880022839e-19
6.5200000000000005,0.00599961186677943,1.1735583567581655e-08,2.716750213440539e-07,2.6570337423201904e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998835600338287e-09,1.4081789287128916e-19,5.77585284710021e-08,4.16679487645063e-08,0.0,1.7998835600338287e-09,1.4081789287128916e-19,1.12978981417984e-14,4.16679487645063e-08,8.150250640321616e-14,1.4436993973134182e-28,2.6154274315721374e-12,0.0,8.150250640321616e-14,1.4436993973134182e-28,2.5579381210303893e-19
6.53,0.005999611271515872,1.1753582289224887e-08,2.7209167382104807e-07,2.6651902171283736e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998833814547615e-09,1.4103384956624591e-19,5.775852274037354e-08,4.1667944630336953e-08,0.0,1.7998833814547615e-09,1.4103384956624591e-19,1.131522559063269e-14,4.1667944630336953e-08,8.162750214631442e-14,1.4503521344598836e-28,2.619438563373552e-12,0.0,8.162750214631442e-14,1.4503521344598836e-28,2.565790395359001e-19
6.54,0.005999610676252414,1.1771581008909058e-08,2.725083262153393e-07,2.673359191431043e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998832028757242e-09,1.4124980619484188e-19,5.775851700974593e-08,4.1667940496168316e-08,0.0,1.7998832028757242e-09,1.4124980619484188e-19,1.1332553037580985e-14,4.1667940496168316e-08,8.175249786460178e-14,1.457025277258533e-28,2.623449694378781e-12,0.0,8.175249786460178e-14,1.457025277258533e-28,2.57365470300617e-19
6.55,0.005999610080989057,1.1789579726634165e-08,2.7292497852692754e-07,2.681540665225598e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998830242967171e-09,1.4146576275707712e-19,5.7758511279119314e-08,4.166793636200037e-08,0.0,1.7998830242967171e-09,1.4146576275707712e-19,1.134988048264328e-14,4.166793636200037e-08,8.187749355807826e-14,1.4637188569515587e-28,2.6274608245878252e-12,0.0,8.187749355807826e-14,1.4637188569515587e-28,2.5815310439693933e-19
6.5600000000000005,0.005999609485725801,1.1807578442400213e-08,2.733416307558129e-07,2.6897346385094366e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998828457177402e-09,1.416817192529516e-19,5.775850554849364e-08,4.1667932227833127e-08,0.0,1.7998828457177402e-09,1.416817192529516e-19,1.1367207925819579e-14,4.1667932227833127e-08,8.200248922674387e-14,1.4704329047811326e-28,2.6314719540006855e-12,0.0,8.200248922674387e-14,1.4704329047811326e-28,2.589419418246166e-19
6.57,0.0059996088904626455,1.1825577156207196e-08,2.737582829019953e-07,2.6979411112799565e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998826671387935e-09,1.4189767568246532e-19,5.7758499817868945e-08,4.166792809366658e-08,0.0,1.7998826671387935e-09,1.4189767568246532e-19,1.1384535367109879e-14,4.166792809366658e-08,8.212748487059859e-14,1.477167451989404e-28,2.6354830826173602e-12,0.0,8.212748487059859e-14,1.477167451989404e-28,2.597319825833983e-19
6.58,0.00599960829519959,1.1843575868055117e-08,2.7417493496547487e-07,2.7061600835345575e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998824885598768e-09,1.4211363204561834e-19,5.775849408724522e-08,4.166792395950072e-08,0.0,1.7998824885598768e-09,1.4211363204561834e-19,1.1401862806514183e-14,4.166792395950072e-08,8.225248048964245e-14,1.4839225298185027e-28,2.639494210437851e-12,0.0,8.225248048964245e-14,1.4839225298185027e-28,2.6052322667303395e-19
6.59,0.005999607699936634,1.1861574577943977e-08,2.745915869462515e-07,2.7143915552706375e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998823099809903e-09,1.4232958834241067e-19,5.7758488356622454e-08,4.166791982533557e-08,0.0,1.7998823099809903e-09,1.4232958834241067e-19,1.1419190244032487e-14,4.166791982533557e-08,8.237747608387544e-14,1.4906981695105362e-28,2.643505337462157e-12,0.0,8.237747608387544e-14,1.4906981695105362e-28,2.6131567409327324e-19
6.6000000000000005,0.00599960710467378,1.187957328587378e-08,2.750082388443253e-07,2.7226355264855964e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998821314021338e-09,1.4254554457284233e-19,5.775848262600065e-08,4.166791569117112e-08,0.0,1.7998821314021338e-09,1.4254554457284233e-19,1.1436517679664799e-14,4.166791569117112e-08,8.250247165329759e-14,1.4974944023075926e-28,2.6475164636902794e-12,0.0,8.250247165329759e-14,1.4974944023075926e-28,2.6210932484386574e-19
6.61,0.005999606509411026,1.1897571991844518e-08,2.754248906596962e-07,2.730891997176831e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998819528233076e-09,1.4276150073691337e-19,5.775847689537982e-08,4.166791155700736e-08,0.0,1.7998819528233076e-09,1.4276150073691337e-19,1.145384511341111e-14,4.166791155700736e-08,8.262746719790886e-14,1.5043112594517364e-28,2.6515275891222174e-12,0.0,8.262746719790886e-14,1.5043112594517364e-28,2.6290417892456094e-19
6.62,0.005999605914148372,1.1915570695856197e-08,2.758415423923643e-07,2.7391609673417404e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998817742445117e-09,1.4297745683462376e-19,5.775847116475997e-08,4.16679074228443e-08,0.0,1.7998817742445117e-09,1.4297745683462376e-19,1.1471172545271427e-14,4.16679074228443e-08,8.275246271770929e-14,1.5111487721850125e-28,2.6555387137579715e-12,0.0,8.275246271770929e-14,1.5111487721850125e-28,2.637002363351083e-19
6.63,0.005999605318885819,1.1933569397908816e-08,2.7625819404232955e-07,2.7474424369777233e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998815956657455e-09,1.4319341286597354e-19,5.775846543414107e-08,4.1667903288681936e-08,0.0,1.7998815956657455e-09,1.4319341286597354e-19,1.1488499975245749e-14,4.1667903288681936e-08,8.287745821269886e-14,1.5180069717494454e-28,2.6595498375975417e-12,0.0,8.287745821269886e-14,1.5180069717494454e-28,2.644974970752575e-19
6.640000000000001,0.005999604723623366,1.1951568098002377e-08,2.7667484560959204e-07,2.755736406082179e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998814170870096e-09,1.4340936883096276e-19,5.775845970352314e-08,4.166789915452027e-08,0.0,1.7998814170870096e-09,1.4340936883096276e-19,1.1505827403334076e-14,4.166789915452027e-08,8.300245368287761e-14,1.524885889387038e-28,2.6635609606409287e-12,0.0,8.300245368287761e-14,1.524885889387038e-28,2.6529596114475816e-19
6.65,0.005999604128361013,1.1969566796136876e-08,2.7709149709415166e-07,2.764042874652505e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998812385083038e-09,1.4362532472959142e-19,5.7758453972906175e-08,4.16678950203593e-08,0.0,1.7998812385083038e-09,1.4362532472959142e-19,1.1523154829536406e-14,4.16678950203593e-08,8.312744912824549e-14,1.5317855563397704e-28,2.6675720828881317e-12,0.0,8.312744912824549e-14,1.5317855563397704e-28,2.6609562854335975e-19
6.66,0.005999603533098761,1.1987565492312317e-08,2.775081484960085e-07,2.7723618426861e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998810599296284e-09,1.4384128056185955e-19,5.775844824229018e-08,4.1667890886199034e-08,0.0,1.7998810599296284e-09,1.4384128056185955e-19,1.1540482253852744e-14,4.1667890886199034e-08,8.325244454880256e-14,1.5387060038496045e-28,2.6715832043391516e-12,0.0,8.325244454880256e-14,1.5387060038496045e-28,2.668964992708118e-19
6.67,0.005999602937836609,1.20055641865287e-08,2.779247998151626e-07,2.7806933101803634e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998808813509828e-09,1.4405723632776715e-19,5.775844251167515e-08,4.1667886752039456e-08,0.0,1.7998808813509828e-09,1.4405723632776715e-19,1.1557809676283086e-14,4.1667886752039456e-08,8.337743994454878e-14,1.545647263158479e-28,2.6755943249939884e-12,0.0,8.337743994454878e-14,1.545647263158479e-28,2.676985733268639e-19
6.68,0.005999602342574558,1.2023562878786024e-08,2.7834145105161396e-07,2.789037277132693e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998807027723672e-09,1.4427319202731426e-19,5.775843678106108e-08,4.166788261788058e-08,0.0,1.7998807027723672e-09,1.4427319202731426e-19,1.1575137096827433e-14,4.166788261788058e-08,8.350243531548419e-14,1.5526093655083124e-28,2.6796054448526424e-12,0.0,8.350243531548419e-14,1.5526093655083124e-28,2.685018507112657e-19
6.69,0.005999601747312607,1.204156156908429e-08,2.7875810220536265e-07,2.7973937435404885e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799880524193782e-09,1.444891476605009e-19,5.775843105044799e-08,4.16678784837224e-08,0.0,1.799880524193782e-09,1.444891476605009e-19,1.1592464515485788e-14,4.16678784837224e-08,8.36274306616088e-14,1.5595923421410032e-28,2.6836165639151136e-12,0.0,8.36274306616088e-14,1.5595923421410032e-28,2.693063314237667e-19
6.7,0.005999601152050757,1.2059560257423499e-08,2.7917475327640857e-07,2.8057627094011473e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799880345615227e-09,1.447051032273271e-19,5.7758425319835856e-08,4.166787434956492e-08,0.0,1.799880345615227e-09,1.447051032273271e-19,1.1609791932258149e-14,4.166787434956492e-08,8.375242598292256e-14,1.566596224298426e-28,2.687627682181402e-12,0.0,8.375242598292256e-14,1.566596224298426e-28,2.7011201546411643e-19
6.71,0.005999600556789007,1.207755894380365e-08,2.795914042647518e-07,2.8141441747120683e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799880167036702e-09,1.4492105872779286e-19,5.7758419589224703e-08,4.166787021540814e-08,0.0,1.799880167036702e-09,1.4492105872779286e-19,1.1627119347144514e-14,4.166787021540814e-08,8.387742127942553e-14,1.5736210432224362e-28,2.6916387996515075e-12,0.0,8.387742127942553e-14,1.5736210432224362e-28,2.709189028320645e-19
6.72,0.005999599961527357,1.2095557628224743e-08,2.800080551703923e-07,2.82253813947065e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799879988458207e-09,1.4513701416189824e-19,5.77584138586145e-08,4.166786608125205e-08,0.0,1.799879988458207e-09,1.4513701416189824e-19,1.1644446760144888e-14,4.166786608125205e-08,8.400241655111768e-14,1.5806668301548683e-28,2.695649916325431e-12,0.0,8.400241655111768e-14,1.5806668301548683e-28,2.717269935273604e-19
6.73,0.005999599366265808,1.2113556310686782e-08,2.804247059933302e-07,2.830944603674292e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998798098797424e-09,1.4535296952964322e-19,5.775840812800527e-08,4.166786194709666e-08,0.0,1.7998798098797424e-09,1.4535296952964322e-19,1.1661774171259271e-14,4.166786194709666e-08,8.412741179799905e-14,1.587733616337536e-28,2.6996610322031724e-12,0.0,8.412741179799905e-14,1.587733616337536e-28,2.7253628754975373e-19
6.74,0.005999598771004359,1.2131554991189763e-08,2.808413567335654e-07,2.839363567320391e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998796313013077e-09,1.4556892483102783e-19,5.775840239739701e-08,4.1667857812941966e-08,0.0,1.7998796313013077e-09,1.4556892483102783e-19,1.1679101580487662e-14,4.1667857812941966e-08,8.425240702006962e-14,1.5948214330122295e-28,2.703672147284731e-12,0.0,8.425240702006962e-14,1.5948214330122295e-28,2.733467848989941e-19
6.75,0.005999598175743011,1.2149553669733688e-08,2.812580073910979e-07,2.847795030406347e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998794527229032e-09,1.457848800660521e-19,5.7758396666789717e-08,4.166785367878798e-08,0.0,1.7998794527229032e-09,1.457848800660521e-19,1.1696428987830059e-14,4.166785367878798e-08,8.437740221732938e-14,1.6019303114207206e-28,2.707683261570108e-12,0.0,8.437740221732938e-14,1.6019303114207206e-28,2.74158485574831e-19
