Time,X1,Y1,Z1,V1,X2,Y2,Z2,V2,F,v_1,K1,n,v_2,K2,vc,K,Kc,L,k3,v_4,K4,k5,v_6,K6,k7,v_8,K8,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
2.66,0.47755544191374366,3.0915130110455427,2.681273140352243,1.6483603287994812,3.0463878868980503,0.5509202500511908,0.14492835810587135,0.8027684413079847,1.225564385053733,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5798992764187325,5.237942364543286,1.3750759844556857,0.0,0.05620827551324763,0.29855381093349626,1.0362751613024659,0.9874173062839743,0.10897815184471629,0.6378790852311846,6.8354995873841125,7.694681241877763,1.3750759844556857,0.0,0.3585598542879005,0.06876655120829847,0.18466846781715918,0.06673541766814718,0.695185715790135,0.34247642567485664
2.67,0.47477125496978306,3.0890887611726456,2.6817569517669284,1.6430765123474793,3.0515372283397717,0.5538195212642916,0.14610986755232447,0.80629462431881,1.2246855683331446,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5781566688246795,5.2263377895749095,1.3742894577290052,0.0,0.055880576709943466,0.298384133103607,1.0354625527450707,0.9875577549111642,0.10834280038410449,0.6362037590781427,6.835499567963974,7.695813574083237,1.3742894577290052,0.0,0.35916593177559114,0.06910537332424373,0.18564030352779054,0.06727162307684897,0.6963607955071358,0.3438338859972482
2.68,0.4720765799404255,3.0866629823312035,2.6822312438816622,1.6378031863378697,3.0566674364416206,0.5567214533621525,0.14729572851946587,0.809818971038762,1.2238110786883158,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5764485721671164,5.215025661296652,1.3735065769288761,0.0,0.05556341345898808,0.298214274872339,1.0346494316774195,0.9876954297074223,0.1077278755424051,0.6345298171756005,6.835499547721662,7.696938234808819,1.3735065769288761,0.0,0.35976975726917876,0.06944428003412963,0.18661303116699351,0.06780967759487243,0.6975315089959778,0.34518948156034096
2.69,0.46946871339340057,3.084235785686902,2.682696039538652,1.6325405486868154,3.061778626616286,0.5596260230163463,0.14848593141955532,0.8133414565397062,1.2229410026132608,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.574774891608077,5.204001615836485,1.3727274227820407,0.0,0.05525646756640325,0.29804424384232986,1.0338358353622494,0.987830337924462,0.10713276039637401,0.6328573306681552,6.8354995266263385,7.698055303709486,1.3727274227820407,0.0,0.3603713443527368,0.06978326822034893,0.1875866429150793,0.06834957553121535,0.6986978825938364,0.3465432060770515
2.7,0.46694527061897345,3.0818072708184223,2.68315136172982,1.6272887743102218,3.066870910716872,0.562533207132656,0.14968046665215254,0.8168620563297125,1.222075415319967,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5731355319874085,5.193262231878918,1.3719520659827298,0.0,0.054959458351853174,0.2978740468171775,1.033021797178335,0.9879624868429447,0.10655691075524973,0.631186363678869,6.83549950464616,7.699164858767814,1.3719520659827298,0.0,0.36097070619137583,0.07012233480025279,0.18856113103086627,0.06889131118908597,0.6998599418255901,0.34789505345224436
2.71,0.46450383328981903,3.0793775366902154,2.6835972337447913,1.62204803641919,3.0719444015922335,0.5654429827596628,0.1508793245944666,0.8203807461997364,1.2212143913094633,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.571530397293359,5.182803568888198,1.371180576650366,0.0,0.0546721011782117,0.2977036905692223,1.0322073502985603,0.9880918838155188,0.10599977475673669,0.6295169800540316,6.835499481748252,7.700266977307574,1.371180576650366,0.0,0.3615678560674059,0.07046147671540759,0.18953648782103896,0.06943487886157661,0.7010177124433477,0.3492450177231007
2.72,0.4621420248114063,3.0769466794792013,2.684033679127231,1.6168185023189454,3.0769992121617826,0.5683553271066473,0.15208249560410217,0.8238975022522957,1.2203580022856206,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5699593908232004,5.172621495299291,1.3704130224576436,0.0,0.05439411632030252,0.29753318168701265,1.0313925269614284,0.9882185362542254,0.10546081006196291,0.6278492420191948,6.835499457898683,7.701361735803825,1.3704130224576436,0.0,0.3621628072714418,0.07080069093362194,0.19051270564614817,0.06998027283296196,0.7021712202153187,0.35059309306952535
2.73,0.45985752371964456,3.0745147923057417,2.6844607216589425,1.611600332901044,3.082035455284169,0.5712702175456544,0.15328997002000985,0.8274123009037823,1.2195063169024132,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5684224152436435,5.162711759876941,1.3696494683994045,0.0,0.05412523054180216,0.2973625265560315,1.0305773583808846,0.9883424516259678,0.10493948691282289,0.6261832100057673,6.8354994330624335,7.702449209867604,1.3696494683994045,0.0,0.36275557308694667,0.071139974449123,0.19148977692130337,0.07052748737918202,0.7033204908958473,0.3519392738144064
2.74,0.4576479128574392,3.07208196798462,2.684878385438192,1.606393687951294,3.087053243829136,0.5741876316084163,0.15450173815943952,0.8309251188864452,1.2186594034188696,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5669193723119843,5.15306934642985,1.3688899791690803,0.0,0.0538651593433206,0.29719173155143497,1.0297618756684446,0.9884636374753218,0.10443525371406763,0.6245189443364947,6.835499407203365,7.70352947427454,1.3688899791690803,0.0,0.3633461667986893,0.07147932428213322,0.19246769411514117,0.07107651676651351,0.7044655502418088,0.35328355442374787
2.75,0.4555108885221592,3.0696482954234776,2.685286694748775,1.6011987192335835,3.0920526905546457,0.5771075469896938,0.15571779032355468,0.8344359332419292,1.2178173262377563,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.565450163350189,5.143689390220148,1.3681346160519503,0.0,0.05361363157905814,0.2970208027850249,1.0289461086259497,0.9885821013866298,0.10394758476075673,0.6228565030085472,6.835499380284194,7.704602602951234,1.3681346160519503,0.0,0.3639346016782818,0.07181873747919457,0.19344644975094535,0.07162735525416597,0.7056064239845701,0.3546259295035732
2.7600000000000002,0.45344430667355456,3.0672138588967077,2.6856856740238024,1.5960155691068965,3.0970339080721456,0.5800299415477139,0.1569381167991275,0.8379447213186375,1.216980145212767,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5640146893777183,5.134567405110426,1.3673834362976849,0.0,0.053370394895477374,0.29684974605364933,1.0281300855021764,0.9886978509735851,0.10347599078290515,0.6211959412350748,6.835499352266461,7.7056686689806995,1.3673834362976849,0.0,0.36452089098009155,0.07215821111315375,0.1944260364067937,0.0721799970950995,0.7067431378220635,0.3559663937983054
2.77,0.45144601575163085,3.064778741085128,2.6860753479335315,1.5908443763887576,3.101997008927274,0.5829547933007989,0.15816270785509737,0.8414514607740956,1.2161479185814266,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.562612850797887,5.125698566957612,1.3666364957465225,0.0,0.05313519605396695,0.29667856705224427,1.027313834011735,0.9888108939048095,0.10301998079452215,0.6195373133092974,6.835499323110495,7.706727744632304,1.3666364957465225,0.0,0.3651050479507401,0.072497742282705,0.1954064467144278,0.07273443653451592,0.7078757174372039,0.35730494219106285
2.7800000000000002,0.4495139234640616,3.062343021986699,2.686455741337189,1.5856852742733991,3.1069421055539967,0.585882080428171,0.15939155374476077,0.8449561295718309,1.2153207019226149,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.561244547573482,5.117078019139906,1.3658938478904015,0.0,0.05290778879172005,0.29650727129699184,1.0264973809699416,0.9889212378899674,0.10257907733449885,0.6178806719287254,6.835499292775388,7.707779901364283,1.3658938478904015,0.0,0.3656870858237054,0.07283732811241866,0.19638767335952292,0.07329066781090107,0.709004188487422,0.35864156970186234
2.79,0.4476459361742089,3.059906779582362,2.686826879317914,1.5805383916028124,3.1118693099520587,0.5888117812712509,0.16062464470523408,0.8484587059857449,1.2144985487942788,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5599096791031606,5.1087006146849605,1.3651555444416157,0.0,0.05268792668770439,0.29633586417178903,1.0256807525160077,0.9890288906899968,0.10215280263495446,0.6162260685932859,6.835499261218959,7.708825209767589,1.3651555444416157,0.0,0.3662670177813573,0.07317696575282645,0.19736970908212328,0.07384868515583133,0.7101285765310598,0.3599762714886855
2.8000000000000003,0.4458398855229385,3.057470090627967,2.6871887872269453,1.5754038543755213,3.1167787333018286,0.5917438743352881,0.16186197095667834,0.851959168605693,1.2136815114906072,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.558608144064541,5.100560592380846,1.3644216360097705,0.0,0.052475354526049865,0.2961643509837145,1.0248639743784944,0.9891338601300164,0.10174066187633456,0.6145735540827902,6.835499228397717,7.709863739497481,1.3644216360097705,0.0,0.3668448569096252,0.07351665238054436,0.19835254667718857,0.07440848279367307,0.7112489069394773,0.361309042848999
2.81,0.44409390464158255,3.055033027005478,2.687541490402264,1.5702817788834011,3.121670487784098,0.5946783382793938,0.16310352270993692,0.8554574963005929,1.212869637591997,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.557339841427808,5.092653284592863,1.3636921689991899,0.0,0.052269852576314266,0.29599273670586207,1.0240470706522362,0.9892361540178181,0.10134222903920913,0.6129231762386608,6.835499194266836,7.710895559670691,1.3636921689991899,0.0,0.3674206164121883,0.07385638519705258,0.19933617899125278,0.07497005494508704,0.7123652053123312,0.3626398792051167
2.82,0.44240608383004854,3.052595659191084,2.687885014408967,1.5651722782657644,3.126544684866118,0.5976151519251589,0.16434929016068964,0.8589536682495988,1.2120629732576815,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.556104669592734,5.084973587056253,1.3629671885620747,0.0,0.052071196066796714,0.2958210262209909,1.0232300649608514,0.989335780213688,0.10095706833001707,0.6112749820611186,6.835499158780115,7.711920738513593,1.3629671885620747,0.0,0.3679943094087421,0.07419616142962927,0.20032059892531326,0.0755333958244314,0.7134774970864481,0.363968776115496
2.83,0.44077457168330225,3.050158055323502,2.6882193849570992,1.5600754607686387,3.1314014357722786,0.6005542942537819,0.16559926349194262,0.8624476639311959,1.2112615623499172,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5549025266856185,5.077516424725908,1.3622467378086318,0.0,0.05187916708712467,0.2956492242556464,1.022412980144438,0.9894327466066744,0.10058475725812957,0.6096290171405164,6.835499121889942,7.712939343473902,1.3622467378086318,0.0,0.3685659489903972,0.07453597833095225,0.2013057994338677,0.07609849964093636,0.714585807643234,0.36529572927000387
2.84,0.4391975767688305,3.047720281254564,2.68854462789149,1.5549914298559087,3.136240851467049,0.6034957444057625,0.16685343287465723,0.8659394631216883,1.2104654464887985,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.553733310597093,5.07027677258412,1.3615308578529286,0.0,0.05169355478569135,0.29547733538338544,1.0215958382765298,0.9895270611117417,0.10022488701864711,0.6079853256839106,6.835499083547261,7.713951441228603,1.3615308578529286,0.0,0.36913554821767164,0.0748758331789983,0.2022917735248116,0.07666536059903616,0.7156901623047804,0.3666207344887686
2.85,0.4376731677405911,3.045282402019655,2.6888607694170044,1.5499202868437747,3.141063042430507,0.6064394816620761,0.1681117884638146,0.8694290458678763,1.2096746663558255,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.552596918173587,5.063248745034499,1.3608195889822063,0.0,0.05151413184306757,0.29530536412818903,1.0207786611569885,0.9896187317351864,0.09987701687840289,0.606343951359064,6.835499043701533,7.714957097648529,1.3608195889822063,0.0,0.3697031200940707,0.07521572327480494,0.2032785142531279,0.07723397289663829,0.7167905862826417,0.3679437877112553
2.86,0.4361997145343369,3.0428444787922544,2.6891678355750646,1.5448621255096966,3.145868119093561,0.6093854854842484,0.16937432040899736,0.8729163925418312,1.2088892590257638,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5514932471000806,5.056427636202652,1.360112968254315,0.0,0.05134070640069146,0.2951333147493794,1.0199614692911636,0.9897077664229452,0.09954077485673568,0.604704935542211,6.8354990023007,7.71595637790054,1.360112968254315,0.0,0.37026867761731214,0.07555564594703468,0.20426601473432007,0.0778043307299528,0.7178871047771506,0.3692648850164854
2.87,0.4347755594595409,3.0404065712632287,2.6894658526195845,1.5398170363420416,3.150656191480706,0.6123337354836769,0.17064101884753277,0.8764014837970494,1.2081092600695456,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.550422194549453,5.049808423289022,1.3594110313855428,0.0,0.05117308334838796,0.2949611914090611,1.0191442826874342,0.9897941731697135,0.09921578266866722,0.6030683186832281,6.8354989592911455,7.716949346383834,1.3594110313855428,0.0,0.3708322337372791,0.07589559854836486,0.20525426813412848,0.07837642829043912,0.7189797428958971,0.37058402260583906
2.88,0.4333990967514186,3.037968737142855,2.6897548469158576,1.5347851056763384,3.1554273692731063,0.6152842114284772,0.17191187390688467,0.8798843005769125,1.2073347031266255,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.549383657546654,5.0433861420718,1.35871381236328,0.0,0.05101107368764197,0.2947889981367226,1.018327120690285,0.9898779599897306,0.09890167387867371,0.6014341400185313,6.835498914617658,7.717936066754143,1.35871381236328,0.0,0.37139380136344463,0.0762355784562146,0.20624326767082557,0.07895025976593324,0.7200685256681228,0.37190119680571904
2.89,0.43206877678404926,3.0355310321935476,2.6900348449274385,1.5297664157746755,3.160181761794146,0.6182368932434115,0.17318687570534025,0.8833648241135028,1.2065656199440893,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.548377533016397,5.03715591738831,1.3580213434784254,0.0,0.0508544950274826,0.294616738831256,1.017510001991277,0.9899591349130813,0.09859809486212004,0.5998024375889098,6.835498868223391,7.7189166019315225,1.3580213434784254,0.0,0.371953393363171,0.07657558307267144,0.20723300661519153,0.0795258193410033,0.721153478041424,0.37321640406655787
2.9,0.4307830095176571,3.033093510684911,2.690305873367543,1.5247610455450709,3.1649194786327066,0.621191760989742,0.17446601434934766,0.8868430358945676,1.2058020407198193,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5474037172395976,5.031112519201187,1.357333655631761,0.0,0.050703160220228236,0.2944444172928446,1.016692944781582,0.990037706029694,0.09830468277192934,0.5981732484659583,6.835498820049816,7.719891014238991,1.357333655631761,0.0,0.3725110226350696,0.07691560982210927,0.20822347828376153,0.08010310119579361,0.7222346250239836,0.37452964094980856
2.91,0.4295403048487349,3.0306562248797264,2.6905679589597673,1.5197690698077893,3.169640628705662,0.624148794893172,0.1757492799388148,0.8903189177069322,1.2050439937573607,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5464621067135265,5.025251028176038,1.3566507780207093,0.0,0.0505568938806961,0.29427203718638,1.0158759665796844,0.990113681420073,0.0980210975664813,0.5965466085063448,6.8354987700366925,7.7208593652191855,1.3566507780207093,0.0,0.37306670199865644,0.07725565615434313,0.20921467604819124,0.08068209950846156,0.7233119914706321,0.37584090414382954
2.92,0.4283392759839969,3.0282192250802495,2.6908211284247,1.5147905594018074,3.1743453202228094,0.6271079753439823,0.17703666256780473,0.8937924516357103,1.2042915055187589,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.545552598199942,5.019566865472569,1.3559727381842996,0.0,0.05041553278331644,0.2940996020444388,1.0150590842468996,0.9901870691515329,0.09774702277954808,0.5949225523787097,6.835498718122016,7.721821715638349,1.3559727381842996,0.0,0.37362044419022467,0.07759571954457693,0.21020659333530287,0.08126280845553492,0.724385602074845,0.3771501904630345
2.93,0.42717855121290477,3.025782560049208,2.691065408617593,1.50982558185312,3.1790336612552994,0.6300692828785771,0.17832815232215382,0.897263620033957,1.2035446009435384,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5446750882304814,5.014055386474369,1.3552995622881456,0.0,0.05027891547775889,0.29392711529679605,1.0142423141284944,0.9902578773182139,0.09748214538678486,0.5933011137743954,6.835498664241983,7.722778125613168,1.3552995622881456,0.0,0.37417226192974873,0.07793579749121678,0.21119922362089905,0.08184522221088085,0.7254554814984593,0.3784574968359204
2.94,0.4260568092049452,3.023346276925516,2.6913008264623297,1.5048742012854028,3.183705759490248,0.6330326981861001,0.17962373928123984,0.90073240553218,1.2028033034087915,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.543829473343845,5.008712055237475,1.3546312750863045,0.0,0.05014688644342205,0.2937545802642254,1.0134256720254329,0.9903261140220501,0.0972261638605685,0.5916823253717978,6.835498608330939,7.723728654570202,1.3546312750863045,0.0,0.3747221678920022,0.07827588751656885,0.21219256043198076,0.08242933494654715,0.7265216543156745,0.37976282030814723
2.95,0.42497274817965247,3.020910421243164,2.6915274090163552,1.4999364783855804,3.18836172250924,0.6359982021020888,0.18092341351687605,0.9041987910287341,1.2020676347071573,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5430156498523755,5.00353230543786,1.3539678998992564,0.0,0.050019292460745095,0.29358200015959396,1.0126091732007085,0.9903917873916958,0.0969787811345967,0.5900662188185183,6.835498550321343,7.724673361312109,1.3539678998992564,0.0,0.37527017473933755,0.07861598716604833,0.21318659734462017,0.08301514083230711,0.7275841450766085,0.38106615803841803
