Time,D,N,v,d_D,d_N,d_v,k_D,k_N,k_D0,k_N0,p_v,v_0,K_D,K_N,K_v1,K_v2,I_0,n_1,n_2,n_3,n_4,f_D,f_N,f_v,I,compartment,Dyn_Secretion,NKB_Secretion,Firing_Rate,Dyn_Decay,NKB_Decay,FR_Decay
2.84,2.261066172477451,0.4958629490958332,442.4062963481448,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7134498545689973,0.662399212809075,4557.504143057276,0.3062038820012565,1.0,0.7134498545689973,0.662399212809075,4557.504143057276,0.5652665431193628,0.4958629490958332,4424.062963481448
2.85,2.2625605128676622,0.49753334352779865,443.7497842384381,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7163311202530336,0.6650795557353537,4572.761298136029,0.3072451370419933,1.0,0.7163311202530336,0.6650795557353537,4572.761298136029,0.5656401282169156,0.49753334352779865,4437.497842384381
2.86,2.264080118472963,0.4992139460518464,445.1117088864073,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7192565485707212,0.6677919202704413,4588.245847353402,0.30830208005448384,1.0,0.7192565485707212,0.6677919202704413,4588.245847353402,0.5660200296182407,0.4992139460518464,4451.117088864074
2.87,2.265625372747146,0.5009049775975143,446.49250747128036,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7222272390672986,0.6705370893828454,4603.963554420446,0.3093751127003738,1.0,0.7222272390672986,0.6705370893828454,4603.963554420446,0.5664063431867865,0.5009049775975143,4464.9250747128035
2.88,2.2671966693506493,0.5026066648109511,447.89263137184844,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7252443280378633,0.6733158711290983,4619.920381563303,0.3104646506283205,1.0,0.7252443280378633,0.6733158711290983,4619.920381563303,0.5667991673376623,0.5026066648109511,4478.926313718484
2.89,2.26879441249964,0.5043192402525034,449.312546745243,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7283089900470185,0.6761290996316569,4636.122498052511,0.3115711240825686,1.0,0.7283089900470185,0.6761290996316569,4636.122498052511,0.56719860312491,0.5043192402525034,4493.12546745243
2.9,2.270419017329776,0.5060429426022848,450.7527351338906,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7314224395226137,0.6789776361011611,4652.576289168015,0.31269497854308126,1.0,0.7314224395226137,0.6789776361011611,4652.576289168015,0.567604754332444,0.5060429426022848,4507.527351338906
2.91,2.2720709102753616,0.5077780168741023,452.21369410223406,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7345859324277033,0.6818623699053054,4669.288365625633,0.3138366753991196,1.0,0.7345859324277033,0.6818623699053054,4669.288365625633,0.5680177275688404,0.5077780168741023,4522.136941022341
2.92,2.273750529464663,0.5095247146381312,453.695937904907,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7378007680150955,0.6847842196867053,4686.265573492278,0.3149966926582902,1.0,0.7378007680150955,0.6847842196867053,4686.265573492278,0.5684376323661657,0.5095247146381312,4536.95937904907
2.93,2.2754583251321954,0.5112832942527525,455.1999981881616,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.741068290669149,0.6877441345322606,4703.51500461924,0.3161755256932231,1.0,0.741068290669149,0.6877441345322606,4703.51500461924,0.5688645812830488,0.5112832942527525,4551.999981881616
2.94,2.2771947600488285,0.5130540211059857,456.72642472646265,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7443898918397553,0.6907430951966778,4721.044007624638,0.317373688028185,1.0,0.7443898918397553,0.6907430951966778,4721.044007624638,0.5692986900122071,0.5130540211059857,4567.264247264627
2.95,2.278960309970619,0.5148371678669758,458.27578619628895,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7477670120737661,0.6937821153829423,4738.8601994583805,0.3185917121681001,1.0,0.7477670120737661,0.6937821153829423,4738.8601994583805,0.5697400774926548,0.5148371678669758,4582.757861962889
2.96,2.2807554641073176,0.5166330147480133,459.8486709893128,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7512011431494456,0.6968622430826948,4756.9714775852235,0.3198301504726174,1.0,0.7512011431494456,0.6968622430826948,4756.9714775852235,0.5701888660268294,0.5166330147480133,4598.486709893128
2.97,2.282580725611568,0.5184418497775982,461.4456880672759,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7546938303198958,0.6999845619796259,4775.38603282392,0.3210895760780545,1.0,0.7546938303198958,0.6999845619796259,4775.38603282392,0.570645181402892,0.5184418497775982,4614.456880672759
2.98,2.284436612089857,0.5202639690850757,463.06746786103037,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7582466746717642,0.7031501929191775,4794.112362883151,0.3223705838702428,1.0,0.7582466746717642,0.7031501929191775,4794.112362883151,0.5711091530224642,0.5202639690850757,4630.674678610304
2.99,2.286323656136353,0.5220996771974099,464.71466321638127,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7618613356059694,0.706360295448023,4813.159286637686,0.32367379151152326,1.0,0.7618613356059694,0.706360295448023,4813.159286637686,0.5715809140340883,0.5220996771974099,4647.146632163813
3.0,2.2882424058908266,0.5239492873486851,466.3879503895444,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7655395334475974,0.7096160694269886,4832.535959191385,0.3249998405253681,1.0,0.7655395334475974,0.7096160694269886,4832.535959191385,0.5720606014727067,0.5239492873486851,4663.879503895444
3.0100000000000002,2.290193425621919,0.5258131218029584,468.08803009522336,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7692830521925933,0.7129187567212811,4852.251887776827,0.32634939744236147,1.0,0.7692830521925933,0.7129187567212811,4852.251887776827,0.5725483564054797,0.5258131218029584,4680.8803009522335
3.02,2.292177296337106,0.5276915121911196,469.8156286105148,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7730937423993627,0.7162696429721026,4872.3169485449625,0.3277231550115428,1.0,0.7730937423993627,0.7162696429721026,4872.3169485449625,0.5730443240842765,0.5276915121911196,4698.156286105148
3.0300000000000002,2.29419461642078,0.5295847998624518,471.57149893807457,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7769735242339351,0.7196700594539563,4892.741404302025,0.3291218334814128,1.0,0.7769735242339351,0.7196700594539563,4892.741404302025,0.573548654105195,0.5295847998624518,4715.7149893807455
3.04,2.2962460023019524,0.5314933362516178,473.3564220322097,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7809243906778989,0.7231213850221859,4913.535923254995,0.3305461819552187,1.0,0.7809243906778989,0.7231213850221859,4913.535923254995,0.5740615005754881,0.5314933362516178,4733.564220322097
3.0500000000000003,2.2983320891531895,0.5334174832618456,475.1712080918242,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7849484109089349,0.7266250481555389,4934.711598831461,0.33199697982548654,1.0,0.7849484109089349,0.7266250481555389,4934.711598831461,0.5745830222882974,0.5334174832618456,4751.7120809182425
3.06,2.3004535316224626,0.535357613665117,477.01669792441453,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7890477338644126,0.7301825290988072,4956.279970644423,0.33347503829313496,1.0,0.7890477338644126,0.7301825290988072,4956.279970644423,0.5751133829056156,0.535357613665117,4770.166979244145
3.0700000000000003,2.302611004599733,0.5373141115202165,478.89376438561476,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7932245919992207,0.7337953621108695,4978.253046677905,0.33498120197691694,1.0,0.7932245919992207,0.7337953621108695,4978.253046677905,0.5756527511499332,0.5373141115202165,4788.937643856148
3.08,2.3048052040201656,0.5392873726095353,480.80331389910646,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.7974813052497323,0.7374651378237557,5000.6433267747425,0.3365163506193722,1.0,0.7974813052497323,0.7374651378237557,5000.6433267747425,0.5762013010050414,0.5392873726095353,4808.033138991064
3.09,2.3070368477060152,0.5412778048955826,482.74628806205715,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8018202852166185,0.7411935057186465,5023.463827514068,0.33808140089595157,1.0,0.8018202852166185,0.7411935057186465,5023.463827514068,0.5767592119265038,0.5412778048955826,4827.462880620571
3.1,2.309306676249332,0.5432858289981971,484.72366534162154,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8062440395800539,0.7449821767250391,5046.728108572574,0.3396773083344906,1.0,0.8062440395800539,0.7449821767250391,5046.728108572574,0.577326669062333,0.5432858289981971,4847.236653416216
3.11,2.3116154539377827,0.545311878693514,486.7364628684436,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8107551767617884,0.7488329259496422,5070.450300670699,0.3413050693527739,1.0,0.8107551767617884,0.7488329259496422,5070.450300670699,0.5779038634844457,0.545311878693514,4867.364628684436
3.12,2.31396396972602,0.5473564014357962,488.7857383335325,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8153564108495197,0.7527475955419036,5094.645135212652,0.3429657234225418,1.0,0.8153564108495197,0.7527475955419036,5094.645135212652,0.578490992431505,0.5473564014357962,4887.857383335325
3.13,2.3163530382551873,0.5494198589032947,490.87259199535225,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8200505668000502,0.7567280977034196,5119.3279757374885,0.34466035536895445,1.0,0.8200505668000502,0.7567280977034196,5119.3279757374885,0.5790882595637968,0.5494198589032947,4908.725919953523
3.14,2.3187835009233093,0.5515027275693725,492.9981688044774,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8248405859388264,0.7607764178488666,5144.514851307521,0.34639009781525465,1.0,0.8248405859388264,0.7607764178488666,5144.514851307521,0.5796958752308273,0.5515027275693725,4929.981688044774
3.15,2.3212562270094943,0.5536054993001829,495.16366065370977,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8297295317746458,0.7648946179264461,5170.222491970071,0.3481561337831498,1.0,0.8297295317746458,0.7648946179264461,5170.222491970071,0.5803140567523736,0.5536054993001829,4951.636606537098
3.16,2.3237721148550645,0.5557286819802728,497.37030876215204,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8347205961496011,0.7690848399062508,5196.468366439342,0.34995969946030214,1.0,0.8347205961496011,0.7690848399062508,5196.468366439342,0.5809430287137661,0.5557286819802728,4973.70308762152
3.17,2.3263320931049187,0.5578728001675408,499.61940620236976,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8398171057456785,0.7733493094453439,5223.270722156531,0.35180208714723565,1.0,0.8398171057456785,0.7733493094453439,5223.270722156531,0.5815830232762297,0.5578728001675408,4996.194062023697
3.18,2.3289371220126625,0.5600383957790676,501.9123005804768,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8450225289708992,0.7776903397387563,5250.648627899019,0.35368464839700087,1.0,0.8450225289708992,0.7776903397387563,5250.648627899019,0.5822342805031656,0.5600383957790676,5019.123005804769
3.19,2.331588194813246,0.5622260288094053,504.2503968797252,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.850340483249429,0.782110335566024,5278.622019122828,0.3556087973620372,1.0,0.850340483249429,0.782110335566024,5278.622019122828,0.5828970487033115,0.5622260288094053,5042.503968797252
3.2,2.3342863391671145,0.5644362780830005,506.6351604790054,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8557747427417508,0.7866117975432996,5307.2117462375345,0.3575760143638941,1.0,0.8557747427417508,0.7866117975432996,5307.2117462375345,0.5835715847917786,0.5644362780830005,5066.351604790054
3.21,2.3370326186801202,0.5666697420425055,509.06812035854176,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8613292465227524,0.7911973265914799,5336.439626028617,0.3595878497027903,1.0,0.8613292465227524,0.7911973265914799,5336.439626028617,0.5842581546700301,0.5666697420425055,5090.681203585417
3.22,2.339828134503733,0.5689270395748286,511.5508725060342,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8670081072474696,0.7958696286312115,5366.328496459819,0.361645927725444,1.0,0.8670081072474696,0.7958696286312115,5366.328496459819,0.5849570336259332,0.5689270395748286,5115.508725060342
3.23,2.342674027020363,0.5712088108768553,514.085083537534,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8728156203362232,0.8006315195160243,5396.902275106877,0.3637519511711843,1.0,0.8728156203362232,0.8006315195160243,5396.902275106877,0.5856685067550907,0.5712088108768553,5140.8508353753405
3.24,2.345571477618957,0.5735157183628781,516.6724945484783,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8787562737130183,0.8054859302152167,5428.186021494707,0.36590770581809007,1.0,0.8787562737130183,0.8054859302152167,5428.186021494707,0.5863928694047392,0.5735157183628781,5166.724945484783
3.25,2.3485217105663305,0.5758484476158607,519.3149252115282,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8848347581333311,0.8104359122584675,5460.206003632322,0.36811506545279715,1.0,0.8848347581333311,0.8104359122584675,5460.206003632322,0.5871304276415826,0.5758484476158607,5193.149252115282
3.2600000000000002,2.351525994980082,0.5782077083847679,522.0142781391976,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.891055978139808,0.8154846434544665,5492.989769064279,0.3703759971896922,1.0,0.891055978139808,0.8154846434544665,5492.989769064279,0.5878814987450205,0.5782077083847679,5220.142781391976
3.27,2.35458564690931,0.580594235630289,524.7725435306976,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.8974250636869265,0.8206354338961014,5526.566220783762,0.37269256716748533,1.0,0.8974250636869265,0.8206354338961014,5526.566220783762,0.5886464117273275,0.580594235630289,5247.725435306976
3.2800000000000002,2.3577020315297545,0.583008790621392,527.5918041240039,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9039473824783479,0.8258917322649456,5560.965698381348,0.3750669466536547,1.0,0.9039473824783479,0.8258917322649456,5560.965698381348,0.5894255078824386,0.583008790621392,5275.918041240039
3.29,2.360876565460436,0.5854521620852405,530.4742404758581,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9106285530635043,0.8312571324479011,5596.220064834685,0.37750141858998876,1.0,0.9106285530635043,0.8312571324479011,5596.220064834685,0.590219141365109,0.5854521620852405,5304.742404758581
3.3000000000000003,2.364110719209304,0.5879251674131161,533.4221365942732,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9174744587429187,0.8367353804788494,5632.362799378515,0.37999838461546204,1.0,0.9174744587429187,0.8367353804788494,5632.362799378515,0.591027679802326,0.5879251674131161,5334.221365942732
3.31,2.3674060197559204,0.5904286539250823,536.4378859501361,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9244912623348511,0.842330381818054,5669.429096931425,0.38256037260597686,1.0,0.9244912623348511,0.842330381818054,5669.429096931425,0.5918515049389801,0.5904286539250823,5364.378859501361
3.3200000000000003,2.3707640532797116,0.5929635001962343,539.5239978966916,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9316854218590875,0.8480462089817665,5707.455974596135,0.38519004477413543,1.0,0.9316854218590875,0.8480462089817665,5707.455974596135,0.5926910133199279,0.5929635001962343,5395.239978966916
3.33,2.3741864680433573,0.5955306174473777,542.6831045322256,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9390637072067187,0.8538871095444952,5746.4823858138225,0.387890206377569,1.0,0.9390637072067187,0.8538871095444952,5746.4823858138225,0.5935466170108393,0.5955306174473777,5426.831045322256
3.34,2.3776749774392796,0.5981309510035683,545.9179680240289,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9466332178219017,0.8598575144853956,5786.5493427065485,0.39066381508222514,1.0,0.9466332178219017,0.8598575144853956,5786.5493427065485,0.5944187443598199,0.5981309510035683,5459.17968024029
3.35,2.3812313632113478,0.6007654818229947,549.2314884484479,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.954401401504138,0.8659620469354712,5827.700047351503,0.39351399104275775,1.0,0.954401401504138,0.8659620469354712,5827.700047351503,0.5953078408028369,0.6007654818229947,5492.314884484478
3.36,2.3848574788626955,0.6034352280994865,552.6267121852168,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9623760743975629,0.8722055313306042,5869.980032698693,0.39644402776137044,1.0,0.9623760743975629,0.8722055313306042,5869.980032698693,0.5962143697156739,0.6034352280994865,5526.267121852168
3.37,2.3885552532606105,0.6061412469421784,556.1068409015961,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9705654422231542,0.8785930029585204,5913.437313875029,0.3994574037902556,1.0,0.9705654422231542,0.8785930029585204,5913.437313875029,0.5971388133151526,0.6061412469421784,5561.068409015961
3.38,2.3923266944506465,0.608884636135582,559.6752411714015,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9789781228270931,0.8851297179008127,5958.122550709719,0.40255779535098823,1.0,0.9789781228270931,0.8851297179008127,5958.122550709719,0.5980816736126616,0.608884636135582,5596.752411714015
3.39,2.3961738936933252,0.6116665359831099,563.33545478288,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9876231701336071,0.891821163380845,6004.089222410826,0.405749089952942,1.0,0.9876231701336071,0.891821163380845,6004.089222410826,0.5990434734233313,0.6116665359831099,5633.3545478288
3.4,2.4000990297375187,0.6144881312371758,567.0912097924521,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.9965100995911929,0.8986730685216427,6051.3938153959,0.40903540110030523,1.0,0.9965100995911929,0.8986730685216427,6051.3938153959,0.6000247574343797,0.6144881312371758,5670.912097924521
3.41,2.404104373345208,0.6173506531190953,570.9464323829012,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,1.0056489151969392,0.9056914155056471,6100.096025349199,0.41242108418491386,1.0,1.0056489151969392,0.9056914155056471,6100.096025349199,0.601026093336302,0.6173506531190953,5709.464323829012
3.42,2.4081922920830556,0.6202553814319014,574.9052595889442,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,1.015050138184694,0.912882451121218,6150.258974664315,0.4159107536713368,1.0,1.015050138184694,0.912882451121218,6150.258974664315,0.6020480730207639,0.6202553814319014,5749.052595889442
3.43,2.4123652553971775,0.6232036467689227,578.9720529598529,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,1.0247248374679356,0.9202526986775877,6201.949446533526,0.41950930169149214,1.0,1.0247248374679356,0.9202526986775877,6201.949446533526,0.6030913138492944,0.6232036467689227,5789.7205295985295
3.44,2.416625839988438,0.6261968328206771,583.1514132355412,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,1.0346846619316252,0.9278089702642499,6255.2381370533385,0.42322191817788046,1.0,1.0346846619316252,0.9278089702642499,6255.2381370533385,0.6041564599971095,0.6261968328206771,5831.514132355413
3.45,2.4209767355064913,0.6292363787823503,587.4481961185627,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,1.0449418746669445,0.9355583793204123,6310.199926825539,0.4270541126771341,1.0,1.0449418746669445,0.9355583793204123,6310.199926825539,0.6052441838766228,0.6292363787823503,5874.481961185627
