alpha,beta,gamma,Time
0.07939102897090174,0.23090447433358588,0.689704496695507,8.88
0.07916817095947842,0.23065587599949772,0.6901759530410185,8.89
0.07894565934934379,0.23040706902207317,0.6906472716285778,8.9
0.0787234943700886,0.23015805411207477,0.6911184515178314,8.91
0.07850167625145356,0.22990883198364015,0.691589491764901,8.92
0.07828020522332757,0.2296594033542924,0.6920603914223747,8.93
0.07805908151574603,0.22940976894495083,0.6925311495392978,8.94
0.07783830535888911,0.22915992947994096,0.6930017651611646,8.950000000000001
0.07761787698308008,0.2289098856870056,0.693472237329909,8.96
0.07739779661878352,0.2286596382973148,0.6939425650838964,8.97
0.07717806449660362,0.22840918804547664,0.6944127474579145,8.98
0.0769586808472825,0.2281585356695475,0.6948827834831647,8.99
0.07673964590169843,0.2279076819110427,0.6953526721872536,9.0
0.07652095989086422,0.22765662751494692,0.6958224125941835,9.01
0.07630262304592537,0.22740537322972465,0.6962920037243446,9.02
0.07608463559815848,0.22715391980733063,0.6967614445945056,9.03
0.07586699777896934,0.22690226800322041,0.6972307342178049,9.040000000000001
0.07564970981989155,0.2266504185763609,0.6976998716037422,9.05
0.07543277195258444,0.2263983722892405,0.6981688557581698,9.06
0.07521618440883152,0.22614612990788002,0.6986376856832831,9.07
0.0749999474205388,0.22589369220184283,0.6991063603776131,9.08
0.07478406121973297,0.22564105994424544,0.6995748788360163,9.09
0.07456852603855979,0.22538823391176804,0.7000432400496669,9.1
0.07435334210928227,0.22513521488466487,0.7005114430060475,9.11
0.07413850966427898,0.22488200364677474,0.700979486688941,9.120000000000001
0.07392402893604248,0.22462860098553164,0.7014473700784206,9.13
0.07370990015717735,0.22437500769197485,0.7019150921508425,9.14
0.0734961235603986,0.22412122456075984,0.7023826518788363,9.15
0.07328269937853,0.22386725239016841,0.7028500482312963,9.16
0.07306962784450231,0.2236130919821194,0.703317280173373,9.17
0.07285690919135153,0.22335874414217902,0.7037843466664642,9.18
0.07264454365221723,0.22310420967957142,0.704251246668206,9.19
0.07243253146034079,0.22284948940718904,0.7047179791324648,9.200000000000001
0.07222087284906384,0.22259458414160327,0.7051845430093275,9.21
0.07200956805182626,0.22233949470307476,0.7056509372450936,9.22
0.07179861508342596,0.22208423136240735,0.7061171535541614,9.23
0.07158801612455756,0.22182878665715672,0.7065831972182804,9.24
0.07137777148730934,0.22157316108506203,0.7070490674276233,9.25
0.07116788139784704,0.22131735551382062,0.7075147630883271,9.26
0.07095834608226151,0.22106137081557262,0.7079802831021605,9.27
0.07074916576656552,0.22080520786691799,0.7084456263665112,9.28
0.0705403406766904,0.2205488675489337,0.7089107917743706,9.290000000000001
0.07033187103848294,0.2202923507471908,0.709375778214321,9.3
0.07012375707770194,0.22003565835177127,0.7098405845705215,9.31
0.06991599902001501,0.21977879125728522,0.7103052097226944,9.32
0.06970859709099538,0.21952175036288799,0.7107696525461114,9.33
0.06950155151611853,0.21926453657229708,0.711233911911579,9.34
0.06929486252075902,0.2190071507938094,0.7116979866854263,9.35
0.06908853033018714,0.2187495939403181,0.7121618757294894,9.36
0.06888255516956569,0.21849186692932973,0.7126255779010993,9.370000000000001
0.0686769372639468,0.21823397068298145,0.7130890920530664,9.38
0.06847167683826848,0.21797590612805784,0.7135524170336683,9.39
0.06826677411735148,0.21771767419600807,0.7140155516866351,9.4
0.068062229325896,0.21745927582296293,0.7144784948511358,9.41
0.06785804268847849,0.21720071194975193,0.7149412453617643,9.42
0.06765421442954825,0.2169419835219204,0.715403802048526,9.43
0.06745074477342426,0.2166830914897464,0.715866163736824,9.44
0.06724763394429188,0.2164240368082579,0.7163283292474449,9.450000000000001
0.06704488216619972,0.21616482043724983,0.7167902973965451,9.46
0.06684248966305611,0.21590544334130107,0.7172520669956375,9.47
0.06664045665862607,0.2156459064897916,0.717713636851577,9.48
0.06643878337652795,0.21538621085691945,0.7181750057665472,9.49
0.06623747004023016,0.21512635742171785,0.7186361725380467,9.5
0.06603651687304794,0.21486634716807224,0.7190971359588745,9.51
0.06583592409814008,0.21460618108473736,0.7195578948171172,9.52
0.06563569193850567,0.2143458601653543,0.7200184478961347,9.53
0.06543582061698078,0.21408538540846747,0.7204787939745464,9.540000000000001
0.06523631035623532,0.21382475781754193,0.7209389318262174,9.55
0.06503716137876966,0.21356397840098004,0.721398860220245,9.56
0.06483837390691137,0.21330304817213885,0.7218585779209444,9.57
0.06463994816281202,0.21304196814934703,0.7223180836878357,9.58
0.06444188436844388,0.21278073935592193,0.7227773762756289,9.59
0.06424418274559665,0.21251936282018663,0.7232364544342114,9.6
0.06404684351587425,0.2122578395754871,0.7236953169086333,9.61
0.06384986690069146,0.211996170660209,0.7241539624390942,9.620000000000001
0.06365325312127078,0.2117343571177952,0.7246123897609287,9.63
0.06345700239863902,0.2114723999967623,0.7250705976045934,9.64
0.06326111495362417,0.21121030035071803,0.7255285846956525,9.65
0.06306559100685205,0.21094805923837823,0.7259863497547644,9.66
0.0628704307787431,0.21068567772358388,0.7264438914976677,9.67
0.06267563448950907,0.2104231568753182,0.7269012086351674,9.68
0.062481202359149765,0.21016049776772366,0.7273582998731213,9.69
0.062287134607449814,0.20989770148011905,0.7278151639124258,9.700000000000001
0.062093431453975445,0.20963476909701664,0.7282717994490026,9.71
0.061900093118071084,0.20937170170813907,0.7287282051737846,9.72
0.06170711981885619,0.20910850040843648,0.729184379772702,9.73
0.061514511551092846,0.20884516667522943,0.7296403217736724,9.74
0.0613222677656699,0.2085817029058468,0.7300960293284781,9.75
0.061130389575741746,0.20831810870552706,0.7305515017187258,9.76
0.06093887719559636,0.20805438519686145,0.7310067376075369,9.77
0.060747730839195685,0.2077905335078965,0.7314617356529025,9.78
0.06055695072017159,0.20752655477215243,0.7319164945076707,9.790000000000001
0.060366537051821864,0.20726245012864172,0.7323710128195311,9.8
0.06017649004710603,0.20699822072188728,0.7328252892310014,9.81
0.05998680991864136,0.20673386770194102,0.7332793223794123,9.82
0.0597974968786988,0.2064693922244022,0.7337331108968937,9.83
0.05960855113919889,0.20620479545043577,0.73418665341036,9.84
0.059419972911707725,0.20594007854679097,0.7346399485414961,9.85
0.059231762407432845,0.20567524268581958,0.7350929949067423,9.86
0.05904391983721919,0.20541028904549422,0.7355457911172814,9.870000000000001
0.05885644541154513,0.20514521880942715,0.7359983357790224,9.88
0.058669339340518226,0.20488003316688827,0.7364506274925883,9.89
0.058482601833871266,0.20461473331282368,0.7369026648532998,9.9
0.0582962331009582,0.20434932044787407,0.7373544464511624,9.91
0.05811023335075007,0.20408379577839325,0.7378059708708514,9.92
0.057924602791830926,0.20381816051646634,0.7382572366916975,9.93
0.057739341632393755,0.2035524158799283,0.7387082424876726,9.94
0.057554450080236436,0.20328656309238238,0.7391589868273759,9.950000000000001
0.05736992834275774,0.20302060338321845,0.7396094682740185,9.96
0.05718577662695312,0.2027545379876314,0.7400596853854102,9.97
0.057001995139410754,0.20248836814663962,0.7405096367139443,9.98
0.05681858408630743,0.20222209510710323,0.740959320806584,9.99
0.05663554367340452,0.2019557201217428,0.7414087362048474,10.0
