Time,CaI,IP3,CaS,g,A,B,C,D,E,F,k1,k2,k3,L,R,cytosol,ER_store,JChannel,JPump,kPLC,kPhosphatase,inhibition_parameter1,inhibition_parameter2
4.5200000000000005,34.85585752234127,0.27192088454002944,1065.2441424776587,-0.08359101419125096,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,59.76813108848279,33.74969965404729,0.35166445828323195,0.27192088454002944,0.015994419473082853,0.02
4.53,35.11781975246357,0.27272156477907833,1064.9821802475365,-0.08362865032974785,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,60.20325545502725,33.82826642855112,0.35311530797683305,0.27272156477907833,0.01648126948635468,0.02
4.54,35.38337694119621,0.2735287848693491,1064.7166230588039,-0.08366132925473761,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,60.643936901450765,33.90649873193458,0.3545803371672871,0.2735287848693491,0.01698598326322489,0.02
4.55,35.65258845554373,0.2743426214543517,1064.4474115444561,-0.08368886864119357,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,61.09025701033585,33.984387735953945,0.3560596716830556,0.2743426214543517,0.01750930374085843,0.02
4.5600000000000005,35.92551456990669,0.2751631516625269,1064.1744854300932,-0.08371107856836206,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,61.54229801644583,34.06192461392565,0.357553436439201,0.2751631516625269,0.018052007385372517,0.02
4.57,36.2022164723739,0.27599045309282033,1063.897783527626,-0.08372776117661376,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,62.00014276875889,34.13910054614057,0.35906175533399065,0.27599045309282033,0.01861490577592439,0.02
4.58,36.48275627056289,0.27682460379935314,1063.6172437294372,-0.08373871030808089,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,62.46387468894764,34.21590672537943,0.36058475114173233,0.27682460379935314,0.01919884726399754,0.02
4.59,36.76719699697063,0.2776656822751591,1063.3328030030295,-0.08374371113031168,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,62.9335777260814,34.29233436252385,0.36212254540176153,0.2776656822751591,0.01980471871123097,0.02
4.6000000000000005,37.05560261379506,0.2785137674349595,1063.044397386205,-0.08374253974213944,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,63.40933630731981,34.368374692257184,0.36367525830350184,0.2785137674349595,0.02043344730925126,0.02
4.61,37.34803801718479,0.2793689385969463,1062.7519619828154,-0.08373496276092854,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,63.891235284351474,34.44401897884904,0.36524300856752034,0.2793689385969463,0.0210860024850794,0.02
4.62,37.644569040873,0.2802312754635423,1062.4554309591272,-0.08372073689032304,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,64.3793598753188,34.519258522017125,0.36682591332249725,0.2802312754635423,0.02176339789579762,0.02
4.63,37.94526245914753,0.28110085810110846,1062.1547375408527,-0.08369960846758663,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,64.87379560195623,34.594084662859366,0.36842408797803244,0.28110085810110846,0.022466693516268767,0.02
4.64,38.250185989107806,0.28197776691856563,1061.8498140108925,-0.08367131298958393,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,65.37462822165398,34.66848878984928,0.37003764609321077,0.28197776691856563,0.02319699782380925,0.02
4.65,38.559408292155474,0.2828620826449003,1061.540591707845,-0.08363557461641362,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,65.8819436541444,34.74246234488724,0.37166669924084855,0.2828620826449003,0.023955470083816856,0.02
4.66,38.872998974662835,0.2837538863055215,1061.2270010253376,-0.08359210565166354,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,66.39582790249196,34.81599682939971,0.37331135686734346,0.2837538863055215,0.02474332274045102,0.02
4.67,39.19102858776035,0.2846532591974362,1060.90897141224,-0.08354060599821628,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,66.91636696805108,34.889083810478546,0.37497172614805563,0.2846532591974362,0.025561823916553327,0.02
4.68,39.51356862618027,0.2855602828632103,1060.58643137382,-0.08348076258849156,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,67.44364675903766,34.961714927051936,0.37664791183813945,0.2855602828632103,0.026412300027073694,0.02
4.69,39.84069152609087,0.28647503906368077,1060.2593084739094,-0.08341224878796895,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,67.97775299234272,35.03388189607845,0.37834001611875745,0.28647503906368077,0.02729613851033997,0.02
4.7,40.17247066185117,0.2873976097493868,1059.9275293381493,-0.0833347237707902,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,68.51877108819689,35.10557651875531,0.38004813843859964,0.2873976097493868,0.028214790681563268,0.02
4.71,40.50898034161307,0.28832807703068397,1059.5910196583875,-0.08324783186619698,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,69.06678605727456,35.17679068673196,0.38177237535063896,0.28832807703068397,0.029169774713015576,0.02
4.72,40.85029580169247,0.28926652314650775,1059.249704198308,-0.08315120187451495,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,69.62188237980477,35.24751638831934,0.3835128203440529,0.28926652314650775,0.0301626787453375,0.02
4.73,41.19649319962783,0.29021303043175073,1058.9035068003727,-0.08304444635135035,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,70.18414387623594,35.31774571468578,0.3852695636712419,0.29021303043175073,0.03119516413444077,0.02
4.74,41.547649605839155,0.2911676812832186,1058.5523503941615,-0.08292716085862124,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,70.75365356897633,35.38747086602943,0.38704269216987786,0.2911676812832186,0.032268968838447876,0.02
4.75,41.90384299379636,0.2921305581241298,1058.1961570062044,-0.08279892318100072,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,71.33049353471148,35.45668415771789,0.38883228907992035,0.2921305581241298,0.03338591094906616,0.02
4.76,42.26515222860008,0.2931017433671213,1057.8348477714007,-0.08265929250630624,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,71.91474474677226,35.52537802638463,0.3906384338555346,0.2931017433671213,0.03454789237171201,0.02
4.7700000000000005,42.63165705387359,0.29408131937572635,1057.4683429461274,-0.0825078085683263,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,72.50648690700477,35.59354503597248,0.39246120197185347,0.29408131937572635,0.035756902658589586,0.02
4.78,43.00343807685822,0.29506936842428594,1057.0965619231429,-0.08234399075053483,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,73.10579826656468,35.66117788371396,0.3943006647265239,0.29506936842428594,0.03701502299877044,0.02
4.79,43.38057675159971,0.2960659726562593,1056.7194232484014,-0.0821673371491034,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,73.71275543503364,35.72826940603822,0.396156889035986,0.2960659726562593,0.03832443036912214,0.02
4.8,43.763155360105785,0.29707121404089476,1056.3368446398952,-0.08197732359358502,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,74.3274331772252,35.7948125843945,0.398029937226426,0.29707121404089476,0.03968740184967629,0.02
4.8100000000000005,44.15125699134982,0.2980851743282257,1055.948743008651,-0.08177340262360815,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,74.94990419702084,35.860800550981715,0.3999198668193621,0.2980851743282257,0.041106319106717734,0.02
4.82,44.54496551798825,0.2991079350023528,1055.5550344820126,-0.08155500241988907,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,75.58023890754583,35.926226594374214,0.40182673031181,0.2991079350023528,0.042583673046494894,0.02
4.83,44.94436557065309,0.3001395772329783,1055.1556344293476,-0.08132152568784351,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,76.21850518696601,35.99108416503337,0.4037505749509913,0.3001395772329783,0.0441220686420017,0.02
4.84,45.34954250966247,0.30118018182516626,1054.7504574903382,-0.08107234849209856,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,76.86476811916638,36.05536688069353,0.40569144250349604,0.30118018182516626,0.045724229934702154,0.02
4.8500000000000005,45.76058239403393,0.30222982916723956,1054.339417605967,-0.08080681903999223,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,77.51908971848027,36.1190685316184,0.4076493690190473,0.30222982916723956,0.04739300521262648,0.02
4.86,46.17757194759407,0.3032885991768383,1053.9224280524068,-0.08052425641247299,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,78.18152863771141,36.18218308571075,0.4096243845886267,0.3032885991768383,0.04913137236522945,0.02
4.87,46.600598522018885,0.3043565712451002,1053.499401477982,-0.08022394924061843,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,78.85213985860014,36.24470469346687,0.41161651309695646,0.3043565712451002,0.0509424444147223,0.02
4.88,47.02975005664339,0.3054338241788965,1053.0702499433576,-0.07990515432594227,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,79.53097436382883,36.306627692769204,0.4136257719694009,0.3054338241788965,0.052829475222672985,0.02
4.89,47.46511503485707,0.30652043614108493,1052.634884965144,-0.07956709520273224,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,80.21807878965242,36.36794661350811,0.415652171913295,0.30652043614108493,0.05479586536951087,0.02
4.9,47.90678243688073,0.30761648458875296,1052.1932175631202,-0.07920896064073894,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,80.91349505821864,36.428656182023,0.4176957166536492,0.30761648458875296,0.05684516820325182,0.02
4.91,48.354841688713016,0.3087220462094239,1051.745158311288,-0.07882990308656913,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,81.61725998861198,36.48875132535303,0.41975640266320724,0.3087220462094239,0.058981096052320436,0.02
4.92,48.809382607033285,0.30983719685518774,1051.2906173929678,-0.07842903704216696,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,82.32940488561042,36.5482271752897,0.4218342188868755,0.30983719685518774,0.061207526595747894,0.02
4.93,49.270495339837495,0.31096201147471525,1050.8295046601636,-0.07800543737883718,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,83.04995510511533,36.60707907222383,0.42392914646054924,0.31096201147471525,0.06352850938218717,0.02
4.94,49.73827030257178,0.31209656404312114,1050.3617296974292,-0.07755813758537083,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,83.77892959518735,36.6653025687793,0.4260411584243653,0.31209656404312114,0.06594827248711539,0.02
4.95,50.21279810951451,0.3132409274896433,1049.8872018904863,-0.07708612794896066,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,84.51634041159748,36.722893433226204,0.42817021943040146,0.3132409274896433,0.06847122929526145,0.02
4.96,50.69416950014848,0.3143951736231077,1049.4058304998523,-0.07658835366773242,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,85.26219220678044,36.77984765266662,0.43031628544486517,0.3143951736231077,0.0711019853927162,0.02
4.97,51.18247526025338,0.31555937305514475,1048.9175247397475,-0.07606371289388418,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,86.0164816910477,36.83616143598661,0.4324793034448205,0.31555937305514475,0.0738453455502974,0.02
4.98,51.67780613743903,0.31673359512112415,1048.422193862562,-0.07551105470662325,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,86.77919706490447,36.89183121656886,0.4346592111095229,0.31673359512112415,0.07670632077654392,0.02
4.99,52.18025275082652,0.31791790779877865,1047.9197472491746,-0.07492917701432764,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,87.55031742129722,36.946853654760496,0.43685593650643717,0.31791790779877865,0.07969013541515002,0.02
5.0,52.689905494573665,0.3191123776244878,1047.4100945054274,-0.07431682438562993,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,88.32981211661247,37.001225640091235,0.4390693977720291,0.3191123776244878,0.08280223425772353,0.02
5.01,53.20685443492769,0.32031706960719186,1046.8931455650734,-0.07367268580943581,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,89.11764010923945,37.054944293237746,0.44129950278743113,0.32031706960719186,0.08604828963840219,0.02
5.0200000000000005,53.731189200478276,0.3215320471399113,1046.3688107995226,-0.07299539238424407,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,89.91374926451547,37.10800696773017,0.443546148849107,0.3215320471399113,0.08943420847209636,0.02
5.03,54.262998865271115,0.32275737190884407,1045.83700113473,-0.0722835149375454,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,90.71807562487945,37.16041125139794,0.4458092223346512,0.32275737190884407,0.09296613919287124,0.02
5.04,54.80237182443159,0.32399310380002017,1045.2976281755696,-0.07153556157653825,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,91.5305426440814,37.212154967552166,0.44808859836388315,0.32399310380002017,0.09665047854324035,0.02
5.05,55.34939566193517,0.32523930080348823,1044.750604338066,-0.07074997517192667,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,92.3510603843204,37.263236175902605,0.4503841404554105,0.32523930080348823,0.10049387815884729,0.02
5.0600000000000005,55.90415701015168,0.32649601891501767,1044.1958429898496,-0.0699251307771509,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,93.17952467522838,37.31365317320779,0.45269570017886496,0.32649601891501767,0.10450325088617117,0.02
5.07,56.46674140077888,0.3277633120352974,1043.6332585992222,-0.06905933298606395,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,94.01581623366695,37.363404493657576,0.4550231168030309,0.3277633120352974,0.10868577676343381,0.02
5.08,57.03723310677203,0.3290412318666175,1043.062766893229,-0.06815081323280353,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,94.85979974337344,37.41248890898799,0.4573662169401239,0.3290412318666175,0.11304890858681337,0.02
5.09,57.61571497486516,0.33032982780702064,1042.484285025136,-0.06719772703843312,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,95.71132289357712,37.46090542832859,0.4597248141864931,0.33032982780702064,0.11760037697531665,0.02
5.1000000000000005,58.20226824827326,0.3316291468419159,1041.8977317517279,-0.06619815120983691,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,96.570215375808,37.5086532977837,0.46209870876006215,0.3316291468419159,0.12234819483824722,0.02
5.11,58.796972379155896,0.33293923343314763,1041.3030276208451,-0.06515008099736569,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,97.43628783824609,37.555731999749085,0.46448768713485106,0.33293923343314763,0.12730066113906213,0.02
5.12,59.399904830418535,0.33426012940551997,1040.7000951695825,-0.06405142721884444,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,98.30933079710312,37.60214125196622,0.46689152167296455,0.33426012940551997,0.13246636383855734,0.02
5.13,60.01114086642162,0.33559187383077654,1040.0888591335795,-0.06290001335878348,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,99.18911350470223,37.64788100631748,0.4693099702544644,0.33559187383077654,0.1378541818887095,0.02
5.14,60.63075333216687,0.3369345029090438,1039.4692466678343,-0.06169357265297959,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,100.07538277411992,37.69295144736531,0.4717427759055932,0.3369345029090438,0.143473286136173,0.02
5.15,61.25881242052896,0.33828804984774846,1038.8411875794723,-0.060429745170170274,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,100.96786176048712,37.73735299063986,0.4741896664258623,0.33828804984774846,0.14933313898134704,0.02
5.16,61.89538542710305,0.3396525447380256,1038.2046145728982,-0.05910607490401364,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,101.86624869931045,37.78108628067977,0.47665035401456324,0.3396525447380256,0.1554434926251328,0.02
5.17,62.540536492244506,0.34102801442864056,1037.5594635077566,-0.05772000689041469,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,102.77021560247724,37.82415218883125,0.4791245348973255,0.34102801442864056,0.16181438572102957,0.02
5.18,63.1943263298839,0.34241448239745215,1036.9056736701173,-0.056268884367121366,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,103.67940691295166,37.866551810811586,0.4816118889533925,0.34241448239745215,0.16845613823508646,0.02
5.19,63.85681194271383,0.34381196862045266,1036.2431880572872,-0.054749945994562524,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,104.59343811955705,37.90828646404331,0.48411207934435824,0.34381196862045266,0.17537934430055802,0.02
5.2,64.52804632335894,0.34522048943842726,1035.571953676642,-0.05316032315911517,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,105.51189433367307,37.94935768476615,0.4866247521451742,0.34522048943842726,0.18259486283793655,0.02
5.21,65.20807814116232,0.34664005742128456,1034.8919218588385,-0.05149703738236031,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,106.43432883016746,37.989767224934205,0.48914953597831057,0.34664005742128456,0.19011380569452854,0.02
5.22,65.89695141424582,0.3480706812301156,1034.2030485857551,-0.04975699786243357,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,107.36026155541816,38.02951704890641,0.4916860416520313,0.3480706812301156,0.197947523040994,0.02
5.23,66.59470516653438,0.3495123654770513,1033.5052948334665,-0.04793699917628135,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,108.28917760588844,38.068609329938596,0.49423386180383316,0.3495123654770513,0.20610758574552554,0.02
5.24,67.30137306947157,0.3509651105829967,1032.7986269305293,-0.04603371917451376,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,109.22052568137893,38.10704644648631,0.4967925705501845,0.3509651105829967,0.21460576442977075,0.02
5.25,68.01698306819944,0.3524289126333329,1032.0830169318012,-0.044043717103580925,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,110.1537165178109,38.14483097832762,0.4993617231438007,0.3524289126333329,0.22345400489451597,0.02
5.26,68.74155699202605,0.35390376323168693,1031.3584430079748,-0.04196343199320261,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,111.08812130519506,38.18196570251567,0.5019408556397911,0.35390376323168693,0.23266439958779772,0.02
5.2700000000000005,69.47511014906706,0.3553896493518849,1030.6248898509339,-0.03978918135032053,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,112.02307009731292,38.21845358917117,0.504529484572127,0.3553896493518849,0.24224915477395656,0.02
5.28,70.2176509050162,0.3568865531882173,1029.8823490949849,-0.03751716020432558,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,112.95785022058271,38.25429779712529,0.5071271066419908,0.3568865531882173,0.2522205530495172,0.02
5.29,70.96918024607946,0.3583944520041595,1029.1308197539215,-0.03514344055190707,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,113.89170469060895,38.28950166942381,0.5097331984196918,0.3583944520041595,0.2625909108412394,0.02
5.3,71.7296913261985,0.3599133179797056,1028.3703086738026,-0.03266397125355965,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,114.82383064601362,38.324068728703466,0.5123472160619618,0.3599133179797056,0.2733725305137515,0.02
5.3100000000000005,72.49916899878988,0.36144311805749463,1027.6008310012114,-0.03007457843753596,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,115.75337781032766,38.35800267245205,0.5149685950465739,0.36144311805749463,0.2845776467094923,0.02
5.32,73.27758933334103,0.36298381378792066,1026.8224106666603,-0.027370966470813083,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,116.67944699397869,38.39130736816371,0.517596749926376,0.36298381378792066,0.29621836654295935,0.02
5.33,74.06491911733072,0.36453536117344343,1026.0350808826706,-0.024548719560405143,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,117.6010886497421,38.423986848401086,0.5202310741049675,0.36453536117344343,0.3083066032752566,0.02
5.34,74.86111534421427,0.3660977105124272,1025.2388846557872,-0.021603304052026973,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,118.51730149648651,38.45604530578169,0.52287093963684,0.3660977105124272,0.32085400310677714,0.02
5.3500000000000005,75.66612468760147,0.3676708062423153,1024.4338753124,-0.018530071496774155,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,119.42703122714276,38.487487087874726,0.5255156970524135,0.3676708062423153,0.3338718647289765,0.02
5.36,76.47988296364974,0.36925458678320294,1023.6201170363518,-0.015324262559846999,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,120.32916931920906,38.51831669206538,0.5281646752143025,0.36925458678320294,0.34737105132856133,0.02
5.37,77.3023145821539,0.370848984381622,1022.7976854178477,-0.011981011847997828,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,121.22255196672779,38.548538760370754,0.5308171812054944,0.370848984381622,0.36136189474163205,0.02
5.38,78.13333198746099,0.3724539249547924,1021.9666680125406,-0.008495353735956258,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,122.10595915466996,38.57815807421327,0.5334725002518662,0.3724539249547924,0.3758540915035046,0.02
5.39,78.9728350911824,0.37406932793588366,1021.1271649088192,-0.004862229272723098,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,122.97811389824334,38.60717954918047,0.5361298956836354,0.37406932793588366,0.3908565906036417,0.02
5.4,79.8207106974688,0.37569510612044693,1020.2792893025328,-0.0010764942562598695,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,123.8376816717937,38.63560822974831,0.5387886089359056,0.37569510612044693,0.40637747279473224,0.02
5.41,80.67683192563803,0.37733116551469803,1019.4231680743636,0.0028670716469747126,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,124.68327002693943,38.663449284074275,0.5414478596005293,0.37733116551469803,0.4224238213678019,0.02
5.42,81.5410576269381,0.3789774051870242,1018.5589423730635,0.006973753669441351,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,125.51342855106363,38.690707998687344,0.5441068455156679,0.3789774051870242,0.43900158472833817,0.02
5.43,82.41323180572503,0.380633717120346,1017.6867681942764,0.011248890393564434,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,126.32664895856776,38.717389773342425,0.5467647429209506,0.380633717120346,0.4561154303083894,0.02
5.44,83.29318304225457,0.3822999860690353,1016.8068169577468,0.015697860122948822,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,127.1213655550971,38.7435001158572,0.5494207066642732,0.3822999860690353,0.4737685906365089,0.02
5.45,84.18072391824582,0.3839760894189437,1015.9192760817557,0.020326065464914642,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,127.89595606169158,38.76904463689535,0.5520738704585838,0.3839760894189437,0.49196270181253265,0.02
5.46,85.0756504596355,0.3856618970523857,1015.0243495403661,0.025138916968576737,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,128.64874271172144,38.794029045028296,0.5547233472256775,0.3856618970523857,0.5106976347545708,0.02
5.47,85.97774154309018,0.3873572712065935,1014.1222584569115,0.030141812734725538,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,129.3779940453193,38.81845914051389,0.5573682293626605,0.3873572712065935,0.529971320125848,0.02
5.48,86.88675852500907,0.3890620663899549,1013.2132414749925,0.03534012328292968,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,130.08192622193909,38.84234081466949,0.5600075896808075,0.3890620663899549,0.5497795691425681,0.02
5.49,87.80244453238396,0.3907761292132647,1012.2975554676176,0.04073916359109062,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,130.75870621554165,38.86568003953143,0.5626404813636028,0.3907761292132647,0.5701158872304386,0.02
5.5,88.72452405899901,0.39249929829650865,1011.3754759410026,0.046344171084798956,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,131.40645450616478,38.888482865332854,0.5652659388288522,0.39249929829650865,0.5909712874519597,0.02
