species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,Time
4.122423396398175e-11,5e-06,9.71194436462575e-10,3.2592534763012793e-09,4.507336347233377e-23,4.109522461911511e-08,7.742310737096659e-13,1e-05,1e-05,7.92
4.1224233962925334e-11,5e-06,9.71194436437687e-10,3.2633562010835138e-09,4.507336347101521e-23,4.11672155416457e-08,7.751883761952568e-13,1e-05,1e-05,7.930000000000001
4.1224233961868934e-11,5e-06,9.711944364127995e-10,3.2674588785794043e-09,4.507336346969667e-23,4.1239220222764616e-08,7.761456676474132e-13,1e-05,1e-05,7.94
4.122423396081255e-11,5e-06,9.711944363879121e-10,3.2715615087302452e-09,4.507336346837814e-23,4.1311238612004004e-08,7.77102948052437e-13,1e-05,1e-05,7.95
4.1224233959756166e-11,5e-06,9.711944363630252e-10,3.2756640914773335e-09,4.507336346705963e-23,4.138327065918789e-08,7.780602173966307e-13,1e-05,1e-05,7.96
4.1224233958699805e-11,5e-06,9.711944363381384e-10,3.2797666267619674e-09,4.507336346574113e-23,4.14553163144322e-08,7.790174756662973e-13,1e-05,1e-05,7.97
4.1224233957643456e-11,5e-06,9.711944363132518e-10,3.2838691145254478e-09,4.507336346442265e-23,4.152737552814479e-08,7.799747228477405e-13,1e-05,1e-05,7.98
4.1224233956587114e-11,5e-06,9.711944362883657e-10,3.2879715547090783e-09,4.5073363463104185e-23,4.1599448251025385e-08,7.809319589272644e-13,1e-05,1e-05,7.99
4.1224233955530785e-11,5e-06,9.711944362634798e-10,3.292073947254164e-09,4.5073363461785733e-23,4.1671534434065635e-08,7.818891838911734e-13,1e-05,1e-05,8.0
4.122423395447447e-11,5e-06,9.711944362385942e-10,3.296176292102013e-09,4.50733634604673e-23,4.17436340285491e-08,7.828463977257729e-13,1e-05,1e-05,8.01
4.122423395341817e-11,5e-06,9.711944362137087e-10,3.3002785891939367e-09,4.5073363459148876e-23,4.181574698605123e-08,7.838036004173687e-13,1e-05,1e-05,8.02
4.1224233952361876e-11,5e-06,9.711944361888238e-10,3.3043808384730342e-09,4.5073363457830477e-23,4.1887872726158126e-08,7.847607919526842e-13,1e-05,1e-05,8.03
4.12242339513056e-11,5e-06,9.711944361639391e-10,3.308483039887751e-09,4.507336345651209e-23,4.196000907933142e-08,7.857179723196896e-13,1e-05,1e-05,8.040000000000001
4.1224233950249334e-11,5e-06,9.711944361390546e-10,3.3125851933711373e-09,4.5073363455193714e-23,4.2032158458018335e-08,7.866751415027636e-13,1e-05,1e-05,8.05
4.122423394919308e-11,5e-06,9.711944361141703e-10,3.316687298864532e-09,4.5073363453875356e-23,4.2104320809714066e-08,7.876322994882186e-13,1e-05,1e-05,8.06
4.1224233948136844e-11,5e-06,9.711944360892865e-10,3.320789356309275e-09,4.507336345255701e-23,4.217649608214813e-08,7.88589446262367e-13,1e-05,1e-05,8.07
4.122423394708061e-11,5e-06,9.71194436064403e-10,3.324891365646708e-09,4.507336345123868e-23,4.224868422328442e-08,7.895465818115222e-13,1e-05,1e-05,8.08
4.12242339460244e-11,5e-06,9.711944360395196e-10,3.3289933268181764e-09,4.507336344992037e-23,4.232088518132118e-08,7.905037061219979e-13,1e-05,1e-05,8.09
4.122423394496819e-11,5e-06,9.711944360146367e-10,3.333095239765028e-09,4.5073363448602076e-23,4.239309890469101e-08,7.914608191801086e-13,1e-05,1e-05,8.1
4.1224233943912e-11,5e-06,9.71194435989754e-10,3.3371971044286124e-09,4.5073363447283795e-23,4.2465325342060886e-08,7.924179209721692e-13,1e-05,1e-05,8.11
4.1224233942855826e-11,5e-06,9.711944359648715e-10,3.3412989207502836e-09,4.5073363445965525e-23,4.253756444233214e-08,7.933750114844956e-13,1e-05,1e-05,8.120000000000001
4.122423394179966e-11,5e-06,9.711944359399895e-10,3.345400688671394e-09,4.507336344464728e-23,4.260981615464044e-08,7.943320907034036e-13,1e-05,1e-05,8.13
4.1224233940743504e-11,5e-06,9.711944359151077e-10,3.3495024081333034e-09,4.5073363443329044e-23,4.268208042835584e-08,7.952891586152102e-13,1e-05,1e-05,8.14
4.122423393968736e-11,5e-06,9.71194435890226e-10,3.353604079077371e-09,4.507336344201082e-23,4.275435721308275e-08,7.962462152062328e-13,1e-05,1e-05,8.15
4.1224233938631233e-11,5e-06,9.711944358653447e-10,3.3577057014449603e-09,4.507336344069262e-23,4.2826646458659933e-08,7.972032604627892e-13,1e-05,1e-05,8.16
4.122423393757512e-11,5e-06,9.71194435840464e-10,3.361807275177436e-09,4.5073363439374434e-23,4.2898948115160524e-08,7.981602943711982e-13,1e-05,1e-05,8.17
4.1224233936519015e-11,5e-06,9.711944358155832e-10,3.365908800216166e-09,4.507336343805626e-23,4.2971262132892e-08,7.991173169177787e-13,1e-05,1e-05,8.18
4.122423393546292e-11,5e-06,9.711944357907028e-10,3.3700102765025208e-09,4.5073363436738106e-23,4.304358846239621e-08,8.000743280888505e-13,1e-05,1e-05,8.19
4.122423393440684e-11,5e-06,9.711944357658229e-10,3.374111703977873e-09,4.5073363435419965e-23,4.311592705444937e-08,8.010313278707342e-13,1e-05,1e-05,8.2
4.122423393335078e-11,5e-06,9.71194435740943e-10,3.378213082583599e-09,4.5073363434101836e-23,4.318827786006205e-08,8.019883162497505e-13,1e-05,1e-05,8.21
4.122423393229472e-11,5e-06,9.711944357160636e-10,3.382314412261075e-09,4.507336343278373e-23,4.326064083047915e-08,8.029452932122209e-13,1e-05,1e-05,8.22
4.122423393123868e-11,5e-06,9.711944356911843e-10,3.3864156929516828e-09,4.507336343146564e-23,4.333301591717998e-08,8.039022587444676e-13,1e-05,1e-05,8.23
4.1224233930182656e-11,5e-06,9.711944356663056e-10,3.390516924596805e-09,4.5073363430147556e-23,4.340540307187818e-08,8.048592128328131e-13,1e-05,1e-05,8.24
4.122423392912664e-11,5e-06,9.71194435641427e-10,3.3946181071378273e-09,4.50733634288295e-23,4.3477802246521756e-08,8.05816155463581e-13,1e-05,1e-05,8.25
4.122423392807064e-11,5e-06,9.711944356165486e-10,3.3987192405161375e-09,4.507336342751145e-23,4.355021339329308e-08,8.067730866230949e-13,1e-05,1e-05,8.26
4.1224233927014645e-11,5e-06,9.711944355916708e-10,3.4028203246731265e-09,4.507336342619342e-23,4.362263646460888e-08,8.077300062976795e-13,1e-05,1e-05,8.27
4.1224233925958665e-11,5e-06,9.71194435566793e-10,3.4069213595501874e-09,4.5073363424875405e-23,4.369507141312023e-08,8.086869144736599e-13,1e-05,1e-05,8.28
4.1224233924902704e-11,5e-06,9.711944355419156e-10,3.411022345088717e-09,4.5073363423557405e-23,4.376751819171261e-08,8.096438111373618e-13,1e-05,1e-05,8.290000000000001
4.122423392384675e-11,5e-06,9.711944355170386e-10,3.4151232812301113e-09,4.5073363422239423e-23,4.383997675350579e-08,8.10600696275111e-13,1e-05,1e-05,8.3
4.122423392279081e-11,5e-06,9.711944354921618e-10,3.4192241679157727e-09,4.5073363420921453e-23,4.391244705185395e-08,8.115575698732348e-13,1e-05,1e-05,8.31
4.122423392173489e-11,5e-06,9.711944354672853e-10,3.4233250050871038e-09,4.5073363419603506e-23,4.398492904034562e-08,8.125144319180604e-13,1e-05,1e-05,8.32
4.122423392067897e-11,5e-06,9.711944354424091e-10,3.4274257926855106e-09,4.507336341828557e-23,4.4057422672803694e-08,8.13471282395916e-13,1e-05,1e-05,8.33
4.122423391962307e-11,5e-06,9.711944354175333e-10,3.431526530652402e-09,4.507336341696765e-23,4.412992790328541e-08,8.144281212931301e-13,1e-05,1e-05,8.34
4.122423391856718e-11,5e-06,9.711944353926577e-10,3.4356272189291883e-09,4.507336341564975e-23,4.420244468608237e-08,8.15384948596032e-13,1e-05,1e-05,8.35
4.12242339175113e-11,5e-06,9.711944353677823e-10,3.4397278574572832e-09,4.507336341433186e-23,4.427497297572056e-08,8.163417642909515e-13,1e-05,1e-05,8.36
4.1224233916455445e-11,5e-06,9.711944353429074e-10,3.443828446178104e-09,4.507336341301399e-23,4.434751272696031e-08,8.17298568364219e-13,1e-05,1e-05,8.370000000000001
4.1224233915399595e-11,5e-06,9.711944353180328e-10,3.4479289850330666e-09,4.507336341169613e-23,4.4420063894796275e-08,8.182553608021655e-13,1e-05,1e-05,8.38
4.1224233914343757e-11,5e-06,9.711944352931584e-10,3.4520294739635935e-09,4.507336341037829e-23,4.4492626434457525e-08,8.192121415911224e-13,1e-05,1e-05,8.39
4.122423391328793e-11,5e-06,9.711944352682843e-10,3.4561299129111087e-09,4.507336340906047e-23,4.456520030140747e-08,8.201689107174222e-13,1e-05,1e-05,8.4
4.122423391223212e-11,5e-06,9.711944352434106e-10,3.4602303018170377e-09,4.507336340774266e-23,4.4637785451343875e-08,8.211256681673972e-13,1e-05,1e-05,8.41
4.122423391117632e-11,5e-06,9.71194435218537e-10,3.4643306406228092e-09,4.5073363406424875e-23,4.471038184019886e-08,8.220824139273813e-13,1e-05,1e-05,8.42
4.1224233910120534e-11,5e-06,9.71194435193664e-10,3.4684309292698547e-09,4.50733634051071e-23,4.478298942413892e-08,8.230391479837081e-13,1e-05,1e-05,8.43
4.122423390906477e-11,5e-06,9.71194435168791e-10,3.472531167699608e-09,4.507336340378934e-23,4.485560815956491e-08,8.239958703227122e-13,1e-05,1e-05,8.44
4.122423390800901e-11,5e-06,9.711944351439185e-10,3.476631355853505e-09,4.50733634024716e-23,4.4928238003112026e-08,8.249525809307288e-13,1e-05,1e-05,8.45
4.122423390695326e-11,5e-06,9.711944351190462e-10,3.480731493672986e-09,4.507336340115387e-23,4.500087891164985e-08,8.259092797940937e-13,1e-05,1e-05,8.46
4.1224233905897525e-11,5e-06,9.711944350941743e-10,3.48483158109949e-09,4.507336339983616e-23,4.507353084228229e-08,8.268659668991431e-13,1e-05,1e-05,8.47
4.1224233904841804e-11,5e-06,9.711944350693027e-10,3.488931618074462e-09,4.5073363398518464e-23,4.5146193752347645e-08,8.278226422322138e-13,1e-05,1e-05,8.48
4.1224233903786095e-11,5e-06,9.711944350444314e-10,3.493031604539349e-09,4.507336339720079e-23,4.521886759941856e-08,8.287793057796433e-13,1e-05,1e-05,8.49
4.1224233902730406e-11,5e-06,9.711944350195604e-10,3.4971315404355992e-09,4.507336339588313e-23,4.529155234130205e-08,8.2973595752777e-13,1e-05,1e-05,8.5
4.122423390167472e-11,5e-06,9.711944349946897e-10,3.5012314257046644e-09,4.507336339456548e-23,4.536424793603948e-08,8.306925974629324e-13,1e-05,1e-05,8.51
4.122423390061905e-11,5e-06,9.711944349698193e-10,3.505331260287999e-09,4.5073363393247853e-23,4.543695434190657e-08,8.316492255714697e-13,1e-05,1e-05,8.52
4.1224233899563396e-11,5e-06,9.711944349449491e-10,3.509431044127059e-09,4.507336339193024e-23,4.550967151741342e-08,8.326058418397218e-13,1e-05,1e-05,8.53
4.122423389850775e-11,5e-06,9.711944349200793e-10,3.513530777163304e-09,4.507336339061264e-23,4.558239942130448e-08,8.335624462540295e-13,1e-05,1e-05,8.540000000000001
4.122423389745213e-11,5e-06,9.7119443489521e-10,3.5176304593381955e-09,4.5073363389295066e-23,4.565513801255855e-08,8.345190388007333e-13,1e-05,1e-05,8.55
4.122423389639651e-11,5e-06,9.711944348703407e-10,3.5217300905931975e-09,4.50733633879775e-23,4.57278872503888e-08,8.354756194661751e-13,1e-05,1e-05,8.56
4.1224233895340904e-11,5e-06,9.71194434845472e-10,3.5258296708697767e-09,4.5073363386659954e-23,4.580064709424275e-08,8.364321882366972e-13,1e-05,1e-05,8.57
4.122423389428532e-11,5e-06,9.711944348206034e-10,3.5299292001094023e-09,4.5073363385342425e-23,4.587341750380231e-08,8.373887450986423e-13,1e-05,1e-05,8.58
4.122423389322974e-11,5e-06,9.71194434795735e-10,3.5340286782535466e-09,4.507336338402491e-23,4.59461984389837e-08,8.383452900383539e-13,1e-05,1e-05,8.59
4.122423389217418e-11,5e-06,9.71194434770867e-10,3.538128105243684e-09,4.507336338270741e-23,4.601898985993756e-08,8.39301823042176e-13,1e-05,1e-05,8.6
4.1224233891118625e-11,5e-06,9.711944347459996e-10,3.542227481021291e-09,4.507336338138993e-23,4.6091791727048834e-08,8.402583440964532e-13,1e-05,1e-05,8.61
4.122423389006309e-11,5e-06,9.711944347211322e-10,3.5463268055278473e-09,4.5073363380072466e-23,4.616460400093688e-08,8.412148531875309e-13,1e-05,1e-05,8.620000000000001
4.122423388900757e-11,5e-06,9.711944346962651e-10,3.5504260787104494e-09,4.5073363378755013e-23,4.623742565854445e-08,8.421713503030646e-13,1e-05,1e-05,8.63
4.1224233887952055e-11,5e-06,9.711944346713986e-10,3.5545253005113336e-09,4.5073363377437584e-23,4.631025652926795e-08,8.431278354295761e-13,1e-05,1e-05,8.64
4.122423388689656e-11,5e-06,9.711944346465321e-10,3.5586244708663415e-09,4.5073363376120166e-23,4.6383097563538696e-08,8.440843085520957e-13,1e-05,1e-05,8.65
4.122423388584108e-11,5e-06,9.71194434621666e-10,3.5627235897169834e-09,4.5073363374802766e-23,4.6455948719508556e-08,8.450407696569752e-13,1e-05,1e-05,8.66
4.12242338847856e-11,5e-06,9.711944345968004e-10,3.5668226570047705e-09,4.5073363373485384e-23,4.6528809955526566e-08,8.459972187305674e-13,1e-05,1e-05,8.67
4.1224233883730145e-11,5e-06,9.71194434571935e-10,3.570921672671217e-09,4.507336337216802e-23,4.660168123013891e-08,8.469536557592257e-13,1e-05,1e-05,8.68
4.12242338826747e-11,5e-06,9.711944345470699e-10,3.5750206366578403e-09,4.507336337085067e-23,4.667456250208891e-08,8.479100807293041e-13,1e-05,1e-05,8.69
4.122423388161927e-11,5e-06,9.71194434522205e-10,3.579119548906162e-09,4.5073363369533336e-23,4.674745373031709e-08,8.488664936271574e-13,1e-05,1e-05,8.700000000000001
4.122423388056385e-11,5e-06,9.711944344973406e-10,3.583218409357702e-09,4.507336336821602e-23,4.6820354873961056e-08,8.498228944391406e-13,1e-05,1e-05,8.71
4.122423387950845e-11,5e-06,9.711944344724764e-10,3.587317217953987e-09,4.5073363366898724e-23,4.6893265892355626e-08,8.507792831516098e-13,1e-05,1e-05,8.72
4.1224233878453056e-11,5e-06,9.711944344476123e-10,3.591415974636546e-09,4.507336336558144e-23,4.696618674503275e-08,8.517356597509217e-13,1e-05,1e-05,8.73
4.122423387739768e-11,5e-06,9.71194434422749e-10,3.595514679346909e-09,4.507336336426417e-23,4.703911739172154e-08,8.526920242234333e-13,1e-05,1e-05,8.74
4.122423387634232e-11,5e-06,9.711944343978858e-10,3.59961333202661e-09,4.5073363362946924e-23,4.711205779234825e-08,8.536483765555027e-13,1e-05,1e-05,8.75
4.1224233875286964e-11,5e-06,9.711944343730228e-10,3.603711932617186e-09,4.507336336162969e-23,4.718500790703629e-08,8.546047167334883e-13,1e-05,1e-05,8.76
4.122423387423163e-11,5e-06,9.711944343481602e-10,3.6078104810601757e-09,4.5073363360312477e-23,4.725796769610625e-08,8.555610447437492e-13,1e-05,1e-05,8.77
4.12242338731763e-11,5e-06,9.711944343232979e-10,3.611908977297121e-09,4.5073363358995276e-23,4.733093712007584e-08,8.565173605726453e-13,1e-05,1e-05,8.78
4.1224233872120994e-11,5e-06,9.71194434298436e-10,3.616007421269568e-09,4.5073363357678094e-23,4.740391613965994e-08,8.574736642065372e-13,1e-05,1e-05,8.790000000000001
4.12242338710657e-11,5e-06,9.711944342735742e-10,3.620105812919062e-09,4.507336335636093e-23,4.747690471577057e-08,8.584299556317856e-13,1e-05,1e-05,8.8
4.122423387001041e-11,5e-06,9.711944342487128e-10,3.6242041521871545e-09,4.507336335504378e-23,4.7549902809516926e-08,8.593862348347524e-13,1e-05,1e-05,8.81
4.122423386895514e-11,5e-06,9.71194434223852e-10,3.6283024390153983e-09,4.5073363353726646e-23,4.762291038220535e-08,8.603425018017999e-13,1e-05,1e-05,8.82
4.1224233867899885e-11,5e-06,9.711944341989912e-10,3.632400673345349e-09,4.5073363352409534e-23,4.769592739533932e-08,8.612987565192912e-13,1e-05,1e-05,8.83
4.122423386684464e-11,5e-06,9.71194434174131e-10,3.636498855118565e-09,4.5073363351092434e-23,4.77689538106195e-08,8.622549989735899e-13,1e-05,1e-05,8.84
4.122423386578941e-11,5e-06,9.711944341492708e-10,3.640596984276608e-09,4.507336334977535e-23,4.784198958994368e-08,8.632112291510602e-13,1e-05,1e-05,8.85
4.12242338647342e-11,5e-06,9.71194434124411e-10,3.6446950607610417e-09,4.5073363348458286e-23,4.7915034695406824e-08,8.641674470380671e-13,1e-05,1e-05,8.86
4.1224233863678996e-11,5e-06,9.711944340995517e-10,3.6487930845134335e-09,4.507336334714124e-23,4.7988089089301054e-08,8.651236526209765e-13,1e-05,1e-05,8.870000000000001
4.1224233862623804e-11,5e-06,9.711944340746924e-10,3.6528910554753514e-09,4.507336334582421e-23,4.80611527341156e-08,8.66079845886154e-13,1e-05,1e-05,8.88
4.122423386156863e-11,5e-06,9.711944340498338e-10,3.656988973588368e-09,4.5073363344507197e-23,4.813422559253689e-08,8.670360268199668e-13,1e-05,1e-05,8.89
4.122423386051347e-11,5e-06,9.711944340249754e-10,3.6610868387940594e-09,4.50733633431902e-23,4.820730762744851e-08,8.679921954087823e-13,1e-05,1e-05,8.9
4.122423385945832e-11,5e-06,9.711944340001171e-10,3.6651846510340024e-09,4.507336334187322e-23,4.828039880193117e-08,8.689483516389686e-13,1e-05,1e-05,8.91
4.1224233858403186e-11,5e-06,9.711944339752593e-10,3.6692824102497773e-09,4.507336334055626e-23,4.835349907926276e-08,8.699044954968945e-13,1e-05,1e-05,8.92
4.1224233857348066e-11,5e-06,9.71194433950402e-10,3.673380116382968e-09,4.507336333923931e-23,4.842660842291831e-08,8.708606269689296e-13,1e-05,1e-05,8.93
4.122423385629296e-11,5e-06,9.711944339255447e-10,3.6774777693751604e-09,4.5073363337922383e-23,4.849972679657001e-08,8.718167460414437e-13,1e-05,1e-05,8.94
4.122423385523787e-11,5e-06,9.711944339006878e-10,3.6815753691679434e-09,4.507336333660547e-23,4.857285416408721e-08,8.727728527008078e-13,1e-05,1e-05,8.950000000000001
4.122423385418279e-11,5e-06,9.711944338758314e-10,3.6856729157029075e-09,4.507336333528858e-23,4.864599048953638e-08,8.737289469333928e-13,1e-05,1e-05,8.96
4.122423385312772e-11,5e-06,9.71194433850975e-10,3.6897704089216474e-09,4.50733633339717e-23,4.871913573718118e-08,8.74685028725571e-13,1e-05,1e-05,8.97
4.122423385207267e-11,5e-06,9.711944338261193e-10,3.69386784876576e-09,4.507336333265484e-23,4.879228987148242e-08,8.75641098063715e-13,1e-05,1e-05,8.98
4.122423385101763e-11,5e-06,9.711944338012638e-10,3.697965235176845e-09,4.5073363331338e-23,4.8865452857098054e-08,8.76597154934198e-13,1e-05,1e-05,8.99
4.122423384996261e-11,5e-06,9.711944337764084e-10,3.7020625680965056e-09,4.5073363330021174e-23,4.89386246588832e-08,8.775531993233938e-13,1e-05,1e-05,9.0
4.12242338489076e-11,5e-06,9.711944337515535e-10,3.706159847466346e-09,4.507336332870437e-23,4.901180524189011e-08,8.785092312176772e-13,1e-05,1e-05,9.01
4.12242338478526e-11,5e-06,9.71194433726699e-10,3.710257073227975e-09,4.5073363327387573e-23,4.9084994571368216e-08,8.794652506034232e-13,1e-05,1e-05,9.02
4.1224233846797616e-11,5e-06,9.711944337018447e-10,3.7143542453230027e-09,4.50733633260708e-23,4.915819261276408e-08,8.804212574670077e-13,1e-05,1e-05,9.03
4.1224233845742644e-11,5e-06,9.711944336769908e-10,3.7184513636930434e-09,4.507336332475404e-23,4.923139933172146e-08,8.813772517948072e-13,1e-05,1e-05,9.040000000000001
4.122423384468769e-11,5e-06,9.711944336521372e-10,3.722548428279712e-09,4.50733633234373e-23,4.93046146940812e-08,8.823332335731987e-13,1e-05,1e-05,9.05
4.122423384363275e-11,5e-06,9.711944336272839e-10,3.726645439024628e-09,4.507336332212058e-23,4.937783866588134e-08,8.8328920278856e-13,1e-05,1e-05,9.06
4.1224233842577825e-11,5e-06,9.71194433602431e-10,3.7307423958694135e-09,4.5073363320803876e-23,4.945107121335709e-08,8.842451594272696e-13,1e-05,1e-05,9.07
4.122423384152291e-11,5e-06,9.711944335775784e-10,3.734839298755692e-09,4.507336331948719e-23,4.952431230294078e-08,8.852011034757064e-13,1e-05,1e-05,9.08
4.122423384046801e-11,5e-06,9.71194433552726e-10,3.7389361476250924e-09,4.5073363318170516e-23,4.959756190126191e-08,8.861570349202502e-13,1e-05,1e-05,9.09
4.122423383941312e-11,5e-06,9.711944335278742e-10,3.7430329424192435e-09,4.507336331685387e-23,4.967081997514714e-08,8.871129537472812e-13,1e-05,1e-05,9.1
4.122423383835825e-11,5e-06,9.711944335030225e-10,3.747129683079778e-09,4.507336331553723e-23,4.9744086491620265e-08,8.880688599431804e-13,1e-05,1e-05,9.11
4.122423383730339e-11,5e-06,9.711944334781711e-10,3.751226369548332e-09,4.5073363314220614e-23,4.981736141790226e-08,8.890247534943296e-13,1e-05,1e-05,9.120000000000001
4.122423383624855e-11,5e-06,9.711944334533202e-10,3.7553230017665426e-09,4.5073363312904014e-23,4.989064472141122e-08,8.899806343871107e-13,1e-05,1e-05,9.13
4.122423383519372e-11,5e-06,9.711944334284696e-10,3.759419579676051e-09,4.507336331158743e-23,4.9963936369762416e-08,8.909365026079067e-13,1e-05,1e-05,9.14
4.12242338341389e-11,5e-06,9.711944334036192e-10,3.763516103218502e-09,4.5073363310270865e-23,5.0037236330768274e-08,8.918923581431013e-13,1e-05,1e-05,9.15
4.12242338330841e-11,5e-06,9.711944333787693e-10,3.767612572335541e-09,4.507336330895431e-23,5.011054457243837e-08,8.928482009790785e-13,1e-05,1e-05,9.16
4.122423383202931e-11,5e-06,9.711944333539195e-10,3.771708986968818e-09,4.507336330763778e-23,5.0183861062979434e-08,8.938040311022231e-13,1e-05,1e-05,9.17
4.1224233830974536e-11,5e-06,9.711944333290702e-10,3.7758053470599836e-09,4.507336330632127e-23,5.025718577079536e-08,8.947598484989207e-13,1e-05,1e-05,9.18
4.122423382991978e-11,5e-06,9.711944333042213e-10,3.779901652550694e-09,4.5073363305004774e-23,5.0330518664487164e-08,8.957156531555572e-13,1e-05,1e-05,9.19
4.122423382886503e-11,5e-06,9.711944332793726e-10,3.7839979033826065e-09,4.5073363303688296e-23,5.040385971285307e-08,8.966714450585196e-13,1e-05,1e-05,9.200000000000001
4.12242338278103e-11,5e-06,9.711944332545243e-10,3.788094099497379e-09,4.5073363302371837e-23,5.047720888488839e-08,8.976272241941951e-13,1e-05,1e-05,9.21
4.122423382675558e-11,5e-06,9.711944332296762e-10,3.792190240836678e-09,4.507336330105539e-23,5.055056614978564e-08,8.985829905489716e-13,1e-05,1e-05,9.22
4.122423382570088e-11,5e-06,9.711944332048287e-10,3.796286327361617e-09,4.507336329973897e-23,5.062392833889644e-08,8.995387441137766e-13,1e-05,1e-05,9.23
4.122423382464619e-11,5e-06,9.711944331799812e-10,3.8003823590001564e-09,4.5073363298422564e-23,5.069729763363578e-08,9.004944848718001e-13,1e-05,1e-05,9.24
4.1224233823591516e-11,5e-06,9.711944331551344e-10,3.804478335689457e-09,4.507336329710617e-23,5.0770674731425524e-08,9.014502128083799e-13,1e-05,1e-05,9.25
4.1224233822536855e-11,5e-06,9.711944331302875e-10,3.808574257371213e-09,4.50733632957898e-23,5.084405959894884e-08,9.024059279099113e-13,1e-05,1e-05,9.26
4.1224233821482206e-11,5e-06,9.711944331054413e-10,3.812670123987121e-09,4.5073363294473443e-23,5.091745220308414e-08,9.033616301627903e-13,1e-05,1e-05,9.27
4.122423382042757e-11,5e-06,9.711944330805953e-10,3.816765935478881e-09,4.507336329315711e-23,5.099085251090511e-08,9.043173195534134e-13,1e-05,1e-05,9.28
4.1224233819372953e-11,5e-06,9.711944330557496e-10,3.820861691788197e-09,4.507336329184079e-23,5.106426048968068e-08,9.052729960681783e-13,1e-05,1e-05,9.290000000000001
4.122423381831835e-11,5e-06,9.711944330309042e-10,3.8249573928567735e-09,4.507336329052449e-23,5.113767610687501e-08,9.062286596934823e-13,1e-05,1e-05,9.3
4.122423381726376e-11,5e-06,9.711944330060593e-10,3.829053038626317e-09,4.5073363289208204e-23,5.121109933014753e-08,9.071843104157244e-13,1e-05,1e-05,9.31
4.122423381620918e-11,5e-06,9.711944329812147e-10,3.8331486290385415e-09,4.507336328789194e-23,5.1284530127352934e-08,9.081399482213038e-13,1e-05,1e-05,9.32
4.122423381515462e-11,5e-06,9.711944329563703e-10,3.837244164035159e-09,4.507336328657569e-23,5.135796846654115e-08,9.090955730966202e-13,1e-05,1e-05,9.33
4.122423381410008e-11,5e-06,9.711944329315264e-10,3.841339643557885e-09,4.507336328525946e-23,5.143141431595735e-08,9.100511850280742e-13,1e-05,1e-05,9.34
4.1224233813045545e-11,5e-06,9.711944329066826e-10,3.845435067548441e-09,4.507336328394325e-23,5.150486764404198e-08,9.11006784002067e-13,1e-05,1e-05,9.35
4.1224233811991026e-11,5e-06,9.711944328818393e-10,3.849530435948548e-09,4.507336328262705e-23,5.157832841943073e-08,9.119623700050002e-13,1e-05,1e-05,9.36
4.122423381093652e-11,5e-06,9.711944328569963e-10,3.853625748699931e-09,4.507336328131088e-23,5.1651796610954554e-08,9.129179430232767e-13,1e-05,1e-05,9.370000000000001
4.122423380988203e-11,5e-06,9.711944328321536e-10,3.857721005744317e-09,4.507336327999472e-23,5.1725272187639605e-08,9.13873503043299e-13,1e-05,1e-05,9.38
4.122423380882755e-11,5e-06,9.711944328073113e-10,3.861816207023436e-09,4.507336327867858e-23,5.179875511870735e-08,9.148290500514713e-13,1e-05,1e-05,9.39
4.122423380777309e-11,5e-06,9.711944327824694e-10,3.865911352479021e-09,4.5073363277362454e-23,5.187224537357448e-08,9.157845840341976e-13,1e-05,1e-05,9.4
4.122423380671865e-11,5e-06,9.711944327576278e-10,3.870006442052809e-09,4.507336327604635e-23,5.194574292185294e-08,9.167401049778831e-13,1e-05,1e-05,9.41
4.122423380566421e-11,5e-06,9.711944327327865e-10,3.874101475686538e-09,4.5073363274730264e-23,5.2019247733349936e-08,9.176956128689336e-13,1e-05,1e-05,9.42
4.1224233804609796e-11,5e-06,9.711944327079456e-10,3.878196453321949e-09,4.50733632734142e-23,5.20927597780679e-08,9.186511076937549e-13,1e-05,1e-05,9.43
4.122423380355539e-11,5e-06,9.71194432683105e-10,3.882291374900786e-09,4.5073363272098144e-23,5.216627902620456e-08,9.196065894387546e-13,1e-05,1e-05,9.44
4.1224233802501e-11,5e-06,9.711944326582648e-10,3.886386240364797e-09,4.5073363270782113e-23,5.223980544815286e-08,9.2056205809034e-13,1e-05,1e-05,9.450000000000001
4.1224233801446625e-11,5e-06,9.711944326334247e-10,3.89048104965573e-09,4.50733632694661e-23,5.231333901450099e-08,9.215175136349191e-13,1e-05,1e-05,9.46
4.1224233800392267e-11,5e-06,9.711944326085851e-10,3.894575802715338e-09,4.50733632681501e-23,5.238687969603241e-08,9.224729560589012e-13,1e-05,1e-05,9.47
4.122423379933792e-11,5e-06,9.71194432583746e-10,3.898670499485375e-09,4.507336326683412e-23,5.2460427463725844e-08,9.234283853486954e-13,1e-05,1e-05,9.48
4.122423379828359e-11,5e-06,9.71194432558907e-10,3.9027651399076015e-09,4.507336326551816e-23,5.253398228875524e-08,9.243838014907123e-13,1e-05,1e-05,9.49
4.1224233797229277e-11,5e-06,9.711944325340686e-10,3.906859723923776e-09,4.507336326420222e-23,5.260754414248982e-08,9.253392044713625e-13,1e-05,1e-05,9.5
4.122423379617497e-11,5e-06,9.711944325092302e-10,3.910954251475663e-09,4.5073363262886294e-23,5.268111299649404e-08,9.262945942770573e-13,1e-05,1e-05,9.51
