Time,species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,k1,k2,k3,k4,k5,k6,k7,k9,k10,k11,k12,k13a,k13b,k17,k18,k19,HO2star,Cu_I_ZnSOD,compartment_0000001,reaction_0000001,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,fast
2.43,4.122423454536927e-11,5e-06,9.711944501978548e-10,1.0013549686620526e-09,4.507336448134194e-23,6.406175926092954e-09,2.4738807555071813e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234545369273e-13,5e-06,1.0,6.6e-07,3.297938763629542e-07,3.297938763629542e-07,4.128009209129535e-15,8.007349560823464e-16,4.8559722509892745e-15,3.302061130672707e-07,4.507336448134194e-17,4.122423454536927e-10,1.1268341120335486e-14,2.434346851915323e-09,4.35e-08,4.35e-08,7.421642266521544e-09,7.009484780634368e-09,8.823863604724787e-14,4.122423454536927e-10
2.44,4.122423454430847e-11,5e-06,9.711944501668434e-10,1.0054747301419188e-09,4.5073364442368304e-23,6.451995119939779e-09,2.4834935324038824e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234544308474e-13,5e-06,1.0,6.6e-07,3.297938763544678e-07,3.297938763544678e-07,4.144992610374572e-15,8.007349560361731e-16,4.8559722508342175e-15,3.302061130567268e-07,4.5073364442368305e-17,4.1224234544308474e-10,1.1268341110592076e-14,2.451758145577116e-09,4.35e-08,4.35e-08,7.450480597211647e-09,7.038323110993432e-09,8.896619009994887e-14,4.1224234544308474e-10
2.45,4.122423454324768e-11,5e-06,9.71194450135356e-10,1.0095944768662094e-09,4.507336440180555e-23,6.497925328100638e-09,2.4931062748713397e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423454324768e-13,5e-06,1.0,6.6e-07,3.297938763459815e-07,3.297938763459815e-07,4.161975950790006e-15,8.007349559896075e-16,4.85597225067678e-15,3.30206113046021e-07,4.507336440180555e-17,4.1224234543247677e-10,1.1268341100451387e-14,2.4692116246782426e-09,4.35e-08,4.35e-08,7.479318824614019e-09,7.067161338063466e-09,8.969672867925044e-14,4.1224234543247677e-10
2.46,4.122423454218688e-11,5e-06,9.711944501033841e-10,1.0137142087751107e-09,4.507336435963427e-23,6.543966001099065e-09,2.502718982769988e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234542186885e-13,5e-06,1.0,6.6e-07,3.2979387633749506e-07,3.2979387633749506e-07,4.178959230129256e-15,8.007349559426424e-16,4.855972250516921e-15,3.302061130351506e-07,4.5073364359634274e-17,4.1224234542186885e-10,1.1268341089908569e-14,2.4867070804176445e-09,4.35e-08,4.35e-08,7.508156948309964e-09,7.095999461425775e-09,9.043025174238427e-14,4.1224234542186885e-10
2.47,4.1224234541126095e-11,5e-06,9.71194450072079e-10,1.0178339258237271e-09,4.507336432045818e-23,6.5901244498605876e-09,2.512331655995149e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234541126095e-13,5e-06,1.0,6.6e-07,3.297938763290088e-07,3.297938763290088e-07,4.195942448207246e-15,8.007349558962272e-16,4.855972250360396e-15,3.302061130245069e-07,4.507336432045818e-17,4.1224234541126093e-10,1.1268341080114545e-14,2.5042472909470234e-09,4.35e-08,4.35e-08,7.536994967985447e-09,7.12483748076609e-09,9.116675924908115e-14,4.1224234541126093e-10
2.48,4.122423454006531e-11,5e-06,9.711944500459005e-10,1.02195362800972e-09,4.50733643020706e-23,6.636430410808177e-09,2.5219442945416736e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423454006531e-13,5e-06,1.0,6.6e-07,3.2979387632052253e-07,3.2979387632052253e-07,4.212925605014335e-15,8.00734955854039e-16,4.855972250229503e-15,3.302061130156062e-07,4.50733643020706e-17,4.122423454006531e-10,1.126834107551765e-14,2.5218435561071075e-09,4.35e-08,4.35e-08,7.565832883625021e-09,7.15367539606804e-09,9.190625116659615e-14,4.122423454006531e-10
2.49,4.122423453900453e-11,5e-06,9.71194450019716e-10,1.026073315207362e-09,4.5073364284023937e-23,6.6828486016481416e-09,2.531556898115845e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423453900453e-13,5e-06,1.0,6.6e-07,3.2979387631203627e-07,3.2979387631203627e-07,4.2299087000322206e-15,8.007349558118457e-16,4.855972250098581e-15,3.302061130067035e-07,4.5073364284023935e-17,4.122423453900453e-10,1.1268341071005985e-14,2.5394824686262938e-09,4.35e-08,4.35e-08,7.594670694347535e-09,7.182513206451533e-09,9.26487274398951e-14,4.122423453900453e-10
2.5,4.1224234537943756e-11,5e-06,9.711944499935298e-10,1.030192987356999e-09,4.507336426634804e-23,6.729378556649858e-09,2.54116946657847e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234537943757e-13,5e-06,1.0,6.6e-07,3.2979387630355005e-07,3.2979387630355005e-07,4.246891733014985e-15,8.007349557696511e-16,4.855972249967649e-15,3.302061129978001e-07,4.507336426634804e-17,4.122423453794376e-10,1.126834106658701e-14,2.557163851526946e-09,4.35e-08,4.35e-08,7.62350839973541e-09,7.211350911498993e-09,9.339418802555933e-14,4.122423453794376e-10
2.5100000000000002,4.122423453688298e-11,5e-06,9.711944499673458e-10,1.0343126443989768e-09,4.507336424907276e-23,6.77601981008271e-09,2.5507819997903567e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234536882983e-13,5e-06,1.0,6.6e-07,3.2979387629506384e-07,3.2979387629506384e-07,4.263874703716707e-15,8.007349557274586e-16,4.85597224983673e-15,3.302061129888976e-07,4.5073364249072756e-17,4.122423453688298e-10,1.1268341062268189e-14,2.5748875278314297e-09,4.35e-08,4.35e-08,7.65234599937107e-09,7.240188510792837e-09,9.414263287999717e-14,4.122423453688298e-10
2.52,4.122423453582221e-11,5e-06,9.711944499411678e-10,1.038432286273641e-09,4.5073364232227947e-23,6.8227718962160765e-09,2.5603944976123114e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234535822213e-13,5e-06,1.0,6.6e-07,3.2979387628657774e-07,3.2979387628657774e-07,4.2808576118914655e-15,8.007349556852709e-16,4.8559722497058396e-15,3.302061129799971e-07,4.5073364232227944e-17,4.122423453582221e-10,1.1268341058056986e-14,2.592653320562109e-09,4.35e-08,4.35e-08,7.681183492836934e-09,7.269026003915487e-09,9.489406195944411e-14,4.122423453582221e-10
2.5300000000000002,4.122423453476145e-11,5e-06,9.711944499150002e-10,1.0425519129213375e-09,4.5073364215843454e-23,6.869634349319341e-09,2.570006959905141e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423453476145e-13,5e-06,1.0,6.6e-07,3.297938762780916e-07,3.297938762780916e-07,4.297840457293342e-15,8.00734955643092e-16,4.8559722495750015e-15,3.302061129711001e-07,4.507336421584346e-17,4.122423453476145e-10,1.1268341053960864e-14,2.6104610527413498e-09,4.35e-08,4.35e-08,7.710020879715423e-09,7.2978633904493624e-09,9.564847521996274e-14,4.122423453476145e-10
2.54,4.122423453370069e-11,5e-06,9.711944498888468e-10,1.046671524282412e-09,4.5073364199949136e-23,6.91660670366188e-09,2.579619386529653e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423453370069e-13,5e-06,1.0,6.6e-07,3.2979387626960553e-07,3.2979387626960553e-07,4.314823239676415e-15,8.007349556009247e-16,4.855972249444234e-15,3.302061129622079e-07,4.5073364199949136e-17,4.122423453370069e-10,1.1268341049987285e-14,2.6283105473915146e-09,4.35e-08,4.35e-08,7.73885815958896e-09,7.326700669976885e-09,9.640587261744278e-14,4.122423453370069e-10
2.5500000000000003,4.122423453263993e-11,5e-06,9.711944498627114e-10,1.0507911202972102e-09,4.5073364184574834e-23,6.9636884935130796e-09,2.5892317773466555e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423453263993e-13,5e-06,1.0,6.6e-07,3.297938762611195e-07,3.297938762611195e-07,4.331805958794765e-15,8.007349555587726e-16,4.855972249313557e-15,3.302061129533219e-07,4.5073364184574835e-17,4.122423453263993e-10,1.1268341046143708e-14,2.64620162753497e-09,4.35e-08,4.35e-08,7.767695332039967e-09,7.355537842080472e-09,9.7166254107601e-14,4.122423453263993e-10
2.56,4.1224234531579177e-11,5e-06,9.711944498365983e-10,1.0549107009060778e-09,4.5073364169750416e-23,7.010879253142316e-09,2.598844132216953e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234531579177e-13,5e-06,1.0,6.6e-07,3.297938762526334e-07,3.297938762526334e-07,4.348788614402472e-15,8.007349555166387e-16,4.855972249182992e-15,3.3020611294444345e-07,4.507336416975042e-17,4.122423453157918e-10,1.1268341042437603e-14,2.66413411619408e-09,4.35e-08,4.35e-08,7.79653239665086e-09,7.384374906342544e-09,9.79296196459814e-14,4.122423453157918e-10
2.57,4.122423453051843e-11,5e-06,9.711944498105115e-10,1.0590302660493603e-09,4.5073364155505717e-23,7.058178516818974e-09,2.6084564510013547e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423453051843e-13,5e-06,1.0,6.6e-07,3.297938762441474e-07,3.297938762441474e-07,4.365771206253616e-15,8.007349554745266e-16,4.855972249052558e-15,3.3020611293557396e-07,4.507336415550572e-17,4.1224234530518427e-10,1.126834103887643e-14,2.68210783639121e-09,4.35e-08,4.35e-08,7.825369353004064e-09,7.413211862345522e-09,9.869596918795496e-14,4.1224234530518427e-10
2.58,4.1224234529457685e-11,5e-06,9.71194449784455e-10,1.063149815667404e-09,4.5073364141870594e-23,7.105585818812433e-09,2.618068733560667e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234529457684e-13,5e-06,1.0,6.6e-07,3.2979387623566153e-07,3.2979387623566153e-07,4.382753734102277e-15,8.007349554324397e-16,4.855972248922275e-15,3.3020611292671473e-07,4.5073364141870596e-17,4.122423452945768e-10,1.1268341035467648e-14,2.7001226111487246e-09,4.35e-08,4.35e-08,7.854206200682002e-09,7.442048709671828e-09,9.946530268871988e-14,4.122423452945768e-10
2.59,4.122423452839694e-11,5e-06,9.711944497584327e-10,1.067269349700554e-09,4.5073364128874904e-23,7.153100693392073e-09,2.6276809797556967e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423452839694e-13,5e-06,1.0,6.6e-07,3.2979387622717553e-07,3.2979387622717553e-07,4.3997361977025324e-15,8.007349553903809e-16,4.8559722487921635e-15,3.3020611291786716e-07,4.507336412887491e-17,4.122423452839694e-10,1.1268341032218726e-14,2.7181782634889878e-09,4.35e-08,4.35e-08,7.88304293926709e-09,7.470885447903878e-09,1.0023762010330141e-13,4.122423452839694e-10
2.6,4.1224234527336205e-11,5e-06,9.711944497324484e-10,1.0713888680891564e-09,4.507336411654849e-23,7.200722674827278e-09,2.6372931894472514e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234527336206e-13,5e-06,1.0,6.6e-07,3.297938762186897e-07,3.297938762186897e-07,4.416718596808466e-15,8.007349553483538e-16,4.855972248662243e-15,3.3020611290903245e-07,4.507336411654849e-17,4.1224234527336207e-10,1.1268341029137121e-14,2.7362746164343656e-09,4.35e-08,4.35e-08,7.911879568341754e-09,7.499722076624094e-09,1.0101292138655202e-13,4.1224234527336207e-10
2.61,4.122423452627547e-11,5e-06,9.711944497065066e-10,1.0755083707735567e-09,4.5073364104921203e-23,7.248451297387424e-09,2.6469053624961373e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234526275467e-13,5e-06,1.0,6.6e-07,3.2979387621020374e-07,3.2979387621020374e-07,4.433700931174153e-15,8.007349553063614e-16,4.855972248532534e-15,3.302061129002123e-07,4.50733641049212e-17,4.1224234526275466e-10,1.1268341026230301e-14,2.7544114930072213e-09,4.35e-08,4.35e-08,7.940716087488412e-09,7.528558595414897e-09,1.0179120649315113e-13,4.1224234526275466e-10
2.62,4.122423452521474e-11,5e-06,9.71194449680611e-10,1.079627857694101e-09,4.50733640940229e-23,7.296286095341898e-09,2.6565174987631624e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423452521474e-13,5e-06,1.0,6.6e-07,3.297938762017179e-07,3.297938762017179e-07,4.450683200553678e-15,8.007349552644075e-16,4.8559722484030555e-15,3.302061128914078e-07,4.50733640940229e-17,4.1224234525214737e-10,1.1268341023505726e-14,2.772588716229921e-09,4.35e-08,4.35e-08,7.969552496289487e-09,7.557395003858706e-09,1.0257247537760555e-13,4.1224234525214737e-10
2.63,4.1224234524154016e-11,5e-06,9.711944496547656e-10,1.0837473287911347e-09,4.5073364083883434e-23,7.344226602960075e-09,2.666129598109133e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234524154014e-13,5e-06,1.0,6.6e-07,3.297938761932321e-07,3.297938761932321e-07,4.467665404701119e-15,8.00734955222495e-16,4.855972248273828e-15,3.302061128826203e-07,4.5073364083883433e-17,4.122423452415401e-10,1.1268341020970858e-14,2.7908061091248285e-09,4.35e-08,4.35e-08,7.998388794327399e-09,7.586231301537942e-09,1.0335672799424895e-13,4.122423452415401e-10
2.64,4.12242345230933e-11,5e-06,9.711944496289746e-10,1.0878667840050036e-09,4.5073364074532647e-23,7.39227235451134e-09,2.6757416603948567e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242345230933e-13,5e-06,1.0,6.6e-07,3.2979387618474643e-07,3.2979387618474643e-07,4.4846475433705554e-15,8.007349551806273e-16,4.855972248144873e-15,3.3020611287385136e-07,4.5073364074532646e-17,4.1224234523093303e-10,1.1268341018633162e-14,2.809063494714309e-09,4.35e-08,4.35e-08,8.02722498118457e-09,7.615067488035025e-09,1.0414396429724225e-13,4.1224234523093303e-10
2.65,4.122423452203258e-11,5e-06,9.711944496032418e-10,1.0919862232760533e-09,4.50733640660004e-23,7.44042288426507e-09,2.68535368548114e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423452203258e-13,5e-06,1.0,6.6e-07,3.297938761762607e-07,3.297938761762607e-07,4.501629616316065e-15,8.007349551388079e-16,4.855972248016209e-15,3.3020611286510225e-07,4.5073364066000394e-17,4.1224234522032583e-10,1.12683410165001e-14,2.8273606960207268e-09,4.35e-08,4.35e-08,8.05606105644342e-09,7.643903562932374e-09,1.0493418424057348e-13,4.1224234522032583e-10
2.66,4.1224234520971865e-11,5e-06,9.71194449577571e-10,1.09610564654463e-09,4.507336405831653e-23,7.488677726490651e-09,2.694965673228791e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234520971863e-13,5e-06,1.0,6.6e-07,3.297938761677749e-07,3.297938761677749e-07,4.518611623291732e-15,8.007349550970395e-16,4.855972247887856e-15,3.3020611285637415e-07,4.507336405831653e-17,4.1224234520971864e-10,1.1268341014579133e-14,2.8456975360664472e-09,4.35e-08,4.35e-08,8.084897019686372e-09,7.67273952581241e-09,1.0572738777805787e-13,4.1224234520971864e-10
2.67,4.122423451991116e-11,5e-06,9.71194449551967e-10,1.1002250537510787e-09,4.507336405151091e-23,7.53703641545746e-09,2.7045776234986153e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423451991116e-13,5e-06,1.0,6.6e-07,3.2979387615928933e-07,3.2979387615928933e-07,4.535593564051633e-15,8.007349550553263e-16,4.855972247759835e-15,3.3020611284766877e-07,4.5073364051510905e-17,4.122423451991116e-10,1.1268341012877726e-14,2.8640738378738346e-09,4.35e-08,4.35e-08,8.113732870495846e-09,7.701575376257551e-09,1.0652357486333763e-13,4.122423451991116e-10
2.68,4.122423451885045e-11,5e-06,9.71194449526433e-10,1.104344444835746e-09,4.507336404561337e-23,7.585498485434881e-09,2.7141895361514215e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423451885045e-13,5e-06,1.0,6.6e-07,3.2979387615080365e-07,3.2979387615080365e-07,4.55257543834985e-15,8.007349550136708e-16,4.855972247632165e-15,3.3020611283898716e-07,4.507336404561337e-17,4.122423451885045e-10,1.1268341011403342e-14,2.882489424465255e-09,4.35e-08,4.35e-08,8.142568608454264e-09,7.730411113850222e-09,1.0732274544988232e-13,4.122423451885045e-10
2.69,4.122423451778975e-11,5e-06,9.711944495009731e-10,1.1084638197389767e-09,4.5073364040653777e-23,7.63406347069229e-09,2.7238014110480154e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423451778975e-13,5e-06,1.0,6.6e-07,3.297938761423181e-07,3.297938761423181e-07,4.56955724594046e-15,8.007349549720767e-16,4.8559722475048656e-15,3.302061128303309e-07,4.5073364040653776e-17,4.122423451778975e-10,1.1268341010163444e-14,2.9009441188630703e-09,4.35e-08,4.35e-08,8.171404233144046e-09,7.759246738172838e-09,1.081248994909884e-13,4.122423451778975e-10
2.7,4.1224234516729055e-11,5e-06,9.711944494755917e-10,1.1125831784011172e-09,4.5073364036661974e-23,7.682730905499074e-09,2.7334132480492046e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234516729053e-13,5e-06,1.0,6.6e-07,3.297938761338325e-07,3.297938761338325e-07,4.586538986577545e-15,8.007349549305472e-16,4.855972247377959e-15,3.3020611282170123e-07,4.507336403666197e-17,4.122423451672905e-10,1.1268341009165493e-14,2.9194377440896482e-09,4.35e-08,4.35e-08,8.200239744147615e-09,7.78808224880782e-09,1.0893003693977963e-13,4.122423451672905e-10
2.71,4.1224234515668364e-11,5e-06,9.711944494502926e-10,1.1167025207625128e-09,4.5073364033667814e-23,7.731500324124609e-09,2.743025047015796e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234515668365e-13,5e-06,1.0,6.6e-07,3.297938761253469e-07,3.297938761253469e-07,4.603520660015185e-15,8.007349548890858e-16,4.855972247251463e-15,3.302061128130995e-07,4.5073364033667815e-17,4.1224234515668364e-10,1.1268341008416953e-14,2.9379701231673516e-09,4.35e-08,4.35e-08,8.229075141047388e-09,7.816917645337589e-09,1.0973815774920683e-13,4.1224234515668364e-10
2.72,4.122423451460768e-11,5e-06,9.7119444942508e-10,1.1208218467635097e-09,4.507336403170115e-23,7.78037126083828e-09,2.7526368078085973e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423451460768e-13,5e-06,1.0,6.6e-07,3.2979387611686145e-07,3.2979387611686145e-07,4.62050226600746e-15,8.007349548476956e-16,4.8559722471254e-15,3.3020611280452716e-07,4.507336403170115e-17,4.122423451460768e-10,1.1268341007925287e-14,2.9565410791185465e-09,4.35e-08,4.35e-08,8.257910423425793e-09,7.845752927344568e-09,1.1054926187204807e-13,4.122423451460768e-10
2.73,4.1224234513546995e-11,5e-06,9.711944493999574e-10,1.1249411563444532e-09,4.5073364030791826e-23,7.829343249909465e-09,2.762248530288414e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234513546993e-13,5e-06,1.0,6.6e-07,3.29793876108376e-07,3.29793876108376e-07,4.637483804308447e-15,8.007349548063798e-16,4.855972246999787e-15,3.302061127959855e-07,4.5073364030791825e-17,4.122423451354699e-10,1.1268341007697957e-14,2.9751504349655967e-09,4.35e-08,4.35e-08,8.286745590865243e-09,7.874588094411173e-09,1.1136334926090841e-13,4.122423451354699e-10
2.74,4.1224234512486316e-11,5e-06,9.711944493749292e-10,1.129060449445689e-09,4.50733640309697e-23,7.878415825607546e-09,2.771860214316055e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234512486314e-13,5e-06,1.0,6.6e-07,3.2979387609989056e-07,3.2979387609989056e-07,4.6544652746722284e-15,8.00734954765142e-16,4.855972246874646e-15,3.3020611278747596e-07,4.50733640309697e-17,4.1224234512486314e-10,1.1268341007742425e-14,2.9937980137308676e-09,4.35e-08,4.35e-08,8.315580642948165e-09,7.903423146119823e-09,1.1218041986822012e-13,4.1224234512486314e-10
2.75,4.122423451142564e-11,5e-06,9.711944493499994e-10,1.1331797260075632e-09,4.507336403226462e-23,7.927588522201901e-09,2.781471859752326e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234511425636e-13,5e-06,1.0,6.6e-07,3.297938760914051e-07,3.297938760914051e-07,4.671446676852883e-15,8.007349547239854e-16,4.8559722467499975e-15,3.302061127789998e-07,4.507336403226462e-17,4.1224234511425636e-10,1.1268341008066156e-14,3.0124836384367225e-09,4.35e-08,4.35e-08,8.344415579256979e-09,7.932258082052943e-09,1.1300047364624267e-13,4.1224234511425636e-10
