T,CAD,CD,GKC,GKQ,HS,IATP,ICA,IKATP,NS,QD,S,SD,VD,VS
2930.0,0.31805161,0.009181981,0.00017522063,0.0094796093,0.99722236,0.0316016,-0.19213793,0.8906365,0.00091140653,0.011849512,0.31601602,0.012279911,-61.572895,-61.37709
2940.0,0.32243052,0.0089473119,0.00017309318,0.009435962,0.99733746,0.025795612,-0.18334946,1.1129457,0.00087606395,0.011794952,0.25795612,0.011982711,-61.881897,-61.690216
2950.0,0.30459374,0.007903506,0.00014444151,0.0093918629,0.99794912,0.011900825,-0.1480898,1.7681563,0.00070932222,0.011739828,0.11900825,0.010715403,-63.306419,-63.127403
2960.0,0.25883198,0.0069735409,0.00010829853,0.009342853,0.99863064,0.016159337,-0.11582381,1.3315604,0.00052026723,0.011678567,0.16159338,0.0094325915,-64.641632,-64.465874
2970.0,0.22984561,0.0074579236,0.00010285027,0.0092878304,0.99853069,0.027613517,-0.1284838,0.87646461,0.00055550842,0.011609788,0.27613518,0.0099621518,-63.846584,-63.66626
2980.0,0.23152132,0.0076775192,0.00010665056,0.0092316261,0.99831408,0.017700246,-0.13747895,1.3747365,0.00061675784,0.011539532,0.17700246,0.01031433,-63.585835,-63.406143
2990.0,0.22628945,0.0072033829,9.7802971e-05,0.0091760699,0.99854642,0.025316171,-0.12205639,0.93319988,0.00054673711,0.011470087,0.2531617,0.0096963141,-64.246307,-64.068771
3000.0,0.22702093,0.0078969533,0.00010756643,0.0091200648,0.99826324,0.032166496,-0.14328663,0.7646997,0.00063363562,0.011400081,0.32166496,0.010543729,-63.210438,-63.027576
3010.0,0.24233726,0.0076914458,0.00011183543,0.0090664318,0.998164,0.011968466,-0.14072904,1.7175219,0.00065587851,0.01133304,0.11968466,0.010434405,-63.616997,-63.439632
3020.0,0.23379071,0.0077558612,0.0001087949,0.0090136286,0.99834704,0.030793408,-0.13820054,0.79606229,0.00060820975,0.011267036,0.30793408,0.010347794,-63.407448,-63.225605
3030.0,0.25240263,0.0085948836,0.00013016227,0.0089618182,0.99776703,0.023825565,-0.16925374,1.1716466,0.00077219348,0.011202273,0.23825565,0.011495044,-62.322777,-62.134995
3040.0,0.28344345,0.0092483861,0.00015728366,0.0089146709,0.99727213,0.034927726,-0.19351894,0.7831493,0.00090237975,0.011143339,0.34927726,0.012327881,-61.482944,-61.286026
3050.0,0.3145012,0.0092671113,0.00017487105,0.0088733444,0.99707776,0.029110314,-0.19618316,0.9942162,0.00094426371,0.01109168,0.29110315,0.012411983,-61.493622,-61.298405
3060.0,0.32678387,0.0093933055,0.00018417485,0.0088356938,0.99707758,0.033652451,-0.19941893,0.83416492,0.00094634801,0.011044618,0.33652452,0.012521533,-61.321709,-61.123135
3070.0,0.34053779,0.0092798201,0.00018960777,0.0088003986,0.99695587,0.017590644,-0.19925898,1.6260921,0.00097302458,0.011000498,0.17590643,0.012506746,-61.542458,-61.349308
3080.0,0.32934839,0.0088753579,0.00017538508,0.0087657887,0.99741173,0.026580628,-0.18033957,1.069383,0.00085670577,0.010957236,0.26580629,0.011880638,-61.960987,-61.770943
3090.0,0.3113839,0.0081679737,0.00015260252,0.008729279,0.99780136,0.0083085541,-0.15747225,2.0391479,0.0007514538,0.010911598,0.083085537,0.011062632,-62.969875,-62.790005
3100.0,0.26535019,0.0068707638,0.00010938951,0.0086880894,0.99862856,0.0080097169,-0.11363204,1.7401316,0.00051922741,0.010860112,0.080097169,0.0093365517,-64.838928,-64.665413
3110.0,0.22017595,0.006250707,8.2575323e-05,0.0086397277,0.99897349,-0.004241623,-0.094926335,1.6992269,0.0004159564,0.010799659,-0.04241623,0.0085034464,-65.866051,-65.693764
3120.0,0.18673155,0.0061771278,6.9207883e-05,0.0085854959,0.9990766,0.011905869,-0.091621891,1.3728684,0.00038432589,0.010731869,0.11905868,0.0083516259,-65.953537,-65.779984
3130.0,0.17551531,0.0065422435,6.8895839e-05,0.0085283052,0.99894786,0.019248253,-0.10141513,1.0953287,0.0004265504,0.010660382,0.19248252,0.0088060712,-65.310135,-65.135262
3140.0,0.18250622,0.0068924455,7.5474854e-05,0.0084715495,0.99876505,0.027500017,-0.11142503,0.81410503,0.00048313229,0.010589438,0.27500015,0.0092498707,-64.700134,-64.523636
3150.0,0.20409191,0.0078855986,9.6563206e-05,0.0084173223,0.99826807,0.027292265,-0.14342521,0.93561161,0.00063305034,0.010521653,0.27292266,0.010547445,-63.247967,-63.066654
3160.0,0.25024608,0.0092751617,0.00013926438,0.0083688824,0.99736643,0.046105508,-0.19297515,0.5183903,0.0008827268,0.010461103,0.46105507,0.012313333,-61.418945,-61.221004
3170.0,0.3276132,0.011057337,0.00021735177,0.0083306571,0.99581826,0.068325646,-0.26674247,0.30358699,0.0012721232,0.010413322,0.68325645,0.01457889,-59.444294,-59.201672
3180.0,0.48867324,0.015406225,0.00045171659,0.0083100321,0.99051565,0.068033993,-0.48721269,0.38670447,0.0024728437,0.01038754,0.68033993,0.019978708,-55.625477,-55.030312
3190.0,177.44385,0.75347638,8.0219851,0.013480341,0.065004982,0.064210728,-619.07324,1.0055202,0.27384654,0.016850427,0.64210725,0.8977198,-5.3528242,-28.164572
3200.0,198.76328,0.0072327675,0.086256512,0.052285776,0.77399337,0.024855101,-0.29560241,0.8327263,0.044337764,0.065357216,0.24855101,0.015059328,-64.828598,-65.43856
3210.0,93.84391,0.0059599602,0.033558358,0.072313853,0.99722898,0.031699661,-0.084678642,0.5830332,0.00067997811,0.090392314,0.31699663,0.008019059,-66.313545,-66.04586
3220.0,44.346195,0.00575556,0.015314232,0.081109226,0.99915117,0.0019125285,-0.08151187,1.5886685,0.00035544162,0.10138653,0.019125285,0.0078550894,-66.783104,-66.52726
3230.0,20.984671,0.0052436404,0.0066021644,0.084762238,0.99938309,0.00313908,-0.067914441,1.3837469,0.00027963042,0.10595279,0.031390801,0.0071459301,-67.775375,-67.534309
3240.0,9.9597359,0.0052742739,0.0031518226,0.086024366,0.99940324,0.011847316,-0.06792783,1.1283386,0.00027246639,0.10753045,0.11847316,0.0071489606,-67.679222,-67.437927
3250.0,4.7665558,0.0059323674,0.0016966176,0.086169623,0.99921215,0.033398796,-0.0836154,0.54070932,0.00033958178,0.10771203,0.33398795,0.0079675056,-66.352127,-66.097038
3260.0,2.3348124,0.0065473551,0.00091721071,0.085795574,0.99892414,0.028490644,-0.10148452,0.74254394,0.00043426341,0.10724446,0.28490645,0.0088094985,-65.296425,-65.03215
3270.0,1.1990433,0.0066435919,0.00047795725,0.085183263,0.9988026,0.015327072,-0.10598744,1.316046,0.00047099247,0.10647908,0.15327072,0.0090059219,-65.196297,-64.933907
3280.0,0.66185582,0.0068299146,0.00027122512,0.084463365,0.99878234,0.033914372,-0.10968475,0.62102485,0.00047819709,0.1055792,0.33914375,0.0091733607,-64.826103,-64.558815
3290.0,0.42307392,0.0073136613,0.00018565315,0.083697878,0.99848747,0.033676445,-0.1256054,0.67149049,0.00056684093,0.10462235,0.33676445,0.0098415157,-64.092659,-63.818466
3300.0,0.31780377,0.0075894129,0.00014471664,0.082916856,0.99835211,0.036843162,-0.1337419,0.61464202,0.00060615723,0.10364607,0.36843163,0.010170205,-63.669834,-63.390789
3310.0,0.27578044,0.0075614103,0.00012511734,0.082133785,0.99826783,0.028667433,-0.13498759,0.85182554,0.00062807492,0.10266723,0.28667432,0.010214457,-63.754272,-63.478977
3320.0,0.25370258,0.0076086004,0.00011581929,0.081354119,0.99828273,0.030551294,-0.13560677,0.79251242,0.00062459998,0.10169265,0.30551293,0.010240791,-63.671886,-63.395962
3330.0,0.24193141,0.0073227775,0.00010629659,0.080580041,0.99837965,0.018004067,-0.12783049,1.3027534,0.00059504824,0.10072505,0.18004067,0.0099266926,-64.139442,-63.871716
3340.0,0.21748088,0.0066793459,8.7157801e-05,0.079811275,0.99878836,0.025192611,-0.1061487,0.87238389,0.00047388021,0.099764086,0.25192609,0.0090159671,-65.093353,-64.835663
3350.0,0.20215467,0.0066702729,8.0905607e-05,0.079047062,0.99879146,0.020689147,-0.10643947,1.0570147,0.00047399985,0.098808825,0.20689146,0.009027252,-65.127281,-64.8713
3360.0,0.19123644,0.0067289891,7.7209668e-05,0.078288652,0.99882114,0.028950157,-0.10686257,0.75002557,0.00046577907,0.097860813,0.28950158,0.0090494184,-64.991249,-64.733498
3370.0,0.19093861,0.0068956306,7.8998521e-05,0.07753703,0.99872541,0.032589052,-0.11223517,0.66113859,0.0004952384,0.096921287,0.32589054,0.0092825675,-64.727203,-64.467834
3380.0,0.19452533,0.0069757011,8.1417034e-05,0.076793231,0.99867058,0.018886965,-0.11505791,1.1968726,0.00051156612,0.095991544,0.18886966,0.0094012627,-64.644394,-64.385841
3390.0,0.18380396,0.0061118319,6.740274e-05,0.076056689,0.99903011,0.012521326,-0.090642028,1.3311833,0.00039790187,0.095070861,0.12521325,0.0083026169,-66.102325,-65.859558
3400.0,0.16528106,0.0058765705,5.8277146e-05,0.075324975,0.99916673,0.016793897,-0.083657548,1.0759904,0.00035421591,0.094156221,0.16793898,0.0079654418,-66.501778,-66.262436
3410.0,0.15397458,0.0057033412,5.2690175e-05,0.074598446,0.9992153,0.0029328999,-0.079788759,1.5540409,0.0003378579,0.093248062,0.029329,0.0077693393,-66.869308,-66.63501
3420.0,0.14118308,0.0055385311,4.6916815e-05,0.073877461,0.99931622,0.019589715,-0.07419125,0.88705599,0.00030332743,0.092346825,0.19589715,0.0074853059,-67.126556,-66.893219
3430.0,0.14049959,0.0059751761,5.0370592e-05,0.073162526,0.9991681,0.022488292,-0.085501984,0.86325264,0.00035431882,0.091453157,0.22488292,0.0080584232,-66.296379,-66.056564
3440.0,0.15126868,0.0061803414,5.6093522e-05,0.0724556,0.99902761,0.01284616,-0.092526935,1.3325446,0.00040008235,0.090569496,0.1284616,0.0083919996,-65.980453,-65.740265
3450.0,0.15422265,0.0061672139,5.7067446e-05,0.07175675,0.99905694,0.014927015,-0.091670983,1.2286597,0.00039077614,0.089695938,0.14927015,0.008352791,-65.991028,-65.751198
3460.0,0.15867963,0.006453515,6.1442486e-05,0.071065351,0.9989714,0.028910656,-0.098542698,0.71691698,0.0004188559,0.088831693,0.28910655,0.0086763417,-65.44828,-65.203102
3470.0,0.16928823,0.006741446,6.8474852e-05,0.070382014,0.99883258,0.042668112,-0.10663968,0.43819678,0.00046250166,0.087977514,0.42668113,0.009041544,-64.940941,-64.691406
3480.0,0.18910375,0.0071765385,8.1426617e-05,0.06970761,0.9985376,0.010525518,-0.12248539,1.6988555,0.00055176829,0.08713451,0.10525518,0.0097092073,-64.36908,-64.117371
3490.0,0.18140931,0.0059121447,6.4351087e-05,0.069041461,0.99908346,0.0041823131,-0.085765094,1.5989246,0.00037987865,0.086301818,0.041823134,0.0080656763,-66.482742,-66.251091
3500.0,0.15564384,0.005390916,5.034377e-05,0.068378985,0.99933511,0.00042707834,-0.071534835,1.4629636,0.00029655284,0.085473724,0.0042707836,0.0073414524,-67.472527,-67.248581
3510.0,0.1366851,0.0052551678,4.3098193e-05,0.067719758,0.99939656,0.0031786123,-0.067946181,1.3856448,0.0002748892,0.084649697,0.031786121,0.0071484018,-67.742226,-67.520607
3520.0,0.12606804,0.0052084024,3.9396786e-05,0.067064986,0.99941427,-0.0016392493,-0.066759057,1.3867171,0.00026851406,0.083831236,-0.016392492,0.0070833801,-67.838181,-67.61779
3530.0,0.11996192,0.0051950766,3.7392681e-05,0.066415578,0.99942613,0.011821555,-0.066145726,1.1010343,0.00026420798,0.083019473,0.11821555,0.0070505328,-67.847977,-67.62764
3540.0,0.12211397,0.0056389626,4.1315765e-05,0.065772228,0.99929672,0.016998461,-0.076793805,1.0119901,0.00031025702,0.082215287,0.16998461,0.007620316,-66.939217,-66.712105
3550.0,0.12905037,0.0056484682,4.3736218e-05,0.065136202,0.99926656,0.012233139,-0.077540405,1.2188965,0.00032056737,0.08142025,0.1223314,0.0076571619,-66.943344,-66.717628
3560.0,0.131835,0.0056284731,4.4521781e-05,0.064507186,0.99927086,0.0058142249,-0.077250689,1.4592344,0.00031908936,0.08063399,0.058142249,0.0076413369,-67.001297,-66.777092
3570.0,0.1324617,0.0056757396,4.5109085e-05,0.063884661,0.99927121,0.022893675,-0.077695511,0.79403418,0.00031902528,0.079855829,0.22893675,0.0076671578,-66.853622,-66.627419
3580.0,0.13524836,0.0058413222,4.7401758e-05,0.063268602,0.99922216,0.026494395,-0.081650026,0.70572567,0.0003358977,0.079085752,0.26494393,0.0078685228,-66.530304,-66.301994
3590.0,0.14585866,0.0063826265,5.5857679e-05,0.062659547,0.99901646,0.028667735,-0.096320815,0.71529496,0.00040456856,0.07832443,0.28667736,0.0085746618,-65.560524,-65.325439
3600.0,0.16165084,0.0063837226,6.1916049e-05,0.062058736,0.99892473,0.013355644,-0.098447397,1.3568428,0.00043255676,0.077573419,0.13355644,0.0086669745,-65.62191,-65.39006
3610.0,0.16079158,0.0059550912,5.7451711e-05,0.061465103,0.9991138,0.015280623,-0.086166002,1.1594343,0.00037129587,0.076831378,0.15280624,0.0080875047,-66.37413,-66.148293
3620.0,0.15645519,0.0062924027,5.9068745e-05,0.060876627,0.99904841,0.020436414,-0.09411037,1.0015774,0.00039408865,0.076095782,0.20436414,0.008470539,-65.738007,-65.506752
3630.0,0.1586704,0.006144159,5.8493773e-05,0.060294174,0.99906391,0.016717426,-0.09091302,1.1366044,0.00038822446,0.075367719,0.16717426,0.008317166,-66.026878,-65.799385
3640.0,0.15399165,0.005753323,5.3157823e-05,0.059717383,0.99919724,0.0072071985,-0.080876082,1.4545695,0.00034373836,0.074646726,0.072071984,0.0078250002,-66.760384,-66.539215
3650.0,0.14378409,0.0055929315,4.8250473e-05,0.059145078,0.99927902,-0.00015873327,-0.076450817,1.5377024,0.00031622304,0.073931344,-0.0015873327,0.0075998059,-67.073563,-66.855003
3660.0,0.1347883,0.0054515833,4.4088581e-05,0.058577087,0.99934047,0.0090779755,-0.072415568,1.2893869,0.00029482265,0.073221356,0.090779759,0.0073902328,-67.323906,-67.106712
3670.0,0.12945408,0.0053707142,4.1715648e-05,0.058013704,0.9993583,0.0037542868,-0.070788048,1.4182994,0.00028852868,0.072517127,0.037542868,0.0073022852,-67.502655,-67.287666
3680.0,0.12482302,0.0053804438,4.0296192e-05,0.057455197,0.99937546,0.013027579,-0.070289001,1.1097915,0.00028243949,0.071818992,0.13027579,0.0072777527,-67.451866,-67.236
3690.0,0.12713233,0.0055195815,4.2103031e-05,0.056902044,0.9993028,0.001424032,-0.074751683,1.5044639,0.00030802851,0.071127556,0.014240321,0.0075112316,-67.2164,-67.000893
3700.0,0.12802415,0.0054764901,4.2067382e-05,0.056354716,0.99931979,0.00054318411,-0.073534898,1.4937909,0.00030209433,0.070443399,0.0054318411,0.0074477796,-67.298172,-67.083557
3710.0,0.12518165,0.0053089382,3.98749e-05,0.05581275,0.99938041,0.0061039636,-0.069198228,1.3379589,0.00028068051,0.069765933,0.061039638,0.0072167879,-67.626579,-67.41423
3720.0,0.12229012,0.0053100889,3.8962287e-05,0.055275708,0.99938911,0.011408305,-0.068972468,1.1518918,0.00027755747,0.069094636,0.11408305,0.0072054043,-67.61026,-67.397827
3730.0,0.12135341,0.0052964762,3.8564725e-05,0.054743767,0.99938852,-0.0071343686,-0.068770811,1.3032383,0.00027777886,0.068429708,-0.071343683,0.0071940254,-67.644646,-67.43309
3740.0,0.12004992,0.0052596796,3.7885449e-05,0.054216955,0.99939972,0.0049358453,-0.067952894,1.3507652,0.00027375459,0.067771196,0.049358454,0.0071491362,-67.726471,-67.516029
3750.0,0.11948306,0.0053667841,3.8474391e-05,0.053695217,0.99937832,0.0085090334,-0.070217259,1.2817187,0.00028140753,0.067119017,0.085090332,0.0072730002,-67.493927,-67.282066
3760.0,0.1252536,0.0058217673,4.3751839e-05,0.05317897,0.99924153,0.020142907,-0.081167497,0.92363483,0.00032941703,0.066473715,0.20142908,0.0078440793,-66.573578,-66.355659
3770.0,0.14489508,0.0066487538,5.7802303e-05,0.052669667,0.99890327,0.017521573,-0.10442027,1.2035213,0.00044132618,0.065837078,0.17521574,0.0089404564,-65.15197,-64.925926
3780.0,0.17297325,0.0074869534,7.7702556e-05,0.052169073,0.99852204,0.041778117,-0.12897682,0.50271535,0.00055916223,0.065211341,0.41778114,0.0099832239,-63.789619,-63.551899
3790.0,0.21517344,0.0083157327,0.00010735949,0.051678766,0.99794114,0.035369299,-0.15859804,0.70604098,0.00072447123,0.064598456,0.35369301,0.011113969,-62.664848,-62.416855
3800.0,0.24609339,0.0081467209,0.00012029126,0.051199298,0.99791467,0.02817951,-0.15418312,0.93050206,0.00072532042,0.063999124,0.28179508,0.010948543,-62.916245,-62.673286
3810.0,0.26028225,0.0085489759,0.0001335088,0.050727502,0.99776262,0.040495235,-0.16669521,0.59406984,0.00077109021,0.063409381,0.40495238,0.011406736,-62.350124,-62.099331
3820.0,0.29091454,0.009396513,0.00016401493,0.050263606,0.99711394,0.042373139,-0.19911367,0.59965175,0.00094362185,0.062829509,0.42373139,0.012512421,-61.310955,-61.043781
3830.0,0.31858772,0.0090317484,0.00017264424,0.049809426,0.99712044,0.030221403,-0.18843074,0.93144065,0.00092910463,0.062261783,0.30221403,0.012150967,-61.803703,-61.548737
3840.0,0.31247404,0.0083682435,0.00015689155,0.049361266,0.99762535,0.026161524,-0.16388522,1.0363593,0.00079706626,0.061701585,0.26161522,0.011298253,-62.650959,-62.40884
3850.0,0.28706282,0.0080093937,0.00013795195,0.048914935,0.99803352,0.021542555,-0.14865556,1.2198191,0.0006919218,0.06114367,0.21542555,0.010743256,-63.108959,-62.871063
3860.0,0.26599157,0.0076961322,0.00012282639,0.048469555,0.99822938,0.030297725,-0.13807483,0.80835468,0.00063784665,0.060586944,0.30297723,0.010338949,-63.522247,-63.288879
3870.0,0.26169479,0.0083197579,0.00013063425,0.048026349,0.99792379,0.041622311,-0.15856549,0.55645478,0.00072774058,0.060032934,0.41622311,0.011113659,-62.643509,-62.400517
3880.0,0.27901527,0.0088709323,0.00014850755,0.047588769,0.99749362,0.036618803,-0.17945603,0.71022958,0.00084301579,0.059485961,0.36618805,0.011851798,-61.953819,-61.70256
3890.0,0.30464038,0.0092519736,0.00016911147,0.047158923,0.99711931,0.036734961,-0.19496402,0.73140389,0.00093747972,0.058948651,0.36734959,0.012373026,-61.501186,-61.243721
3900.0,0.31875744,0.0090008276,0.00017214485,0.04673671,0.99722826,0.034377541,-0.18594816,0.78457546,0.00090370595,0.058420889,0.34377539,0.012070328,-61.81144,-61.560593
3910.0,0.32559761,0.0091590993,0.00017893086,0.046319876,0.99712002,0.032467142,-0.19253142,0.85903025,0.00093421206,0.057899848,0.32467142,0.012289716,-61.636578,-61.383568
3920.0,0.32868895,0.0091586038,0.0001806199,0.045908056,0.99713826,0.034888852,-0.19212496,0.77917379,0.00092944846,0.057385072,0.34888852,0.012277042,-61.629509,-61.376816
3930.0,0.33985776,0.0096767638,0.0001973234,0.045501143,0.99676406,0.035394754,-0.21209592,0.79885906,0.0010279103,0.056876428,0.35394755,0.01292754,-61.012638,-60.748234
3940.0,0.34502527,0.0088859107,0.00018395182,0.045100376,0.9971503,0.026404677,-0.18384452,1.0785537,0.00091656577,0.05637547,0.26404676,0.011993805,-62.001915,-61.758175
3950.0,0.31547546,0.0081287073,0.00015386446,0.044701435,0.9978348,0.016779114,-0.15500575,1.5091121,0.00074211595,0.055876795,0.16779113,0.010975091,-62.984535,-62.752777
3960.0,0.27748868,0.0076027885,0.00012658126,0.044301126,0.99826866,0.018591328,-0.13599309,1.3160794,0.00062655914,0.055376407,0.18591328,0.010254364,-63.700054,-63.474693
3970.0,0.24464506,0.0070607369,0.00010364246,0.043899547,0.99858135,0.012096618,-0.1188347,1.5795717,0.00053643616,0.054874431,0.12096618,0.0095578479,-64.537483,-64.319374
3980.0,0.20967928,0.0061333091,7.7161669e-05,0.04349703,0.99900758,0.0080106594,-0.091714278,1.538501,0.00040479671,0.054371286,0.080106594,0.0083524715,-66.071167,-65.862663
3990.0,0.17887646,0.0061106118,6.5582673e-05,0.043093216,0.99910963,0.015205299,-0.089462474,1.2001263,0.00037358195,0.053866517,0.152053,0.0082491934,-66.074844,-65.865227
4000.0,0.16760197,0.0063044582,6.339838e-05,0.042690344,0.99903631,0.081244595,-0.094641753,0.13294767,0.00039782035,0.053362932,0.16248919,0.008494922,-65.720772,-65.509407
4010.0,0.1935385,0.0082806796,9.6157812e-05,0.042292003,0.99814403,0.13051942,-0.15433431,0.071650103,0.0006724429,0.052865002,0.26103884,0.010964656,-62.636269,-62.399422
4020.0,0.27115798,0.01026361,0.00016698358,0.041905671,0.99655133,0.12183161,-0.23243323,0.097426921,0.0010952697,0.052382089,0.24366322,0.013568278,-60.283386,-60.004875
4030.0,0.40154627,0.013126628,0.00031625689,0.041538496,0.99337262,0.18042129,-0.36671281,0.054071102,0.0018403861,0.051923122,0.36084259,0.017213406,-57.51495,-57.090473
4040.0,24.455727,0.37590382,0.55158001,0.041481875,0.21802986,0.18085369,-145.42238,0.091422327,0.24087244,0.051852342,0.36170739,0.40192622,-20.022125,-44.575935
4050.0,260.16635,0.12066531,1.8099797,0.069829918,0.092058539,0.15972516,-39.554771,0.10322632,0.23029247,0.087287404,0.31945032,0.19047953,-41.132236,-48.085114
4060.0,125.12557,0.0062837307,0.047175322,0.095718913,0.98489088,0.068849921,-0.093954794,0.18086205,0.0027435787,0.11964864,0.13769984,0.0084636658,-65.733513,-65.457909
4070.0,59.120106,0.0071552424,0.025381122,0.10701908,0.99844748,0.061223708,-0.11912087,0.25752389,0.00054620625,0.13377385,0.12244742,0.0095770406,-64.305428,-63.971058
4080.0,28.001492,0.0072756521,0.012223747,0.11168262,0.99846077,0.0559595,-0.12421681,0.30552423,0.00057257101,0.13960327,0.111919,0.0097857537,-64.128311,-63.802414
4090.0,13.332166,0.0079452042,0.006355607,0.11327726,0.99813378,0.034204133,-0.14576378,0.71386528,0.00066999963,0.14159657,0.068408266,0.010635088,-63.194027,-62.856827
4100.0,6.4225564,0.0081103221,0.00312534,0.1134427,0.99801493,0.12819643,-0.15073474,0.073134065,0.00070112874,0.14180337,0.25639287,0.01082538,-62.91721,-62.578529
4110.0,3.184819,0.0090280687,0.0017251658,0.1129432,0.99735808,0.21792443,-0.18460993,0.028327337,0.00088088284,0.141179,0.43584886,0.01202976,-61.742035,-61.380199
4120.0,1.6886851,0.0098308111,0.00099606859,0.11213987,0.99658388,0.11272369,-0.21749617,0.10993454,0.0010751346,0.14017485,0.22544739,0.013100199,-60.81641,-60.431286
4130.0,1.0087059,0.010313521,0.00062419852,0.11120279,0.99594837,0.04211754,-0.24012692,0.65334111,0.001223225,0.13900349,0.08423508,0.013788517,-60.33411,-59.93549
4140.0,0.67468178,0.0088803321,0.00035948388,0.11020987,0.99690729,0.020003967,-0.18446416,1.429989,0.00096619467,0.13776234,0.040007934,0.012012392,-62.039944,-61.696529
4150.0,0.44267264,0.0069972393,0.00018584919,0.10918913,0.99854875,0.070762061,-0.1151558,0.19423249,0.0005393785,0.13648641,0.14152412,0.0094088465,-64.534172,-64.23333
4160.0,0.33095521,0.008078781,0.00016042289,0.10815441,0.99810159,0.085265577,-0.14948551,0.1583422,0.00068057008,0.13519301,0.17053115,0.010778765,-62.961342,-62.635117
4170.0,0.30561149,0.0086746337,0.00015906407,0.10712153,0.99758232,0.064942084,-0.17233147,0.27631971,0.00081975543,0.13390192,0.12988417,0.011603815,-62.206814,-61.868168
4180.0,0.31434003,0.0093891546,0.00017708322,0.10609806,0.99702311,0.114805,-0.19918805,0.1023057,0.00096559193,0.13262257,0.22961,0.012514531,-61.316109,-60.957195
4190.0,0.34345344,0.010005194,0.0002061791,0.10508766,0.99639493,0.10572544,-0.22499812,0.1258848,0.0011194255,0.13135958,0.21145089,0.013333417,-60.622044,-60.244415
4200.0,0.38745832,0.010913371,0.00025370857,0.10409234,0.99543893,0.13643757,-0.26465851,0.082188763,0.0013474101,0.13011542,0.27287513,0.014510632,-59.659561,-59.245953
4210.0,0.44998154,0.012056492,0.00032551194,0.10311434,0.99402899,0.23049873,-0.31829852,0.031516913,0.0016653229,0.12889293,0.46099746,0.015977355,-58.542297,-58.067314
4220.0,0.55802262,0.014516616,0.00048603601,0.10215732,0.99050111,0.13419421,-0.44559741,0.10395859,0.0024250692,0.12769665,0.26838842,0.019051313,-56.411274,-55.705025
4230.0,38.60236,0.25846475,0.59864098,0.10208879,0.25162697,0.080894522,-95.266953,0.93777198,0.1824394,0.12761098,0.16178904,0.32336724,-21.229639,-8.5892181
4240.0,161.60236,0.016079858,0.15591256,0.12116968,0.70104194,0.10131352,-1.6493837,0.16011234,0.040427629,0.15146209,0.20262705,0.036578104,-56.973583,-57.696793
4250.0,76.499336,0.0086188372,0.039560121,0.13520168,0.98845381,0.18426123,-0.1721663,0.038000491,0.0014314251,0.16900209,0.36852247,0.011594287,-62.304138,-61.8806
4260.0,36.240829,0.0086422386,0.018792115,0.14096083,0.99726158,0.15007553,-0.17162995,0.057028946,0.00084848137,0.17620103,0.30015105,0.011578198,-62.255375,-61.837456
4270.0,17.255676,0.0088416366,0.0091541056,0.14291054,0.99733466,0.14361724,-0.17904758,0.063316718,0.00087958475,0.17863818,0.28723449,0.011836301,-62.001846,-61.588665
4280.0,8.3043737,0.008907456,0.0044382508,0.14308862,0.99727535,0.11720829,-0.18159433,0.094422281,0.00089515268,0.17886077,0.23441659,0.011923607,-61.92028,-61.512146
4290.0,4.086967,0.0090441536,0.0022177894,0.1424417,0.99713892,0.070820183,-0.18752138,0.24559903,0.00093018089,0.17805213,0.14164037,0.012122917,-61.773151,-61.365753
4300.0,2.1014869,0.0092450576,0.0011657019,0.14141372,0.99700767,0.14915346,-0.19455457,0.060972095,0.00096447847,0.17676714,0.29830691,0.012359723,-61.508156,-61.095795
4310.0,1.1755762,0.0095500052,0.00067360548,0.14021401,0.99671859,0.1949662,-0.20692058,0.036976006,0.0010367068,0.1752675,0.38993239,0.012762534,-61.152096,-60.731339
4320.0,0.75019747,0.0098472051,0.00044324092,0.13894181,0.99641412,0.24750824,-0.219246,0.02362448,0.0011103791,0.17367727,0.49501649,0.013152899,-60.814106,-60.384354
4330.0,0.56135577,0.010150339,0.00034187708,0.13764395,0.9960835,0.21218538,-0.23223457,0.03279696,0.0011888279,0.17205493,0.42437077,0.013552913,-60.481487,-60.041782
4340.0,0.4843519,0.010474954,0.00030441384,0.13634251,0.99572444,0.37258905,-0.24632102,0.010979465,0.0012727595,0.17042813,0.7451781,0.013975262,-60.132561,-59.68082
4350.0,0.46247128,0.010842896,0.0003008717,0.13504802,0.99528122,0.28102845,-0.26292634,0.019740827,0.0013741837,0.16881002,0.5620569,0.014458281,-59.752075,-59.285248
4360.0,0.46816832,0.011238174,0.00031568142,0.13376565,0.994771,0.16778715,-0.28134766,0.056156728,0.001488141,0.16720706,0.3355743,0.014977322,-59.358181,-58.873268
4370.0,0.48685721,0.011555066,0.00033754006,0.13249792,0.99427956,0.10257894,-0.29716393,0.14855666,0.0015933078,0.1656224,0.20515788,0.015408967,-59.061382,-58.561836
4380.0,0.50072455,0.011486246,0.00034508677,0.13124533,0.99424344,0.092416279,-0.29477355,0.18009855,0.0015930822,0.16405666,0.18483256,0.015342707,-59.13681,-58.645069
4390.0,0.49697998,0.01103825,0.00032914735,0.13000618,0.9947471,0.1059974,-0.27333692,0.13497767,0.0014741797,0.16250771,0.2119948,0.014751582,-59.565655,-59.10078
4400.0,0.48980361,0.011350565,0.00033357285,0.12877816,0.99462044,0.19546306,-0.28642768,0.041868832,0.0015181322,0.1609727,0.39092612,0.015118153,-59.243515,-58.761921
