Time,EmptySet,u,z,v,kappa,k6,k4,k4prime,alpha,cell,Reaction1,Reaction2,Reaction3
4.5200000000000005,1.0,0.0009268397343814437,0.06510541454206549,0.06603225427644693,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009268397343814437,0.0011819644347096055
4.53,1.0,0.0009293910449827171,0.06524358207767311,0.06617297312265583,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009293910449827171,0.0011845284313579106
4.54,1.0,0.0009319424814427907,0.06538172397368495,0.06631366645512775,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009319424814427907,0.0011870923540166908
4.55,1.0,0.0009344940417777021,0.06551984023083635,0.06645433427261405,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009344940417777021,0.0011896562036011631
4.5600000000000005,1.0,0.0009370457240323332,0.06565793084985347,0.0665949765738858,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009370457240323332,0.0011922199810259983
4.57,1.0,0.0009395975262801175,0.06579599583145332,0.06673559335773344,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009395975262801175,0.0011947836872053235
4.58,1.0,0.000942149446622752,0.06593403517634379,0.06687618462296654,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000942149446622752,0.0011973473230527292
4.59,1.0,0.0009447014831899097,0.06607204888522365,0.06701675036841356,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009447014831899097,0.001199910889481271
4.6000000000000005,1.0,0.0009472536341389561,0.06621003695878253,0.06715729059292148,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009472536341389561,0.0012024743874034741
4.61,1.0,0.0009498058976546676,0.06634799939770089,0.06729780529535556,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009498058976546676,0.0012050378177313366
4.62,1.0,0.0009523582719489552,0.06648593620265017,0.06743829447459912,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009523582719489552,0.001207601181376335
4.63,1.0,0.0009549107552605881,0.0666238473742926,0.06757875812955319,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009549107552605881,0.0012101644792494267
4.64,1.0,0.0009574633458549218,0.06676173291328137,0.06771919625913629,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009574633458549218,0.001212727712261055
4.65,1.0,0.0009600160420236283,0.06689959282026055,0.06785960886228418,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009600160420236283,0.0012152908813211519
4.66,1.0,0.0009625688420844288,0.06703742709586509,0.06799999593794952,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009625688420844288,0.0012178539873391426
4.67,1.0,0.0009651217443808303,0.06717523574072086,0.0681403574851017,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009651217443808303,0.0012204170312239493
4.68,1.0,0.0009676747472818635,0.06731301875544468,0.06828069350272654,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009676747472818635,0.001222980013883996
4.69,1.0,0.0009702278491818242,0.06745077614064425,0.06842100398982608,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009702278491818242,0.0012255429362272102
4.7,1.0,0.0009727810485000162,0.06758850789691817,0.06856128894541819,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009727810485000162,0.0012281057991610277
4.71,1.0,0.0009753343436804989,0.06772621402485603,0.06870154836853652,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009753343436804989,0.0012306686035923982
4.72,1.0,0.000977887733191835,0.0678638945250383,0.06884178225823014,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000977887733191835,0.0012332313504277864
4.73,1.0,0.0009804412155268428,0.06800154939803643,0.06898199061356328,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009804412155268428,0.0012357940405731778
4.74,1.0,0.000982994789202349,0.06813917864441278,0.06912217343361513,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000982994789202349,0.0012383566749340805
4.75,1.0,0.0009855484527589457,0.06827678226472067,0.06926233071747961,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009855484527589457,0.0012409192544155312
4.76,1.0,0.0009881022047607503,0.06841436025950437,0.06940246246426512,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009881022047607503,0.0012434817799220974
4.7700000000000005,1.0,0.000990656043795165,0.06855191262929913,0.0695425686730943,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000990656043795165,0.0012460442523578817
4.78,1.0,0.0009932099684726407,0.06868943937463111,0.06968264934310375,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009932099684726407,0.0012486066726265256
4.79,1.0,0.0009957639774264449,0.06882694049601748,0.06982270447344392,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009957639774264449,0.001251169041631213
4.8,1.0,0.000998318069312428,0.06896441599396635,0.06996273406327878,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000998318069312428,0.0012537313602746733
4.8100000000000005,1.0,0.0010008722428087955,0.06910186586897685,0.07010273811178565,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010008722428087955,0.0012562936294591867
4.82,1.0,0.00100342649661588,0.06923929012153904,0.07024271661815491,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00100342649661588,0.0012588558500865868
4.83,1.0,0.0010059808294559174,0.06937668875213396,0.07038266958158988,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010059808294559174,0.0012614180230582632
4.84,1.0,0.0010085352400728245,0.0695140617612337,0.07052259700130653,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010085352400728245,0.001263980149275168
4.8500000000000005,1.0,0.001011089727231979,0.06965140914930132,0.0706624988765333,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001011089727231979,0.0012665422296378177
4.86,1.0,0.0010136442897200008,0.0697887309167908,0.07080237520651081,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010136442897200008,0.0012691042650462947
4.87,1.0,0.0010161989263445376,0.06992602706414723,0.07094222599049177,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010161989263445376,0.001271666256400255
4.88,1.0,0.0010187536359340505,0.07006329759180664,0.0710820512277407,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010187536359340505,0.0012742282045989299
4.89,1.0,0.0010213084173376031,0.0702005425001961,0.0712218509175337,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010213084173376031,0.0012767901105411284
4.9,1.0,0.0010238632694246524,0.0703377617897337,0.07136162505915834,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010238632694246524,0.0012793519751252435
4.91,1.0,0.0010264181910848407,0.07047495546082846,0.07150137365191331,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010264181910848407,0.0012819137992492523
4.92,1.0,0.0010289731812277926,0.07061212351388056,0.07164109669510836,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010289731812277926,0.0012844755838107228
4.93,1.0,0.0010315282387829104,0.07074926594928113,0.07178079418806405,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010315282387829104,0.0012870373297068157
4.94,1.0,0.0010340833626991744,0.07088638276741233,0.07192046613011151,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010340833626991744,0.0012895990378342882
4.95,1.0,0.001036638551944943,0.07102347396864736,0.0720601125205923,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001036638551944943,0.0012921607090894975
4.96,1.0,0.001039193805507757,0.07116053955335046,0.07219973335885821,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001039193805507757,0.0012947223443684041
4.97,1.0,0.001041749122394144,0.07129757952187692,0.07233932864427106,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001041749122394144,0.0012972839445665758
4.98,1.0,0.0010443045016294268,0.07143459387457309,0.07247889837620251,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010443045016294268,0.0012998455105791911
4.99,1.0,0.0010468599422575303,0.0715715826117763,0.07261844255403384,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010468599422575303,0.001302407043301042
5.0,1.0,0.0010494154433407946,0.07170854573381505,0.07275796117715584,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010494154433407946,0.0013049685436265382
5.01,1.0,0.0010519710039597874,0.07184548324100878,0.07289745424496857,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010519710039597874,0.0013075300124497093
5.0200000000000005,1.0,0.0010545266232131192,0.07198239513366808,0.0730369217568812,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010545266232131192,0.0013100914506642108
5.03,1.0,0.0010570823002172582,0.07211928141209455,0.0731763637123118,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010570823002172582,0.001312652859163324
5.04,1.0,0.0010596380341063515,0.07225614207658086,0.07331578011068722,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010596380341063515,0.0013152142388399618
5.05,1.0,0.0010621938240320443,0.07239297712741083,0.07345517095144287,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010621938240320443,0.0013177755905866722
5.0600000000000005,1.0,0.0010647496691633023,0.07252978656485927,0.07359453623402257,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010647496691633023,0.0013203369152956401
5.07,1.0,0.001067305568686235,0.07266657038919207,0.07373387595787831,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001067305568686235,0.001322898213858691
5.08,1.0,0.001069861521803923,0.07280332860066627,0.07387319012247019,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001069861521803923,0.0013254594871672958
5.09,1.0,0.0010724175277362449,0.07294006119952993,0.07401247872726618,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010724175277362449,0.0013280207361125729
5.1000000000000005,1.0,0.0010749735857197066,0.07307676818602227,0.07415174177174197,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010749735857197066,0.0013305819615852912
5.11,1.0,0.0010775296950072718,0.07321344956037351,0.07429097925538078,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010775296950072718,0.0013331431644758739
5.12,1.0,0.0010800858548681964,0.07335010532280505,0.07443019117767324,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010800858548681964,0.0013357043456744017
5.13,1.0,0.0010826420645878615,0.07348673547352935,0.07456937753811721,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010826420645878615,0.0013382655060706172
5.14,1.0,0.0010851983234676104,0.07362334001275,0.07470853833621761,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010851983234676104,0.001340826646553926
5.15,1.0,0.0010877546308245868,0.0737599189406617,0.07484767357148628,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010877546308245868,0.0013433877680134015
5.16,1.0,0.0010903109859915724,0.07389647225745018,0.07498678324344175,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010903109859915724,0.0013459488713377873
5.17,1.0,0.0010928673883168303,0.0740329999632924,0.07512586735160924,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010928673883168303,0.0013485099574155014
5.18,1.0,0.0010954238371639466,0.07416950205835639,0.07526492589552033,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0010954238371639466,0.0013510710271346382
5.19,1.0,0.001097980331911675,0.07430597854280128,0.07540395887471296,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001097980331911675,0.001353632081382973
5.2,1.0,0.0011005368719537822,0.07444242941677734,0.07554296628873113,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011005368719537822,0.0013561931210479636
5.21,1.0,0.0011030934566988965,0.07457885468042597,0.07568194813712487,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011030934566988965,0.001358754147016755
5.22,1.0,0.0011056500855703556,0.0747152543338797,0.07582090441945005,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011056500855703556,0.0013613151601761823
5.23,1.0,0.0011082067580060583,0.0748516283772622,0.07595983513526826,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011082067580060583,0.0013638761614127727
5.24,1.0,0.001110763473458315,0.07498797681068824,0.07609874028414655,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001110763473458315,0.0013664371516127487
5.25,1.0,0.001113320231393703,0.07512429963426377,0.07623761986565747,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001113320231393703,0.0013689981316620343
5.26,1.0,0.0011158770312929207,0.07526059684808588,0.07637647387937879,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011158770312929207,0.0013715591024462534
5.2700000000000005,1.0,0.0011184338726506445,0.07539686845224278,0.07651530232489342,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011184338726506445,0.001374120064850737
5.28,1.0,0.001120990754975386,0.07553311444681383,0.07665410520178922,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001120990754975386,0.0013766810197605231
5.29,1.0,0.0011235476777893521,0.07566933483186959,0.07679288250965895,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011235476777893521,0.0013792419680603624
5.3,1.0,0.0011261046406283066,0.07580552960747172,0.07693163424810003,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011261046406283066,0.0013818029106347194
5.3100000000000005,1.0,0.001128661643041431,0.07594169877367304,0.07707036041671447,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001128661643041431,0.0013843638483677764
5.32,1.0,0.0011312186845911887,0.07607784233051755,0.07720906101510874,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011312186845911887,0.001386924782143437
5.33,1.0,0.0011337757648531908,0.07621396027804042,0.0773477360428936,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011337757648531908,0.001389485712845328
5.34,1.0,0.001136332883416062,0.07635005261626794,0.07748638549968401,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001136332883416062,0.0013920466413568024
5.3500000000000005,1.0,0.0011388900398813084,0.07648611934521764,0.07762500938509895,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011388900398813084,0.0013946075685609446
5.36,1.0,0.001141447233863186,0.07662216046489814,0.07776360769876133,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001141447233863186,0.00139716849534057
5.37,1.0,0.0011440044649885727,0.07675817597530929,0.07790218044029787,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011440044649885727,0.0013997294225782306
5.38,1.0,0.001146561732896839,0.0768941658764421,0.07804072760933894,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001146561732896839,0.0014022903511562174
5.39,1.0,0.0011491190372397212,0.07703013016827877,0.07817924920551848,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011491190372397212,0.0014048512819565633
5.4,1.0,0.0011516763776811963,0.07716606885079264,0.07831774522847383,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011516763776811963,0.001407412215861044
5.41,1.0,0.0011542337538973568,0.07730198192394826,0.07845621567784561,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011542337538973568,0.001409973153751185
5.42,1.0,0.0011567911655762887,0.07743786938770136,0.07859466055327766,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011567911655762887,0.001412534096508261
5.43,1.0,0.001159348612417949,0.07757373124199891,0.07873307985441687,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001159348612417949,0.0014150950450133018
5.44,1.0,0.0011619060941340455,0.07770956748677901,0.07887147358091307,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011619060941340455,0.0014176560001470913
5.45,1.0,0.001164463610447917,0.07784537812197095,0.07900984173241887,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001164463610447917,0.0014202169627901744
5.46,1.0,0.0011670211610944157,0.07798116314749524,0.07914818430858966,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011670211610944157,0.0014227779338228577
5.47,1.0,0.0011695787458197902,0.0781169225632636,0.07928650130908338,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011695787458197902,0.0014253389141252123
5.48,1.0,0.0011721363643815697,0.07825265636917891,0.07942479273356048,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011721363643815697,0.0014278999045770784
5.49,1.0,0.0011746940165484488,0.07838836456513529,0.07956305858168373,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011746940165484488,0.0014304609060580657
5.5,1.0,0.0011772517021001756,0.07852404715101804,0.07970129885311822,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011772517021001756,0.0014330219194475591
5.51,1.0,0.0011798094208274382,0.0786597041267037,0.07983951354753113,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011798094208274382,0.0014355829456247189
5.5200000000000005,1.0,0.0011823671725317546,0.07879533549205998,0.07997770266459174,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011823671725317546,0.0014381439854684844
5.53,1.0,0.0011849249570253613,0.07893094124694583,0.0801158662039712,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011849249570253613,0.001440705039857578
5.54,1.0,0.001187482774131106,0.07906652139121141,0.08025400416534252,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001187482774131106,0.0014432661096705074
5.55,1.0,0.0011900406236823393,0.07920207592469808,0.08039211654838042,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011900406236823393,0.0014458271957855664
5.5600000000000005,1.0,0.0011925985055228087,0.07933760484723844,0.08053020335276125,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011925985055228087,0.0014483882990808414
5.57,1.0,0.0011951564195065512,0.07947310815865627,0.08066826457816283,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0011951564195065512,0.0014509494204342102
5.58,1.0,0.001197714365497791,0.07960858585876664,0.08080630022426442,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001197714365497791,0.0014535105607233487
5.59,1.0,0.0012002723433708353,0.07974403794737576,0.0809443102907466,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012002723433708353,0.0014560717208257298
5.6000000000000005,1.0,0.001202830353009972,0.07987946442428116,0.08108229477729113,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001202830353009972,0.0014586329016186297
5.61,1.0,0.0012053883943093679,0.08001486528927151,0.08122025368358088,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012053883943093679,0.001461194103979128
5.62,1.0,0.0012079464671729695,0.08015024054212676,0.08135818700929973,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012079464671729695,0.001463755328784111
5.63,1.0,0.0012105045715144031,0.08028559018261808,0.08149609475413248,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012105045715144031,0.0014663165769102766
5.64,1.0,0.0012130627072568772,0.08042091421050789,0.08163397691776476,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012130627072568772,0.0014688778492341341
5.65,1.0,0.0012156208743330844,0.08055621262554984,0.08177183349988291,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012156208743330844,0.0014714391466320084
5.66,1.0,0.0012181790726851053,0.08069148542748876,0.08190966450017387,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012181790726851053,0.001474000469980042
5.67,1.0,0.0012207373022643144,0.08082673261606081,0.08204746991832512,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012207373022643144,0.0014765618201541982
5.68,1.0,0.0012232955630312847,0.08096195419099333,0.08218524975402462,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012232955630312847,0.001479123198030264
5.69,1.0,0.0012258538549556955,0.08109715015200494,0.08232300400696065,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012258538549556955,0.0014816846044838528
5.7,1.0,0.0012284121780162386,0.08123232049880548,0.08246073267682172,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012284121780162386,0.0014842460403904057
5.71,1.0,0.0012309705322005283,0.08136746523109603,0.08259843576329656,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012309705322005283,0.0014868075066251957
5.72,1.0,0.0012335289175050101,0.08150258434856895,0.08273611326607397,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012335289175050101,0.0014893690040633303
5.73,1.0,0.0012360873339348722,0.08163767785090785,0.08287376518484273,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012360873339348722,0.0014919305335797536
5.74,1.0,0.001238645781503955,0.08177274573778753,0.08301139151929149,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001238645781503955,0.0014944920960492476
5.75,1.0,0.001241204260234666,0.0819077880088741,0.08314899226910877,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001241204260234666,0.0014970536923464375
5.76,1.0,0.0012437627701578904,0.08204280466382492,0.08328656743398281,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012437627701578904,0.0014996153233457928
5.7700000000000005,1.0,0.0012463213113129076,0.08217779570228861,0.08342411701360151,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012463213113129076,0.0015021769899216308
5.78,1.0,0.001248879883747304,0.082312761123905,0.0835616410076523,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001248879883747304,0.001504738692948117
5.79,1.0,0.00125143848751689,0.08244770092830522,0.08369913941582212,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00125143848751689,0.00150730043329927
5.8,1.0,0.0012539971226856173,0.08258261511511168,0.0838366122377973,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012539971226856173,0.001509862211848964
5.8100000000000005,1.0,0.0012565557893254953,0.08271750368393802,0.08397405947326352,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012565557893254953,0.0015124240294709299
5.82,1.0,0.0012591144875165096,0.08285236663438912,0.08411148112190563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012591144875165096,0.0015149858870387586
5.83,1.0,0.0012616732173465423,0.08298720396606116,0.0842488771834077,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012616732173465423,0.0015175477854259035
5.84,1.0,0.001264231978911291,0.0831220156785416,0.0843862476574529,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001264231978911291,0.0015201097255056841
5.8500000000000005,1.0,0.0012667907723141903,0.08325680177140916,0.08452359254372335,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012667907723141903,0.0015226717081512871
5.86,1.0,0.001269349597666333,0.08339156224423379,0.08466091184190012,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001269349597666333,0.0015252337342357687
5.87,1.0,0.0012719084550863932,0.08352629709657675,0.08479820555166313,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012719084550863932,0.0015277958046320589
5.88,1.0,0.0012744673447005492,0.08366100632799053,0.08493547367269108,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012744673447005492,0.0015303579202129625
5.89,1.0,0.001277026266642408,0.08379568993801896,0.08507271620466136,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001277026266642408,0.0015329200818511618
5.9,1.0,0.0012795852210529296,0.0839303479261971,0.08520993314725002,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012795852210529296,0.0015354822904192205
5.91,1.0,0.0012821442080803531,0.08406498029205124,0.0853471245001316,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012821442080803531,0.0015380445467895831
5.92,1.0,0.001284703227880123,0.08419958703509904,0.08548429026297917,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001284703227880123,0.0015406068518345817
5.93,1.0,0.0012872622806148163,0.08433416815484938,0.0856214304354642,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012872622806148163,0.0015431692064264346
5.94,1.0,0.0012898213664540709,0.08446872365080246,0.08575854501725654,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012898213664540709,0.0015457316114372516
5.95,1.0,0.0012923804855745134,0.0846032535224497,0.0858956340080242,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012923804855745134,0.0015482940677390333
5.96,1.0,0.001294939638159689,0.08473775776927381,0.0860326974074335,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001294939638159689,0.001550856576203677
5.97,1.0,0.0012974988243999923,0.08487223639074884,0.08616973521514883,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0012974988243999923,0.0015534191377029776
5.98,1.0,0.0013000580444925967,0.08500668938634007,0.08630674743083266,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013000580444925967,0.0015559817531086294
5.99,1.0,0.0013026172986413864,0.08514111675550408,0.08644373405414546,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013026172986413864,0.0015585444232922296
6.0,1.0,0.00130517658705689,0.08527551849768872,0.08658069508474561,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00130517658705689,0.0015611071491252802
6.01,1.0,0.0013077359099562117,0.08540989461233316,0.08671763052228937,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013077359099562117,0.0015636699314791906
6.0200000000000005,1.0,0.0013102952675629663,0.08554424509886784,0.0868545403664308,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013102952675629663,0.0015662327712252806
6.03,1.0,0.001312854660107212,0.08567856995671444,0.08699142461682165,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001312854660107212,0.0015687956692347809
6.04,1.0,0.0013154140878253871,0.08581286918528601,0.0871282832731114,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013154140878253871,0.0015713586263788378
