APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
7.665803908948024e-09,7.549121932252566e-08,1.1801916251564052e-07,6.719990610146223e-10,1.3449468228541426e-07,1.0332609077002908e-09,1.4658616548186613e-09,6.842976768526247e-09,4.99117728432139e-08,8.822715678607054e-11,1.2056967351216883e-07,7.59
7.663413733112412e-09,7.548237169986126e-08,1.1800701885036113e-07,6.722420135420147e-10,1.3449136245417642e-07,1.0332846963231634e-09,1.4665245690706435e-09,6.8542145670262625e-09,4.991177987444502e-08,8.822012555494232e-11,1.205577560420251e-07,7.6
7.661032214576876e-09,7.547351384772983e-08,1.179948769997876e-07,6.724842784634082e-10,1.3448805458574903e-07,1.0333085663084396e-09,1.4671847840558199e-09,6.865453937693219e-09,4.991178705956203e-08,8.821294043793663e-11,1.2054583977150468e-07,7.61
7.658659294227995e-09,7.546464583661787e-08,1.1798273695606111e-07,6.72725857315186e-10,1.3448475867710985e-07,1.033332442333083e-09,1.4678423174696998e-09,6.876694869154058e-09,4.9911794328309406e-08,8.820567169056517e-11,1.205339246993527e-07,7.62
7.65629491337549e-09,7.545576773669335e-08,1.1797059870913126e-07,6.729667516294262e-10,1.344814747488979e-07,1.033356223539688e-09,1.4684971893082786e-09,6.88793734993108e-09,4.991180158672313e-08,8.819841327683698e-11,1.2052201082394421e-07,7.63
7.653939013642618e-09,7.544687961788827e-08,1.1795846224732381e-07,6.732069629350165e-10,1.3447820283928483e-07,1.0333797901504121e-09,1.4691494212721655e-09,6.8991813684690515e-09,4.99118087232717e-08,8.81912767282651e-11,1.205100981433802e-07,7.64
7.651591536306661e-09,7.543798155039498e-08,1.1794632756075639e-07,6.734464927643647e-10,1.344749429670958e-07,1.033403043265277e-09,1.469799033181004e-09,6.9104269132982964e-09,4.9911815645808565e-08,8.818435419140063e-11,1.204981866560641e-07,7.65
7.649252422644417e-09,7.542907360440626e-08,1.1793419463954911e-07,6.73685342649884e-10,1.3447169515112896e-07,1.0334258840135964e-09,1.4704460448517987e-09,6.921673972949255e-09,4.991182226221437e-08,8.817773778559593e-11,1.2048627636039987e-07,7.66
7.646921614170714e-09,7.542015584892048e-08,1.1792206348789342e-07,6.739235141218552e-10,1.3446845926260513e-07,1.0334483763675075e-09,1.4710904610760399e-09,6.932922536908739e-09,4.991182863150127e-08,8.817136849869072e-11,1.2047436725714915e-07,7.67
7.64459905259851e-09,7.541122835194181e-08,1.1790993412169322e-07,6.741610087087844e-10,1.3446523504990664e-07,1.0334707198444727e-09,1.471732274138444e-09,6.944172595459612e-09,4.9911834938478635e-08,8.816506152133084e-11,1.2046245934903624e-07,7.68
7.64228467943353e-09,7.540229118251428e-08,1.1789780654460196e-07,6.743978279410344e-10,1.3446202238989628e-07,1.0334929721910957e-09,1.4723714894049316e-09,6.955424138052123e-09,4.9911841236380806e-08,8.815876361916203e-11,1.204505526367328e-07,7.69
7.639978436180867e-09,7.53933444096851e-08,1.178856807602356e-07,6.746339733489729e-10,1.3445882115983055e-07,1.0335151907196538e-09,1.4730081122814978e-09,6.966677154133968e-09,4.991184757803905e-08,8.81524219609201e-11,1.2043864712090405e-07,7.7
7.637680266432146e-09,7.53843881004858e-08,1.1787355676902296e-07,6.748694464445456e-10,1.3445563127278022e-07,1.0335373957566635e-09,1.4736421514505387e-09,6.977931633081996e-09,4.991185398197028e-08,8.814601802969144e-11,1.204267428016812e-07,7.71
7.635390115715522e-09,7.537542232007712e-08,1.1786143456843485e-07,6.751042487225996e-10,1.3445245267505574e-07,1.0335595733016997e-09,1.474273618635317e-09,6.989187564207296e-09,4.991186043484384e-08,8.813956515613218e-11,1.2041483967869966e-07,7.72
7.633107927629066e-09,7.536644713548437e-08,1.1784931415889019e-07,6.753383816950232e-10,1.3444928527983858e-07,1.0335817435669415e-09,1.4749025225283574e-09,7.0004449368864975e-09,4.9911866955070565e-08,8.813304492940761e-11,1.204029377520889e-07,7.73
7.630833645760606e-09,7.535746261374276e-08,1.1783719554082359e-07,6.755718468737957e-10,1.3444612900013434e-07,1.0336039269462228e-09,1.4755288718060915e-09,7.011703740496576e-09,4.991187356122982e-08,8.812643877014773e-11,1.2039103702198105e-07,7.74
7.628566944228043e-09,7.534846914484995e-08,1.1782507869695021e-07,6.758046532093202e-10,1.344429835375445e-07,1.0336260145554409e-09,1.476152738918597e-09,7.022963910921943e-09,4.991188015022486e-08,8.81198497751103e-11,1.2037913748582902e-07,7.75
7.626308500286233e-09,7.533946591872246e-08,1.1781296366018355e-07,6.760367821335092e-10,1.344398495432311e-07,1.0336481982296952e-09,1.4767739766917486e-09,7.034225580991253e-09,4.991188690433576e-08,8.811309566421034e-11,1.203672391484232e-07,7.76
7.6240576868204e-09,7.533045368589535e-08,1.1780085039698202e-07,6.762682508732164e-10,1.3443672644584764e-07,1.0336702652387457e-09,1.4773927248606187e-09,7.0454886272842065e-09,4.991189362219873e-08,8.810637780124267e-11,1.203553420048153e-07,7.77
7.621814503830547e-09,7.53214324463686e-08,1.1778873890734561e-07,6.764990594284416e-10,1.3443361424539413e-07,1.0336922155825918e-09,1.4780089834252068e-09,7.0567530498008015e-09,4.991190030381376e-08,8.809969618620726e-11,1.203434460550053e-07,7.78
7.619578908401713e-09,7.53124022516976e-08,1.1777662919134134e-07,6.767292090292774e-10,1.3443051287697193e-07,1.0337140626715062e-09,1.4786227597288052e-09,7.0680188399006436e-09,4.991190696135379e-08,8.8093038646181e-11,1.2033155129905298e-07,7.79
7.617350836772877e-09,7.530336317848083e-08,1.1776452124906876e-07,6.769587015033371e-10,1.344274222441578e-07,1.033735826429841e-09,1.4792340646817306e-09,7.0792859847462405e-09,4.991191361290477e-08,8.808638709520727e-11,1.203196577370471e-07,7.8
7.615130288346902e-09,7.529431522743568e-08,1.1775241508052879e-07,6.771875368677368e-10,1.3442434234604862e-07,1.033757507044193e-09,1.4798428983861611e-09,7.090554484217363e-09,4.991192025863607e-08,8.807974136390624e-11,1.203077653689885e-07,7.81
7.612917263123787e-09,7.528525839856215e-08,1.1774031068572147e-07,6.774157151224768e-10,1.3442127318264446e-07,1.033779104514562e-09,1.4804492608420967e-09,7.101824338314016e-09,4.991192689854769e-08,8.807310145227793e-11,1.2029587419487716e-07,7.82
7.61071170964441e-09,7.527619275368967e-08,1.177282080637432e-07,6.776432377383062e-10,1.344182146865679e-07,1.0338006234853515e-09,1.4810531618526939e-09,7.113095536665864e-09,4.991193353662347e-08,8.80664633765105e-11,1.202839842146197e-07,7.83
7.608513474286455e-09,7.526711847739942e-08,1.177161072118965e-07,6.778701091058942e-10,1.3441516665667518e-07,1.0338220778216257e-09,1.4816546306835848e-09,7.124368048314073e-09,4.991194018475635e-08,8.805981524362124e-11,1.202720954279372e-07,7.84
7.60632254679124e-09,7.525803558201745e-08,1.1770400813000126e-07,6.780963295184431e-10,1.3441212907953424e-07,1.0338434684492729e-09,1.4822536692890862e-09,7.135641871191259e-09,4.9911946843740557e-08,8.805315625941381e-11,1.2026020783481109e-07,7.85
7.60413892715877e-09,7.524894406754375e-08,1.1769191081805748e-07,6.783218989759532e-10,1.3440910195514513e-07,1.0338647953682938e-09,1.4828502776691983e-09,7.146917005297422e-09,4.9911953513576086e-08,8.804648642388822e-11,1.202483214352413e-07,7.86
7.60196301422596e-09,7.523984345295681e-08,1.1767981528650141e-07,6.785468058268111e-10,1.344060857742049e-07,1.0338860593393712e-09,1.4834443748546869e-09,7.158193532817155e-09,4.9911960197528485e-08,8.803980247149379e-11,1.2023643623051738e-07,7.87
7.599793546096374e-09,7.523073526018032e-08,1.1766772150231335e-07,6.787710869360321e-10,1.3440307898417696e-07,1.0339072579557488e-09,1.4840362170274205e-09,7.169471193723257e-09,4.991196688526574e-08,8.803311473423974e-11,1.2022455221655943e-07,7.88
7.597631312046772e-09,7.522161853729856e-08,1.176556294861461e-07,6.789947192457019e-10,1.3440008255612445e-07,1.033928392722777e-09,1.4846256439536517e-09,7.180750150654611e-09,4.9911973583250203e-08,8.802641674977742e-11,1.2021266939591928e-07,7.89
7.595476262497562e-09,7.521249334410756e-08,1.1764353923670231e-07,6.79217704204238e-10,1.3439709642904854e-07,1.0339494635458956e-09,1.4852126656987017e-09,7.192030393394817e-09,4.991198029107593e-08,8.801970892404885e-11,1.2020078776843663e-07,7.9
7.59332834645594e-09,7.5203359742191e-08,1.1763145075263436e-07,6.794400433152512e-10,1.3439412054010216e-07,1.0339704703408891e-09,1.4857972926974493e-09,7.203311911352997e-09,4.991198700833618e-08,8.801299166379744e-11,1.20188907333945e-07,7.91
7.59118748883701e-09,7.519421782360853e-08,1.1761936403173745e-07,6.796617390232895e-10,1.343911547949287e-07,1.0339914131999033e-09,1.4863795416849169e-09,7.2145946875544045e-09,4.991199373461055e-08,8.800626538942818e-11,1.2017702809217145e-07,7.92
7.589053627786608e-09,7.518506766368319e-08,1.176072790722775e-07,6.798827932561633e-10,1.343881991164758e-07,1.0340122921182316e-09,1.4869594259362552e-09,7.225878708530146e-09,4.9912000469486133e-08,8.799953051384347e-11,1.2016515004290162e-07,7.93
7.586926710029638e-09,7.517590932688572e-08,1.1759519587282568e-07,6.801032076066206e-10,1.343852534389113e-07,1.0340331070283654e-09,1.4875369564831685e-09,7.237163963084591e-09,4.9912007212554894e-08,8.799278744508091e-11,1.201532731859589e-07,7.94
7.584806682291007e-09,7.516674287768682e-08,1.1758311443195319e-07,6.803229836674094e-10,1.3438231769640326e-07,1.0340538578627965e-09,1.4881121443573606e-09,7.248450440022108e-09,4.99120139634088e-08,8.798603659117811e-11,1.2014139752116664e-07,7.95
7.58269349129562e-09,7.515756838055725e-08,1.1757103474823119e-07,6.805421230312775e-10,1.3437939182311962e-07,1.034074544554016e-09,1.488685000590535e-09,7.259738128147068e-09,4.991202072163981e-08,8.797927836017264e-11,1.2012952304834832e-07,7.96
7.580587083768385e-09,7.514838589996771e-08,1.1755895682023085e-07,6.807606272909732e-10,1.3437647575322832e-07,1.0340951670345157e-09,1.489255536214396e-09,7.271027016263842e-09,4.991202748683987e-08,8.797251316010209e-11,1.2011764976732724e-07,7.97
7.578487406434204e-09,7.513919550038894e-08,1.1754688064652338e-07,6.809784980392444e-10,1.3437356942089735e-07,1.0341157252367867e-09,1.4898237622606471e-09,7.282317093176799e-09,4.9912034258600973e-08,8.796574139900405e-11,1.2010577767792686e-07,7.98
7.576394406017985e-09,7.512999724629165e-08,1.1753480622567992e-07,6.811957368688388e-10,1.3437067276029466e-07,1.0341362190933205e-09,1.4903896897609925e-09,7.293608347690309e-09,4.991204103651506e-08,8.795896348491611e-11,1.2009390677997056e-07,7.99
7.574308029244634e-09,7.512079120214657e-08,1.1752273355627168e-07,6.814123453725048e-10,1.343677857055882e-07,1.034156648536609e-09,1.4909533297471357e-09,7.304900768608742e-09,4.9912047820174104e-08,8.79521798258759e-11,1.2008203707328175e-07,8.0
7.572228222839054e-09,7.511157743242442e-08,1.1751066263686982e-07,6.8162832514299e-10,1.3436490819094596e-07,1.0341770134991433e-09,1.4915146932507807e-09,7.316194344736469e-09,4.9912054609170056e-08,8.794539082992095e-11,1.2007016855768378e-07,8.01
7.570154933526154e-09,7.510235600159593e-08,1.1749859346604554e-07,6.818436777730427e-10,1.343620401505359e-07,1.034197313913415e-09,1.4920737913036312e-09,7.327489064877859e-09,4.9912061403094887e-08,8.793859690508889e-11,1.200583012330001e-07,8.02
7.568088108030835e-09,7.509312697413182e-08,1.1748652604236999e-07,6.820584048554107e-10,1.3435918151852595e-07,1.0342175497119153e-09,1.4926306349373914e-09,7.338784917837281e-09,4.991206820154056e-08,8.793179845941728e-11,1.200464350990541e-07,8.03
7.566027693078009e-09,7.508389041450282e-08,1.1747446036441435e-07,6.822725079828421e-10,1.3435633222908409e-07,1.0342377208271357e-09,1.4931852351837649e-09,7.350081892419108e-09,4.9912075004099035e-08,8.792499590094376e-11,1.2003457015566915e-07,8.04
7.563973635392576e-09,7.507464638717966e-08,1.1746239643074982e-07,6.824859887480849e-10,1.343534922163783e-07,1.0342578271915681e-09,1.4937376030744555e-09,7.361379977427709e-09,4.991208181036227e-08,8.791818963770587e-11,1.2002270640266864e-07,8.05
7.561925881699444e-09,7.506539495663305e-08,1.1745033423994755e-07,6.826988487438869e-10,1.3435066141457651e-07,1.0342778687377035e-09,1.4942877496411673e-09,7.372679161667452e-09,4.991208861992224e-08,8.791138007774122e-11,1.2001084383987604e-07,8.06
7.559884378723519e-09,7.505613618733372e-08,1.1743827379057875e-07,6.829110895629962e-10,1.343478397578467e-07,1.0342978453980336e-09,1.4948356859156038e-09,7.383979433942709e-09,4.991209543237089e-08,8.790456762908741e-11,1.1999898246711466e-07,8.07
7.557849073189705e-09,7.504687014375239e-08,1.1742621508121459e-07,6.831227127981608e-10,1.3434502718035687e-07,1.0343177571050498e-09,1.495381422929469e-09,7.39528078305785e-09,4.991210224730019e-08,8.789775269978201e-11,1.1998712228420795e-07,8.08
7.55581991182291e-09,7.50375968903598e-08,1.1741415811042623e-07,6.833337200421289e-10,1.3434222361627488e-07,1.0343376037912434e-09,1.4959249717144668e-09,7.406583197817243e-09,4.991210906430211e-08,8.789093569786263e-11,1.1997526329097928e-07,8.09
7.55379686415022e-09,7.502831646544688e-08,1.174021028771297e-07,6.835441124425013e-10,1.3433942902651874e-07,1.0343573851637654e-09,1.496466340025025e-09,7.417886670402834e-09,4.991211588288338e-08,8.788411711659205e-11,1.199634054872919e-07,8.1
7.55177996234261e-09,7.501902883538163e-08,1.1739004938118845e-07,6.837538899239387e-10,1.3433664344549578e-07,1.034377100310694e-09,1.497005526611988e-09,7.4291912022756934e-09,4.991212270231661e-08,8.787729768337022e-11,1.1995154887311837e-07,8.11
7.549769171401369e-09,7.500973404365119e-08,1.1737799762145003e-07,6.839630537223955e-10,1.343338668288146e-07,1.034396748983906e-09,1.4975425398802614e-09,7.4404967849473795e-09,4.991212952212543e-08,8.787047787454432e-11,1.1993969344831402e-07,8.12
7.547764449590983e-09,7.500043214147739e-08,1.1736594759666015e-07,6.841716052053426e-10,1.343310991241806e-07,1.0344163310018539e-09,1.4980773892030049e-09,7.451803408931565e-09,4.9912136341858693e-08,8.786365814128216e-11,1.199278392127224e-07,8.13
7.545765755175953e-09,7.499112318008206e-08,1.1735389930556451e-07,6.843795457402509e-10,1.3432834027929913e-07,1.03443584618299e-09,1.4986100839533793e-09,7.46311106474192e-09,4.991214316106522e-08,8.785683893475163e-11,1.1991598616618707e-07,8.14
7.543773046420767e-09,7.498180721068705e-08,1.1734185274690882e-07,6.84586876694591e-10,1.343255902418757e-07,1.0344552943457671e-09,1.499140633504544e-09,7.474419742892117e-09,4.9912149979293855e-08,8.785002070612052e-11,1.1990413430855155e-07,8.15
7.541786281589918e-09,7.497248428451418e-08,1.1732980791943875e-07,6.847935994358343e-10,1.343228489596156e-07,1.0344746753086375e-09,1.4996690472296598e-09,7.485729433895826e-09,4.9912156796093425e-08,8.784320390655667e-11,1.1989228363965945e-07,8.16
7.539805418947901e-09,7.496315445278531e-08,1.1731776482190001e-07,6.849997153314514e-10,1.3432011638022433e-07,1.0344939888900535e-09,1.5001953345018866e-09,7.49704012826672e-09,4.991216361101275e-08,8.78363889872279e-11,1.198804341593542e-07,8.17
7.537830416759205e-09,7.495381776672225e-08,1.1730572345303829e-07,6.852052257489131e-10,1.3431739245140725e-07,1.034513234908468e-09,1.5007195046943842e-09,7.508351816518474e-09,4.991217042360067e-08,8.782957639930206e-11,1.1986858586747948e-07,8.18
7.535861233288326e-09,7.494447427754686e-08,1.1729368381159932e-07,6.854101320556904e-10,1.343146771208698e-07,1.0345324131823333e-09,1.501241567180313e-09,7.519664489164754e-09,4.991217723340603e-08,8.782276659394699e-11,1.1985673876387878e-07,8.19
7.533897826799759e-09,7.493512403648094e-08,1.1728164589632874e-07,6.856144356192543e-10,1.3431197033631736e-07,1.0345515235301019e-09,1.5017615313328336e-09,7.530978136719232e-09,4.991218403997764e-08,8.781596002233051e-11,1.1984489284839562e-07,8.2
7.531940155557991e-09,7.492576709474636e-08,1.172696097059723e-07,6.858181378070756e-10,1.3430927204545538e-07,1.0345705657702263e-09,1.5022794065251054e-09,7.542292749695586e-09,4.991219084286436e-08,8.780915713562044e-11,1.198330481208736e-07,8.21
7.529988177827521e-09,7.491640350356494e-08,1.1725757523927567e-07,6.860212399866251e-10,1.3430658219598924e-07,1.0345895397211591e-09,1.5027952021302888e-09,7.55360831860748e-09,4.9912197641614994e-08,8.780235838498464e-11,1.198212045811562e-07,8.22
7.528041851872837e-09,7.490703331415851e-08,1.1724554249498457e-07,6.862237435253738e-10,1.3430390073562436e-07,1.0346084452013527e-09,1.5033089275215442e-09,7.564924833968588e-09,4.9912204435778383e-08,8.779556422159091e-11,1.1980936222908702e-07,8.23
7.526101135958434e-09,7.489765657774891e-08,1.1723351147184466e-07,6.864256497907925e-10,1.3430122761206618e-07,1.0346272820292596e-09,1.5038205920720316e-09,7.576242286292584e-09,4.991221122490337e-08,8.77887750966071e-11,1.1979752106450964e-07,8.24
7.524165988348805e-09,7.488827334555798e-08,1.1722148216860167e-07,6.866269601503521e-10,1.3429856277302e-07,1.0346460500233324e-09,1.504330205154911e-09,7.587560666093138e-09,4.991221800853878e-08,8.778199146120105e-11,1.1978568108726752e-07,8.25
7.522236367308444e-09,7.487888366880757e-08,1.1720945458400128e-07,6.868276759715235e-10,1.3429590616619136e-07,1.0346647490020234e-09,1.5048377761433425e-09,7.59887996388392e-09,4.991222478623344e-08,8.777521376654057e-11,1.1977384229720428e-07,8.26
7.520312231101841e-09,7.486948759871948e-08,1.171974287167892e-07,6.870277986217777e-10,1.342932577392856e-07,1.0346833787837853e-09,1.5053433144104867e-09,7.610200170178603e-09,4.9912231557536185e-08,8.776844246379352e-11,1.1976200469416343e-07,8.27
7.518393537993662e-09,7.48600851865154e-08,1.1718540456571112e-07,6.872273294685836e-10,1.3429061744000832e-07,1.034701939187062e-09,1.5058468293294875e-09,7.621521275490875e-09,4.991223832199585e-08,8.776167800413508e-11,1.1975016827798856e-07,8.28
7.516480273324286e-09,7.485067645368075e-08,1.1717338212958593e-07,6.874262695808115e-10,1.3428798524726116e-07,1.0347204286436748e-09,1.5063483278384322e-09,7.632843272994916e-09,4.9912245077997996e-08,8.775492200198289e-11,1.197383330485211e-07,8.29
7.514572425887581e-09,7.484126141790812e-08,1.1716136140724177e-07,6.876246199892461e-10,1.3428536114392472e-07,1.0347388454085838e-09,1.5068478165648168e-09,7.644166156204248e-09,4.9912251823779856e-08,8.774817622012557e-11,1.1972649900560234e-07,8.3
7.512669959528245e-09,7.483184012429084e-08,1.1714934239743945e-07,6.87822381999818e-10,1.342827450841338e-07,1.0347571890144633e-09,1.5073453043799446e-09,7.655489916180856e-09,4.991225855865051e-08,8.77414413494709e-11,1.1971466614907538e-07,8.31
7.510772838090973e-09,7.482241261792224e-08,1.1713732509893977e-07,6.880195569184578e-10,1.342801370220232e-07,1.0347754589939888e-09,1.5078408001551196e-09,7.66681454398673e-09,4.991226528191906e-08,8.773471808092657e-11,1.1970283447878334e-07,8.32
7.508881025420464e-09,7.481297894389561e-08,1.1712530951050348e-07,6.882161460510969e-10,1.3427753691172767e-07,1.034793654879835e-09,1.5083343127616455e-09,7.678140030683857e-09,4.991227199289458e-08,8.772800710540041e-11,1.1969100399456938e-07,8.33
7.506994485361412e-09,7.48035391473043e-08,1.1711329563089135e-07,6.884121507036657e-10,1.3427494470738203e-07,1.0348117762046771e-09,1.5088258510708262e-09,7.689466367334229e-09,4.991227869088618e-08,8.772130911380014e-11,1.1967917469627659e-07,8.34
7.505113181758513e-09,7.479409327324159e-08,1.1710128345886418e-07,6.886075721820951e-10,1.3427236036312105e-07,1.0348298225011895e-09,1.5093154239539653e-09,7.700793544999834e-09,4.991228537520295e-08,8.771462479703354e-11,1.196673465837481e-07,8.35
7.503237078456464e-09,7.478464136680081e-08,1.1708927299318274e-07,6.888024117923161e-10,1.342697838330795e-07,1.0348477933020476e-09,1.5098030402823666e-09,7.712121554742656e-09,4.991229204515397e-08,8.770795484600836e-11,1.19655519656827e-07,8.36
7.501366139299963e-09,7.477518347307528e-08,1.170772642326078e-07,6.889966708402595e-10,1.3426721507139223e-07,1.0348656881399264e-09,1.5102887089273335e-09,7.723450387624689e-09,4.9912298700048345e-08,8.770129995163236e-11,1.1964369391535654e-07,8.37
7.499500328133704e-09,7.476571963715832e-08,1.1706525717590013e-07,6.891903506318561e-10,1.3426465403219396e-07,1.0348835065475003e-09,1.5107724387601703e-09,7.734780034707922e-09,4.991230533919517e-08,8.769466080481329e-11,1.196318693591797e-07,8.38
7.497639608802384e-09,7.475624990414322e-08,1.1705325182182052e-07,6.893834524730366e-10,1.342621006696195e-07,1.034901248057445e-09,1.5112542386521801e-09,7.746110487054338e-09,4.991231196190352e-08,8.768803809645892e-11,1.1962004598813968e-07,8.39
7.4957839451507e-09,7.474677431912332e-08,1.1704124816912975e-07,6.89575977669732e-10,1.3425955493780365e-07,1.034918912202435e-09,1.511734117474667e-09,7.757441735725929e-09,4.991231856748251e-08,8.7681432517477e-11,1.196082238020796e-07,8.4
7.493933301023348e-09,7.47372929271919e-08,1.1702924621658859e-07,6.897679275278732e-10,1.342570167908812e-07,1.0349364985151455e-09,1.512212084098935e-09,7.768773771784683e-09,4.9912325155241206e-08,8.76748447587753e-11,1.1959640280084258e-07,8.41
7.492087640265025e-09,7.472780577344234e-08,1.1701724596295781e-07,6.899593033533909e-10,1.3425448618298688e-07,1.0349540065282511e-09,1.5126881473962874e-09,7.780106586292588e-09,4.991233172448872e-08,8.766827551126157e-11,1.1958458298427173e-07,8.42
7.490246926720424e-09,7.471831290296788e-08,1.170052474069982e-07,6.901501064522159e-10,1.3425196306825553e-07,1.0349714357744272e-09,1.5131623162380278e-09,7.791440170311634e-09,4.991233827453414e-08,8.766172546584357e-11,1.195727643522102e-07,8.43
7.488411124234247e-09,7.470881436086188e-08,1.1699325054747052e-07,6.903403381302792e-10,1.3424944740082195e-07,1.0349887857863485e-09,1.5136345994954605e-09,7.802774514903807e-09,4.9912344804686555e-08,8.765519531342906e-11,1.1956094690450107e-07,8.44
7.486580196651185e-09,7.469931019221765e-08,1.1698125538313557e-07,6.905299996935115e-10,1.342469391348209e-07,1.0350060560966901e-09,1.5141050060398887e-09,7.814109611131101e-09,4.9912351314255053e-08,8.764868574492581e-11,1.195491306409875e-07,8.45
7.484754107815937e-09,7.46898004421285e-08,1.1696926191275413e-07,6.907190924478438e-10,1.3424443822438715e-07,1.0350232462381265e-09,1.5145735447426166e-09,7.825445450055498e-09,4.9912357802548744e-08,8.764219745124157e-11,1.1953731556151262e-07,8.46
7.482900637238112e-09,7.468032582701158e-08,1.1695726884214013e-07,6.909088884450722e-10,1.342419039739793e-07,1.0350390411488933e-09,1.515048733664631e-09,7.836773535750245e-09,4.991236280791197e-08,8.763719208801058e-11,1.195255014973483e-07,8.47
7.481089154429516e-09,7.467079868914847e-08,1.169452789564808e-07,6.910966496592515e-10,1.3423942400065353e-07,1.0350562666784057e-09,1.515512237438087e-09,7.848112156421941e-09,4.991236947212344e-08,8.763052787654017e-11,1.1951368881158512e-07,8.48
7.479281904056524e-09,7.466126674060608e-08,1.169332907387829e-07,6.912838669358632e-10,1.3423695061864032e-07,1.0350733795361134e-09,1.5159740389439862e-09,7.859451355337324e-09,4.991237608025317e-08,8.762391974681013e-11,1.1950187730643586e-07,8.49
7.477478886119134e-09,7.465172998138441e-08,1.1692130418904645e-07,6.91470540274907e-10,1.3423448382793967e-07,1.0350903797220163e-09,1.5164341381823287e-09,7.87079113249639e-09,4.991238263230116e-08,8.761736769882049e-11,1.1949006698190055e-07,8.5
7.475680100617349e-09,7.464218841148344e-08,1.1690931930727143e-07,6.916566696763832e-10,1.3423202362855153e-07,1.0351072672361145e-09,1.5168925351531142e-09,7.882131487899141e-09,4.991238912826741e-08,8.761087173257121e-11,1.1947825783797916e-07,8.51
7.473885547551169e-09,7.463264203090319e-08,1.1689733609345786e-07,6.918422551402916e-10,1.342295700204759e-07,1.035124042078408e-09,1.5173492298563427e-09,7.893472421545575e-09,4.991239556815192e-08,8.760443184806234e-11,1.1946644987467172e-07,8.52
7.472095226920593e-09,7.462309083964365e-08,1.1688535454760573e-07,6.920272966666323e-10,1.3422712300371283e-07,1.0351407042488968e-09,1.5178042222920145e-09,7.904813933435695e-09,4.991240195195469e-08,8.759804804529385e-11,1.194546430919782e-07,8.53
7.47030913872562e-09,7.461353483770482e-08,1.1687337466971504e-07,6.922117942554054e-10,1.3422468257826228e-07,1.0351572537475806e-09,1.5182575124601294e-09,7.916156023569497e-09,4.9912408279675716e-08,8.759172032426574e-11,1.1944283748989864e-07,8.54
7.46852728296625e-09,7.460397402508669e-08,1.1686139645978579e-07,6.923957479066107e-10,1.342222487441243e-07,1.03517369057446e-09,1.5187091003606875e-09,7.927498691946987e-09,4.991241455131501e-08,8.758544868497802e-11,1.19431033068433e-07,8.55
7.466749659642486e-09,7.45944084017893e-08,1.1684941991781798e-07,6.925791576202483e-10,1.342198215012988e-07,1.0351900147295345e-09,1.5191589859936884e-09,7.938841938568156e-09,4.9912420766872554e-08,8.757923312743069e-11,1.194192298275813e-07,8.56
7.464976268754326e-09,7.45848379678126e-08,1.1683744504381162e-07,6.927620233963181e-10,1.3421740084978584e-07,1.0352062262128042e-09,1.5196071693591328e-09,7.950185763433012e-09,4.991242692634836e-08,8.757307365162374e-11,1.1940742776734352e-07,8.57
7.46320711030177e-09,7.45752627231566e-08,1.1682547183776669e-07,6.929443452348202e-10,1.3421498678958544e-07,1.0352223250242693e-09,1.52005365045702e-09,7.961530166541551e-09,4.991243302974243e-08,8.756697025755716e-11,1.193956268877197e-07,8.58
7.461442184284818e-09,7.456568266782135e-08,1.168135002996832e-07,6.931261231357546e-10,1.3421257932069757e-07,1.0352383111639297e-09,1.5204984292873505e-09,7.972875147893774e-09,4.9912439077054754e-08,8.756092294523099e-11,1.1938382718870982e-07,8.59
7.459681490703469e-09,7.455609780180679e-08,1.1680153042956114e-07,6.933073570991213e-10,1.3421017844312223e-07,1.0352541846317851e-09,1.520941505850124e-09,7.984220707489682e-09,4.991244506828534e-08,8.755493171464519e-11,1.1937202867031386e-07,8.6
7.457925029557726e-09,7.454650812511293e-08,1.1678956222740054e-07,6.934880471249203e-10,1.342077841568594e-07,1.0352699454278362e-09,1.5213828801453406e-09,7.995566845329273e-09,4.991245100343418e-08,8.754899656579978e-11,1.1936023133253187e-07,8.61
7.456172800847587e-09,7.45369136377398e-08,1.1677759569320136e-07,6.936681932131515e-10,1.3420539646190913e-07,1.0352855935520821e-09,1.5218225521730004e-09,8.006913561412548e-09,4.9912456882501284e-08,8.754311749869477e-11,1.1934843517536378e-07,8.62
7.45442480457305e-09,7.452731433968737e-08,1.1676563082696364e-07,6.938477953638151e-10,1.342030153582714e-07,1.0353011290045237e-09,1.5222605219331034e-09,8.018260855739509e-09,4.9912462705486653e-08,8.753729451333012e-11,1.1933664019880964e-07,8.63
7.452681040734117e-09,7.451771023095567e-08,1.1675366762868737e-07,6.940268535769109e-10,1.3420064084594617e-07,1.0353165517851602e-09,1.5226967894256493e-09,8.029608728310153e-09,4.9912468472390275e-08,8.753152760970589e-11,1.1932484640286943e-07,8.64
7.45094150933079e-09,7.450810131154466e-08,1.1674170609837252e-07,6.942053678524389e-10,1.3419827292493348e-07,1.035331861893992e-09,1.5231313546506386e-09,8.040957179124481e-09,4.991247418321216e-08,8.752581678782202e-11,1.1931305378754316e-07,8.65
