Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,k7f,k7bf,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7b,R8
2.24,4.9914502512666904e-08,1.271239939894437e-07,8.549748733307595e-11,1.4592022464055084e-07,9.488236655096528e-10,1.2477957897656156e-07,5.045709561633794e-10,3.7873616572497744e-10,1.775235542794877e-08,1.337113901550148e-09,7.091053067050111e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2519666860146528e-09,1.2475812557845093e-09,9.488236655096529e-12,1.1738467559296558e-09,1.063314088031367e-10,1.854996176014366e-11,8.957322952432269e-10,0.0,7.2792960060858435e-09
2.25,4.991445765521242e-08,1.271113844721117e-07,8.55423447875617e-11,1.4583417008366157e-07,9.496454881093911e-10,1.2476677451867035e-07,5.073524402432385e-10,3.7979778633840163e-10,1.767096579835252e-08,1.346075254748061e-09,7.098295894689944e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2518306945882166e-09,1.2474996859104494e-09,9.496454881093911e-12,1.1746949960713056e-09,1.0599303289177588e-10,1.8537183262675634e-11,8.965407619248958e-10,0.0,7.206516443145582e-09
2.26,4.99144131309148e-08,1.2709877652014035e-07,8.558686908517397e-11,1.4574884436012962e-07,9.504576383717436e-10,1.2475396499642003e-07,5.101343225917476e-10,3.808560311773386e-10,1.7590292352270346e-08,1.3550446498109327e-09,7.105466299791875e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.251694794114985e-09,1.247418726156581e-09,9.504576383717437e-12,1.1755309030282506e-09,1.0565625604025508e-10,1.852449979739683e-11,8.973411873316232e-10,0.0,7.134450871667644e-09
2.27,4.991436894896082e-08,1.270861701307654e-07,8.563105103915746e-11,1.45664240327026e-07,9.512602513522244e-10,1.2474115051697045e-07,5.129165593107533e-10,3.819109161864333e-10,1.7510328053875343e-08,1.3640220075324217e-09,7.112564993859225e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2515589866356544e-09,1.247338199802366e-09,9.512602513522244e-12,1.1763546507611747e-09,1.0532106603845039e-10,1.8511910428169125e-11,8.981337217796301e-10,0.0,7.0630911741364365e-09
2.28,4.9914325120623514e-08,1.2707356530127956e-07,8.567487937646942e-11,1.4558035091574353e-07,9.520534628177067e-10,1.2472833118628064e-07,5.156991062368772e-10,3.8296245719318116e-10,1.7431065941991194e-08,1.3730072502893368e-09,7.11959268077195e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2514232746616763e-09,1.2472579004290415e-09,9.520534628177067e-12,1.1771664140489847e-09,1.0498745079370188e-10,1.849941422867493e-11,8.989185127040929e-10,0.0,6.992429338735157e-09
2.29,4.991428165936299e-08,1.270609620290336e-07,8.571834063698822e-11,1.4549716913033733e-07,9.528374093819675e-10,1.2471550710914308e-07,5.184819189286985e-10,3.8401066990960047e-10,1.7352499128557498e-08,1.3820003020186645e-09,7.126550056942386e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2512876611979644e-09,1.247177590523174e-09,9.528374093819675e-12,1.1779663686577685e-09,1.0465539832842772e-10,1.8487010282201673e-11,8.996957046383059e-10,0.0,6.922457457154897e-09
2.3,4.991423875772341e-08,1.270483603135262e-07,8.576124227656524e-11,1.4541468591668942e-07,9.536124546024353e-10,1.247026784382964e-07,5.212649421306516e-10,3.8505557210888785e-10,1.727461888553132e-08,1.3910010474640987e-09,7.133438006700462e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2511521896380107e-09,1.2470944109471841e-09,9.536124546024354e-12,1.1787549739678072e-09,1.0432489375897033e-10,1.84746974112218e-11,9.004653213695545e-10,0.0,6.853165992489872e-09
2.31,4.9914196019976586e-08,1.2703576014740086e-07,8.580398002339101e-11,1.4533289959072234e-07,9.543782054096686e-10,1.2468984515883e-07,5.240481583095303e-10,3.8609717400402984e-10,1.7197423128445496e-08,1.4000095088564897e-09,7.140256736269805e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2510167707041412e-09,1.247014121322383e-09,9.543782054096685e-12,1.1795317433887456e-09,1.0399593266370357e-10,1.8462475373933297e-11,9.012277918131583e-10,0.0,6.784551454711833e-09
2.32,4.9914153731753654e-08,1.27023161531344e-07,8.584626824632035e-11,1.4525180024524865e-07,9.551351393812573e-10,1.246770074448109e-07,5.268315074451898e-10,3.8713549416076293e-10,1.7120902386235794e-08,1.4090255535831792e-09,7.147007206018106e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2508814687845121e-09,1.2469325007114555e-09,9.551351393812573e-12,1.1802972786854713e-09,1.0366849897333794e-10,1.845034288527073e-11,9.019830812962552e-10,0.0,6.716603702305128e-09
2.33,4.991411191270309e-08,1.270105644629307e-07,8.588808729688677e-11,1.4517138127221527e-07,9.558833922441168e-10,1.246641653947385e-07,5.29614945153572e-10,3.8817054773329727e-10,1.7045050157346188e-08,1.4180491123746792e-09,7.153690073027917e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2507462882802852e-09,1.246849226771766e-09,9.558833922441169e-12,1.1810517541849713e-09,1.0334258130836144e-10,1.8438299079247386e-11,9.027313304222785e-10,0.0,6.6493153175583496e-09
2.34,4.991407058645238e-08,1.269979689398174e-07,8.592941354759778e-11,1.450916361210651e-07,9.566231027655019e-10,1.2465131910635445e-07,5.323984267641528e-10,3.892023497761897e-10,1.696986000037091e-08,1.427080117105277e-09,7.160305988252385e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2506112344901072e-09,1.2467639202544577e-09,9.566231027655019e-12,1.181795347938052e-09,1.0301816838266154e-10,1.842634309753032e-11,9.034726766605397e-10,0.0,6.58267897039426e-09
2.35,4.9914029780608047e-08,1.26985374959742e-07,8.597021939193494e-11,1.4501255829873718e-07,9.573544127530033e-10,1.2463846867664273e-07,5.351819073199443e-10,3.9023091524434465e-10,1.689532553405442e-08,1.436118500793039e-09,7.166855596515258e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2504763136100614e-09,1.2466761451528191e-09,9.573544127530032e-12,1.18252824171721e-09,1.0269524900350087e-10,1.841447408943659e-11,9.0420725441066e-10,0.0,6.516687417703839e-09
2.36,4.991398952675563e-08,1.2697278252052375e-07,8.601047324435381e-11,1.4493414136966646e-07,9.580774670545508e-10,1.2462561420182974e-07,5.379653415774932e-10,3.912562589930133e-10,1.6821440437291433e-08,1.4451641975998084e-09,7.173339536510879e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2503415327336177e-09,1.246585408846909e-09,9.58077467054551e-12,1.183250621014517e-09,1.0237381207149236e-10,1.8402691211929507e-11,9.049351950672941e-10,0.0,6.4513335026904006e-09
2.37,4.9913949860459696e-08,1.2696019162006316e-07,8.605013954028396e-11,1.4485637895578388e-07,9.587924135584106e-10,1.2461275577738417e-07,5.407486840068816e-10,3.9227839577779405e-10,1.674819844912689e-08,1.4542171428312066e-09,7.179758440804194e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2502068998515806e-09,1.2464911622445456e-09,9.587924135584106e-12,1.1839626750394918e-09,1.0205384658057427e-10,1.8390993629614807e-11,9.056566270851461e-10,0.0,6.386610154223629e-09
2.38,4.9913910821263846e-08,1.2694760225634226e-07,8.6089178736129e-11,1.4477926473651652e-07,9.594994031931877e-10,1.2459989349801707e-07,5.435318887917267e-10,3.932973402546324e-10,1.6675593368755985e-08,1.4632772729366318e-09,7.186112935830742e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2500724238520422e-09,1.2463927999187309e-09,9.594994031931878e-12,1.1846645967169867e-09,1.0173534161798527e-10,1.8379380514736975e-11,9.063716760442733e-10,0.0,6.3225103862035175e-09
2.39,4.9913872452690715e-08,1.269350144274244e-07,8.612754730926655e-11,1.447027924487874e-07,9.601985899278241e-10,1.2458702745768178e-07,5.463149098291809e-10,3.94313106979821e-10,1.660361905552414e-08,1.4723445255092607e-09,7.192403641896664e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2499381145203303e-09,1.2462896602415913e-09,9.601985899278242e-12,1.1853565826850678e-09,1.014182863642388e-10,1.836785104717543e-11,9.070804647156741e-10,0.0,6.259027296933874e-09
2.4,4.991383480224193e-08,1.2692242813145432e-07,8.616519775804824e-11,1.4462695588701556e-07,9.608901307715994e-10,1.2457415774957408e-07,5.490977007299316e-10,3.953257104099995e-10,1.653226942892702e-08,1.4814188392860468e-09,7.198631173178696e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2498039825389574e-09,1.2461810255149216e-09,9.608901307715994e-12,1.1860388332929023e-09,1.0110267009309778e-10,1.8356404414440745e-11,9.077831131271566e-10,0.0,6.196154068505463e-09
2.41,4.9913797921398176e-08,1.269098433666581e-07,8.620207860179971e-11,1.445517489031161e-07,9.615741857741314e-10,1.2456128446613197e-07,5.518802148182015e-10,3.9633516490215474e-10,1.6461538468610543e-08,1.4905001541477218e-09,7.204796137724178e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2496700394875737e-09,1.246066122097403e-09,9.615741857741314e-12,1.1867115525986442e-09,1.0078848217154831e-10,1.8345039811670956e-11,9.084797386294874e-10,0.0,6.133883966188546e-09
2.42,4.991376180879879e-08,1.2689726013051594e-07,8.623819120118742e-11,1.4447716547935148e-07,9.622508566243652e-10,1.2454840769364524e-07,5.546624106141307e-10,3.973414846963128e-10,1.639142023128625e-08,1.499588411044349e-09,7.210899135766942e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2495362850285128e-09,1.2459449420813908e-09,9.622508566243653e-12,1.1873748717318256e-09,1.0047571214618262e-10,1.833375645075286e-11,9.091704658874464e-10,0.0,6.072210357372111e-09
2.43,4.991372629243374e-08,1.2688467841804682e-07,8.62737075662371e-11,1.4440319987937717e-07,9.62920059345321e-10,1.2453552750107878e-07,5.574442632006264e-10,3.983446838796536e-10,1.632190888580272e-08,1.508683551840973e-09,7.216940756235634e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2494026803391254e-09,1.2458199438022272e-09,9.62920059345321e-12,1.1880286900553837e-09,1.001643499222888e-10,1.832255357923171e-11,9.098554472874054e-10,0.0,6.011126751259254e-09
2.44,4.99136913324065e-08,1.2687209822621673e-07,8.630866759347357e-11,1.4432984626005907e-07,9.635818514645459e-10,1.245226439687961e-07,5.602257350109205e-10,3.99344776478735e-10,1.625299862301321e-08,1.5177855197142965e-09,7.222921585727252e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2492692163929334e-09,1.2456916724676583e-09,9.635818514645459e-12,1.1886730835469117e-09,9.985438530337709e-11,1.8311430431680973e-11,9.105348099709055e-10,0.0,5.950626694040438e-09
2.45,4.991365689870471e-08,1.2685951955215903e-07,8.634310129526382e-11,1.442570988281879e-07,9.642362999311068e-10,1.2450975717696322e-07,5.630067876220162e-10,4.003417764222609e-10,1.618468369216324e-08,1.5268942589925367e-09,7.228842204884425e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2491358863931447e-09,1.2455605296683112e-09,9.642362999311069e-12,1.1893081399039154e-09,9.954580817705643e-11,1.830038624933224e-11,9.112086774203259e-10,0.0,5.890703810509229e-09
2.46,4.9913622956863406e-08,1.2684694239296571e-07,8.637704313657455e-11,1.44184951858861e-07,9.648834656230563e-10,1.244968672041887e-07,5.65787383137987e-10,4.0133569753671353e-10,1.611695840515868e-08,1.536009715136641e-09,7.23470318797047e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.249002682539378e-09,1.245426980635776e-09,9.648834656230563e-12,1.1899339392091504e-09,9.923860853680685e-11,1.8289420282373473e-11,9.118771720198514e-10,0.0,5.83135180841897e-09
2.47,4.9913589467965e-08,1.268343667456873e-07,8.64105320349722e-11,1.44113399695482e-07,9.65523403347434e-10,1.244839741275234e-07,5.685674841899784e-10,4.023265535463543e-10,1.604981713656572e-08,1.5451318347402883e-09,7.240505102869401e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.248869596027715e-09,1.2452915541055201e-09,9.655234033474339e-12,1.1905505539344037e-09,9.893277648194735e-11,1.8278531789944585e-11,9.125404151046374e-10,0.0,5.772564477910938e-09
2.48,4.991355638863936e-08,1.26821792607333e-07,8.644361136062294e-11,1.4404243674976123e-07,9.661561618402649e-10,1.2447107802246074e-07,5.713470539362053e-10,4.0331435807322303e-10,1.5983254323610886e-08,1.5542605655298868e-09,7.246248511085925e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2487366170507638e-09,1.2451548421833472e-09,9.66156161840265e-12,1.1911580489442843e-09,9.862830221760435e-11,1.82677200401331e-11,9.131985270108196e-10,0.0,5.714335690951603e-09
2.49,4.991352367106368e-08,1.2680921997487058e-07,8.647632893629272e-11,1.4397205750171544e-07,9.667817837665604e-10,1.2445817896293636e-07,5.741260560619548e-10,4.042991246371387e-10,1.5917264466181034e-08,1.5633958563645767e-09,7.251933967745442e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2486037347977062e-09,1.2450175002153194e-09,9.667817837665604e-12,1.191756481500015e-09,9.83251760546789e-11,1.825698430996975e-11,9.138516271263613e-10,0.0,5.656659400778786e-09
2.5,4.991349126296263e-08,1.267966488452265e-07,8.650873703734721e-11,1.4390225649966782e-07,9.674003057203188e-10,1.2444527702132853e-07,5.769044547795838e-10,4.0528086665569867e-10,1.5851842126823356e-08,1.5725376572362268e-09,7.257562021594045e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2484709374543612e-09,1.2448802466610652e-09,9.674003057203188e-12,1.1923459012632382e-09,9.802338840981462e-11,1.8246323885424094e-11,9.144998339427066e-10,0.0,5.599529641356637e-09
2.51,4.991345910720788e-08,1.2678407921527758e-07,8.654089279210164e-11,1.4383302835818973e-07,9.6801175784203e-10,1.2443237226846409e-07,5.796822148673885e-10,4.062595974476595e-10,1.578698192834676e-08,1.5816859192208827e-09,7.263133215243239e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.248338212112932e-09,1.2447438687109412e-09,9.6801175784203e-12,1.19292634982315e-09,9.772292980213628e-11,1.8235738061137994e-11,9.151432650295485e-10,0.0,5.542940524756048e-09
2.52,4.991342713306169e-08,1.2677151108167242e-07,8.65728669382963e-11,1.4376436771308003e-07,9.686161554527538e-10,1.2441946477375667e-07,5.824593025197335e-10,4.072353303068692e-10,1.5722678501359322e-08,1.5908405934167522e-09,7.268648090522395e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2482055427969766e-09,1.244609347649278e-09,9.68616155452754e-12,1.1934978502760606e-09,9.742379078261575e-11,1.8225226134688354e-11,9.15782035364376e-10,0.0,5.486886195101882e-09
2.53,4.991339526767404e-08,1.2675894444106606e-07,8.6604732325937e-11,1.4369626928047658e-07,9.692135100384882e-10,1.2440655460502537e-07,5.852356842308407e-10,4.082080784051946e-10,1.5658926553151062e-08,1.6000016323386159e-09,7.274107181451035e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2480729130548253e-09,1.2444776937271438e-09,9.692135100384882e-12,1.194060420920698e-09,9.712596202676146e-11,1.8214787414112398e-11,9.164162595653841e-10,0.0,5.431360887963172e-09
2.54,4.991336343641032e-08,1.2674637929012656e-07,8.663656358966575e-11,1.43628727858541e-07,9.69803829563185e-10,1.2439364182848972e-07,5.880113267629819e-10,4.091778547897552e-10,1.559572086965687e-08,1.6091689899575646e-09,7.279511014038559e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2479403060335065e-09,1.2443499414419285e-09,9.69803829563185e-12,1.1946140756505456e-09,9.682943433721868e-11,1.8204421218117005e-11,9.17046052039206e-10,0.0,5.376358931497727e-09
2.55,4.991333155977542e-08,1.2673381562547223e-07,8.666844022455663e-11,1.4356173831164447e-07,9.703871155301401e-10,1.2438072650881806e-07,5.90786197445094e-10,4.101446724088928e-10,1.5533056297028526e-08,1.6183426213279552e-09,7.284860108164355e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2478077037850171e-09,1.24422719353962e-09,9.703871155301402e-12,1.19515882029545e-09,9.653419861893302e-11,1.819412687406024e-11,9.176715264422055e-10,0.0,5.32187472993877e-09
2.56,4.9913299553413864e-08,1.2672125344367165e-07,8.670044658611571e-11,1.4349529557036783e-07,9.709633629819942e-10,1.2436780870912766e-07,5.935602641727799e-10,4.1110854411217125e-10,1.5470927741634702e-08,1.6275224825874142e-09,7.290154977577791e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2476750872663894e-09,1.2441106208957564e-09,9.709633629819942e-12,1.1956946526257038e-09,9.624024587911812e-11,1.8183903717947157e-11,9.182927957322682e-10,0.0,5.267902763106142e-09
2.57,4.99132673281097e-08,1.2670869274124382e-07,8.673267189028113e-11,1.434293946315016e-07,9.715325605007304e-10,1.243548884909845e-07,5.963334954083078e-10,4.120694826503766e-10,1.540933017006096e-08,1.636708530956833e-09,7.295396129898223e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2475424363397468e-09,1.2440014623995678e-09,9.715325605007303e-12,1.1962215623561234e-09,9.59475672272226e-11,1.8173751094425543e-11,9.189099722213147e-10,0.0,5.214437585925309e-09
2.58,4.9913234789786557e-08,1.2669613351465787e-07,8.676521021342313e-11,1.4336403055804602e-07,9.720946902076762e-10,1.2434196591440353e-07,5.991058601806116e-10,4.130275006755171e-10,1.5348258609109746e-08,1.6459007247403725e-09,7.300584066614991e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2474097297723681e-09,1.243901024841248e-09,9.720946902076762e-12,1.196739531150143e-09,9.565615387489722e-11,1.816366835678169e-11,9.195231676285171e-10,0.0,5.161473827954019e-09
2.59,4.991320183950764e-08,1.2668357576033337e-07,8.679816049234393e-11,1.4329919847921087e-07,9.726497277635036e-10,1.2432904103784844e-07,6.018773280852902e-10,4.139826107408231e-10,1.5287708145800414e-08,1.6550990233254592e-09,7.305719283087415e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2472769452367467e-09,1.2438106828022795e-09,9.726497277635035e-12,1.1972485326239015e-09,9.536599713596134e-11,1.815365486693616e-11,9.201324931342078e-10,0.0,5.109006192916579e-09
2.6,4.9913168373475705e-08,1.2667101947464007e-07,8.683162652427785e-11,1.4323489359041567e-07,9.731976423682275e-10,1.243161139182319e-07,6.046478692846086e-10,4.1493482530074723e-10,1.5227673927369196e-08,1.664303387182789e-09,7.310802268544804e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2471440593106504e-09,1.2437318785487653e-09,9.731976423682275e-12,1.1977485323503404e-09,9.507708842636992e-11,1.814370999543954e-11,9.207380594344572e-10,0.0,5.0570294582455254e-09
2.61,4.9913134460857764e-08,1.2665846465649295e-07,8.686553914222067e-11,1.4317111090082635e-07,9.73738589899725e-10,1.2430318462871463e-07,6.074174364057258e-10,4.158841568202976e-10,1.516815108395202e-08,1.6735137780593532e-09,7.315833513798867e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2470110875726225e-09,1.2436635737990948e-09,9.73738589899725e-12,1.1982397284759828e-09,9.478941895397646e-11,1.8133833089863146e-11,9.213399446428866e-10,0.0,5.005538393965825e-09
