T,CAD,CD,HS,INA,INA_NI,MA_NI,NS,QD,SD,VD,VS
1770.0,0.098975599,0.0065559377,0.99901175,-0.053748749,-9.0333259e-07,0.0024352178,0.0004184712,0.0016332966,0.0088109858,-65.277466,-65.101974
1775.0,0.074330248,0.0067945994,0.99889874,-0.063635625,-1.0648173e-06,0.0025751577,0.0004510711,0.0016337102,0.0091287354,-64.882919,-64.707809
1780.0,0.057816129,0.0070198821,0.99864656,-0.074071929,-1.2357029e-06,0.0027087207,0.00050193514,0.0016320981,0.0094272317,-64.525543,-64.351593
1785.0,0.046891276,0.0072349841,0.99855644,-0.085165732,-1.4197426e-06,0.0028395229,0.00053700712,0.001629141,0.0097086467,-64.198074,-64.023369
1790.0,0.039796054,0.0074385754,0.99853843,-0.096970797,-1.6172115e-06,0.0029679434,0.00056464755,0.00162531,0.0099799456,-63.892178,-63.717178
1795.0,0.035319138,0.007633023,0.99836081,-0.10913607,-1.8139607e-06,0.0030860577,0.00060214318,0.0016209288,0.010235942,-63.611187,-63.437099
1800.0,0.032619204,0.0078123212,0.99820584,-0.12155672,-2.0220627e-06,0.0032020425,0.0006371307,0.0016162174,0.010473317,-63.355125,-63.180893
1805.0,0.03112928,0.0079843644,0.99817258,-0.13435577,-2.2382528e-06,0.0033144569,0.00066524901,0.0016113243,0.010701681,-63.117226,-62.94249
1810.0,0.030463794,0.0081498763,0.99805266,-0.14735121,-2.4498959e-06,0.0034178421,0.00069643743,0.0016063501,0.010917936,-62.896202,-62.72179
1815.0,0.030353962,0.0082991775,0.99788189,-0.16036913,-2.6667778e-06,0.0035178023,0.00072811975,0.0016013597,0.011118611,-62.692841,-62.518745
1820.0,0.030604471,0.0084360978,0.99772304,-0.17333005,-2.8877641e-06,0.0036142431,0.00075807789,0.0015963996,0.011305444,-62.506046,-62.331875
1825.0,0.03108198,0.008571621,0.99763566,-0.18629059,-3.1061002e-06,0.0037048808,0.00078494713,0.0015915016,0.011483678,-62.332794,-62.158234
1830.0,0.03170643,0.0087074162,0.99760026,-0.19930938,-3.3235674e-06,0.0037910871,0.00080979511,0.0015866852,0.01165536,-62.170357,-61.995323
1835.0,0.032422207,0.0088332454,0.99754858,-0.21234286,-3.546071e-06,0.0038754896,0.00083431922,0.0015819614,0.011818664,-62.017578,-61.84219
1840.0,0.033187974,0.0089456039,0.99744833,-0.22528712,-3.7685909e-06,0.0039564678,0.00085900351,0.001577336,0.011972488,-61.874321,-61.698727
1845.0,0.033983752,0.0090517672,0.99733198,-0.23807755,-3.9870047e-06,0.0040329541,0.00088304403,0.0015728096,0.012117997,-61.740318,-61.564529
1850.0,0.03477677,0.0091510322,0.99718821,-0.25065619,-4.1991366e-06,0.0041046594,0.00090667704,0.0015683864,0.012254961,-61.615051,-61.439102
1855.0,0.035566654,0.0092496825,0.99706984,-0.26304239,-4.4081971e-06,0.0041730269,0.00092910678,0.0015640632,0.012385022,-61.497608,-61.321434
1860.0,0.036334801,0.0093473447,0.99697763,-0.27522942,-4.6141918e-06,0.0042383298,0.00095038948,0.001559841,0.012508593,-61.387276,-61.210812
1865.0,0.037086427,0.009441576,0.99692065,-0.28727913,-4.8215388e-06,0.0043021273,0.00097057241,0.0015557156,0.012626962,-61.282894,-61.10606
1870.0,0.037815426,0.0095315818,0.99689043,-0.2992121,-5.030045e-06,0.0043644658,0.00098978472,0.0015516856,0.012740743,-61.183746,-61.006477
1875.0,0.038525674,0.0096140523,0.99685746,-0.31105226,-5.2384335e-06,0.0044250828,0.0010084497,0.0015477479,0.012850534,-61.089088,-60.911377
1880.0,0.039216243,0.009690905,0.9968105,-0.32279325,-5.4451912e-06,0.0044836765,0.0010266878,0.0015439,0.012956485,-60.998562,-60.820415
1885.0,0.039888561,0.0097637828,0.99672937,-0.33441678,-5.6475405e-06,0.0045396322,0.0010447189,0.0015401393,0.013058608,-60.911896,-60.73336
1890.0,0.040541954,0.0098349899,0.99663949,-0.34589633,-5.8477153e-06,0.0045937016,0.0010622864,0.0015364637,0.013156927,-60.82909,-60.650166
1895.0,0.041176852,0.0099055804,0.99653292,-0.35723332,-6.0448147e-06,0.0046457653,0.0010794966,0.0015328707,0.013251612,-60.749821,-60.570522
1900.0,0.041793749,0.0099764019,0.99639833,-0.36843869,-6.2375748e-06,0.0046956246,0.0010964966,0.0015293577,0.013342865,-60.673714,-60.494076
1905.0,0.04239241,0.010045094,0.99628651,-0.37950677,-6.430012e-06,0.0047443872,0.0011129397,0.001525923,0.013430827,-60.600769,-60.420773
1910.0,0.042973276,0.010112848,0.99618775,-0.39045241,-6.6212415e-06,0.0047918963,0.0011289458,0.0015225642,0.013515671,-60.530651,-60.350296
1915.0,0.043536682,0.010179911,0.99610662,-0.40129131,-6.8115864e-06,0.004838292,0.0011445263,0.001519279,0.013597573,-60.463108,-60.282387
1920.0,0.044084836,0.010242782,0.99604911,-0.41205311,-7.0012975e-06,0.0048836875,0.0011597219,0.0015160658,0.013677259,-60.397839,-60.216736
1925.0,0.044617772,0.010302142,0.99602181,-0.42276049,-7.1909963e-06,0.0049282722,0.0011745223,0.0015129225,0.013754825,-60.334614,-60.153103
1930.0,0.045136847,0.010358001,0.99602288,-0.4334372,-7.3810575e-06,0.0049721673,0.001188964,0.0015098472,0.013830576,-60.273182,-60.09124
1935.0,0.045648463,0.01041525,0.99598747,-0.44405642,-7.5703233e-06,0.005015146,0.0012033209,0.001506842,0.013904934,-60.213425,-60.031055
1940.0,0.046150934,0.010470943,0.99595207,-0.45467901,-7.7601235e-06,0.0050575398,0.0012174858,0.0015039031,0.013978135,-60.155029,-59.972218
1945.0,0.04664531,0.010524797,0.99591857,-0.46534169,-7.9510019e-06,0.0050994898,0.0012314805,0.0015010285,0.014050479,-60.097748,-59.914471
1950.0,0.047132656,0.01057653,0.99588901,-0.4760851,-8.1435428e-06,0.0051411386,0.0012453274,0.0014982165,0.014122266,-60.041332,-59.857563
1955.0,0.047614031,0.01062586,0.9958654,-0.486954,-8.338372e-06,0.0051826271,0.0012590487,0.0014954654,0.014193796,-59.985535,-59.801247
1960.0,0.048092362,0.010674738,0.99583906,-0.49795461,-8.5361662e-06,0.0052240975,0.0012727524,0.001492777,0.01426505,-59.930279,-59.745453
1965.0,0.048570916,0.0107255,0.99579966,-0.50908625,-8.7376457e-06,0.0052656909,0.0012865614,0.0014901545,0.014335955,-59.87553,-59.690151
1970.0,0.049049221,0.010776051,0.9957577,-0.52043653,-8.9435507e-06,0.0053075487,0.0013004281,0.0014875926,0.014407071,-59.820889,-59.634937
1975.0,0.049528699,0.010826536,0.99571317,-0.5320549,-9.1546754e-06,0.005349813,0.001314391,0.0014850904,0.014478634,-59.766148,-59.579594
1980.0,0.050010767,0.010877097,0.99566603,-0.54399484,-9.3718572e-06,0.0053926259,0.0013284889,0.0014826466,0.014550884,-59.71109,-59.523903
1985.0,0.050496835,0.010927879,0.99561632,-0.55631405,-9.595984e-06,0.0054361285,0.0013427603,0.0014802603,0.014624061,-59.655499,-59.467651
1990.0,0.050986972,0.010981221,0.99555677,-0.56894493,-9.8271794e-06,0.0054803039,0.0013573738,0.0014779383,0.014697925,-59.599701,-59.411179
1995.0,0.051482651,0.011037161,0.99548763,-0.58195227,-1.0066432e-05,0.0055253007,0.0013723617,0.0014756792,0.014772739,-59.543453,-59.35424
2000.0,0.051985528,0.011095459,0.99541026,-0.59542322,-1.0314893e-05,0.0055712885,0.0013877399,0.0014734805,0.014848826,-59.48645,-59.29652
2005.0,0.05249688,0.011156488,0.99532372,-0.60941333,-1.0573542e-05,0.005618393,0.0014035605,0.0014713419,0.014926373,-59.428532,-59.237862
2010.0,0.053017978,0.011220623,0.99522734,-0.62398231,-1.0843411e-05,0.0056667384,0.0014198757,0.0014692632,0.015005572,-59.369541,-59.178108
2015.0,0.053550094,0.011288116,0.99512064,-0.63919032,-1.1125513e-05,0.0057164351,0.0014367359,0.0014672446,0.015086597,-59.309334,-59.117115
2020.0,0.054094359,0.011355447,0.99501503,-0.65496379,-1.1418197e-05,0.005767128,0.001454134,0.0014652959,0.015169236,-59.248344,-59.055309
2025.0,0.054652125,0.011425023,0.99490333,-0.6714431,-1.1724026e-05,0.0058191926,0.0014721531,0.0014634116,0.015253888,-59.1861,-58.992226
2030.0,0.05522465,0.011496926,0.99478567,-0.68869185,-1.2043996e-05,0.0058727176,0.001490841,0.0014615923,0.015340712,-59.122494,-58.927753
2035.0,0.055813201,0.011571234,0.99466223,-0.70677829,-1.237916e-05,0.0059277923,0.0015102454,0.0014598384,0.015429867,-59.057411,-58.861774
2040.0,0.056419041,0.011648026,0.99453306,-0.72577614,-1.273063e-05,0.0059845052,0.0015304139,0.0014581505,0.015521512,-58.990734,-58.794174
2045.0,0.057044167,0.011726471,0.99440122,-0.74582046,-1.3100571e-05,0.0060430998,0.0015514328,0.001456532,0.015616022,-58.922184,-58.724655
2050.0,0.057691313,0.011804825,0.99427253,-0.76711571,-1.3492295e-05,0.0061039743,0.0015734269,0.00145499,0.01571399,-58.851315,-58.65274
2055.0,0.058360834,0.011884297,0.99414366,-0.78969669,-1.3906032e-05,0.0061670248,0.0015963961,0.001453521,0.015815306,-58.778221,-58.578545
2060.0,0.059054174,0.011964739,0.99401534,-0.81368911,-1.4343564e-05,0.0062323799,0.0016203979,0.0014521262,0.015920183,-58.702744,-58.501904
2065.0,0.059772778,0.012046005,0.99388844,-0.83923012,-1.4806786e-05,0.0063001662,0.0016454894,0.001450807,0.016028833,-58.624725,-58.422653
2070.0,0.060518101,0.012127942,0.9937638,-0.86646986,-1.5297723e-05,0.0063705114,0.001671728,0.0014495647,0.016141471,-58.544014,-58.340641
2075.0,0.061313454,0.012216596,0.99363989,-0.89668018,-1.5856376e-05,0.0064487346,0.001700056,0.0014484071,0.016264217,-58.457531,-58.252529
2080.0,0.062176019,0.012316269,0.99351567,-0.93098068,-1.6515774e-05,0.0065386966,0.0017311667,0.0014473402,0.016401537,-58.363007,-58.155876
2085.0,0.063107736,0.012426954,0.99339199,-0.9698264,-1.7284952e-05,0.0066406438,0.001765138,0.0014463655,0.016553778,-58.260223,-58.050442
2090.0,0.064133294,0.012552404,0.99324697,-1.0146861,-1.8177647e-05,0.0067552812,0.0018034113,0.0014454952,0.016723724,-58.146416,-57.933544
2095.0,0.06527824,0.012696464,0.99305737,-1.0673207,-1.9208876e-05,0.0068832352,0.0018474886,0.0014447422,0.016914178,-58.018726,-57.802402
2100.0,0.066551611,0.012861243,0.99282408,-1.1292279,-2.0409201e-05,0.0070266388,0.0018977162,0.0014441097,0.017127557,-57.875961,-57.655727
2105.0,0.067988411,0.013051652,0.99253839,-1.203765,-2.1855687e-05,0.0071922694,0.0019561066,0.0014436123,0.017371619,-57.713795,-57.48885
2110.0,0.06964758,0.013275201,0.99219292,-1.2968425,-2.3703829e-05,0.0073936353,0.0020261544,0.0014432726,0.017660692,-57.524818,-57.293636
2115.0,0.07160563,0.013546164,0.99176329,-1.4175146,-2.6138168e-05,0.0076436312,0.0021125523,0.0014431154,0.018011548,-57.298893,-57.059315
2120.0,0.073982291,0.013887061,0.99121439,-1.5818076,-2.9482731e-05,0.0079632495,0.0022227478,0.0014431776,0.018451076,-57.019962,-56.768795
2125.0,0.076913372,0.014326171,0.99049497,-1.8158286,-3.4324854e-05,0.0083861249,0.0023668176,0.0014434954,0.019014483,-56.668552,-56.400486
2130.0,0.080764063,0.014946592,0.9894461,-2.1931965,-4.238592e-05,0.0090101883,0.0025747684,0.0014441472,0.01980344,-56.187943,-55.89109
2135.0,0.086178571,0.015911939,0.98775417,-2.911047,-5.8320522e-05,0.010044004,0.002906681,0.0014452467,0.021015879,-55.468178,-55.114708
2140.0,0.095018946,0.01783723,0.98421615,-4.9947371,-0.00010864774,0.012413871,0.0035941971,0.0014470255,0.023365302,-54.113819,-53.587112
2145.0,0.11900368,0.036562014,0.45294595,-415.09506,-20.256279,0.92578584,0.081510574,0.0014501533,0.041367572,-34.70163,8.9426708
2150.0,0.77228481,0.0073182168,0.77763057,-0.0266832,-6.115099e-07,0.0021323364,0.041947886,0.0015045669,0.017995505,-64.974388,-66.143944
2155.0,0.53816313,0.0053604902,0.98031068,-0.019011242,-2.8029251e-07,0.0016384432,0.0038171187,0.0015617177,0.0073441467,-67.536774,-67.452194
2160.0,0.37416926,0.0054985727,0.99773544,-0.023458304,-4.9710633e-07,0.0019855364,0.00058887387,0.0015988416,0.0074419933,-67.180817,-67.012268
2165.0,0.26179504,0.005801884,0.99911565,-0.029726448,-5.1509761e-07,0.0020120621,0.00034803478,0.0016221774,0.0077945897,-66.647911,-66.472275
2170.0,0.18499471,0.0060531646,0.99914443,-0.037042208,-6.2746665e-07,0.00215174,0.00035974954,0.0016360868,0.0081548737,-66.141365,-65.965401
2175.0,0.13271713,0.0063222707,0.99904513,-0.045287382,-7.6393428e-07,0.0023004564,0.00039437506,0.0016435551,0.0085021043,-65.675758,-65.500084
2180.0,0.097230814,0.0065720244,0.99893785,-0.054397568,-9.1346851e-07,0.0024444754,0.00042976913,0.001646667,0.0088336067,-65.249252,-65.07386
2185.0,0.07324665,0.0068107927,0.99882406,-0.064299665,-1.0763736e-06,0.0025846087,0.00046563899,0.0016468473,0.0091490718,-64.858475,-64.683372
2190.0,0.057188433,0.0070373327,0.99870765,-0.07491044,-1.2508857e-06,0.0027199609,0.00050140469,0.0016450573,0.0094484724,-64.500191,-64.325325
2195.0,0.04655404,0.0072509358,0.99859113,-0.086138383,-1.4359966e-06,0.0028505221,0.00053655973,0.0016419683,0.0097320816,-64.171402,-63.996712
2200.0,0.039609246,0.0074555874,0.99847454,-0.09788809,-1.6301115e-06,0.0029759936,0.0005709987,0.0016380437,0.010000328,-63.869331,-63.694782
2205.0,0.035189144,0.0076473523,0.99835837,-0.11006432,-1.831511e-06,0.0030961463,0.00060463103,0.0016335929,0.010253743,-63.59148,-63.417019
2210.0,0.032501023,0.0078271469,0.99824381,-0.12257643,-2.0392199e-06,0.0032112454,0.00063731917,0.0016288249,0.010492977,-63.335548,-63.161121
2215.0,0.030975558,0.0079963207,0.99813116,-0.13533986,-2.2517004e-06,0.003321239,0.00066899991,0.0016238882,0.010718721,-63.09943,-62.924992
2220.0,0.0303063,0.0081556775,0.99802077,-0.14827704,-2.467543e-06,0.003426169,0.00069964165,0.0016188602,0.010931727,-62.881237,-62.706741
2225.0,0.030216038,0.008309125,0.99791241,-0.16131929,-2.6855864e-06,0.0035261884,0.00072924397,0.0016138107,0.011132756,-62.679249,-62.504658
2230.0,0.03049935,0.0084554227,0.99780619,-0.17440717,-2.9052862e-06,0.0036216835,0.00075779535,0.00160879,0.011322547,-62.491913,-62.317192
2235.0,0.031016728,0.0085916901,0.99770278,-0.18749064,-3.1256914e-06,0.0037128087,0.00078529736,0.0016038308,0.011501838,-62.317822,-62.142933
2240.0,0.031674001,0.0087172436,0.99760246,-0.20052773,-3.3459407e-06,0.0037997277,0.00081176724,0.001598954,0.011671358,-62.155708,-61.980621
2245.0,0.032404888,0.0088355467,0.99750531,-0.21348476,-3.5651356e-06,0.0038825613,0.00083724083,0.0015941728,0.011831812,-62.004425,-61.829117
2250.0,0.033159036,0.0089493161,0.99741095,-0.22633578,-3.7831289e-06,0.0039616721,0.00086175586,0.0015894964,0.011983846,-61.862938,-61.687382
2255.0,0.033946518,0.0090636816,0.99731922,-0.23905635,-3.9992142e-06,0.0040371772,0.00088537083,0.0015849179,0.012128124,-61.730362,-61.554539
2260.0,0.034705088,0.0091694463,0.99722987,-0.25163823,-4.2139504e-06,0.0041095871,0.00090810761,0.0015804505,0.012265198,-61.605801,-61.429695
2265.0,0.035481833,0.0092684506,0.99714273,-0.26406401,-4.4270819e-06,0.0041790837,0.00093003293,0.0015760773,0.012395662,-61.488579,-61.312168
2270.0,0.036250245,0.0093612457,0.9970578,-0.27632898,-4.6380819e-06,0.0042457432,0.00095117552,0.0015718023,0.012519969,-61.378002,-61.201279
2275.0,0.037006438,0.0094481297,0.99697536,-0.28842726,-4.8463585e-06,0.0043096109,0.00097156985,0.0015676231,0.012638535,-61.273499,-61.096451
2280.0,0.037762161,0.0095300246,0.99689537,-0.30035567,-5.0517483e-06,0.0043708459,0.00099126203,0.0015635336,0.012751811,-61.174538,-60.997158
2285.0,0.03849313,0.0096104946,0.99681795,-0.31212541,-5.2546461e-06,0.0044297478,0.0010102951,0.001559537,0.012860266,-61.080566,-60.90284
2290.0,0.039205249,0.0096913408,0.9967432,-0.32373616,-5.4549332e-06,0.0044864393,0.0010287126,0.0015556292,0.012964281,-60.99118,-60.813091
2295.0,0.039894167,0.0097703701,0.99667037,-0.33520129,-5.6537274e-06,0.0045413636,0.0010465883,0.0015518089,0.013064323,-60.905914,-60.727459
2300.0,0.04055604,0.009849159,0.99659926,-0.34652734,-5.8517503e-06,0.0045948159,0.0010639793,0.0015480748,0.013160783,-60.824413,-60.645584
2305.0,0.041202195,0.0099228155,0.99652976,-0.35769653,-6.046786e-06,0.0046463115,0.0010808535,0.0015444222,0.013253585,-60.746532,-60.567322
2310.0,0.041828785,0.0099918144,0.99646151,-0.36872822,-6.2396962e-06,0.0046961796,0.0010972717,0.0015408503,0.013343136,-60.67189,-60.492294
2315.0,0.042431727,0.010056662,0.99639416,-0.37964711,-6.4315395e-06,0.0047447714,0.0011132973,0.0015373575,0.013429851,-60.600109,-60.420128
2320.0,0.043008707,0.01011726,0.99632728,-0.39048022,-6.6230791e-06,0.0047923373,0.0011289821,0.0015339423,0.013514088,-60.530834,-60.350468
2325.0,0.043568805,0.010175456,0.99626124,-0.40122017,-6.8138183e-06,0.0048388094,0.0011443512,0.0015306018,0.013595998,-60.463974,-60.283211
2330.0,0.04411941,0.010232816,0.99619627,-0.41186711,-7.0034407e-06,0.0048841657,0.0011594335,0.0015273332,0.013675768,-60.399395,-60.21822
2335.0,0.044654027,0.010288518,0.99613178,-0.42247453,-7.1933187e-06,0.0049287761,0.0011742909,0.0015241356,0.01375383,-60.336647,-60.155052
2340.0,0.045173232,0.010342958,0.99606758,-0.43307617,-7.384057e-06,0.0049728109,0.0011889685,0.0015210068,0.013830489,-60.275444,-60.093422
2345.0,0.045679048,0.010396731,0.99600381,-0.44368708,-7.5756666e-06,0.0050162966,0.0012034833,0.0015179456,0.013905864,-60.21563,-60.033165
2350.0,0.046178818,0.010451171,0.9959414,-0.45423785,-7.7657578e-06,0.00505873,0.0012177475,0.0015149515,0.013979387,-60.157509,-59.974606
2355.0,0.046670482,0.010506304,0.99587977,-0.46481073,-7.9561187e-06,0.005100545,0.0012318582,0.001512022,0.014051707,-60.100559,-59.917213
2360.0,0.047155622,0.010562665,0.99581891,-0.47543401,-8.1469607e-06,0.0051418114,0.0012458406,0.0015091555,0.014122998,-60.044586,-59.860798
2365.0,0.047635827,0.010620788,0.99575883,-0.48613903,-8.3385121e-06,0.0051825996,0.0012597204,0.0015063502,0.014193436,-59.989391,-59.805157
2370.0,0.048107866,0.01067702,0.99569947,-0.49687874,-8.5306856e-06,0.0052229059,0.0012734432,0.0015036081,0.014262787,-59.9352,-59.7505
2375.0,0.048574373,0.010732803,0.9956407,-0.5077036,-8.7238104e-06,0.0052628163,0.0012870517,0.0015009266,0.014331316,-59.881718,-59.696545
2380.0,0.049036674,0.010788455,0.9955827,-0.51864582,-8.9181412e-06,0.0053023966,0.0013005672,0.0014983043,0.014399176,-59.82877,-59.643112
2385.0,0.049495716,0.010843944,0.9955253,-0.52973342,-9.1139254e-06,0.0053417077,0.0013140043,0.0014957399,0.014466489,-59.776215,-59.590061
2390.0,0.049952164,0.010898148,0.99546772,-0.5409863,-9.3129829e-06,0.0053811092,0.0013274632,0.0014932343,0.014533656,-59.723961,-59.537296
2395.0,0.050406784,0.010950346,0.99540925,-0.5524298,-9.5166579e-06,0.0054208501,0.0013410124,0.0014907876,0.014600975,-59.671894,-59.484699
2400.0,0.050860595,0.01100082,0.99535018,-0.5641011,-9.7249022e-06,0.0054609058,0.0013546426,0.0014883979,0.014668486,-59.619865,-59.432114
2405.0,0.051314473,0.011049288,0.99529034,-0.57603461,-9.9384924e-06,0.0055014058,0.001368388,0.0014860646,0.014736377,-59.567741,-59.379414
2410.0,0.051771298,0.011097246,0.99522918,-0.58827478,-1.0158428e-05,0.0055425116,0.0013823388,0.0014837895,0.014804951,-59.515358,-59.326431
2415.0,0.052237965,0.011149732,0.99516582,-0.60088462,-1.0386124e-05,0.0055844514,0.0013966978,0.00148158,0.014874757,-59.462486,-59.272934
2420.0,0.052711379,0.011202955,0.9951005,-0.61389285,-1.0622151e-05,0.0056272885,0.0014113879,0.0014794298,0.01494574,-59.409058,-59.218857
2425.0,0.053192694,0.01125688,0.99503297,-0.62734705,-1.0867508e-05,0.0056711556,0.0014264513,0.0014773386,0.015018102,-59.354942,-59.164059
2430.0,0.053683061,0.011311475,0.99496293,-0.64129812,-1.1123246e-05,0.005716186,0.0014419297,0.0014753062,0.015092043,-59.299999,-59.10841
2435.0,0.054183643,0.011366709,0.99489021,-0.65580064,-1.1390474e-05,0.0057625137,0.0014578653,0.0014733322,0.015167767,-59.244102,-59.051769
2440.0,0.054695591,0.011422547,0.99481446,-0.67091316,-1.1670364e-05,0.0058102719,0.0014743003,0.0014714161,0.015245474,-59.187107,-58.993999
2445.0,0.05522006,0.011478956,0.99473554,-0.68669844,-1.1964154e-05,0.0058595934,0.0014912764,0.0014695575,0.015325367,-59.128887,-58.934963
2450.0,0.055760425,0.011537058,0.99465317,-0.70331788,-1.2273477e-05,0.0059106695,0.0015088761,0.0014677625,0.015407821,-59.068974,-58.874187
2455.0,0.056323692,0.011599878,0.99456757,-0.72110492,-1.2600615e-05,0.005963787,0.001527248,0.0014660475,0.015493503,-59.006371,-58.810646
2460.0,0.056906376,0.011664958,0.99447817,-0.73995763,-1.2946394e-05,0.0060189576,0.0015463495,0.0014643987,0.015582245,-58.941628,-58.7449
2465.0,0.057510003,0.011732461,0.99438477,-0.75999075,-1.3312467e-05,0.0060763243,0.0015662295,0.0014628167,0.01567428,-58.874554,-58.676765
2470.0,0.058136102,0.011802545,0.99428701,-0.7813291,-1.3700589e-05,0.00613603,0.0015869366,0.0014613025,0.015769837,-58.804966,-58.606045
2475.0,0.058786195,0.011875372,0.99418485,-0.8041091,-1.4112636e-05,0.0061982176,0.0016085199,0.0014598566,0.01586915,-58.732666,-58.532547
2480.0,0.05946181,0.011951101,0.99407792,-0.82847983,-1.4550603e-05,0.0062630307,0.0016310278,0.0014584797,0.015972447,-58.657467,-58.456078
2485.0,0.06016447,0.012029893,0.99396598,-0.85460466,-1.5016625e-05,0.0063306116,0.0016545092,0.0014571724,0.01607996,-58.579182,-58.376442
2490.0,0.060902514,0.012115738,0.99384636,-0.88291317,-1.5527952e-05,0.0064031752,0.0016796583,0.0014559375,0.016194263,-58.496964,-58.292717
2495.0,0.061718024,0.012231603,0.99370384,-0.91516608,-1.6179476e-05,0.0064931968,0.0017103663,0.0014547871,0.016329534,-58.40675,-58.200352
2500.0,0.062618621,0.012373833,0.99353778,-0.95198947,-1.6973887e-05,0.0065996698,0.0017465898,0.0014537255,0.016485456,-58.30772,-58.098579
2505.0,0.063608669,0.012505583,0.99335676,-0.99384791,-1.7803521e-05,0.0067075952,0.0017850765,0.001452764,0.016649136,-58.199146,-57.987335
2510.0,0.064701356,0.012632356,0.99315703,-1.0419596,-1.8698778e-05,0.0068205544,0.0018266982,0.0014519094,0.016824353,-58.079399,-57.86483
2515.0,0.065911993,0.012782532,0.99293005,-1.0985997,-1.9790163e-05,0.0069534564,0.0018737972,0.0014511748,0.017023433,-57.9454,-57.727295
2520.0,0.067260712,0.012954065,0.99267161,-1.16596,-2.1103278e-05,0.0071070888,0.0019270027,0.0014505706,0.017248586,-57.794647,-57.572201
2525.0,0.068807185,0.013158008,0.99236244,-1.2490435,-2.274046e-05,0.0072900425,0.0019904247,0.0014501171,0.01751326,-57.620075,-57.392155
2530.0,0.070593596,0.013403244,0.9919892,-1.3535656,-2.4826e-05,0.0075109201,0.002066677,0.0014498307,0.017827436,-57.416,-57.181046
2535.0,0.072756872,0.013709137,0.99150604,-1.4944959,-2.768553e-05,0.0077946871,0.0021644733,0.0014497507,0.018221401,-57.164371,-56.919468
2540.0,0.075370438,0.014090709,0.99088734,-1.6874653,-3.1639214e-05,0.0081568649,0.0022888582,0.0014499003,0.01871299,-56.855225,-56.596603
2545.0,0.078703031,0.014608284,0.99002427,-1.9798352,-3.7817652e-05,0.008667211,0.0024606278,0.0014503417,0.01937375,-56.448597,-56.167992
2550.0,0.083230063,0.015371139,0.98870802,-2.4872463,-4.8827649e-05,0.0094546275,0.0027198899,0.0014511681,0.020339016,-55.867832,-55.548027
2555.0,0.090006493,0.016684532,0.98635232,-3.6246545,-7.4949261e-05,0.010939422,0.0031794256,0.0014525375,0.021969963,-54.914314,-54.5023
2560.0,0.10275463,0.020101329,0.97982967,-9.3700914,-0.00022912705,0.016007967,0.0044442597,0.0014548104,0.025994275,-52.600929,-51.711483
2565.0,0.7995646,0.053211249,0.38616055,-0.13692228,-8.686904e-06,0.0052422648,0.12799866,0.0014745927,0.10128401,-53.48278,-60.597477
2570.0,0.64371055,0.0055873431,0.93438303,-0.018968748,-3.5447081e-07,0.0017723098,0.012309661,0.001542922,0.0082990034,-67.202042,-67.347832
2575.0,0.44709116,0.0053951498,0.99387199,-0.020869229,-3.6325753e-07,0.0017871952,0.001301982,0.0015889427,0.0073143602,-67.42012,-67.270752
2580.0,0.31159332,0.0056344266,0.99892259,-0.026465105,-4.5359343e-07,0.0019272106,0.0003778048,0.0016184037,0.0076100486,-66.913795,-66.738686
2585.0,0.21888049,0.0058923569,0.99919182,-0.033311006,-5.6663367e-07,0.0020784794,0.00034367078,0.0016364864,0.0079777054,-66.386543,-66.210419
2590.0,0.15562314,0.0061852597,0.99910361,-0.041108046,-6.949985e-07,0.0022277404,0.00037573089,0.0016468002,0.0083327806,-65.900414,-65.724541
2595.0,0.11251957,0.0064489562,0.99899375,-0.049797054,-8.3786324e-07,0.0023737827,0.00041172732,0.0016518508,0.0086719887,-65.455124,-65.279572
2600.0,0.083485648,0.0066941795,0.99888074,-0.059315316,-9.9433851e-07,0.002515937,0.00044787096,0.0016532784,0.0089952918,-65.047226,-64.871971
2605.0,0.064128518,0.0069266581,0.99876535,-0.069583394,-1.163242e-06,0.0026536607,0.00048379676,0.0016522653,0.0093025109,-64.673416,-64.498421
2610.0,0.051265169,0.0071470207,0.99864882,-0.080512963,-1.3432506e-06,0.0027865919,0.00051925314,0.0016496665,0.0095937559,-64.330559,-64.155769
2615.0,0.04277898,0.0073556635,0.99853206,-0.092010058,-1.5329406e-06,0.002914496,0.00055406231,0.001646049,0.0098693976,-64.015762,-63.841137
2620.0,0.037291829,0.0075526638,0.99841583,-0.10397924,-1.7308354e-06,0.0030372378,0.00058808789,0.0016417798,0.010129934,-63.726395,-63.551876
2625.0,0.033872899,0.0077386769,0.99830061,-0.11632736,-1.9354864e-06,0.0031547814,0.00062122272,0.0016371052,0.010375957,-63.460041,-63.285583
2630.0,0.031875875,0.0079142628,0.99818695,-0.12896642,-2.1455089e-06,0.0032671664,0.00065338874,0.0016321946,0.010608145,-63.214512,-63.040066
2635.0,0.030853773,0.008079879,0.99807519,-0.1418152,-2.3596147e-06,0.0033744927,0.00068453624,0.0016271634,0.010827225,-62.98782,-62.813335
2640.0,0.030488977,0.0082361288,0.99796569,-0.15480115,-2.5766321e-06,0.003476907,0.00071463676,0.0016220921,0.011033946,-62.778149,-62.603592
2645.0,0.030570768,0.0083836224,0.9978587,-0.16785961,-2.7955477e-06,0.0035746014,0.00074368407,0.0016170326,0.011229076,-62.583881,-62.409206
