Time,T,E,I,r2,b,a,g2,p1,g1,mu2,c,p2,g3,mu3,V,s1,s2,compartment,Induction_of_tumor,Removal_of_tumor_from_the_system_by_the_action_of_immune_response,Activation_and_transfer_of_effector_cells_to_the_action_site,Deactivation_and_removal_of_effector_cells_from_the_site_of_tumor,Activation_of_interleukin_2,Deactivation_of_interleukin2
830.0,764245.691160231,361716.6154300406,56213.2009708208,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,137531.37038829087,254960.99916953067,15284.916074890552,10851.498462901216,562825.5848174944,562132.009708208
831.0,641142.0014752668,364882.87428793136,56701.95428456081,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,115382.43796808238,243399.7639952607,12822.84230090123,10946.486228637941,567298.0531626311,567019.5428456081
832.0,510152.4620124856,365442.40886670107,56760.916176095,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,91812.80378843193,224574.82587616178,10203.051515128709,10963.272266001031,567444.3925069587,567609.16176095
833.0,378523.6285950335,363383.8177624969,56365.66400363796,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,68126.193639377,196914.4000881328,7570.474833964936,10901.514532874906,563027.4389322212,563656.6400363796
834.0,256381.01149090615,358867.8367592533,55493.93009489755,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,46144.88468706636,159628.60875985396,5127.622463770407,10766.035102777598,553818.5510195366,554939.3009489755
835.0,155307.9168547091,352269.08646876237,54099.726561590534,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,27954.06825296426,115104.70592161111,3106.1605299692455,10568.07259406287,539308.413159608,540997.2656159054
836.0,83647.58969318005,344157.46463930776,52041.78296205956,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,15056.17256806395,71319.49533967534,1672.9539362438186,10324.723939179232,517932.16307329247,520417.82962059556
837.0,40947.542591301884,335169.2492404678,48954.6565196778,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,7370.46335198935,38023.1349132877,818.9529382546142,10055.077477214034,485741.8266892092,489546.56519677804
838.0,18994.721929626754,325827.06080050056,44161.81760092275,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3419.0296523631237,18256.90495068503,379.8964668659886,9774.811824015016,435702.85797259765,441618.1760092275
839.0,8673.502961835404,316456.3740506721,36965.458932830974,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1561.2263014623559,8351.100021406086,173.47202917763653,9493.691221520163,361201.4955752036,369654.58932830975
840.0,3990.2233390188158,307222.15028033295,27627.07145262603,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,718.2393054175077,3783.7098344457813,79.80637923826181,9216.664508409987,266395.8007004115,276270.71452626033
841.0,1870.3729261656717,298197.28584285616,18070.211663987393,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,336.6669299307337,1732.8097799933419,37.40931480141781,8945.918575285685,171874.72518612267,180702.11663987394
842.0,897.4929786140666,289410.23061529215,10521.153824645642,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,161.54869084151437,809.4287291101177,17.951661150966913,8682.306918458764,99048.23635146212,105211.53824645642
843.0,441.5953311892807,280869.48416687996,5684.746556408636,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,79.48714864495848,387.06165082421694,8.833655036324554,8426.0845250064,53217.855775387594,56847.465564086364
844.0,222.86484230315642,272574.8164823479,2967.995544507293,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,40.11566882070165,189.70332902700713,4.458993624295731,8177.244494470437,27730.491438585297,29679.955445072927
845.0,115.33527875407057,264522.2192964562,1538.602194592809,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,20.760349427482463,95.30547442419581,2.308352225896532,7935.666578893685,14378.609803958685,15386.021945928089
846.0,61.17286600841899,256706.0846578173,804.0102743872462,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,11.011115671021196,49.063892316899896,1.2250553155453747,7701.182539734518,7523.8685041035,8040.102743872462
847.0,33.23234602063923,249120.1739214045,426.7268086920138,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.981822221593189,25.868712945181986,0.6661976934954452,7473.605217642134,4000.856831528867,4267.268086920138
848.0,18.47920576274598,241758.05523962708,230.83723937202691,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3.326257018085968,13.960121486302999,0.3710890591487863,7252.7416571888125,2168.870257678321,2308.372393720269
849.0,10.510828712200075,234613.30371420828,127.45250219553077,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.8919491619816529,7.705935166183806,0.21167704205962246,7038.399111426248,1200.149865409313,1274.5250219553077
850.0,6.111346319407398,227679.59347048652,71.85442359287977,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.1000423353924753,4.348132101934103,0.12364423185750173,6830.387804114595,678.1135576228215,718.5442359287977
851.0,3.6299771313275175,220950.73950751306,41.359937567461834,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.653395882897762,2.5063657297246693,0.07397496097998463,6628.522185225392,391.18034526823476,413.59937567461833
852.0,2.2012314175529224,214420.71573626462,24.298500619109433,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.39622165488697114,1.4749574041571012,0.0453593973065167,6432.621472087939,230.3052562240469,242.98500619109433
853.0,1.3619371616574882,208083.66152751577,14.563075888629776,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.24514868899401127,0.8856114538154142,0.028534064026158552,6242.509845825472,138.31850949824934,145.63075888629777
854.0,0.8592522691281639,201933.8826350556,8.899778728512738,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.1546654084015393,0.542224003002584,0.0184420838019665,6058.016479051668,84.69998463353383,88.99778728512737
855.0,0.5524669053924862,195965.84934471067,5.5427693887776,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.09944404295347892,0.338326435737261,0.012269225520020549,5878.97548034132,52.85447174236382,55.427693887776
856.0,0.3618019118765486,190174.19326053685,3.516118868030313,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.06512434413041558,0.21501659036821558,0.008419872590577814,5705.225797816105,33.592582148709404,35.16118868030313
857.0,0.24120080350302836,184553.70344066116,2.2706980753919024,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.043416144627272606,0.13910771252017204,0.005972862873978683,5536.611103219835,21.733958261963664,22.706980753919023
858.0,0.1636067378781501,179099.32224796235,1.492068544902985,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.029449212816561366,0.09156825277497997,0.004387028038556568,5372.97966743887,14.306815345062681,14.920685449029849
859.0,0.11285385214191487,173806.14110552793,0.9970831837530552,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.020313693384828278,0.061295892600632625,0.0033390202712202093,5214.184233165838,9.57714884085495,9.970831837530552
860.0,0.0791240494545777,168669.3962566268,0.6772857126540248,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.014242328901471826,0.041705632346764325,0.0026324479807890554,5060.081887698803,6.516345540580634,6.772857126540249
861.0,0.056359668533746625,163684.4645817413,0.46741361933514314,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.010144740335895719,0.028828751697411996,0.0021461291626962723,4910.533937452239,4.504413912546239,4.674136193351432
862.0,0.040765538869772834,158846.85950005084,0.3275792462633689,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.007337796996465632,0.020235865626139687,0.001804132477783273,4765.405785001525,3.1618141277999814,3.2757924626336887
863.0,0.02992856638128464,154152.22696921905,0.23303440944963266,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.005387141948580851,0.014417358519313304,0.0015581689405090816,4624.566809076571,2.2526914106364746,2.3303440944963265
864.0,0.02229233737588039,149596.3415898807,0.16819793145250758,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.004012620727630517,0.010421412139379476,0.0013770839739146153,4487.89024769642,1.6283344166580833,1.6819793145250759
865.0,0.016839007665445813,145175.10281712093,0.12312102918455278,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0030310213797642965,0.007639389189155157,0.001240495168345494,4355.253084513628,1.1936483424136166,1.2312102918455279
866.0,0.012894026032293181,140884.53127901824,0.09136374553581514,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.002320924685803421,0.00567677731457053,0.0011348867278577522,4226.535938370547,0.8869929171078298,0.9136374553581514
867.0,0.010004540220486913,136720.7652009093,0.06870216095333265,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0018008172396820142,0.0042744635989506305,0.0010511775677853987,4101.6229560272795,0.6678828701353423,0.6870216095333265
868.0,0.00786272155654702,132680.05693342088,0.05233017044822788,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001415289880174986,0.003260082244191173,0.0009831877855414853,3980.4017080026265,0.5093866115569511,0.5233017044822788
869.0,0.006256781579738483,128758.76958183826,0.04036019346290451,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001126220684350725,0.0025175483812427723,0.0009266589722417128,3862.763087455148,0.3933661731335218,0.4036019346290451
870.0,0.005039317077523888,124953.37373442417,0.031507497910171586,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0009070770739528713,0.001967748938243743,0.0008786210930472682,3748.601212032725,0.30746029225809157,0.3150749791017159
871.0,0.004106579514297468,121260.4442869028,0.02488735671962666,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0007391843125725957,0.0015561426562899405,0.0008369778559719194,3637.813328607084,0.24314698113362354,0.2488735671962666
872.0,0.0033847475876678276,117676.65736034894,0.019883696254638403,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0006092545657795645,0.0012447055559757514,0.0008002321438215287,3530.299720810468,0.1944850394649819,0.19883696254638403
873.0,0.002820745510545059,114198.7873100495,0.0160628350296145,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.000507734191897663,0.0010066428555469652,0.0007673023612159594,3425.963619301485,0.15728780891915448,0.160628350296145
874.0,0.002376027705055948,110823.70382259462,0.013116322094639454,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00042768498690975304,0.0008228755897007011,0.0007373981103967704,3324.7111146778384,0.12857421637794111,0.13116322094639454
875.0,0.0020223281600122516,107548.36909863407,0.0108225290794897,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003640190688019753,0.0006796815438031876,0.0007099351608392421,3226.451072959022,0.10620017477428348,0.10822529079489701
876.0,0.001738725267845428,104369.83511888092,0.009020663848415126,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00031297054821200697,0.0005670952141751144,0.0006844767289719422,3131.0950535664274,0.08860857955070049,0.09020663848415127
877.0,0.0015095935843866873,101285.24099077751,0.007592965660680007,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0002717268451894755,0.00047781109147323965,0.0006606924968553239,3038.5572297233252,0.07465794817515388,0.07592965660680007
878.0,0.0013231630742482274,98291.81037372128,0.006452407663477969,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00023816935336458246,0.00040642529203046846,0.0006383297810613795,2948.754311211638,0.06350392588420165,0.06452407663477969
879.0,0.001170493269342957,95386.84898000295,0.005534097488661737,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00021068878848165518,0.0003489052009579231,0.0006171930002873775,2861.605469400088,0.054516417908116406,0.05534097488661737
880.0,0.0010447404787481281,92567.74215005385,0.004789253738608993,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00018805328617460166,0.00030221645917107113,0.0005971290044590478,2777.0322645016154,0.04722130648277047,0.04789253738608993
881.0,0.0009406262158597738,89831.95249904117,0.0041809050911305,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001693127188547095,0.000264057154044028,0.0005780164286237269,2694.958574971235,0.041258918312776914,0.041809050911305004
882.0,0.0008540504234450276,87177.017633089,0.0036807969869205016,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00015372907622006392,0.00023266740195470188,0.0005597579432348796,2615.31052899267,0.03635427194982921,0.036807969869205016
883.0,0.0007818071134229676,84600.54793295942,0.003267187029324701,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00014072528041609976,0.0002066915937871108,0.0005422745531511317,2538.0164379887824,0.03229555371785962,0.03267187029324701
884.0,0.000721374071361381,82100.22440336425,0.002923223335917986,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001298473328450193,0.00018507804063758556,0.0005255013783381701,2463.0067321009274,0.028918437395747502,0.029232233359179863
885.0,0.0006707557298787066,79673.79658544855,0.002635743531271195,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012073603137814188,0.00016700517334018895,0.0005093844983419914,2390.2138975634566,0.02609455291939198,0.02635743531271195
886.0,0.0006283656532017806,77319.08053160837,0.002394411377574786,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001131058175762983,0.0001518270451493821,0.0004938785893732978,2319.572415948251,0.023722971192830563,0.02394411377574786
887.0,0.0005929374451724037,75033.95683982462,0.0021910507489540003,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010672874013101289,0.00013903263308545112,0.00047894513023135634,2251.0187051947387,0.02172384493457915,0.02191050748954
888.0,0.0005634567186981808,72816.36874524772,0.0020191609558785593,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010142220936565467,0.00012821522540146972,0.0004645510298131307,2184.4910623574315,0.020033625476729634,0.020191609558785593
889.0,0.0005391096594322768,70664.32026953038,0.0018735422423601317,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.703973869779346e-05,0.00011904942990730987,0.00045066758686647217,2119.9296080859112,0.018601470320532797,0.018735422423601315
890.0,0.0005192433824845976,68575.874424833,0.0017500168915960644,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.346380884721239e-05,0.00011127365292315996,0.0004372696859442774,2057.27623274499,0.01738650547625949,0.017500168915960644
891.0,0.0005033349671675401,66549.15146991222,0.0016452122622887368,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.060029409014295e-05,0.00010467660911702663,0.00042433516724355437,1996.4745440973666,0.016355717627635245,0.016452122622887366
892.0,0.0004909677431304846,64582.32721792002,0.0015563945122295535,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.837419376347365e-05,9.908699809890044e-05,0.00041184434179416184,1937.4698165376005,0.015482341101291706,0.015563945122295534
893.0,0.0004818129670104228,62673.63139520943,0.001481341725274983,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.672633406186305e-05,9.436552578242782e-05,0.0003997796147753872,1880.2089418562828,0.01474461120565953,0.01481341725274983
894.0,0.00047561547783073893,60821.34604789926,0.0014182432524069391,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.561078600952028e-05,9.039866724964163e-05,0.00038812518870478765,1824.6403814369776,0.014124789679384976,0.01418243252406939
895.0,0.00047218262518465494,59023.803994651316,0.0013656213228857962,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.499287253322535e-05,8.709379586704626e-05,0.0003768668323703975,1770.7141198395395,0.013608403616289974,0.013656213228857962
896.0,0.000471375868068683,57279.38732664419,0.0013222710386543684,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.484765625235044e-05,8.437537776177097e-05,0.0003659917034697337,1718.3816197993256,0.013183650852679741,0.013222710386543685
897.0,0.00047310440951739424,55586.52595203023,0.0012872126230661733,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.515879371311837e-05,8.2181970308681e-05,0.00035548821224173606,1667.5957785609069,0.012840930981247015,0.012872126230661734
898.0,0.00047732042192045934,53943.696181681364,0.0012596515084983008,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.591767594566985e-05,8.046383682181934e-05,0.0003453459171693757,1618.3108854504408,0.012572472646819597,0.01259651508498301
899.0,0.000484015761008273,52349.41935757831,0.0012389492870230414,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.712283698147597e-05,7.918107503242061e-05,0.0003355554507210904,1570.4825807273492,0.012372041121196886,0.012389492870230414
900.0,0.0004932198689900351,50802.260523609235,0.0012246017121529224,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.877957641819265e-05,7.830213825385003e-05,0.0003261084691392682,1524.067815708277,0.012234707235271355,0.012246017121529224
901.0,0.0005049986294417631,49300.82712679663,0.0012162171054152897,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.089975329950303e-05,7.7802656531523e-05,0.0003169976214531442,1479.0248138038987,0.012156663183766951,0.012162171054152897
902.0,0.000519454221245519,47843.767781667346,0.0012135033015439314,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.350175982417824e-05,7.766452216916969e-05,0.0003082165388657896,1435.3130334500204,0.012135079638750842,0.012135033015439315
903.0,0.0005367258400093863,46429.77101727222,0.0012162557003400144,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.661065120167333e-05,7.787518065278522e-05,0.0002997598413827073,1392.8931305181666,0.012167994956507526,0.012162557003400144
904.0,0.0005569912061667564,45057.56412258178,0.0012243488686765809,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010025841710999868,7.842708419965499e-05,0.00029162316078640673,1351.7269236774534,0.01225422979455758,0.012243488686765808
905.0,0.0005804687902537412,43725.91205896094,0.0012377297542444077,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010448438224565447,7.931727259239165e-05,0.0002838031783721067,1311.777361768828,0.012393321616937123,0.012377297542444078
906.0,0.0006074210671543118,42433.61627037646,0.0012564128514532973,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010933579208775535,8.054710134138322e-05,0.00027629768262617965,1273.0084881112937,0.012585482219516077,0.012564128514532973
907.0,0.0006381587259032453,41179.513578206774,0.0012804776432337516,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011486857066256124,8.212208083117784e-05,0.0002691056465424021,1235.3854073462032,0.012831572596529596,0.012804776432337515
908.0,0.0006730454002112921,39962.475218018626,0.0013100668395009663,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012114817203800709,8.405175021867046e-05,0.0002622273162363918,1198.8742565405587,0.013133083237051748,0.013100668395009663
909.0,0.0007125038085349851,38781.40578067283,0.0013453872257431405,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012825068553626876,8.634968517983001e-05,0.000255664327155388,1163.4421734201849,0.01349213533526537,0.013453872257431405
910.0,0.0007570232280467981,37635.24220815115,0.0013867069312897518,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00013626418104839143,8.903360149167869e-05,0.0002494198473066768,1129.0572662445343,0.013911496974945717,0.013867069312897518
911.0,0.000807167579587449,36522.95288348687,0.001434364150509316,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00014529016432570418,9.212544813746833e-05,0.00024349873329145474,1095.688586504606,0.01439459767689692,0.014343641505093159
912.0,0.0008635855222913495,35443.536679274934,0.0014887640675672034,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00015544539401240095,9.565164078881525e-05,0.00023790772627431346,1063.306100378248,0.014945564880219352,0.014887640675672035
913.0,0.0009270224117410792,34396.022040147844,0.0015503861757907428,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001668640341133459,9.964338504245473e-05,0.0002326556854347419,1031.8806612044352,0.015569274447653665,0.015503861757907429
914.0,0.0009983331150040823,33379.46616548079,0.001619789537758258,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00017969996070067875,0.00010413695728185762,0.00022775383918019959,1001.3839849644238,0.016271394549718616,0.01619789537758258
915.0,0.0010784984669733166,32392.95410819364,0.0016976193775042746,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00019412972405513155,0.00010917422258962377,0.00022321610866297173,971.7886232458092,0.017058466587892868,0.016976193775042746
916.0,0.0011686450957579851,31435.59787023746,0.001784613166285833,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00021035611723636052,0.00011480330359096517,0.00021905949865738792,943.0679361071237,0.01793800970060852,0.01784613166285833
917.0,0.0012700646972796487,30506.535755077,0.001881626052888173,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00022861164551024601,0.00012107898107826409,0.0002153044790209473,915.1960726523099,0.018918583359870483,0.01881626052888173
918.0,0.0013842392744616207,29604.931577571115,0.0019896087150808525,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00024916306940298396,0.00012806346509422652,0.00021197548455961264,888.1479473271335,0.020009907851749394,0.019896087150808525
919.0,0.0015128712104770798,28729.973826882393,0.0021096539227766506,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0002723168178857456,0.00013582734398425347,0.0002091015112818845,861.8992148064717,0.021223012564224698,0.021096539227766505
920.0,0.001657916315886386,27880.874981623143,0.002242993990746103,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00029842493685939485,0.00014445049154292102,0.00020671677307833178,836.4262494486943,0.022570377726831622,0.022429939907461033
