E_2_task1,I_3_task1,T_1_task1,_1_task1
13984.384655641968,0.016542620892140817,0.02448390653365055,943.0
13571.084230498209,0.018407518315365985,0.028077376740239548,944.0
13169.998752620151,0.02050879488456018,0.032239248932009315,945.0
12780.767228058627,0.022878252929497956,0.03706377115042735,946.0
12403.039333667897,0.02555217199513656,0.04266136071062701,947.0
12036.475102341672,0.0285718761991529,0.04916146465715788,948.0
11680.7446173438,0.03198462755135319,0.056715930664335355,949.0
11335.527715573806,0.03584435930307903,0.06550295900416596,950.0
11000.51370009162,0.04021267769829691,0.07573181073477764,951.0
10675.40106089142,0.045160036187791165,0.08764834059059576,952.0
10359.897204114553,0.05076697289050668,0.1015415323388645,953.0
10053.718189677329,0.05712563861041256,0.11775126732020112,954.0
9756.58847635805,0.06434149119048177,0.13667744019421113,955.0
9468.240674963607,0.07253526705943462,0.1587907955017971,956.0
9188.41530904373,0.08184525910027879,0.1846457759671141,957.0
8916.860582574613,0.09242991072389051,0.21489561462844498,958.0
8653.332155265876,0.10447082900686182,0.25031033681444265,959.0
8397.592924745117,0.11817624631340679,0.29179805566101985,960.0
8149.412815422787,0.13378498921731088,0.34043007080081955,961.0
7908.56857450057,0.1515710695966226,0.39747082339055695,962.0
7674.843574430997,0.17184875856258566,0.46441329394648384,963.0
7448.027621911439,0.19497958584454786,0.5430208517513826,964.0
7227.91677370558,0.22137790520085632,0.635377226565575,965.0
7014.3131586747995,0.25151998510085616,0.7439454436097092,966.0
6807.024806462036,0.28595311147106556,0.871637864322051,967.0
6605.865482923156,0.325306179670906,1.0218997300624375,968.0
6410.65453179526,0.3703021718159395,1.198807438238329,969.0
6221.2167235587885,0.4217723288915077,1.407186129111668,970.0
6037.382111217778,0.4806726026973499,1.6527493326838736,971.0
5858.985893048931,0.5481024773037232,1.9422637860101524,972.0
5685.868283359385,0.6253267435975346,2.2837467330271224,973.0
5517.874391144437,0.7138005440631249,2.686699949470787,974.0
5354.854107151202,0.8151980530722913,3.162386766497202,975.0
5196.662000676701,0.9314456440583531,3.7241637446579228,976.0
5043.15722622227,1.064759417187944,4.387873383966738,977.0
4894.203441325425,1.2176886551085735,5.172310869046102,978.0
4749.668737330853,1.3931705429407928,6.099782402409674,979.0
4609.425583545445,1.5945769185575784,7.19676497645432,980.0
4473.350787678688,1.8257895839327059,8.494694549303876,981.0
4341.325474747542,2.0912696059911657,10.030907033631895,982.0
4213.235085751004,2.3961429807819474,11.849749095357666,983.0
4088.969401489602,2.7462971911234173,14.003910813630094,984.0
3968.422594187089,3.1484884463144747,16.556011280413248,985.0
3851.493310552784,3.6104636305661946,19.58047596044194,986.0
3738.0847945899886,4.141096022756085,23.165789245799566,987.0
3628.1050544294726,4.750535721795146,27.4171699293687,988.0
3521.467080865656,5.4503747192095195,32.45974890370029,989.0
3418.0891304747215,6.253826596424481,38.442380699678935,990.0
3317.8950798858796,7.17591819761591,45.542160057654584,991.0
3220.8148673317746,8.233680227672043,53.969808886594116,992.0
3126.7850400119505,9.4463895943711,63.97612423294613,993.0
3035.7494168369108,10.835724912482753,75.85958847231248,994.0
2947.6599089302945,12.425967992585026,89.97557743197993,995.0
2862.477501778306,14.244152294707428,106.74720783733136,996.0
2780.1734475789826,16.32023563521632,126.67832401017384,997.0
2700.7306983087947,18.687073070052595,150.3689347812421,998.0
2624.1456278455234,21.38015950250341,178.53360190431292,999.0
2550.430116186314,24.437790152947795,212.02353076158988,1000.0
